Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Échame La Culpa,Luis Fonsi & Demi Lovato,12,64447879,-0.03%,https://www.youtube.com/watch?v=TyHvyGVs42U,2018-02-08
2,12,El Farsante (Remix),Ozuna & Romeo Santos,2,64074255,1.33%,https://www.youtube.com/watch?v=wfWkmURBNv8,2018-02-08
3,2,Corazón (Official Video),Maluma,9,58418597,-0.01%,https://www.youtube.com/watch?v=GmHrjFIWl6U,2018-02-08
4,7,Dura,Daddy Yankee,3,43596618,0.24%,https://www.youtube.com/watch?v=sGIm0-dQd8M,2018-02-08
5,4,Havana (Audio),Camila Cabello,19,43283025,-0.02%,https://www.youtube.com/watch?v=HCjNJDNzw8Y,2018-02-08
6,5,Shape of You,Ed Sheeran,54,39541332,-0.08%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2018-02-08
7,8,Déjala Que Vuelva,Piso 21,16,36624434,0.05%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2018-02-08
8,6,Finesse (remix),Bruno Mars,6,35283479,-0.03%,https://www.youtube.com/watch?v=LsoLEjrDogU,2018-02-08
9,10,Síguelo bailando,Ozuna,13,34908967,0.09%,https://www.youtube.com/watch?v=Dvpd9_5vuks,2018-02-08
10,3,Perfect,Ed Sheeran,14,34069893,-0.23%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2018-02-08
11,11,Despacito,Luis Fonsi,56,27953201,-0.08%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2018-02-08
12,22,No Hay Nadie Más (Official Video),Sebastián Yatra,2,25942522,0.2%,https://www.youtube.com/watch?v=sD9_l3oDOag,2018-02-08
13,24,NA,NA,2,25498888,0.21%,n/a,2018-02-08
14,9,Dusk Till Dawn (Official Video),ZAYN,23,24891584,-0.24%,https://www.youtube.com/watch?v=tt2k8PGm-TI,2018-02-08
15,13,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,25,24248725,-0.12%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2018-02-08
