Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Corazón (Official Video),Maluma,5,68748860,0%,https://www.youtube.com/watch?v=GmHrjFIWl6U,2018-01-11
2,2,Échame La Culpa,Luis Fonsi & Demi Lovato,8,67386877,-0.01%,https://www.youtube.com/watch?v=TyHvyGVs42U,2018-01-11
3,3,Perfect,Ed Sheeran,10,54564494,0.04%,https://www.youtube.com/watch?v=2Vv-BfVoq4g,2018-01-11
4,4,Havana (Audio),Camila Cabello,15,48029691,-0.04%,https://www.youtube.com/watch?v=HCjNJDNzw8Y,2018-01-11
5,68,Finesse (remix),Bruno Mars,2,46577076,3%,https://www.youtube.com/watch?v=LsoLEjrDogU,2018-01-11
6,6,Shape of You,Ed Sheeran,50,42635188,-0.04%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2018-01-11
7,9,Bella y Sensual (Official Video),Nicky Jam & Romeo Santos,7,41070400,0.18%,https://www.youtube.com/watch?v=RSRzIrOqaN4,2018-01-11
8,5,Despacito,Luis Fonsi,52,35082265,-0.25%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2018-01-11
9,7,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,21,34796372,-0.14%,https://www.youtube.com/watch?v=VqEbCxg2bNI,2018-01-11
10,8,Dusk Till Dawn (Official Video),ZAYN,19,34496690,-0.03%,https://www.youtube.com/watch?v=tt2k8PGm-TI,2018-01-11
11,14,Síguelo bailando,Ozuna,9,30739691,0.1%,https://www.youtube.com/watch?v=Dvpd9_5vuks,2018-01-11
12,15,Déjala Que Vuelva,Piso 21,12,29902932,0.08%,https://www.youtube.com/watch?v=y7d9VLRO3vc,2018-01-11
13,10,Gucci Gang,Lil Pump,12,27146944,-0.16%,https://www.youtube.com/watch?v=4LfJnj66HVQ,2018-01-11
14,16,Sensualidad,Bad Bunny & Prince Royce & J Balvin & Hear This Music,10,26170417,-0.03%,https://www.youtube.com/watch?v=ovX1HloCgdA,2018-01-11
15,11,Swag Se Swagat,Julius Packiam & Neha Bhasin & Vishal - Shekhar,8,26158240,-0.12%,https://www.youtube.com/watch?v=xmU0s2QtaEY,2018-01-11
16,17,New Rules,Dua Lipa,27,24258032,-0.1%,https://www.youtube.com/watch?v=k2qgadSvNyU,2018-01-11
17,19,Too Good At Goodbyes,Sam Smith,17,23845751,-0.04%,https://www.youtube.com/watch?v=J_ub7Etch2U,2018-01-11
18,32,"Lahore (From ""Lahore"")",Guru Randhawa,4,23641931,0.29%,https://www.youtube.com/watch?v=dZ0fwJojhrs,2018-01-11
19,20,No Limit REMIX,G-Eazy,3,23416868,-0.02%,https://www.youtube.com/watch?v=l_lblj8Cq0o,2018-01-11
20,13,Mayores (Official Video),Becky G,26,23413813,-0.17%,https://www.youtube.com/watch?v=GMFewiplIbw,2018-01-11
21,n/a,Người Lạ Ơi (Hoaprox Remix),Châu Đăng Khoa,1,23114224,n/a,https://www.youtube.com/watch?v=g20t_K9dlhU,2018-01-11
22,12,Vai malandra (Participação especial Tropkillaz e DJ Yuri Martins),Anitta & Maejor,4,22886253,-0.2%,https://www.youtube.com/watch?v=kDhptBT_-VI,2018-01-11
23,18,Mi Gente (Official Video),J Balvin Willy William,28,21517222,-0.19%,https://www.youtube.com/watch?v=wnJ6LuUFpMo,2018-01-11
24,52,Anitta & J Balvin - Downtown (Official Lyric Video) ft. Lele Pons & Juanpa Zurita,Lele Pons,4,21300182,0.55%,https://www.youtube.com/watch?v=wzKL-bQKcgA,2018-01-11
25,22,El farsante,Ozuna,27,20973492,-0.02%,https://www.youtube.com/watch?v=6DRkf3kZMXw,2018-01-11
26,26,ถอย (a step back) - Gliss [Official Lyrics Video],BH BrickHouse,7,19767279,-0.01%,https://www.youtube.com/watch?v=o8uRydqx06g,2018-01-11
27,24,MotorSport,Nicki Minaj & Cardi B & Migos,5,19278413,-0.05%,https://www.youtube.com/watch?v=9v_rtaye2yY,2018-01-11
28,28,Thunder,Imagine Dragons,27,19134688,0%,https://www.youtube.com/watch?v=fKopy74weus,2018-01-11
29,21,Robarte un Beso (Official Video),Sebastián Yatra & Carlos Vives,24,19095344,-0.11%,https://www.youtube.com/watch?v=Mtau4v6foHA,2018-01-11
30,n/a,Filthy (Official Video),Justin Timberlake,1,18948644,n/a,https://www.youtube.com/watch?v=gA-NDZb29I4,2018-01-11
31,31,Thinking out Loud,Ed Sheeran,94,18452268,0.01%,https://www.youtube.com/watch?v=lp-EO5I60KA,2018-01-11
32,23,Joga O Bum Bum Tam Tam,MC Fioti,37,18024256,-0.14%,https://www.youtube.com/watch?v=_P7S2lKif-A,2018-01-11
33,29,Me Rehúso,Danny Ocean,38,17625272,-0.06%,https://www.youtube.com/watch?v=aDCcLQto5BM,2018-01-11
34,25,Se preparó,Ozuna,22,17165914,-0.15%,https://www.youtube.com/watch?v=KWGrPNqz4uc,2018-01-11
35,33,Esperándote,Manuel Turizo,5,17143085,-0.05%,https://www.youtube.com/watch?v=ooHII67__Sg,2018-01-11
36,27,Havana,Camila Cabello,12,16783634,-0.13%,https://www.youtube.com/watch?v=BQ0mxQXmLsk,2018-01-11
37,38,รักควายควาย - มิน เฉาก๊วย Feat. มิ้ว ไม้ขีดไฟ [Official MV],เออน่าเรคคอร์ด,3,16737247,0.06%,https://www.youtube.com/watch?v=PjSi-VyzG2A,2018-01-11
38,30,Dona Maria,Thiago Brava,8,16620496,-0.09%,https://www.youtube.com/watch?v=qaPDDTLkB2U,2018-01-11
39,35,La modelo,Cardi B & Ozuna,4,16278573,-0.05%,https://www.youtube.com/watch?v=X8sSXU-J8fI,2018-01-11
40,39,Perfect - Ed Sheeran (Lyrics),DopeLyrics,5,16097256,0.03%,https://www.youtube.com/watch?v=UDDMYw_IZnE,2018-01-11
41,42,Buồn Của Anh | K-ICM x Đạt G x Masew,ICM Entertainment,3,15060049,-0.01%,https://www.youtube.com/watch?v=1-Zee9ZJH7o,2018-01-11
42,34,Cásate Conmigo (Official Video),Silvestre Dangond & Nicky Jam,17,14570426,-0.19%,https://www.youtube.com/watch?v=cpN78ZjnCZY,2018-01-11
