Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Shape of You,Ed Sheeran,4,58979101,0.13%,https://www.youtube.com/watch?v=JGwWNGJdvx8,2017-02-23
2,3,Chantaje (Official Video),Shakira,14,49809525,-0.01%,https://www.youtube.com/watch?v=6Mgqbai3fKo,2017-02-23
3,4,Shape Of You,Ed Sheeran,6,49706219,0.16%,https://www.youtube.com/watch?v=_dK2tDK9grQ,2017-02-23
4,2,Despacito,Luis Fonsi,6,49376381,-0.05%,https://www.youtube.com/watch?v=kJQP7kiw5Fk,2017-02-23
5,6,Rockabye,Clean Bandit,15,40200109,0.11%,https://www.youtube.com/watch?v=papuvlVeZg8,2017-02-23
6,9,Starboy,The Weeknd,22,32085205,0.09%,https://www.youtube.com/watch?v=34Na4j8AVgA,2017-02-23
7,7,Closer (Lyric),The Chainsmokers,30,31798327,0.02%,https://www.youtube.com/watch?v=PT2_F-1esPk,2017-02-23
8,5,El Amante,Nicky Jam,6,31655963,-0.13%,https://www.youtube.com/watch?v=YG2p6XBuSKA,2017-02-23
9,8,Vente Pa' Ca (Official Video),Ricky Martin,22,30411984,0.01%,https://www.youtube.com/watch?v=iOe6dI2JhgU,2017-02-23
10,12,"I Don’t Wanna Live Forever (Fifty Shades Darker) (From ""Fifty Shades Darker (Original Motion Picture Soundtrack)"")",ZAYN & Taylor Swift,4,29026903,0.07%,https://www.youtube.com/watch?v=7F37r50VUTQ,2017-02-23
11,10,Reggaetón Lento (Bailemos),CNCO,14,28870098,0.04%,https://www.youtube.com/watch?v=7jpqqBX-Myw,2017-02-23
12,13,This Is What You Came For (Official Video),Calvin Harris,36,27817771,0.11%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2017-02-23
13,n/a,BTS (방탄소년단) 'Not Today' Official MV,HYBE LABELS,1,25755909,n/a,https://www.youtube.com/watch?v=9DwzBICPhdM,2017-02-23
14,n/a,KNOCK KNOCK,TWICE,1,25530543,n/a,https://www.youtube.com/watch?v=8A2t_tAjMz8,2017-02-23
15,14,We Don't Talk Anymore,Charlie Puth,30,24573621,0.05%,https://www.youtube.com/watch?v=3AtDnEC4zak,2017-02-23
16,16,Treat You Better,Shawn Mendes,32,24323718,0.04%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2017-02-23
17,15,Paris (Official Lyric Video),The Chainsmokers,6,23145790,-0.01%,https://www.youtube.com/watch?v=RhU9MZ98jxo,2017-02-23
18,21,Bad and Boujee,Migos,12,22255893,0.08%,https://www.youtube.com/watch?v=S-sJp1FfG7Q,2017-02-23
19,18,Nơi Này Có Anh,Sơn Tùng M-TP,2,21775053,-0.03%,https://www.youtube.com/watch?v=FN7ALfpGxiI,2017-02-23
20,22,See You Again,Wiz Khalifa,53,21598775,0.06%,https://www.youtube.com/watch?v=RgKAFK5djSk,2017-02-23
21,33,Loka,Simone & Simaria,7,20573563,0.25%,https://www.youtube.com/watch?v=UrT0zCmsN8c,2017-02-23
22,20,Cuatro Babys (Official Video),Maluma,19,20542314,-0.04%,https://www.youtube.com/watch?v=OXq-JP8w5H4,2017-02-23
23,24,24K Magic,Bruno Mars,20,19904533,0.01%,https://www.youtube.com/watch?v=UqyT8IEBkvY,2017-02-23
24,n/a,It Ain't Me,Kygo & Selena Gomez,1,19725072,n/a,https://www.youtube.com/watch?v=D5drYkLiLI8,2017-02-23
25,23,Shaky Shaky,Daddy Yankee,31,19673304,-0.03%,https://www.youtube.com/watch?v=aKuivabiOns,2017-02-23
26,26,Sin Contrato (Official Video),Maluma,26,19435626,0.01%,https://www.youtube.com/watch?v=9xByMBYDRmY,2017-02-23
27,25,Otra Vez,Zion & Lennox,27,18912146,-0.04%,https://www.youtube.com/watch?v=6R5i6wQCOCQ,2017-02-23
28,27,Sorry,Justin Bieber,53,18857826,0.03%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2017-02-23
29,n/a,Sigo Extrañándote (Official Video),J Balvin,1,18458819,n/a,https://www.youtube.com/watch?v=nZ0zbsZOdwg,2017-02-23
30,29,Sugar,Maroon 5,53,18150783,0.03%,https://www.youtube.com/watch?v=09R8_2nJtjg,2017-02-23
31,n/a,Reminder (Official Video),The Weeknd,1,17841706,n/a,https://www.youtube.com/watch?v=JZjAg6fK-BQ,2017-02-23
32,n/a,Chained To The Rhythm (Official),Katy Perry,1,17826170,n/a,https://www.youtube.com/watch?v=Um7pMggPnug,2017-02-23
33,30,La Rompe Corazones,Daddy Yankee,6,17537907,0.02%,https://www.youtube.com/watch?v=d-5dc8CuOvw,2017-02-23
34,28,Uptown Funk (Official Video),Mark Ronson,53,17051062,-0.05%,https://www.youtube.com/watch?v=OPf0YbXqDm0,2017-02-23
35,38,Castle on the Hill,Ed Sheeran,7,16809899,0.08%,https://www.youtube.com/watch?v=7Qp5vcuMIlk,2017-02-23
36,31,La Bicicleta,Shakira & Carlos Vives,33,16772889,-0.02%,https://www.youtube.com/watch?v=-UV0QGLmYys,2017-02-23
37,36,Work from Home (Official Video),Fifth Harmony,52,16482784,0.05%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2017-02-23
38,34,Safari,J Balvin,25,15737392,-0.03%,https://www.youtube.com/watch?v=JWESLtAKKlU,2017-02-23
39,40,Shake It Off,Taylor Swift,53,15629418,0.05%,https://www.youtube.com/watch?v=nfWlot6h_JM,2017-02-23
40,44,Say You Won't Let Go,James Arthur,18,15143070,0.07%,https://www.youtube.com/watch?v=0yW7w8F2TVA,2017-02-23
41,39,Castle on the Hill,Ed Sheeran,5,14941916,0%,https://www.youtube.com/watch?v=K0ibBPhiaG0,2017-02-23
