Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,8,Heeriye (Official Video) Jasleen Royal ft Arijit Singh| Dulquer Salmaan| Aditya Sharma |Taani Tanvir,Jasleen Royal,3,18495573,0.45%,https://www.youtube.com/watch?v=RLzC55ai0eo,2023-08-31
2,2,MI EX TENÍA RAZÓN (Official Video),KAROL G,3,17974032,-0.07%,https://www.youtube.com/watch?v=VBcs8DZxBGc,2023-08-31
3,4,LALA,Myke Towers,5,15679075,0%,https://www.youtube.com/watch?v=BVdngsy95mY,2023-08-31
4,n/a,THE GIRLS,BLACKPINK,1,15430146,n/a,https://www.youtube.com/watch?v=cSqOY5nktfg,2023-08-31
5,n/a,Single Soon,Selena Gomez,1,14662756,n/a,https://www.youtube.com/watch?v=yOuqn4w1ozA,2023-08-31
6,6,Guli Mata,Saad Lamjarred & Shreya Ghoshal,7,14228927,0.02%,https://www.youtube.com/watch?v=Gp1RNYBckBs,2023-08-31
7,5,La Bebe (Remix),Yng Lvcas & Peso Pluma,23,14216165,-0.01%,https://www.youtube.com/watch?v=3mchJ-EW9rM,2023-08-31
8,3,Main Nikla Gaddi Leke,Udit Narayan & Aditya Narayan & Mithoon,5,13729717,-0.23%,https://www.youtube.com/watch?v=2nK6WBcGPOw,2023-08-31
9,1,Rich Men North Of Richmond,Oliver Anthony Music,2,13213685,-0.36%,https://www.youtube.com/watch?v=sqSA-SY5Hro,2023-08-31
10,n/a,Used To Be Young,Miley Cyrus,1,12738359,n/a,https://www.youtube.com/watch?v=IZ3XMOdOdKM,2023-08-31
11,7,Seven,Jung Kook,7,12540958,-0.04%,https://www.youtube.com/watch?v=QU9c0053UAU,2023-08-31
12,9,un x100to,Grupo Frontera & Bad Bunny,20,12333499,-0.02%,https://www.youtube.com/watch?v=3inw26U-os4,2023-08-31
13,12,What Jhumka?,Arijit Singh & Jonita Gandhi,6,12286188,0.08%,https://www.youtube.com/watch?v=87JIOAX3njM,2023-08-31
14,13,Primera Cita,Carin Leon,9,11986538,0.06%,https://www.youtube.com/watch?v=jhMiIUb2GEA,2023-08-31
15,14,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,4,11606950,0.06%,https://www.youtube.com/watch?v=Vr1M_l-1wjc,2023-08-31
16,10,LALA,Myke Towers,10,11272087,-0.06%,https://www.youtube.com/watch?v=MkO9g3ywnG4,2023-08-31
17,15,TQG,Shakira & KAROL G,27,10420224,0.06%,https://www.youtube.com/watch?v=jZGpkLElSu8,2023-08-31
18,20,QLONA,KAROL G & Peso Pluma,3,9874860,0.06%,https://www.youtube.com/watch?v=BeUOBoSPWvA,2023-08-31
19,n/a,Not Ramaiya Vastavaiya,Anirudh Ravichander & Vishal Dadlani & Shilpa Rao,1,9844547,n/a,https://www.youtube.com/watch?v=ohS06vkHjLE,2023-08-31
20,11,Udd Jaa Kaale Kaava,Udit Narayan & Alka Yagnik,7,9792741,-0.17%,https://www.youtube.com/watch?v=7VppHj0Rue0,2023-08-31
21,18,Classy 101,Feid & Young Miko,22,9699449,0.02%,https://www.youtube.com/watch?v=cD5T1Y4b7wA,2023-08-31
