Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL,date
1,1,Closer (Lyric),The Chainsmokers,7,50145574,0.03%,https://www.youtube.com/watch?v=PT2_F-1esPk,2016-09-15
2,2,This Is What You Came For (Official Video),Calvin Harris,13,39255492,-0.08%,https://www.youtube.com/watch?v=kOkQ4T5WO9E,2016-09-15
3,4,Cold Water,Major Lazer,8,32286150,-0.02%,https://www.youtube.com/watch?v=a59gmGkq_pw,2016-09-15
4,3,Side To Side,Ariana Grande ft. Nicki Minaj,3,31112393,-0.19%,https://www.youtube.com/watch?v=SXiSVQZLje8,2016-09-15
5,8,Shaky Shaky,Daddy Yankee,8,27707314,0.1%,https://www.youtube.com/watch?v=aKuivabiOns,2016-09-15
6,13,The Greatest (Official Video),Sia,2,26674544,0.35%,https://www.youtube.com/watch?v=GKSRyLdjsPA,2016-09-15
7,6,Heathens,twenty one pilots,13,26361252,0.02%,https://www.youtube.com/watch?v=UprcpdwuwCg,2016-09-15
8,5,We Don't Talk Anymore,Charlie Puth,7,26027592,-0.04%,https://www.youtube.com/watch?v=3AtDnEC4zak,2016-09-15
9,7,Work from Home (Official Video),Fifth Harmony,29,24138117,-0.06%,https://www.youtube.com/watch?v=5GL9JoH4Sws,2016-09-15
10,9,La Bicicleta,Shakira & Carlos Vives,10,22855914,-0.01%,https://www.youtube.com/watch?v=-UV0QGLmYys,2016-09-15
11,11,Don't Let Me Down,The Chainsmokers,20,20386786,-0.04%,https://www.youtube.com/watch?v=Io0fBr1XBUA,2016-09-15
12,10,Sorry,Justin Bieber,30,20349382,-0.06%,https://www.youtube.com/watch?v=fRh_vgS2dFE,2016-09-15
13,12,Andas En Mi Cabeza,Chino & Nacho,21,19584605,-0.03%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y,2016-09-15
14,14,Treat You Better,Shawn Mendes,9,19441025,-0.01%,https://www.youtube.com/watch?v=lY2yjAdbvdQ,2016-09-15
15,19,DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video],Proximity,6,17256457,-0.03%,https://www.youtube.com/watch?v=SMs0GnYze34,2016-09-15
