Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,La Diabla,Xavi,9,24518092,-0.11%,https://www.youtube.com/watch?v=HfzbN5ky5Co
2,3,Jale 2,Shiva Choudhary & Sapna Choudhary,8,21878254,-0.01%,https://www.youtube.com/watch?v=zFvLoiq58Nk
3,2,BELLAKEO,Peso Pluma & Anitta,8,20138168,-0.12%,https://www.youtube.com/watch?v=fOT0BUpITw8
4,5,Xavi - La Víctima (Official Video),Xavi,12,17397089,0%,https://www.youtube.com/watch?v=Mi-NXEGjAvg
5,4,Love wins all,IU,2,17226052,-0.17%,https://www.youtube.com/watch?v=JleoAppaxi0
6,6,Kurchi Madathapetti,Thaman S & Sri Krishna & Sahithi Chaganti & Mahesh Babu & Saraswati Putra,5,15036943,-0.04%,https://www.youtube.com/watch?v=Ldn11dMHTJ8
7,7,UNA FOTO (Remix),Mesita & Nicki Nicole & Tiago PZK,4,14126566,-0.02%,https://www.youtube.com/watch?v=LWdAMW_4Yq0
8,8,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,26,12551137,-0.08%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
9,11,Luna (Visualizer),ATL Jacob & Feid,7,12040302,-0.04%,https://www.youtube.com/watch?v=ZA7ZKB8Mo9k
10,n/a,Super Lady,(G)I-DLE,1,10864803,n/a,https://www.youtube.com/watch?v=6f3RzjXPQwA
11,12,Gulabi Sharara,Inder Arya,9,10609025,-0.14%,https://www.youtube.com/watch?v=4cw3x0tU-pk
12,9,Según Quién,Maluma & Carin Leon,20,10562966,-0.17%,https://www.youtube.com/watch?v=69lO08ar-mI
13,n/a,HISS,Megan Thee Stallion,1,9789049,n/a,https://www.youtube.com/watch?v=XVgCLQ_JQfU
14,25,Haygely Mawgow3,Tamer Ashour,3,9653726,0.23%,https://www.youtube.com/watch?v=0a3oQGKhp24
15,18,O Maahi,Arijit Singh,8,9562118,-0.04%,https://www.youtube.com/watch?v=Zlqf9cuaOBw
16,15,निम्बू खरबूजा भईल 2,Khesari Lal Yadav & Karishma Kakkar,8,9543024,-0.06%,https://www.youtube.com/watch?v=dwiXguIajEA
17,13,ANDO,Jere Klein,18,9480346,-0.19%,https://www.youtube.com/watch?v=LfwVGlW237o
18,17,Wife,(G)I-DLE,2,8583902,-0.14%,https://www.youtube.com/watch?v=baaNwRAhHBo
19,16,Daqui pra Sempre,Manu & Simone Mendes,18,8462762,-0.16%,https://www.youtube.com/watch?v=2FNiAPNK4Ig
20,14,Young Miko: Bzrp Music Sessions Vol. 58,Young Miko & Bizarrap,4,8453474,-0.24%,https://www.youtube.com/watch?v=NaoNcERVF78
21,34,FIRST LOVE,Edgardo Nuñez & Oscar Ortiz,3,8299905,0.17%,https://www.youtube.com/watch?v=9-SRQZ-21i0
22,20,TQG,Shakira & KAROL G,49,8224613,-0.07%,https://www.youtube.com/watch?v=jZGpkLElSu8
23,37,Aa,Deep Jandu & Roach Killa & Arif Lohar,3,8171313,0.2%,https://www.youtube.com/watch?v=DZfgGLQ_ZXY
24,19,La Bebe (Remix),Yng Lvcas & Peso Pluma,45,7783533,-0.14%,https://www.youtube.com/watch?v=3mchJ-EW9rM
25,27,Pehle Bhi Main,Vishal Mishra,7,7629160,0%,https://www.youtube.com/watch?v=iAIBF2ngbWY
26,22,MI EX TENÍA RAZÓN (Official Video),KAROL G,25,7500163,-0.09%,https://www.youtube.com/watch?v=VBcs8DZxBGc
27,n/a,Akhiyaan Gulaab,Mitraz,1,7305784,n/a,https://www.youtube.com/watch?v=GvXDq-P1NB8
28,29,POR EL CONTRARIO with Leonardo Aguilar & Ángela Aguilar (Perf...,Becky G & Leonardo Aguilar & Ángela Aguilar,7,7259864,-0.05%,https://www.youtube.com/watch?v=8c7KOGxeY3w
29,30,Chaleya,Arijit Singh & Shilpa Rao,25,7155333,-0.05%,https://www.youtube.com/watch?v=VAdGW7QDJiU
30,26,Let's Go 4,DJ GBR & Mc IG & MC Ryan SP & MC PH & Mc Davi & Mc Luki & MC Don Juan & Mc Kadu & TrapLaudo & MC GP,20,6896478,-0.1%,https://www.youtube.com/watch?v=zG5gWncAhls
31,45,Igual Que Un Ángel,Kali Uchis & Peso Pluma,2,6841494,0.07%,https://www.youtube.com/watch?v=YR1t_MUN8I4
32,32,College Papa,Bheems Ceciroleo & Varam & Keerthana Sharma,11,6819361,-0.08%,https://www.youtube.com/watch?v=8dwrE0OCq40
33,36,No Te Quieren Conmigo (Official Video),Lunay & Luar La L & Gaby Music,4,6766321,-0.01%,https://www.youtube.com/watch?v=9tMKXRPMuUY
34,28,Poco a Poco,Xavi & Los Dareyes De La Sierra,8,6727940,-0.12%,https://www.youtube.com/watch?v=y1X_tockzT0
35,61,Ego Baat Batai,Khesari Lal Yadav & Shilpi Raj,2,6601910,0.19%,https://www.youtube.com/watch?v=3aEY_VnEM34
36,21,Maria Mariah,MC Meno Dani & JC NO BEAT & DJ F7,4,6524405,-0.25%,https://www.youtube.com/watch?v=RKb9WiYcfLM
37,40,O Me Voy O Te Vas,Natanael Cano,13,6493913,-0.01%,https://www.youtube.com/watch?v=xGI3ky4kLwE
38,n/a,Stuck In The Middle,BABYMONSTER,1,6448761,n/a,https://www.youtube.com/watch?v=GsV1i0QHi-o
39,46,Y LLORO,Junior H,13,6416417,0.01%,https://www.youtube.com/watch?v=a8M1Es4cI_4
40,31,Pagli Dekhave Agarbatti,Neelkamal Singh,17,6389774,-0.15%,https://www.youtube.com/watch?v=W3y-tkuLhvY
41,33,un x100to,Grupo Frontera & Bad Bunny,42,6335264,-0.12%,https://www.youtube.com/watch?v=3inw26U-os4
42,58,HOLA PERDIDA,Luck Ra & KHEA,3,6229054,0.1%,https://www.youtube.com/watch?v=CnuFA6PkOT8
43,n/a,Facts,Tom MacDonald & Ben Shapiro,1,6199578,n/a,https://www.youtube.com/watch?v=5kGpohEpuTE
44,23,Qizil ko'ylak (remix by Dj Bobojon),Rayhon & Xamdam Sobirov,3,6125910,-0.23%,https://www.youtube.com/watch?v=G9l5u9uR2Kg
45,49,Koka,Mankirt Aulakh & Simar Kaur,8,6088911,-0.03%,https://www.youtube.com/watch?v=uPl_jL9mCKc
46,41,Primera Cita,Carin Leon,30,6076408,-0.06%,https://www.youtube.com/watch?v=jhMiIUb2GEA
47,39,Lej,Don Xhoni & Dhurata Dora,5,6036801,-0.11%,https://www.youtube.com/watch?v=Y-gJhIl4pdc
48,59,Matak Chalungi,Raj Mawar & Manisha Sharma,4,5971962,0.06%,https://www.youtube.com/watch?v=rrZKWephkLc
49,48,Ella Baila Sola,Eslabón Armado & Peso Pluma,38,5897276,-0.06%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
50,52,Kallo,Komal Choudhary & Harjeet Deewana,10,5831509,-0.04%,https://www.youtube.com/watch?v=WleaYCKUzAw
51,57,Modo DND,Xavi & Tony Aguirre,9,5781018,0%,https://www.youtube.com/watch?v=JYXdvb2g-rg
52,44,Unakku Thaan,Dhibu Ninan Thomas & Santhosh Narayanan & Dhvani Kailas,8,5730719,-0.1%,https://www.youtube.com/watch?v=bui3q02NK8Y
53,81,Ishq Jaisa Kuch,Vishal - Shekhar & Shilpa Rao & Mellow D,6,5728127,0.17%,https://www.youtube.com/watch?v=Y8RDVRKMf_Y
54,80,Ya Leil W Yal Ein,Al Shami,13,5547723,0.13%,https://www.youtube.com/watch?v=b3unvqHR9m8
55,56,ALV,Arcangel & Grupo Frontera,11,5536171,-0.05%,https://www.youtube.com/watch?v=5uBa5rrUifM
56,n/a,Дымок,Ицык Цыпер,1,5497368,n/a,https://www.youtube.com/watch?v=0vgnaXn0zAI
57,62,SINVERGÜENZA,Emanero & Karina & j mena & Ángela Torres,5,5424556,-0.02%,https://www.youtube.com/watch?v=AhZvCgk1Ay4
58,54,PRINCESITA DE ...,Jere Klein,7,5413497,-0.08%,https://www.youtube.com/watch?v=oM2o_OY3mAk
59,64,SATRANGA,Arijit Singh,11,5412272,-0.02%,https://www.youtube.com/watch?v=HrnrqYxYrbk
60,50,Sin Querer,Fer Vazquez & Flor Alvarez,5,5382113,-0.12%,https://www.youtube.com/watch?v=7V3zyLm82_4
61,35,Reggaeton Champagne,Bellakath & Dani Flow,14,5380558,-0.22%,https://www.youtube.com/watch?v=h6qbOjac8qo
62,68,Abrar’s Entry Jamal Kudu,Harshavardhan Rameshwar,7,5373709,0.04%,https://www.youtube.com/watch?v=oRGhqUjWF6U
63,51,Si No Estás,iñigo quintero,18,5321208,-0.13%,https://www.youtube.com/watch?v=vldYYjCQ7jc
64,63,Arjan Vailly,Bhupinder Babbal,11,5195666,-0.06%,https://www.youtube.com/watch?v=zqGW6x_5N0k
65,55,Lovin On Me,Jack Harlow,9,5195653,-0.12%,https://www.youtube.com/watch?v=Iq8h3GEe22o
66,n/a,Think U The Shit (Fart) (Official Video),Ice Spice,1,5178726,n/a,https://www.youtube.com/watch?v=Ou7c8Sg9YVg
67,42,Lollipop,Darell,16,5171309,-0.2%,https://www.youtube.com/watch?v=5ospiemGG3M
68,10,Mere Ghar Ram Aaye Hain,Jubin Nautiyal,5,5156749,-0.59%,https://www.youtube.com/watch?v=vBJ5HSs-N9o
69,38,Línea del Perreo,Uzielito Mix & Yeri Mua & El Jordan 23 & Dj Kiire,8,5142179,-0.24%,https://www.youtube.com/watch?v=lx_bGLuYpGE
70,n/a,ลองฟังแล,โต๋เหน่อ,1,5137283,n/a,https://www.youtube.com/watch?v=4NUQYYLXFwM
71,65,Me leva pra casa / Escrito nas estrelas / Saudade,Lauana Prado,6,5068793,-0.08%,https://www.youtube.com/watch?v=1lVrYNhUkJg
72,n/a,Regalo de Dios,Julion Alvarez y Su Norteño Banda,1,5051609,n/a,https://www.youtube.com/watch?v=-RjwFR6H7_w
73,43,King Shit,Shubh,4,5047808,-0.21%,https://www.youtube.com/watch?v=d2ofxg8pHfQ
74,67,Tu hai kahan,AUR,14,5023710,-0.06%,https://www.youtube.com/watch?v=AX6OrbgS8lI
75,n/a,Fouq,Assala Nasri,1,4842010,n/a,https://www.youtube.com/watch?v=mK1LJXdWf5Y
76,78,Lo Tienes Todo,Julion Alvarez y Su Norteño Banda,4,4833162,-0.02%,https://www.youtube.com/watch?v=a_wBQrUdcvk
77,69,LALALALA,Stray Kids,12,4790200,-0.07%,https://www.youtube.com/watch?v=dBDkYofMUs4
78,53,Abrar’S Entry Jamal Kudu,Choir,8,4781228,-0.2%,https://www.youtube.com/watch?v=PmdyY38g6Rg
79,72,Water,Tyla,17,4750782,-0.07%,https://www.youtube.com/watch?v=XoiOOiuH8iI
80,95,Eu Sou Teu Pai,Valesca Mayssa,2,4698071,0.05%,https://www.youtube.com/watch?v=kNJPalON82E
81,24,yes and? (official music video),Ariana Grande,3,4697610,-0.41%,https://www.youtube.com/watch?v=eB6txyhHFG4
82,n/a,La Intención,Peso Pluma & Christian Nodal,1,4654538,n/a,https://www.youtube.com/watch?v=-zAcRpVc5K0
83,n/a,Baby Dance - Scooby Doo Pa Pa (Music Video 4k HD),Vik4s,1,4633774,n/a,https://www.youtube.com/watch?v=xw1y8mc5cWs
84,n/a,Palang Sagwan Ke,Khesari Lal Yadav & Indu Sonali,1,4615044,n/a,https://www.youtube.com/watch?v=igQCv_Y33NI
