Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Tip Tip,Alka Yagnik & Udit Narayan,1,38924642,n/a,https://www.youtube.com/watch?v=l9u8Zb4fY1c
2,6,Najaa (From “Sooryavanshi”),Pav Dharia & Nikhita Gandhi & Tanishk Bagchi,2,27824918,0.73%,https://www.youtube.com/watch?v=cX6g4cbVBwI
3,1,MONEY (PERFORMANCE VIDEO),BLACKPINK,8,26886417,-0.07%,https://www.youtube.com/watch?v=dNCWe_6HAM8
4,n/a,Smokin Out The Window,Silk Sonic & Anderson .Paak & Bruno Mars,1,21679103,n/a,https://www.youtube.com/watch?v=GG7fLOmlhYg
5,3,Dil Galti Kar Baitha Hai,Shardul Rathod & Jubin Nautiyal & Meet Bros.,7,20550792,-0.02%,https://www.youtube.com/watch?v=1--qqQrimMA
6,4,Raataan Lambiyan,Jubin Nautiyal & Asees Kaur & Tanishk Bagchi,15,17847009,-0.11%,https://www.youtube.com/watch?v=gvyUuxdRdR4
7,n/a,Kusu Kusu,Zahrah S Khan & Dev Negi,1,16483646,n/a,https://www.youtube.com/watch?v=RgzLnmTaCAU
8,5,STAY (Official Video),Justin Bieber & The Kid Laroi,18,15586835,-0.07%,https://www.youtube.com/watch?v=kTJczUoc26U
9,7,Pepas (Official Video),Farruko,14,14586100,-0.08%,https://www.youtube.com/watch?v=y8trd3gjJt0
10,n/a,Esqueça-Me Se For Capaz,Maiara & Maraisa & Marília Mendonça,1,13469222,n/a,https://www.youtube.com/watch?v=I8va_ChEIAI
11,n/a,Todo Mundo Menos Você,Maiara & Maraisa & Marília Mendonça,1,13295027,n/a,https://www.youtube.com/watch?v=UDVr3ab3NVM
12,n/a,La La Bheemla,Arun Kaundinya,1,12593122,n/a,https://www.youtube.com/watch?v=Enzj9nTHiEc
13,10,LALISA,LISA,9,12586799,-0.11%,https://www.youtube.com/watch?v=awkkyBH2zEo
14,9,Easy On Me (Official Video),Adele,4,12556519,-0.2%,https://www.youtube.com/watch?v=U3ASj1L6_sY
15,n/a,Fã clube,Maiara & Maraisa & Marília Mendonça,1,12093708,n/a,https://www.youtube.com/watch?v=gwS9nU4Aavw
16,n/a,Tenu Lehenga,Zahrah S Khan & Jass Manak,1,11698860,n/a,https://www.youtube.com/watch?v=eZRpNmSgVOg
17,16,The Feels,TWICE,6,11029080,-0.03%,https://www.youtube.com/watch?v=f5_wn8mexmM
18,29,Cabeça Branca,Tierry,5,10937028,0.09%,https://www.youtube.com/watch?v=J_jJhHhYW9w
19,18,Srivalli,Sid Sriram,5,10705015,-0.04%,https://www.youtube.com/watch?v=5IEbR79kBPY
20,20,Param Sundari,Shreya Ghoshal & A.R. Rahman,17,10530454,-0.04%,https://www.youtube.com/watch?v=w4ClQO0FFQg
21,8,Saami Saami,Mounika Yadav,3,10482733,-0.33%,https://www.youtube.com/watch?v=C70GJYVoZ4Y
22,14,Anuel AA: Bzrp Music Sessions Vol. 46,Anuel AA & Bizarrap,2,10427238,-0.13%,https://www.youtube.com/watch?v=O5Vd-I1gd7Y
23,40,Lamis Kan - Mesaytara (Official Music Video)| لميس كان - مسيطرة #lamiskan #mesaytara #مسيطرة,Lamis Kan,4,10303534,0.26%,https://www.youtube.com/watch?v=9A4_GnALZd4
24,n/a,Estrelinha,Di Paullo & Paulino & Marília Mendonça,1,10149868,n/a,https://www.youtube.com/watch?v=88_jnJP0OtA
25,26,Terre Pyaar Mein,Himesh Reshammiya,12,10091827,-0.03%,https://www.youtube.com/watch?v=ia5CdcuqSWk
26,48,Ameaça,Marcynho Sensação & MC Danny & Paulo Pires,2,10057903,0.3%,https://www.youtube.com/watch?v=TNIbXs_iNq8
27,25,Yonaguni,Bad Bunny,23,10006504,-0.04%,https://www.youtube.com/watch?v=doLMt10ytHY
28,19,Love Nwantiti Remix [Ah Ah Ah],CKay,9,9991340,-0.1%,https://www.youtube.com/watch?v=D-YDEyuDxWU
29,24,Bachpan Ka Pyaar,Badshah & Aastha Gill & Sahdev Dirdo & Rico,14,9534940,-0.09%,https://www.youtube.com/watch?v=k7QniTYNsmQ
30,15,Love Nwantiti (Acoustic Version),CKay,9,9380567,-0.18%,https://www.youtube.com/watch?v=QEbBuW8u1bA
31,28,INDUSTRY BABY (Official Video),Jack Harlow & Lil Nas X,16,9375123,-0.07%,https://www.youtube.com/watch?v=UTHLKHL_whs
32,31,Cold Heart (PNAU Remix),Dua Lipa & Elton John,7,9324435,0%,https://www.youtube.com/watch?v=qod03PVTLqk
33,n/a,Naatu Naatu Lyrical (Telugu),Rahul Sipligunj & Kaala Bhairava,1,9159826,n/a,https://www.youtube.com/watch?v=Gt9WzC4WDEA
34,12,SG (Official Music Video),Megan Thee Stallion & DJ Snake & Ozuna & LISA,3,9030663,-0.33%,https://www.youtube.com/watch?v=tJXPfNDVF4I
35,n/a,Etnaset,MUSliM,1,8881077,n/a,https://www.youtube.com/watch?v=BGkL2Pq-g3A
36,60,Cê Tá Preparada (Ao Vivo Em Goiânia / 2021),Tayrone,8,8858524,0.28%,https://www.youtube.com/watch?v=jW7j41mbxXU
37,37,Save Your Tears (Official Music Video),The Weeknd,42,8797091,0.04%,https://www.youtube.com/watch?v=XXYlFuWEuKI
38,38,Bad Habits,Ed Sheeran,20,8636123,0.03%,https://www.youtube.com/watch?v=orJSJGHjBLI
39,33,Lyric Video |Shershaah|Sidharth Kiara|Tanishk B.|Jubin|Asees,Jubin Nautiyal & Asees Kaur & Tanishk Bagchi,11,8631385,-0.02%,https://www.youtube.com/watch?v=orYf6VDtj_k
40,44,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,33,8552099,0.07%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
41,70,VIDEO | Bullet Pa Jija | Vinay Pandey Sanu Shilpi Raj | Devigeet,Shilpi Raj & Samar Singh,2,8357021,0.26%,https://www.youtube.com/watch?v=ClWH9LfCeks
42,45,52 Gaj Ka Daman,Renuka Panwar & MJ,45,8343057,0.04%,https://www.youtube.com/watch?v=CZt-rVn2BJs
43,30,Índigo (Official Video),Evaluna Montaner & Camilo,5,8122444,-0.14%,https://www.youtube.com/watch?v=DriCCFRQlj8
44,21,Coração Cachorro,Matheus Fernandes & Ávine Vinny,6,8078502,-0.26%,https://www.youtube.com/watch?v=pGttcnBBzW4
45,39,Ya Supérame (En Vivo),Grupo Firme,14,8027610,-0.04%,https://www.youtube.com/watch?v=g2BzGJnNvEw
46,13,A QUEDA,Gloria Groove,4,7823270,-0.37%,https://www.youtube.com/watch?v=BpxrvcYDnf4
47,22,Meri Zindagi Hai Tu Lofi Mix(Remix By Moodyboy),Jubin Nautiyal & Neeti Mohan,2,7700332,-0.29%,https://www.youtube.com/watch?v=VYslt8bc-4Q
48,41,Pepas (Audio),Farruko,17,7520038,-0.08%,https://www.youtube.com/watch?v=kcYS_cUwr-8
49,49,Butter,BTS,22,7378503,-0.04%,https://www.youtube.com/watch?v=WMweEpGlu_U
50,n/a,ESCAPE PLAN (Official Music Video),Travis Scott,1,7353278,n/a,https://www.youtube.com/watch?v=KPz33BLkvho
51,68,ชอบที่เธอเป็นเธอ,วงแทมมะริน,3,7333970,0.1%,https://www.youtube.com/watch?v=Yz9En2UZv0I
52,n/a,love nwantiti (North African Remix),CKay,1,7215545,n/a,https://www.youtube.com/watch?v=MxjrsDV8Aeo
53,42,Aventura Bad Bunny - Volví (Video Oficial),Aventura & Bad Bunny & Romeo Santos,15,7069427,-0.12%,https://www.youtube.com/watch?v=ayd3yWr4tqU
54,17,Jugnu,Badshah,2,7013177,-0.38%,https://www.youtube.com/watch?v=ksY3wb4vtlA
55,n/a,Neelambari,Anurag Kulkarni Ramya Behara,1,6933272,n/a,https://www.youtube.com/watch?v=NIiHIkz_a7E
56,50,Full Song| Mimi |Kriti Pankaj T.| A.R. Rahman |Shreya |Amitabh,Shreya Ghoshal & A.R. Rahman,5,6923746,-0.07%,https://www.youtube.com/watch?v=nfNc0XJdZWk
57,35,My Universe,Coldplay & BTS,7,6891940,-0.19%,https://www.youtube.com/watch?v=3YqPKLZF_WU
58,91,Salimo de Noche,Tiago PZK & Trueno,3,6888061,0.21%,https://www.youtube.com/watch?v=IXBtBsK6Fmo
59,71,Barsaat Ki Dhun,Anu Malik & Jubin Nautiyal & Rochak Kohli,17,6854086,0.03%,https://www.youtube.com/watch?v=YIucrdfR6rI
60,83,Aashiquii Kaa Gum,Himesh Reshammiya & Salman Ali,3,6753355,0.13%,https://www.youtube.com/watch?v=GPN9oZ8e-h4
61,52,Kanta Laga,Tony Kakkar & Yo Yo Honey Singh & Neha Kakkar,10,6722608,-0.1%,https://www.youtube.com/watch?v=vMwjT26baE0
62,73,Entre Nosotros,Tiago PZK & Lit Killah,18,6663435,0.02%,https://www.youtube.com/watch?v=FMA8X18-W1Q
63,n/a,Supera,Marília Mendonça,22,6656861,n/a,https://www.youtube.com/watch?v=7fMttPxpcmg
64,78,Debo Entender,Yoss Bones & Santa Fe Klan & Neto Peña,4,6638391,0.06%,https://www.youtube.com/watch?v=rF0I7-gmCSk
65,2,Tu Yaheen Hai (Tribute),Shehnaaz Kaur Gill,2,6587779,-0.75%,https://www.youtube.com/watch?v=YhaG5GcCvA8
66,46,Mirror Mirror,F.HERO & MILLI,2,6578054,-0.17%,https://www.youtube.com/watch?v=FZlBKl-spfY
67,n/a,Imagine Dragons & JID - Enemy (from the series Arcane: League of Legends) | Official Music Video,League of Legends,1,6570949,n/a,https://www.youtube.com/watch?v=F5tSoaJ93ac
68,69,Permission to Dance,BTS,18,6462495,-0.03%,https://www.youtube.com/watch?v=CuklIb9d3fI
69,76,Volando (remix),Mora & Bad Bunny & Sech,14,6399291,-0.01%,https://www.youtube.com/watch?v=P982oehprfY
70,74,Shivers,Ed Sheeran,5,6352115,-0.03%,https://www.youtube.com/watch?v=Il0S8BoucSA
71,54,Madhura Nagarilo Video Song | PelliSandaD | Roshann  SreeLeela | M. M. Keeravani | K RaghavendraRao,Aditya Music,2,6325063,-0.14%,https://www.youtube.com/watch?v=_6nKjFloSDs
72,72,Sobrio (Official Video),Maluma,18,6289090,-0.04%,https://www.youtube.com/watch?v=RljdPIfnp0U
73,75,Sakhiyan2.0,Maninder Buttar Zara Khan,13,6168364,-0.05%,https://www.youtube.com/watch?v=PO6nynliE0Q
74,n/a,Aajaa,Himesh Reshammiya,1,6046467,n/a,https://www.youtube.com/watch?v=7RprDj-u7EA
75,55,Life Goes On,Oliver Tree,11,6001737,-0.16%,https://www.youtube.com/watch?v=8F2s8ivKXNY
76,57,أصيل هميم - شكد حلو ( حصريا ) | 2021 | Aseel Hameem - Shkad Helw,JDED Music l جديد ميوزك,5,5998160,-0.15%,https://www.youtube.com/watch?v=JIXUfNg9wg4
77,61,GALOPA,PEDRO SAMPAIO,2,5885601,-0.15%,https://www.youtube.com/watch?v=QYyAVW84rpk
78,56,Venom,Eminem,15,5884875,-0.17%,https://www.youtube.com/watch?v=8CdcCD5V-d8
79,77,Who Want Smoke?? (Directed by Cole Bennett),Nardo Wick,5,5851608,-0.09%,https://www.youtube.com/watch?v=U2SNwtE-0Us
80,n/a,Todo Mundo Vai Sofrer (Ao Vivo),Marília Mendonça,20,5665727,n/a,https://www.youtube.com/watch?v=ILADw1aretk
81,65,Churi (HD Video) Khan Bhaini Ft Shipra Goyal | Latest Punjabi Songs 2021 | New Punjabi Songs 2021,Street Gang Music,7,5621612,-0.17%,https://www.youtube.com/watch?v=E4OY80A_6tk
82,79,November Rain With Graphics,Guns N' Roses,12,5565806,-0.08%,https://www.youtube.com/watch?v=8SbUC-UaAxE
83,81,Poblado,J Balvin,19,5534023,-0.08%,https://www.youtube.com/watch?v=s8hA0QRIwfo
84,47,Revoada No Colchão,Zé Felipe & Marcynho Sensação,8,5467654,-0.31%,https://www.youtube.com/watch?v=0jnZreO4Dvs
85,85,Don't Be Shy,Tiësto & KAROL G,13,5426328,-0.07%,https://www.youtube.com/watch?v=taSubkjZUA4
86,n/a,Mohtarma - Lofi (Lofi Version),Upasna Gahlot & Khasa Aala Chahar,1,5405133,n/a,https://www.youtube.com/watch?v=bpw9HL6Qi_k
87,64,Bijlee Bijlee,Harrdy Sandhu,2,5397635,-0.21%,https://www.youtube.com/watch?v=NwdQx2P_ytk
88,n/a,Per Vachaalum Vaikkaama (From "Dikkiloona"),S. Janaki & Yuvan Shankar Raja & Ilaiyaraaja & Malaysia Vasudevan,7,5351368,n/a,https://www.youtube.com/watch?v=-BUDo3mow00
89,59,#VIDEO | #Ankush Raja | अईहा ससुरारी जीजा जी | #Shilpi Raj | #Shilpi Raghwani | Bhojpuri Chhath Geet,Ankush Raja Official,2,5350456,-0.23%,https://www.youtube.com/watch?v=7mbNrE7tdXQ
90,97,Need to Know (Official Video),Doja Cat,9,5309061,-0.03%,https://www.youtube.com/watch?v=dI3xkL7qUAc
91,n/a,Bem pior que eu,Marília Mendonça,12,5298911,n/a,https://www.youtube.com/watch?v=ebG36xtK87A
92,66,Mere Warga (LoFi),Kaka,8,5284188,-0.22%,https://www.youtube.com/watch?v=e-TuBq5QTO0
93,93,ХАБИБ - Ягода малинка (Премьера клипа),FOMENKOF Music,4,5263584,-0.07%,https://www.youtube.com/watch?v=Rt2zZSaOFtw
94,n/a,Herkes Duydu,Kurtuluş Kuş & Burak Bulut,1,5240676,n/a,https://www.youtube.com/watch?v=nQCupNMe8R8
95,84,Ranjha (From “Shershaah”),B Praak & Jasleen Royal,14,5236675,-0.11%,https://www.youtube.com/watch?v=V7LwfY5U5WI
96,n/a,Coração bandido,Maiara & Maraisa & Marília Mendonça,5,5222309,n/a,https://www.youtube.com/watch?v=lxcpH6kvnmg
97,n/a,Troca de calçada,Marília Mendonça,2,5211442,n/a,https://www.youtube.com/watch?v=WkYqQctOi9g
98,87,Filhaal2 Mohabbat | Akshay Kumar Ft Nupur Sanon | Ammy Virk | BPraak | Jaani | Arvindr Khaira,DM - Desi Melodies,19,5181097,-0.11%,https://www.youtube.com/watch?v=DUwlGduupRI
99,n/a,Savage,aespa,5,5152896,n/a,https://www.youtube.com/watch?v=WPdWvnAAurg
100,53,Mejor Sola,Kim Loaiza,2,5143902,-0.31%,https://www.youtube.com/watch?v=JXtuAgD_quY
