Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Houdini,Dua Lipa,1,27134611,n/a,https://www.youtube.com/watch?v=suAR1PYFNYA
2,n/a,LALALALA,Stray Kids,1,17475867,n/a,https://www.youtube.com/watch?v=dBDkYofMUs4
3,3,Según Quién,Maluma & Carin Leon,9,15929201,-0.02%,https://www.youtube.com/watch?v=69lO08ar-mI
4,n/a,Watch Out,Sidhu Moose Wala,1,15508170,n/a,https://www.youtube.com/watch?v=b_l1IP_6psY
5,4,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,15,14803613,-0.02%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
6,5,Daqui pra Sempre,Manu & Simone Mendes,7,13739567,0.08%,https://www.youtube.com/watch?v=2FNiAPNK4Ig
7,6,Chaleya,Arijit Singh & Shilpa Rao,14,13232831,0.09%,https://www.youtube.com/watch?v=VAdGW7QDJiU
8,8,Pagli Dekhave Agarbatti,Neelkamal Singh,6,11987937,0.06%,https://www.youtube.com/watch?v=W3y-tkuLhvY
9,10,Lollipop,Darell,5,11482444,0.06%,https://www.youtube.com/watch?v=5ospiemGG3M
10,n/a,Drama,aespa,1,11182325,n/a,https://www.youtube.com/watch?v=D8VEhcPeSlc
11,13,Let's Go 4,DJ GBR & Mc IG & MC Ryan SP & MC PH & Mc Davi & Mc Luki & MC Don Juan & Mc Kadu & TrapLaudo & MC GP,9,11002465,0.13%,https://www.youtube.com/watch?v=zG5gWncAhls
12,9,La Bebe (Remix),Yng Lvcas & Peso Pluma,34,10867504,-0.03%,https://www.youtube.com/watch?v=3mchJ-EW9rM
13,11,Si No Estás,iñigo quintero,7,10852711,0.04%,https://www.youtube.com/watch?v=vldYYjCQ7jc
14,23,Leke Prabhu Ka Naam,Arijit Singh & Nikhita Gandhi,3,10806533,0.31%,https://www.youtube.com/watch?v=6GxXehkPyBs
15,7,MI EX TENÍA RAZÓN (Official Video),KAROL G,14,10513200,-0.08%,https://www.youtube.com/watch?v=VBcs8DZxBGc
16,14,LALA,Myke Towers,16,9611377,0%,https://www.youtube.com/watch?v=BVdngsy95mY
17,1,Standing Next to You,Jung Kook,2,9594200,-0.66%,https://www.youtube.com/watch?v=UNo0TG9LwwI
18,15,Softly,Karan Aujla & Ikky,3,9579877,0.03%,https://www.youtube.com/watch?v=cWMxCE2HTag
