Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Srivalli,Javed Ali,4,36512762,-0.2%,https://www.youtube.com/watch?v=hcMzwMrr1tE
2,3,We Don't Talk About Bruno (From "Encanto"),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,6,32931406,0.07%,https://www.youtube.com/watch?v=bvWRMAU6V-c
3,4,Oo Anthiya Oo Oo Anthiya,Mangli,4,30139406,0.07%,https://www.youtube.com/watch?v=u_wB6byrl5k
4,2,Oo Bolega ya Oo Oo Bolega,Kanika Kapoor,4,29133238,-0.13%,https://www.youtube.com/watch?v=sqmNziU3OxQ
5,5,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,4,22727728,0.08%,https://www.youtube.com/watch?v=vdY5SFZBgnk
6,7,Srivalli,Javed Ali,5,22054641,0.05%,https://www.youtube.com/watch?v=v2IGNN7CA4M
7,6,Karim Mahmoud Abdelaziz Ft Mohamed Osama |  الغزالة رايقة -  كريم محمود عبد العزيز ومحمد أسامة,Karim Mahmoud Abdelaziz,5,19375353,-0.08%,https://www.youtube.com/watch?v=-kC9ZRTR6D4
8,n/a,Malvada,Zé Felipe,1,18684346,n/a,https://www.youtube.com/watch?v=r0mNwyywHIY
9,11,Malvadão 3,Xamã,6,13787483,-0.05%,https://www.youtube.com/watch?v=i9NOkjmBszo
10,12,The Family Madrigal (From "Encanto"),Olga Merediz & Stephanie Beatriz & Encanto - Cast,8,13310968,-0.04%,https://www.youtube.com/watch?v=Yp5nPGWWMh4
11,56,Doobey,Lothika & Savera,2,13290735,0.92%,https://www.youtube.com/watch?v=6eGCi4SVy94
12,9,Salıncak,Mustafa Ceceli & Nigar Muharrem,4,12944966,-0.18%,https://www.youtube.com/watch?v=BebQwqnk0hM
13,13,Bijlee Bijlee,Harrdy Sandhu,14,12557987,-0.07%,https://www.youtube.com/watch?v=NwdQx2P_ytk
14,17,MONEY (PERFORMANCE VIDEO),BLACKPINK,20,11449840,-0.06%,https://www.youtube.com/watch?v=dNCWe_6HAM8
15,28,Tum Tum,Thaman S & Harini Ivaturi,12,11418985,0.22%,https://www.youtube.com/watch?v=tYSrY4iPX6w
16,19,Kusu Kusu,Zahrah S Khan & Dev Negi,13,11050167,-0.03%,https://www.youtube.com/watch?v=RgzLnmTaCAU
17,18,O Antava Song | Pushpa Songs Telugu | Allu Arjun Samantha | DSP | Sukumar | Indravathi Chauhan,Aditya Music Playback,7,10924569,-0.06%,https://www.youtube.com/watch?v=EEqq0_Etuos
18,23,Desesperados,Rauw Alejandro & Chencho Corleone,6,10778653,0.09%,https://www.youtube.com/watch?v=K9mTSekTktw
19,20,Dil Galti Kar Baitha Hai,Shardul Rathod & Jubin Nautiyal & Meet Bros.,19,10634768,-0.03%,https://www.youtube.com/watch?v=1--qqQrimMA
20,21,#SaamiSaami (Tamil) Lyrical | Pushpa Songs | Allu Arjun Rashmika | DSP | Senthiganesh | Sukumar,Mounika Yadav,9,10452933,-0.01%,https://www.youtube.com/watch?v=BA3D02JNd0E
21,25,Vontade de Morder,Simone & Simaria & Zé Felipe,3,10350529,0.07%,https://www.youtube.com/watch?v=bgf18kANm_k
22,16,Saami Saami Full Song | Pushpa Songs  Telugu | Allu Arjun Rashmika | DSP | Mounika Yadav | Sukumar,Aditya Music Playback,8,10236095,-0.16%,https://www.youtube.com/watch?v=JJFVjxFmYlY
23,22,Etnaset,MUSliM,13,9702991,-0.02%,https://www.youtube.com/watch?v=BGkL2Pq-g3A
24,n/a,Get Into It (Yuh) (Official Video),Doja Cat,1,9537491,n/a,https://www.youtube.com/watch?v=9Ko-nEYJ1GE
25,36,Yonaguni,Bad Bunny,35,9401168,0.08%,https://www.youtube.com/watch?v=doLMt10ytHY
26,27,Mal Feito,Marília Mendonça & Hugo & Guilherme,3,9385485,-0.01%,https://www.youtube.com/watch?v=kyfXEMqvLgU
27,n/a,Dil Pe Zakhm (Video),Jubin Nautiyal & Rochak Kohli & Nusrat Fateh Ali Khan,1,9161285,n/a,https://www.youtube.com/watch?v=MeNb9SKZNGc
28,31,Heat Waves (Official Video),Glass Animals,8,9099587,-0.01%,https://www.youtube.com/watch?v=mRD0-GxqHVo
29,n/a,Boys Don't Cry,Anitta,1,8907684,n/a,https://www.youtube.com/watch?v=PkzJgGZBFDg
30,n/a,Tumse Pyaar Karke (Video), Tulsi Kumar & Jubin Nautiyal & Payal Dev,1,8684717,n/a,https://www.youtube.com/watch?v=LZ-Qn4q3sbU
31,n/a,We Don't Talk About Bruno (From "Encanto"| Dance Choreography),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,1,8549618,n/a,https://www.youtube.com/watch?v=uXhUpKqyrco
32,35,STAY (Official Video),Justin Bieber & The Kid Laroi,30,8451076,-0.04%,https://www.youtube.com/watch?v=kTJczUoc26U
33,n/a,,,2,8287561,n/a,n/a
34,34,Atrangi Re: Chaka Chak Full Video |@ARRahman| Akshay K Sara A K Dhanush Shreya G Bhushan K,Shreya Ghoshal & A.R. Rahman & Yugabharathi,6,8179684,-0.09%,https://www.youtube.com/watch?v=Kz5uJlucE5Q
35,66,Depende,Dj Guuga,2,8067792,0.25%,https://www.youtube.com/watch?v=v9geHIUOxeA
36,24,Toma Toma Vapo Vapo,Zé Felipe & MC Danny,12,7966652,-0.19%,https://www.youtube.com/watch?v=ey6H_cBy-OQ
37,42,Medallo,Lenny Tavárez & Blessd & Justin Quiles,12,7963882,-0.01%,https://www.youtube.com/watch?v=hMhR6T7EEfQ
38,29,ILLSLICK - พิพิธภัณฑ์ [Official Music Video],ILLSLICK,3,7799559,-0.16%,https://www.youtube.com/watch?v=vLuXN8-U75k
39,8,Dance Meri Rani,Guru Randhawa & Zahrah S Khan & Tanishk Bagchi,7,7771418,-0.53%,https://www.youtube.com/watch?v=G-XMiVMlLRI
40,43,Cold Heart (PNAU Remix),Dua Lipa & Elton John,19,7675206,-0.04%,https://www.youtube.com/watch?v=qod03PVTLqk
41,26,,,3,7582869,-0.2%,n/a
42,69,Raja Ji Khoon Kaida,Shilpi Raj,3,7424823,0.18%,https://www.youtube.com/watch?v=nbU9fQFi5fY
43,39,أدعج عيون,ماجد الرسلاني,9,7394348,-0.11%,https://www.youtube.com/watch?v=eKKvQX3AV7w
44,46,Enemy (from the series Arcane League of Legends),Imagine Dragons,11,7354588,-0.06%,https://www.youtube.com/watch?v=D9G1VOjN_84
45,50,Saami Saami,Mounika Yadav,15,7243951,-0.05%,https://www.youtube.com/watch?v=C70GJYVoZ4Y
46,52,Monastery,Ryan Castro & Feid,11,7233077,-0.04%,https://www.youtube.com/watch?v=EOkCOYrPEsU
47,33,Bloqueado,Gusttavo Lima,4,7164290,-0.21%,https://www.youtube.com/watch?v=14C28JSO-sg
48,41,Jugnu,Badshah,14,7162434,-0.12%,https://www.youtube.com/watch?v=ksY3wb4vtlA
49,44,Pepas (Official Video),Farruko,26,7137648,-0.1%,https://www.youtube.com/watch?v=y8trd3gjJt0
50,n/a,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,40,6931327,n/a,https://www.youtube.com/watch?v=sCbbMZ-q4-I
51,53,Super Gremlin,Kodak Black,9,6916042,-0.06%,https://www.youtube.com/watch?v=kiB9qk4gnt4
52,51,ท้องฟ้า - PAPER [Official Musicvideo ] 🌧🌻,WE ARE ZOOM ENTERTAINMENT,11,6874306,-0.09%,https://www.youtube.com/watch?v=5OtqLbG6T04
53,37,BoyWithUke "Toxic" (Live Performance) | Open Mic,Genius,3,6749320,-0.2%,https://www.youtube.com/watch?v=yvzKKZp3usE
54,68,Without Me MTV Version,Eminem,4,6732588,0.07%,https://www.youtube.com/watch?v=YVkUvmDQ3HY
55,49,Saami Saami,Sunidhi Chauhan,4,6678117,-0.14%,https://www.youtube.com/watch?v=kbGTg-VFoW0
56,65,Eyy Bidda Ye Mera Adda,Nakash Aziz,3,6595562,0.01%,https://www.youtube.com/watch?v=BJahIa255qc
57,64,abcdefu,GAYLE,10,6565301,0%,https://www.youtube.com/watch?v=NaFd8ucHLuo
58,n/a,FRIKI (Official Video),KAROL G & Feid,1,6353056,n/a,https://www.youtube.com/watch?v=8tJARBd3ELE
59,62,Debo Entender,Yoss Bones & Santa Fe Klan & Neto Peña,16,6315277,-0.04%,https://www.youtube.com/watch?v=rF0I7-gmCSk
60,48,Step Back,GOT the beat,5,6312827,-0.19%,https://www.youtube.com/watch?v=uBY1AoiF5Vo
61,59,WA DA DA,Kep1er,5,6259569,-0.06%,https://www.youtube.com/watch?v=n0j5NPptyM0
62,45,Oo Anthiya Oo Oo Anthiya,Mangli,4,6250293,-0.22%,https://www.youtube.com/watch?v=w78XpGt-IPQ
63,n/a,EL MAKINON (Official Video),KAROL G & Mariah Angeliq ,31,6223259,n/a,https://www.youtube.com/watch?v=2jYEz66J_J4
64,57,Surface Pressure (From "Encanto"/Sing-Along),Jessica Darrow,4,6203860,-0.1%,https://www.youtube.com/watch?v=X-NH1uUfr0U
65,n/a,Gangsta's Paradise,Coolio,24,6155711,n/a,https://www.youtube.com/watch?v=fPO76Jlnz6c
66,60,Vai Lá Em Casa Hoje,George Henrique & Rodrigo,11,6065882,-0.08%,https://www.youtube.com/watch?v=r2ma8WPRppk
67,80,Tacones Rojos (Official Video),Sebastián Yatra,4,6044043,0.02%,https://www.youtube.com/watch?v=Qz9gmiLBVFA
68,n/a,La Malama,Mohamed Hamaki,1,6034955,n/a,https://www.youtube.com/watch?v=eeQWKNhFfPQ
69,n/a,ถ้าเราเจอกันอีก (Until Then),Tilly Birds,1,6033760,n/a,https://www.youtube.com/watch?v=zwvv71slEYc
70,54,Cê Tá Preparada (Ao Vivo Em Goiânia / 2021),Tayrone,20,6033247,-0.16%,https://www.youtube.com/watch?v=jW7j41mbxXU
71,n/a,Poblado,J Balvin,22,5978286,n/a,https://www.youtube.com/watch?v=s8hA0QRIwfo
72,70,Bar (Video Oficial),L-Gante & TINI,12,5950165,-0.05%,https://www.youtube.com/watch?v=0f3ZHuC-l0c
73,n/a,High (Official Video),The Chainsmokers,1,5890061,n/a,https://www.youtube.com/watch?v=AfxsFsLhL04
74,91,Kabootar,Surender Romio & Renuka Panwar,2,5888086,0.06%,https://www.youtube.com/watch?v=qfSrPyX5Svk
75,100,Mujeriego,Ryan Castro,2,5819275,0.11%,https://www.youtube.com/watch?v=SAvVnVNSvDk
76,81,#Arvind Akela Kallu | नाच रे पतरकी | Neha Singh | Naach re Patarki | #Shilpi Raj | New Bhojpuri Song,Prashant Kumar & Arvind Akela Kallu & Shilpi Raj,5,5746884,-0.02%,https://www.youtube.com/watch?v=OKic_gFagSs
77,n/a,Saami Saami,Sithara Krishnakumar,3,5709712,n/a,https://www.youtube.com/watch?v=-ZAnN6groJw
78,63,Tiago PZK: Bzrp Music Sessions Vol. 48,Bizarrap & Tiago PZK,6,5703705,-0.13%,https://www.youtube.com/watch?v=h7U8TqOVyxc
79,58,Tip Tip,Alka Yagnik & Udit Narayan,13,5686886,-0.16%,https://www.youtube.com/watch?v=l9u8Zb4fY1c
80,72,The Feels,TWICE,18,5667074,-0.09%,https://www.youtube.com/watch?v=f5_wn8mexmM
81,n/a,Reliya Re,Shilpi Raj,1,5633764,n/a,https://www.youtube.com/watch?v=tnBjbnlTWKs
82,15,Light Switch,Charlie Puth,2,5614852,-0.55%,https://www.youtube.com/watch?v=WFsAon_TWPQ
83,55,Cabeça Branca,Tierry,17,5574314,-0.22%,https://www.youtube.com/watch?v=J_jJhHhYW9w
84,74,Meri Zindagi Hai Tu Lofi Mix(Remix By Moodyboy),Jubin Nautiyal & Neeti Mohan,14,5552927,-0.09%,https://www.youtube.com/watch?v=VYslt8bc-4Q
85,n/a,Shotta Flow 6,NLE Choppa,1,5522359,n/a,https://www.youtube.com/watch?v=f9zkBcZZ-1Y
86,47,Kollaha Ghayrana,Sherine,8,5495684,-0.3%,https://www.youtube.com/watch?v=xX-bprr9rFo
87,61,Presepada,Maiara & Maraisa & Marília Mendonça,12,5483192,-0.17%,https://www.youtube.com/watch?v=MQv__TADEGM
88,67,Parada Louca,Marcynho Sensação & Mari Fernandez,10,5464658,-0.13%,https://www.youtube.com/watch?v=SvWQZfEWA0s
89,10,O Aasman Wale,Jubin Nautiyal,2,5435665,-0.64%,https://www.youtube.com/watch?v=1-H12t6CYrM
90,76,#Video | हमके दुल्हिन बनालS | #Ankush Raja #Shilpi Raj | #Pallavi Giri | Bhojpuri Hit Song,Ankush Raja Official,12,5428804,-0.1%,https://www.youtube.com/watch?v=AICC6h2FxJo
91,95,Srivalli,Sid Sriram,4,5371316,0%,https://www.youtube.com/watch?v=txHO7PLGE3o
92,77,Sat Tha Nai Rak,MANR,3,5353796,-0.12%,https://www.youtube.com/watch?v=c4dCemM741I
93,n/a,Aimer - カタオモイ / THE FIRST TAKE,THE FIRST TAKE,1,5314623,n/a,https://www.youtube.com/watch?v=Opp9nqiN5m0
94,87,INVEJOSO,Distrito 23 & Jhowzin & Chefin & Raffé & OruaM,4,5271331,-0.07%,https://www.youtube.com/watch?v=79KWwlhbOD8
95,84,Pandora,Menor MC & DJ Matt D  ,6,5261259,-0.09%,https://www.youtube.com/watch?v=6MNxuMgg58k
96,94,Lost on You,LP,8,5237924,-0.03%,https://www.youtube.com/watch?v=wDjeBNv6ip0
97,86,Easy On Me (Official Lyric Video),Adele,11,5163188,-0.09%,https://www.youtube.com/watch?v=X-yIEMduRXk
98,78,Ameaça,Marcynho Sensação & MC Danny & Paulo Pires,14,5156113,-0.15%,https://www.youtube.com/watch?v=TNIbXs_iNq8
99,89,Se Le Ve,Dimelo Flow & Dalex & Sech,7,5153220,-0.09%,https://www.youtube.com/watch?v=0x1vXxyshSE
100,n/a,Rumors,Gucci Mane,1,5150519,n/a,https://www.youtube.com/watch?v=QVn1DGgqBNo
