Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,TQG,Shakira & KAROL G,3,49546499,-0.15%,https://www.youtube.com/watch?v=jZGpkLElSu8
2,4,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,12,23164293,-0.09%,https://www.youtube.com/watch?v=YxWlaYCA8MU
3,2,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,10,23143990,-0.17%,https://www.youtube.com/watch?v=CocEMWdc7Ck
4,3,Shorty Party,Cartel De Santa & La Kelly,2,20129971,-0.27%,https://www.youtube.com/watch?v=1ooy2CyFLH4
5,5,Flowers,Miley Cyrus,9,19505426,-0.06%,https://www.youtube.com/watch?v=G7KNmW9a75Y
6,n/a,SET ME FREE,TWICE,1,19327785,n/a,https://www.youtube.com/watch?v=w4cTYnOPdNk
7,15,Mientras Me Curo Del Cora,KAROL G,2,16038946,0.39%,https://www.youtube.com/watch?v=37wmW9kYAlQ
8,9,En La Intimidad,Emilia & Callejero Fino & BIG ONE,5,13369959,0%,https://www.youtube.com/watch?v=YgrwMV6DT5Y
9,10,Maan Meri Jaan,King,18,12734436,-0.03%,https://www.youtube.com/watch?v=VuG7ge_8I2Y
10,13,Qué Agonía,Ángela Aguilar & Yuridia,21,12274659,-0.01%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
11,11,Calm Down,Rema & Selena Gomez,28,12118074,-0.07%,https://www.youtube.com/watch?v=WcIcVapfqXw
12,17,Yandel 150,Yandel & Feid,10,12010823,0.05%,https://www.youtube.com/watch?v=WHejvUhX6rk
13,75,Naacho Naacho,Rahul Sipligunj & Yazin Nizar & Vishal Mishra,25,11999192,1.21%,https://www.youtube.com/watch?v=sAzlWScHTc4
14,14,Kahani Suno,Kaifi Khalil,12,11964014,0%,https://www.youtube.com/watch?v=_XBVWlI8TsQ
15,54,,,2,11532512,0.77%,n/a
16,18,Boy’s a liar Pt. 2,PinkPantheress & Ice Spice,6,11110817,0%,https://www.youtube.com/watch?v=oftolPu9qp4
17,19,COMPANY,Emiway Bantai,8,10999348,-0.01%,https://www.youtube.com/watch?v=GuGYYdwcPYw
18,12,Besharam Rang,Shilpa Rao & Caralisa Monteiro & Vishal Dadlani & Sheykhar Ravjiani,13,10854534,-0.13%,https://www.youtube.com/watch?v=huxhqphtDrM
19,16,QUE VUELVAS,Grupo Frontera & Carin Leon,13,10526107,-0.09%,https://www.youtube.com/watch?v=gG3516BF5_w
20,n/a,Teri Ashhiqui Ne Maara 2.0,Amarjeet Jaikar,1,10287791,n/a,https://www.youtube.com/watch?v=-sk0Dxtcbec
21,22,Dhani Ho Sab Dhan,Pawan Singh & Shivani Singh,5,10194336,0.05%,https://www.youtube.com/watch?v=fk_VS8Y6jOA
22,n/a,River,Miley Cyrus,1,9586430,n/a,https://www.youtube.com/watch?v=v_4fljfr2r4
23,20,Bebe Dame,Fuerza Regida & Grupo Frontera,11,9552040,-0.12%,https://www.youtube.com/watch?v=Oie--p6YqJo
24,n/a,Maine Pi Rakhi Hai (Jhankar Beat)[Remix By Moodyboy],Divya Kumar & Shreya Ghoshal,1,9289612,n/a,https://www.youtube.com/watch?v=hp_-RlwNg04
25,7,Mas Rica Que Ayer,Anuel AA & Mambo Kingz & DJ Luian,2,8764451,-0.48%,https://www.youtube.com/watch?v=5sLzyEzUbPo
26,21,AMG,Peso Pluma & Natanael Cano & Gabito Ballesteros,11,8709418,-0.13%,https://www.youtube.com/watch?v=DWRj2BB8YHs
27,26,Ader Akmel,Ahmed Saad,4,8698941,-0.03%,https://www.youtube.com/watch?v=nXdNVhzCEpE
28,23,PROVENZA,KAROL G,47,8337046,-0.13%,https://www.youtube.com/watch?v=ca48oMV59LU
29,n/a,Chamkeela Angeelesi - Rainy Lofi,Dhee & Ram Miriyala & Santhosh Narayanan,1,8299561,n/a,https://www.youtube.com/watch?v=9O-mBYAqM1c
30,33,Tum Tum,Thaman S & Harini Ivaturi,26,8194124,0%,https://www.youtube.com/watch?v=tYSrY4iPX6w
31,35,La Bachata,Manuel Turizo,35,7937312,-0.01%,https://www.youtube.com/watch?v=TiM_TFpT_DE
32,30,No Se Va (En Vivo),Grupo Frontera,26,7909633,-0.08%,https://www.youtube.com/watch?v=VtKcDwz6hiM
33,47,Nosso Quadro,Ana Castela,2,7872606,0.14%,https://www.youtube.com/watch?v=r9GrcxTGNWg
34,34,MERCHO (Official Video),LiL CaKe & Migrantes & Nico Valdi,5,7816487,-0.03%,https://www.youtube.com/watch?v=VVWH9jJLGkE
35,42,Feliz Cumpleaños Ferxxo,Feid,30,7744796,0.06%,https://www.youtube.com/watch?v=jRxDUsGmwuc
36,37,Ya No Vuelvas (Versión Cuarteto),Luck Ra & La K'onga & Ke Personajes,12,7644704,-0.03%,https://www.youtube.com/watch?v=Mroued07Z2U
37,45,Te Escapas De Mis Brazos (Remix),Ecko & Callejero Fino & El Perro,2,7538397,0.07%,https://www.youtube.com/watch?v=ivW5FFNG8Yc
38,40,Die For You (Remix),The Weeknd & Ariana Grande,3,7515739,-0.02%,https://www.youtube.com/watch?v=YQ-qToZUybM
39,n/a,Young Dumb Stupid,NMIXX,1,7410679,n/a,https://www.youtube.com/watch?v=5eh6Vj_vVg4
40,32,Naiyo Lagda,Kamaal Khan & Palak Muchhal,5,7373067,-0.12%,https://www.youtube.com/watch?v=lzEop75AeOk
41,27,का पॉवरफुल #VIDEO | हरी हरी ओढ़नी | Bhojpuri Song,Anupma Yadav & Pawan Singh,19,7136567,-0.2%,https://www.youtube.com/watch?v=sABN7goDbZ8
42,41,La Jumpa,Arcangel & Bad Bunny,6,7112272,-0.08%,https://www.youtube.com/watch?v=ubbE6gyBf8k
43,43,Calm Down,Rema,43,7097990,-0.01%,https://www.youtube.com/watch?v=CQLsdm1ZYAw
44,36,GATÚBELA,KAROL G & Maldy,27,6970679,-0.12%,https://www.youtube.com/watch?v=SK37InR9j38
45,38,Leão,Marília Mendonça,11,6965819,-0.11%,https://www.youtube.com/watch?v=tI55Zu9uZEM
46,n/a,Pink Venom,BLACKPINK,28,6920383,n/a,https://www.youtube.com/watch?v=gQlMMD8auMs
47,n/a,You're Welcome,Dwayne Johnson,43,6895579,n/a,https://www.youtube.com/watch?v=79DijItQXMM
48,n/a,Halli Naatu,Kaala Bhairava & Rahul Sipligunj,9,6877832,n/a,https://www.youtube.com/watch?v=OsU0CGZoV8E
49,73,Pobre Corazón (Ao Vivo),Ke Personajes,2,6779341,0.24%,https://www.youtube.com/watch?v=Dcow-Jp3Ak4
50,n/a,Shut Down,BLACKPINK,25,6771156,n/a,https://www.youtube.com/watch?v=POe9SOEKotk
51,58,M.A (Mejores Amigos),Phontana & BM,6,6572720,0.03%,https://www.youtube.com/watch?v=pOZvokjWbXM
52,n/a,,,1,6536510,n/a,n/a
53,46,Muñecas (Official Video),TINI & La Joaqui & Steve Aoki,9,6487050,-0.08%,https://www.youtube.com/watch?v=vuTPXmFXrak
54,88,Por Las Noches,Peso Pluma,4,6341326,0.26%,https://www.youtube.com/watch?v=acr5b7ZanDA
55,n/a,Jaadui (Song) Tu Jhoothi Main Makkaar | Ranbir Shraddha | Pritam | Jubin Nautiyal | Amitabh B,Jubin Nautiyal,1,6331360,n/a,https://www.youtube.com/watch?v=qNSv9I0Flac
56,44,Dhodhi Kunwa Kaile Ba,Chandan Chanchal,10,6209895,-0.13%,https://www.youtube.com/watch?v=7ltVttIHwwI
57,60,OMG,NewJeans,7,6134579,-0.02%,https://www.youtube.com/watch?v=sVTy_wmn5SU
58,90,Cupido,TINI,2,6108160,0.22%,https://www.youtube.com/watch?v=4k1fm6YNsg8
59,55,Fin de Semana,Óscar Maydon & Junior H,8,5964757,-0.08%,https://www.youtube.com/watch?v=o_1yMIdKtEE
60,n/a,Rotchana Aoey,จิ๋ว สกุณชัย,1,5898851,n/a,https://www.youtube.com/watch?v=Y4AfdxIw5AM
61,n/a,Thị Mầu - Hòa Minzy x Masew | Official Music Video,Hòa Minzy,1,5878206,n/a,https://www.youtube.com/watch?v=0yHtYPeK2Jg
62,51,فرحة مهدوية | سيد فاقد الموسوي | Video Clip 2023,سيد فاقد,2,5867028,-0.12%,https://www.youtube.com/watch?v=HDv-A4-ad0k
63,91,El Gordo Trae El Mando,Chino Pacas,4,5669927,0.14%,https://www.youtube.com/watch?v=uIuSv7NU2KU
64,63,Marisola (Remix),Duki & Cris Mj & Nicki Nicole,13,5635247,-0.07%,https://www.youtube.com/watch?v=BVQatzChOqo
65,72,Show Me The Thumka (Jhankar Beat)[Remix By Moodyboy],Sunidhi Chauhan & Shashwat Singh,4,5616577,0.02%,https://www.youtube.com/watch?v=KgpFBdapobY
66,83,Ch y la Pizza (Ao Vivo),Fuerza Regida & Natanael Cano,10,5570527,0.09%,https://www.youtube.com/watch?v=kMp_-ePwEC4
67,n/a,Tú y Tú,Los Ángeles Azules & Santa Fe Klan & Cazzu,1,5520529,n/a,https://www.youtube.com/watch?v=1_qRsCQdzuE
68,53,Mastaaru Mastaaru,Aditya Music Playback,4,5483386,-0.16%,https://www.youtube.com/watch?v=yJF9Fs4IFb0
69,57,Vaa Vaathi Lyrical Song | Vaathi Songs | Dhanush Samyuktha | GV Prakash Kumar | Venky Atluri,Aditya Music Tamil,4,5400462,-0.16%,https://www.youtube.com/watch?v=5BQQM4uvRkw
70,n/a,085,MC Rogerinho,1,5383232,n/a,https://www.youtube.com/watch?v=LpHfPPqjUOk
71,68,Te felicito,Gerardo Coronel,15,5350769,-0.05%,https://www.youtube.com/watch?v=UDk6PpZUXSM
72,89,CHORRITO PA LAS ANIMAS,Feid,10,5346197,0.06%,https://www.youtube.com/watch?v=sTfHzp8WP24
73,61,ธาตุทองซาวด์,YOUNGOHM,6,5324005,-0.13%,https://www.youtube.com/watch?v=10LhhygC_SA
74,76,Malas Decisiones,Kenia OS,2,5247134,-0.03%,https://www.youtube.com/watch?v=qgdQj8JyMXg
