Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Yonaguni,Bad Bunny,2,40050441,-0.27%,https://www.youtube.com/watch?v=doLMt10ytHY
2,n/a,Paani Paani - Lofi,Badshah & Aastha Gill,1,35977885,n/a,https://www.youtube.com/watch?v=nFjVlf2r9_Q
3,2,Todo De Ti,Rauw Alejandro,4,31707386,-0.22%,https://www.youtube.com/watch?v=CFPLIaMpGrY
4,3,Butter,BTS,4,29452346,-0.24%,https://www.youtube.com/watch?v=WMweEpGlu_U
5,10,Baarish Ban Jaana,Payal Dev & Stebin Ben,2,29302236,0.51%,https://www.youtube.com/watch?v=KVh4KtUSW3A
6,4,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,17,25433476,-0.18%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
7,5,EL MAKINON (Official Video),KAROL G & Mariah Angeliq ,12,25101194,-0.02%,https://www.youtube.com/watch?v=2jYEz66J_J4
8,7,Alcohol-Free,TWICE,2,24966983,0.09%,https://www.youtube.com/watch?v=XA2YEHn-A8Q
9,6,Ram pam pam,Natti Natasha & Becky G,8,24247371,-0.04%,https://www.youtube.com/watch?v=_wE3hDN06Qg
10,19,Bedardi Se Pyaar Ka,Jubin Nautiyal & Meet Bros.,2,24169052,0.46%,https://www.youtube.com/watch?v=y_RHQ4mBDKA
11,n/a,Need to Know (Official Video),Doja Cat,1,18143182,n/a,https://www.youtube.com/watch?v=dI3xkL7qUAc
12,12,Pareja Del Año,Myke Towers & Sebastián Yatra,9,17563717,-0.07%,https://www.youtube.com/watch?v=SRm2Ch4oFWs
13,24,2/Catorce,Rauw Alejandro & Mr. NaisGai,6,17438424,0.23%,https://www.youtube.com/watch?v=3mPXwuPc650
14,15,good 4 u (Official Video),Olivia Rodrigo,5,17262813,-0.06%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
15,9,Build a Bitch,Bella Poarch,5,17189255,-0.15%,https://www.youtube.com/watch?v=FLGCGc7sAUw
16,14,Botella Tras Botella,Gera Mx & Christian Nodal,8,17110197,-0.08%,https://www.youtube.com/watch?v=XegHMc35Bo8
17,11,Ram pam pam,Natti Natasha & Becky G,5,16709344,-0.13%,https://www.youtube.com/watch?v=SuxLrcx6MPY
18,20,52 Gaj Ka Daman,Renuka Panwar & MJ,24,16348886,-0.01%,https://www.youtube.com/watch?v=CZt-rVn2BJs
19,47,Qué Más Pues? (Official Video),J Balvin & Maria Becerra,3,16252556,0.54%,https://www.youtube.com/watch?v=zisuhZqTeH4
20,16,Baarish Ki Jaaye | B Praak Ft Nawazuddin Siddiqui & Sunanda Sharma | Jaani | Arvindr Khaira | DM,DM - Desi Melodies,12,15960957,-0.09%,https://www.youtube.com/watch?v=TYaNfLLOLNY
21,21,Chatak Matak,Renuka Panwar & Sapna Choudhary,25,15237939,-0.02%,https://www.youtube.com/watch?v=s9AICwTKgOg
22,18,Don't fight the feeling,EXO,2,14705093,-0.12%,https://www.youtube.com/watch?v=2IkoKhr6Tss
23,28,Sevmedim Deme,Kurtuluş Kuş & Burak Bulut,2,13995498,0.02%,https://www.youtube.com/watch?v=rbjAilk31Sg
24,n/a,Eladio Carrion: Bzrp Music Sessions Vol. 40,Eladio Carrion & Bizarrap,1,13637306,n/a,https://www.youtube.com/watch?v=s5cYXknsDbY
25,23,Thoda Thoda Pyaar,Kumaar & Stebin Ben & Nilesh Ahuja,11,13407560,-0.07%,https://www.youtube.com/watch?v=USccSZnS8MQ
26,44,Baby me Atende,Matheus Fernandes & Dilsinho,9,13193947,0.23%,https://www.youtube.com/watch?v=qMEsx__88Gk
27,26,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,15,12909066,-0.07%,https://www.youtube.com/watch?v=adLGHcj_fmA
28,22,Dance #Video | नदिया बीच नईया डोले | Shilpi Raj | Ft Abhishek  Pari  Dharmendra | Bhojpuri Song,Shilpi Raj,4,12794307,-0.12%,https://www.youtube.com/watch?v=9MQ-Cf8zZCo
29,25,Peaches,Justin Bieber,13,12581836,-0.09%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
30,31,MC Don Juan MC Davi e MC Pedrinho - Bipolar (GR6 Explode) DJ 900,Gr6 Explode,7,12086441,-0.09%,https://www.youtube.com/watch?v=12-3ZAsO_xA
31,29,HD VIDEO | कुँवारे में गंगा नहईले बानी | Ankush Raja  Shilpi Raj | Bhojpuri Song 2021,Ankush Raja Official,20,12035408,-0.11%,https://www.youtube.com/watch?v=YyVI46K8q9E
32,41,MONTERO (Call Me By Your Name) (Official Video),Lil Nas X,12,11713885,0.06%,https://www.youtube.com/watch?v=6swmTBVI83k
