Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,GOOBA,6ix9ine,1,128489483,n/a,https://www.youtube.com/watch?v=pPw_izFr5PA
2,n/a,Stuck with U (Official Video),Ariana Grande & Justin Bieber,1,35284956,n/a,https://www.youtube.com/watch?v=pE49WK-oNjU
3,1,Life Is Good (Official Music Video),Future,18,28325551,0.03%,https://www.youtube.com/watch?v=l0U7SxXHkPY
4,n/a,Hypnodancer,Little Big,1,25671106,n/a,https://www.youtube.com/watch?v=RhMYBfF7-hE
5,3,Genda Phool,Badshah,8,20365790,-0.02%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
6,5,Dance Monkey,Tones And I,35,19059732,-0.08%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
7,n/a,Em Không Sai Chúng Ta Sai,ERIK,1,18199337,n/a,https://www.youtube.com/watch?v=iwGuiSnr2Qc
8,4,eight,IU,2,17183722,-0.17%,https://www.youtube.com/watch?v=TgOu00Mf3kI
9,7,Yo Perreo Sola,Bad Bunny,7,16923430,-0.03%,https://www.youtube.com/watch?v=GtSRKwDCaZM
10,6,Favorito (Official Video),Camilo,7,16305712,-0.07%,https://www.youtube.com/watch?v=2mY7AFTtYwQ
11,9,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,43,15114732,-0.03%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
12,10,Tusa (Official Video),KAROL G & Nicki Minaj,27,13276329,-0.07%,https://www.youtube.com/watch?v=tbneQDc2H3I
13,n/a,Lockdown Mein Ludo,Ritesh Pandey Official & Antra Singh Priyanka,1,12983704,n/a,https://www.youtube.com/watch?v=nA9ksxuTMj8
14,8,SICKO MODE,Travis Scott,24,12878933,-0.22%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
15,13,#AlaVaikunthapurramuloo - ButtaBomma Full Video Song (4K) | Allu Arjun | Thaman S | Armaan Malik,Aditya Music,12,12200562,0%,https://www.youtube.com/watch?v=2mDCVzruYzQ
16,12,Toosie Slide (Official Music Video),Drake,6,11557849,-0.06%,https://www.youtube.com/watch?v=xWggTb45brM
17,20,Lehanga,Jass Manak,40,11332018,0.12%,https://www.youtube.com/watch?v=RKioDWlajvo
18,n/a,BEBE,6ix9ine,37,11291231,n/a,https://www.youtube.com/watch?v=ycV6cnK3SIs
19,14,Sigues Con El,Dimelo Flow & Arcángel,22,11166975,-0.08%,https://www.youtube.com/watch?v=VRUjdlCynU0
20,16,Don't Start Now,Dua Lipa,28,10760993,-0.1%,https://www.youtube.com/watch?v=oygrmJFKYZY
21,24,Gangnam Style,PSY,16,10178594,0.1%,https://www.youtube.com/watch?v=9bZkp7q19f0
22,n/a,FEFE,6ix9ine,23,9865223,n/a,https://www.youtube.com/watch?v=V_MXGdSBbAI
23,19,Black Eyed Peas J Balvin - RITMO (Bad Boys For Life) (Official Music Video),J Balvin & Black Eyed Peas,31,9751373,-0.04%,https://www.youtube.com/watch?v=EzKkl64rRbM
24,17,Diosa,Myke Towers,14,9513427,-0.11%,https://www.youtube.com/watch?v=2_f5Os7mKqM
25,28,Say So (Official Video),Doja Cat,11,9473876,0.04%,https://www.youtube.com/watch?v=pok8H_KF1FA
26,21,Safaera,Bad Bunny & Jowell & Randy & Ñengo Flow,11,9452326,-0.04%,https://www.youtube.com/watch?v=jCQ_6XbATPc
27,15,goosebumps,Travis Scott,3,9378660,-0.22%,https://www.youtube.com/watch?v=Dst9gZkq1a8
28,22,Yummy (Official Video),Justin Bieber,19,9141195,-0.06%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
29,32,Hello Koun,Ritesh Pandey Official,22,9054418,0.04%,https://www.youtube.com/watch?v=0hGGaVCCqPk
30,27,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,29,9045474,-0.02%,https://www.youtube.com/watch?v=CbEst0K063c
31,25,death bed (coffee for your head) (Official Video),Powfu,5,8916705,-0.03%,https://www.youtube.com/watch?v=jJPMnTXl63E
32,23,Break My Heart,Dua Lipa,7,8838913,-0.08%,https://www.youtube.com/watch?v=Nj2U6rhnucI
33,35,Shaitan Ka Saala,Vishal Dadlani & Sohail Sen,8,8693405,0.06%,https://www.youtube.com/watch?v=e0j_YW5QnoQ
34,29,Que Tire Pa Lante,Daddy Yankee,30,8459996,-0.05%,https://www.youtube.com/watch?v=fAgvmh1jaCE
35,42,Djadja,Aya Nakamura,16,8347610,0.09%,https://www.youtube.com/watch?v=iPGgnzc34tY
36,40,Goa Beach,Tony Kakkar & Neha Kakkar,14,8333813,0.05%,https://www.youtube.com/watch?v=n5WnMJ0J6qA
