Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,14,Srivalli,Javed Ali,15,17531398,0.7%,https://www.youtube.com/watch?v=hcMzwMrr1tE
2,1,Envolver,Anitta,8,16434965,-0.07%,https://www.youtube.com/watch?v=hFCjGiawJi4
3,3,Naacho Naacho,Rahul Sipligunj & Yazin Nizar & Vishal Mishra,2,15425052,0.08%,https://www.youtube.com/watch?v=sAzlWScHTc4
4,4,As It Was,Harry Styles,3,14355246,0.02%,https://www.youtube.com/watch?v=H5v3kku4y6Q
5,n/a,GINÉ,6ix9ine,1,13208284,n/a,https://www.youtube.com/watch?v=DmKpePzn5-c
6,6,Halli Naatu,Kaala Bhairava & Rahul Sipligunj,2,11916181,-0.03%,https://www.youtube.com/watch?v=OsU0CGZoV8E
7,9,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,15,11666511,0%,https://www.youtube.com/watch?v=vdY5SFZBgnk
8,n/a,Komma Uyyala,Prakruthi Reddy,1,11664312,n/a,https://www.youtube.com/watch?v=eWdEqcIH-Xw
9,13,Jordan,Ryan Castro,10,11396960,0.07%,https://www.youtube.com/watch?v=oFKu8wm7RcA
10,8,Una Noche en Medellín,Cris Mj,9,11066838,-0.08%,https://www.youtube.com/watch?v=EaIh7tRqdqM
11,n/a,#Video | ले ले आई कोका कोला | #Khesari Lal Yadav #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet,Pawan Singh & Khesari Lal Yadav,1,10933665,n/a,https://www.youtube.com/watch?v=ffaqVXuWO9o
12,11,No se habla de Bruno (De "Encanto"),Isabel Garcés & Mauro Castillo & Olga Lucía Vives & Juanse Diez & Carolina Gaitán - La Gaita & Daniela Sierra,9,10128081,-0.11%,https://www.youtube.com/watch?v=wTi8yLyHeb8
13,12,We Don't Talk About Bruno (From "Encanto"),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,17,9889278,-0.11%,https://www.youtube.com/watch?v=bvWRMAU6V-c
14,10,Nobody Like U (From "Turning Red"),4*TOWN (From Disney and Pixar’s Turning Red),3,9571865,-0.16%,https://www.youtube.com/watch?v=DQQRjFzB8gY
15,26,Kalaavathi - Music Video | Sarkaru Vaari Paata | Mahesh Babu | Keerthy Suresh | Thaman S | Parasuram,Saregama Telugu,10,9337873,0.17%,https://www.youtube.com/watch?v=Vbu44JdN12s
16,n/a,MAMIII,Becky G & KAROL G,1,9291358,n/a,https://www.youtube.com/watch?v=flL8ZMqIWGA
17,35,Full Video: Naatu Naatu Song (Telugu) | RRR Songs | NTRRam Charan | MM Keeravaani | SS Rajamouli,Rahul Sipligunj & Yazin Nizar,2,9101114,0.33%,https://www.youtube.com/watch?v=4_eEgJhsBMo
18,n/a,Darl+ing,SEVENTEEN,1,8755944,n/a,https://www.youtube.com/watch?v=bTtNV6hgDno
19,7,Plan A,Paulo Londra,5,8455216,-0.31%,https://www.youtube.com/watch?v=dmW68lzaaqs
20,17,Chale,Edén Muñoz,8,8287393,-0.15%,https://www.youtube.com/watch?v=OLmGL_SvP_M
21,n/a,Shake It (Official Video),Kay Flock,1,7806914,n/a,https://www.youtube.com/watch?v=L7P68k8jWbI
22,19,Desesperados,Rauw Alejandro & Chencho Corleone,17,7720348,-0.12%,https://www.youtube.com/watch?v=K9mTSekTktw
23,24,Malvada,Zé Felipe,12,7640307,-0.07%,https://www.youtube.com/watch?v=r0mNwyywHIY
24,38,Raja Ji Khoon Kaida,Shilpi Raj,14,7507315,0.13%,https://www.youtube.com/watch?v=nbU9fQFi5fY
25,32,Termina Comigo Antes (Ao Vivo em Porto Alegre),Gusttavo Lima,3,7449606,0.02%,https://www.youtube.com/watch?v=rTJSWmgbVwA
26,54,Guiding Light,Paul van Dyk & Sue McLaren,8,7434855,0.25%,https://www.youtube.com/watch?v=0t6U9iRgD7k
27,2,BIGBANG - '봄여름가을겨울 (Still Life)' M/V,BIGBANG,3,7428639,-0.49%,https://www.youtube.com/watch?v=eN5mG_yMDiM
28,28,MONEY (PERFORMANCE VIDEO),BLACKPINK,31,7370651,-0.05%,https://www.youtube.com/watch?v=dNCWe_6HAM8
29,n/a,Pakistan : Mankirt Aulakh (Official Video) Ft. DJ Flow | Latest Punjabi Songs 2022 | Sky Digital,Mankirt Aulakh,1,7359049,n/a,https://www.youtube.com/watch?v=Abr67rZ-hYM
30,15,Mast Nazron Se,Nasir Iqbal & Jubin Nautiyal & Rochak Kohli,3,7298281,-0.29%,https://www.youtube.com/watch?v=Tc8kb5HBNrA
31,5,Chance,Paulo Londra,3,7092289,-0.46%,https://www.youtube.com/watch?v=ZJ4Qp1ietPc
32,20,sentaDONA (Remix) s2,Luísa Sonza & Davi Kneip & Mc Frog & Dj Gabriel do Borel,5,7082402,-0.18%,https://www.youtube.com/watch?v=VKaLjHZJ-GY
33,21,Sahai Sura (Cover Version) Feat. Leuang Anukoon,Am Seatwo,3,6972228,-0.19%,https://www.youtube.com/watch?v=wAaXhdCe2T0
34,49,Desenrola Bate Joga de Ladin,L7NNON & DJ Bel da CDD,2,6954926,0.13%,https://www.youtube.com/watch?v=273pasBKH18
35,n/a,Mehabooba Song (Hindi) | KGF Chapter 2 | Rocking Star Yash | Prashanth Neel | Ravi Basrur | Hombale,MRT Music,1,6917618,n/a,https://www.youtube.com/watch?v=weLIci9JtAw
36,n/a,Komma Uyyala,Prakruthi Reddy,1,6880620,n/a,https://www.youtube.com/watch?v=7yLu-Fihw0s
37,33,Teto - Fim de Semana no Rio 🧀💨,30PRAUM,3,6793375,-0.06%,https://www.youtube.com/watch?v=7AlAYttGnAg
38,29,Heat Waves (Official Video),Glass Animals,19,6747595,-0.13%,https://www.youtube.com/watch?v=mRD0-GxqHVo
39,45,Raataan Lambiyan,Jubin Nautiyal & Asees Kaur & Tanishk Bagchi,31,6713993,0.08%,https://www.youtube.com/watch?v=gvyUuxdRdR4
40,42,Oo Bolega ya Oo Oo Bolega,Kanika Kapoor,15,6584650,0.01%,https://www.youtube.com/watch?v=sqmNziU3OxQ
41,n/a,Glimpse of Two Two Two - Kaathuvaakula Rendu Kaadhal | Vijay Sethupathi | Anirudh | Vignesh Shivan,Sony Music South,1,6570039,n/a,https://www.youtube.com/watch?v=dWhnY74KyVE
42,n/a,No Ouvidinho,Felipe Amorim,1,6568409,n/a,https://www.youtube.com/watch?v=eYuI4krrKBM
43,n/a,ZOOM,Jessi,1,6545884,n/a,https://www.youtube.com/watch?v=6j928wBZ_Bo
44,n/a,Bhale Bhale Banjara,Shankar Mahadevan Rahul Sipligunj,1,6486439,n/a,https://www.youtube.com/watch?v=a2UJFZuNuKg
45,41,Cê Tá Preparada (Ao Vivo Em Goiânia / 2021),Tayrone,26,6435661,-0.03%,https://www.youtube.com/watch?v=jW7j41mbxXU
46,18,X ÚLTIMA VEZ,Bad Bunny & Daddy Yankee,2,6402096,-0.31%,https://www.youtube.com/watch?v=_ce7WX4l55A
47,34,Monastery,Ryan Castro & Feid,22,6392477,-0.1%,https://www.youtube.com/watch?v=EOkCOYrPEsU
48,43,Tillu Anna DJ Pedithe,Ram Miriyala,9,6375860,-0.01%,https://www.youtube.com/watch?v=M-954V9LORI
49,48,Bloqueado,Gusttavo Lima,15,6365483,0.03%,https://www.youtube.com/watch?v=14C28JSO-sg
