Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Flower,JISOO & BLACKPINK,1,94416581,n/a,https://www.youtube.com/watch?v=YudHcBIxlYw
2,1,TQG,Shakira & KAROL G,6,40865391,0.02%,https://www.youtube.com/watch?v=jZGpkLElSu8
3,7,Ella Baila Sola,Eslabón Armado & Peso Pluma,3,19316804,0.2%,https://www.youtube.com/watch?v=lSrLb_rERdI
4,3,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,13,18007185,-0.1%,https://www.youtube.com/watch?v=CocEMWdc7Ck
5,24,La Bebe (Remix),Yng Lvcas & Peso Pluma,2,17090458,0.89%,https://www.youtube.com/watch?v=3mchJ-EW9rM
6,6,Flowers,Miley Cyrus,12,16997357,0.03%,https://www.youtube.com/watch?v=G7KNmW9a75Y
7,11,Shorty Party,Cartel De Santa & La Kelly,5,15461971,0.19%,https://www.youtube.com/watch?v=1ooy2CyFLH4
8,8,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,15,15028483,-0.05%,https://www.youtube.com/watch?v=YxWlaYCA8MU
9,9,En La Intimidad,Emilia & Callejero Fino & BIG ONE,8,14670418,0.02%,https://www.youtube.com/watch?v=YgrwMV6DT5Y
10,n/a,Bori,6ix9ine,1,13912372,n/a,https://www.youtube.com/watch?v=ZLLcxNiQ9Yg
11,13,Yandel 150,Yandel & Feid,13,13407202,0.08%,https://www.youtube.com/watch?v=WHejvUhX6rk
12,12,Qué Agonía,Ángela Aguilar & Yuridia,24,13216231,0.04%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
13,14,Calm Down,Rema & Selena Gomez,31,12239204,0.02%,https://www.youtube.com/watch?v=WcIcVapfqXw
14,15,QUE VUELVAS,Grupo Frontera & Carin Leon,16,11840058,0.01%,https://www.youtube.com/watch?v=gG3516BF5_w
15,20,Chamkeela Angeelesi - Rainy Lofi,Dhee & Ram Miriyala & Santhosh Narayanan,4,11369257,0.2%,https://www.youtube.com/watch?v=9O-mBYAqM1c
16,2,Like Crazy,Jimin,2,10806330,-0.54%,https://www.youtube.com/watch?v=nOI67IDlNMQ
17,22,Pobre Corazón (Ao Vivo),Ke Personajes,5,10752597,0.16%,https://www.youtube.com/watch?v=Dcow-Jp3Ak4
18,16,Mientras Me Curo Del Cora,KAROL G,5,10742790,-0.04%,https://www.youtube.com/watch?v=37wmW9kYAlQ
