Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,3,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,4,52475956,-0.06%,https://www.youtube.com/watch?v=aJOTlE1K90k
2,2,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,12,50378764,-0.21%,https://www.youtube.com/watch?v=9jI-z9QN6g8
3,5,Sin Pijama (Official Video),Natti Natasha & Becky G,10,42553427,0.14%,https://www.youtube.com/watch?v=zEf423kYfqk
4,7,I Like It,Bad Bunny & Cardi B & J Balvin,5,42104333,0.21%,https://www.youtube.com/watch?v=xTlNMmZKwpA
5,1,DDU‐DU DDU‐DU,BLACKPINK,2,37080137,-0.54%,https://www.youtube.com/watch?v=IHNzOHi8sJs
6,4,Calypso,Luis Fonsi & Stefflon Don,2,29537998,-0.34%,https://www.youtube.com/watch?v=Hnj_EMDUfjY
7,12,Zum Zum,Arcángel & Daddy Yankee & R.K.M & Ken-Y,2,29449005,0.22%,https://www.youtube.com/watch?v=PLLexxa2xQU
8,9,X,Nicky Jam & J Balvin,17,28347783,-0.04%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
9,6,Dame Tu Cosita,El Chombo,12,27767910,-0.22%,https://www.youtube.com/watch?v=FzG4uDgje3M
10,10,Lagi Syantik,Siti Badriah,7,27736790,-0.06%,https://www.youtube.com/watch?v=Tet6_BlStEM
11,86,Dura (Remix),Daddy Yankee,8,25969297,1.9%,https://www.youtube.com/watch?v=j1W5An7eo2g
12,13,One Kiss (Official Video),Calvin Harris & Dua Lipa,8,23989636,0.04%,https://www.youtube.com/watch?v=DkeiKbqa02g
13,22,No Me Acuerdo (Official Video),Natti Natasha & Thalía,4,22975545,0.2%,https://www.youtube.com/watch?v=iQEVguV71sI
14,37,Dhadak Title Track,Shreya Ghoshal,2,22723973,0.53%,https://www.youtube.com/watch?v=qWnzMwT6SKo
15,20,El Farsante (Remix),Ozuna & Romeo Santos,22,22304825,0.16%,https://www.youtube.com/watch?v=wfWkmURBNv8
16,15,Mi Cama (Official Video),KAROL G,7,22254209,0.04%,https://www.youtube.com/watch?v=8-mloCL49vs
17,n/a,Quien Sabe,Natti Natasha,1,21714194,n/a,https://www.youtube.com/watch?v=mG0b8IAJvts
18,n/a,Born To Be Yours,Kygo,1,19906164,n/a,https://www.youtube.com/watch?v=mOFvJVroAJE
19,19,Dura,Daddy Yankee,23,18915516,-0.03%,https://www.youtube.com/watch?v=sGIm0-dQd8M
20,n/a,Casualidad,Nacho & Ozuna,1,18813937,n/a,https://www.youtube.com/watch?v=COinr65X6DI
21,33,Perfect,Ed Sheeran,32,18715849,0.18%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
22,8,APESHIT (Official Video),THE CARTERS,2,18100135,-0.39%,https://www.youtube.com/watch?v=kbMqWXnpXcA
23,26,Échame La Culpa,Luis Fonsi & Demi Lovato,32,18054584,0.03%,https://www.youtube.com/watch?v=TyHvyGVs42U
24,34,Amor Falso,Wesley Safadão,4,17994017,0.14%,https://www.youtube.com/watch?v=fOrPSLkuI54
25,30,Déjala Que Vuelva,Piso 21,36,17843531,0.06%,https://www.youtube.com/watch?v=y7d9VLRO3vc
26,18,,,3,17610868,-0.1%,n/a
27,24,Yalnız Çiçek,Aleyna Tilki,3,16954954,-0.07%,https://www.youtube.com/watch?v=gi80-tmEduI
