Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,3,Me porto bonito,Bad Bunny,3,38788456,0.18%,https://www.youtube.com/watch?v=saGYMhApaH8
2,2,Tití me preguntó,Bad Bunny,6,35014052,-0.02%,https://www.youtube.com/watch?v=Cr8K88UcO0s
3,n/a,MORE,j-hope,1,32904971,n/a,https://www.youtube.com/watch?v=pKdBFeewZYE
4,1,Left And Right,Charlie Puth,2,24331622,-0.47%,https://www.youtube.com/watch?v=a7GITgqwDVg
5,4,Te Felicito,Shakira & Rauw Alejandro,11,21843067,-0.18%,https://www.youtube.com/watch?v=4I25nV9hXGA
6,6,PROVENZA,KAROL G,11,21479850,-0.01%,https://www.youtube.com/watch?v=ca48oMV59LU
7,8,Arabic Kuthu - Video Song | Beast | Thalapathy Vijay | Pooja Hegde | Sun Pictures | Nelson | Anirudh,Sun TV,5,15604407,-0.01%,https://www.youtube.com/watch?v=KUN5Uf9mObQ
8,9,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,11,13219085,-0.15%,https://www.youtube.com/watch?v=n_FCrCQ6-bA
9,75,Pardesi Pardesi | Udit Narayan | Alka Yagnik | Sapna Awasthi | Raja Hindustani | 1996,Evergreen Bollywood Hits,3,13018322,1.43%,https://www.youtube.com/watch?v=_DCtJSlK-uk
10,16,As It Was,Harry Styles,14,12289872,0.05%,https://www.youtube.com/watch?v=H5v3kku4y6Q
11,17,Moscow Mule,Bad Bunny,9,11999820,0.03%,https://www.youtube.com/watch?v=p38WgakuYDo
12,12,Bandido,MC Mari & Zé Felipe,3,11737285,-0.11%,https://www.youtube.com/watch?v=YxGYumo6tpU
13,33,Har Har Shambhu Shiv Mahadeva,Jeetu Sharma,5,11677796,0.41%,https://www.youtube.com/watch?v=aRoMeNr1mMQ
14,5,POP!,NAYEON,2,11530284,-0.54%,https://www.youtube.com/watch?v=f6YDKF0LVWw
15,n/a,Pathala Pathala Video | VIKRAM | Kamal Haasan | Anirudh Ravichander | Lokesh Kanagaraj,Sony Music South,1,11529918,n/a,https://www.youtube.com/watch?v=1OjZnGZjOA0
16,n/a,Galliyan Returns,Ankit Tiwari,1,11137367,n/a,https://www.youtube.com/watch?v=fzOPc-VtcTE
17,22,นะหน้าทอง,โจอี้ ภูวศิษฐ์,2,11135070,0.2%,https://www.youtube.com/watch?v=a1wW0AjQCI8
18,18,Envolver,Anitta,19,10891971,-0.03%,https://www.youtube.com/watch?v=hFCjGiawJi4
19,10,Gypsy,GD Kaur & Shine & Dinesh Golan,6,10880214,-0.25%,https://www.youtube.com/watch?v=cZSrWoBMSrg
20,19,That That,PSY,10,10567536,-0.05%,https://www.youtube.com/watch?v=8dJyRm2jJ-U
21,13,Min Awel Dekika,Elissa & Saad Lamjarred,9,10350092,-0.17%,https://www.youtube.com/watch?v=O--o-O-ABBw
22,7,From The D 2 The LBC,Eminem & Snoop Dogg,2,10207737,-0.39%,https://www.youtube.com/watch?v=RjrA-slMoZ4
23,n/a,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,1,10189852,n/a,https://www.youtube.com/watch?v=A_g3lMcWVy0
24,14,#Video | ले ले आई कोका कोला | #Khesari Lal Yadav #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet,Pawan Singh & Khesari Lal Yadav,12,9977203,-0.19%,https://www.youtube.com/watch?v=ffaqVXuWO9o
25,20,Nathuniya,Khesari Lal Yadav & Priyanka Singh,10,9564225,-0.12%,https://www.youtube.com/watch?v=iYRqAc10Ii8
26,27,Tak Ingin Usai (Official Lyric Video),Keisya Levronka,5,9539826,0.1%,https://www.youtube.com/watch?v=FB1YNEOspyA
27,n/a,Future Perfect (Pass the MIC) (Japanese ver.),ENHYPEN,1,9270624,n/a,https://www.youtube.com/watch?v=QMlNLo74mOw
28,24,Guiding Light,Paul van Dyk & Sue McLaren,14,9161214,0.02%,https://www.youtube.com/watch?v=0t6U9iRgD7k
29,32,Termina Comigo Antes (Ao Vivo em Porto Alegre),Gusttavo Lima,14,8741943,0.04%,https://www.youtube.com/watch?v=rTJSWmgbVwA
30,n/a,Jason Derulo - SAVAGE LOVE (Boss Baby Official Video),Ewa Musika,1,8241265,n/a,https://www.youtube.com/watch?v=FbiVX77saqM
31,31,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap & Villano Antillano,5,8127954,-0.04%,https://www.youtube.com/watch?v=wvz97-lNPH8
32,28,You're Welcome,Dwayne Johnson,34,8084990,-0.06%,https://www.youtube.com/watch?v=79DijItQXMM
33,n/a,Dame Tu Cosita,El Chombo,49,8037472,n/a,https://www.youtube.com/watch?v=FzG4uDgje3M
34,30,ULTRA SOLO (Remix),De La Ghetto & Pailita & Polimá Westcoast & Feid & Paloma Mami,3,7938056,-0.06%,https://www.youtube.com/watch?v=Qm_tHR9iwGo
35,n/a,,,1,7907350,n/a,n/a
36,29,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,26,7816037,-0.08%,https://www.youtube.com/watch?v=vdY5SFZBgnk
37,96,Luces,Paulo Londra,2,7663455,0.61%,https://www.youtube.com/watch?v=nC0Cgjd5O4A
38,40,Bullet Song,Haripriya & Silambarasan TR,11,7553631,0.04%,https://www.youtube.com/watch?v=f0T6jFsWMak
39,46,Heat Waves (Official Video),Glass Animals,23,7480849,0.1%,https://www.youtube.com/watch?v=mRD0-GxqHVo
40,59,Running Up That Hill,Kate Bush,6,7472173,0.23%,https://www.youtube.com/watch?v=wp43OdtAAkM
41,26,Ojitos Lindos,Bad Bunny & Bomba Estéreo,9,7457668,-0.14%,https://www.youtube.com/watch?v=10EX-_h4pYc
42,n/a,Nublado,Paulo Londra,1,7361555,n/a,https://www.youtube.com/watch?v=8s_edTC0FYM
43,21,The Last Ride,Sidhu Moose Wala & Wazir Patar,7,7337377,-0.29%,https://www.youtube.com/watch?v=6xoB4ZiKKn0
44,36,Bullet Song,Silambarasan TR & Haripriya,7,7076184,-0.1%,https://www.youtube.com/watch?v=RlA3WiUtXio
45,15,Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,9,7073585,-0.41%,https://www.youtube.com/watch?v=xn21hH7kyx8
46,n/a,GAJDE,Dhurata Dora & Elvana Gjata & Luciano,1,6958129,n/a,https://www.youtube.com/watch?v=MnrC9mk2H1o
47,100,Ai Preto,L7NNON & DJ Biel do Furduncinho & Bianca,2,6929334,0.46%,https://www.youtube.com/watch?v=NbB6qMA2lts
48,53,OJALÁ,Maria Becerra,5,6859622,0.06%,https://www.youtube.com/watch?v=vOapgSfSN1s
49,n/a,BOSS BABY - I am a rider - satisfya | Imran Khan | Gaddi Lamborghini Song Baby Boss HD Video,Ewa Musika,1,6846858,n/a,https://www.youtube.com/watch?v=G0LK4Dk90aI
50,n/a,In Da Club International Version,50 Cent,31,6836892,n/a,https://www.youtube.com/watch?v=5qm8PH4xAss
51,64,Comunicação Falhou (Ao Vivo),Mari Fernandez,3,6819548,0.18%,https://www.youtube.com/watch?v=psdZRggL7cI
52,n/a,Desesperados,Rauw Alejandro & Chencho Corleone,23,6745594,n/a,https://www.youtube.com/watch?v=K9mTSekTktw
53,n/a,Karalaya Karalaya,Feryal Sepin & Kurtuluş Kuş & Burak Bulut,1,6658468,n/a,https://www.youtube.com/watch?v=JlV7dM4TxkY
54,n/a,Berlin,Zion & Lennox & Maria Becerra,1,6595737,n/a,https://www.youtube.com/watch?v=5Eed1XaWgDI
55,44,Suavemente,ISKIDO GANG & Soolking,14,6575066,-0.05%,https://www.youtube.com/watch?v=sLfqapBIqME
56,n/a,Bamb Agya,Kaptaan & Gur Sidhu & Jasmine Sandlas,5,6530162,n/a,https://www.youtube.com/watch?v=y-k_ofefdkk
57,52,La Llevo Al Cielo (Official Video),Anuel AA & Chris Jedi & Ñengo Flow & Chencho Corleone,7,6388770,-0.02%,https://www.youtube.com/watch?v=GEy_XBp-hLo
58,35,Levels,Sidhu Moose Wala,6,6378184,-0.22%,https://www.youtube.com/watch?v=tpFljbJxZiw
59,57,Balanço Da Rede (Ao Vivo),Matheus Fernandes,10,6292355,0.03%,https://www.youtube.com/watch?v=vAM1xXdRnH0
60,54,"هذا الحلو "الدبكة هي الچوبي,Myriam Fares,7,6272111,-0.03%,https://www.youtube.com/watch?v=Ik-CCxMVNEA
61,69,Calm Down,Rema,7,6258616,0.14%,https://www.youtube.com/watch?v=CQLsdm1ZYAw
62,89,Baile no Morro,MC Tairon & Mc Vitin da Igrejinha & Dj Win,2,6231447,0.28%,https://www.youtube.com/watch?v=4zhowmwBCuw
63,n/a,Thoda Thoda Pyaar,Kumaar & Stebin Ben & Nilesh Ahuja,21,6185208,n/a,https://www.youtube.com/watch?v=USccSZnS8MQ
64,25,So High,Sidhu Moose Wala,3,6169822,-0.3%,https://www.youtube.com/watch?v=GgmFC8y8q3k
65,73,,,2,6147210,0.14%,n/a
66,42,Efecto (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,7,6114616,-0.13%,https://www.youtube.com/watch?v=Nk8C9FdCdJQ
67,50,Buga (Official Video),Tekno & Kizz Daniel,2,6015619,-0.09%,https://www.youtube.com/watch?v=bLF90M96m2Q
68,60,Chale,Edén Muñoz,19,6003386,-0.01%,https://www.youtube.com/watch?v=OLmGL_SvP_M
69,47,Habit,SEKAI NO OWARI,5,5987755,-0.12%,https://www.youtube.com/watch?v=8OZDgBmehbA
70,63,Áudio Que Te Entrega,MC Don Juan & Mari Fernandez & Léo Santana,4,5950146,0.02%,https://www.youtube.com/watch?v=b7A98jz4uUA
71,55,Cnv Sound Vol. Special 5k,Pure Negga,9,5911194,-0.08%,https://www.youtube.com/watch?v=MIXqIFY51P4
72,n/a,Cê Tá Preparada (Ao Vivo Em Goiânia / 2021),Tayrone,29,5868088,n/a,https://www.youtube.com/watch?v=jW7j41mbxXU
73,45,Bhool Bhulaiyaa 2 Title Track,Mellow D & Neeraj Shridhar & Bob,10,5805408,-0.16%,https://www.youtube.com/watch?v=J1rOfVst-EQ
74,49,Disco Maghreb (Official Music Video),DJ Snake,6,5803227,-0.13%,https://www.youtube.com/watch?v=M7xQEdKHtv0
75,n/a,Lud Session feat. Luísa Sonza (Live),Luísa Sonza & Ludmilla,1,5754907,n/a,https://www.youtube.com/watch?v=1OC6L-ekUXU
76,n/a,Karakol,Mabel Matiz,1,5730511,n/a,https://www.youtube.com/watch?v=ptU5VXXHA90
77,n/a,The Punjaabban Song (From "Jugjugg Jeeyo"),Abrar ul haq & Zahrah S Khan & Romy & Gippy Grewal & Tanishk Bagchi,2,5682784,n/a,https://www.youtube.com/watch?v=c6ri-MFdNLY
78,65,Una Noche en Medellín,Cris Mj,20,5606488,-0.02%,https://www.youtube.com/watch?v=EaIh7tRqdqM
79,61,Rastgele,Kurtuluş Kuş & Mustafa Ceceli & Burak Bulut,6,5574900,-0.08%,https://www.youtube.com/watch?v=rvdwMJDpeuY
80,58,ซูลูปาก้า ตาปาเฮ้,THEMOONWILLALWAYSBEWITHME,4,5572124,-0.09%,https://www.youtube.com/watch?v=guCCAF-fkNI
81,34,Yet To Come (The Most Beautiful Moment),BTS,4,5552092,-0.32%,https://www.youtube.com/watch?v=kXpOEzNZ8hQ
82,67,Tutsak,Sefo,6,5546092,-0.02%,https://www.youtube.com/watch?v=oXFK37PVXwI
83,77,Hold My Hand,Lady Gaga,7,5523544,0.05%,https://www.youtube.com/watch?v=O2CIAKVTOrc
84,n/a,ISABELLE,Sefo & CAPO,1,5474265,n/a,https://www.youtube.com/watch?v=JiaWCah7Nfs
85,56,Pistal Te Mehnga Lehnga,Vinod Sorkhi,8,5455176,-0.15%,https://www.youtube.com/watch?v=2wQHF4JgYmE
86,78,Somebody That I Used to Know,Kimbra & Gotye,14,5421137,0.06%,https://www.youtube.com/watch?v=8UVNT4wvIGY
87,n/a,Barsaat Ke Mausam Mein - Jhankar New Version,Roop Kumar Rathod & Kumar Sanu,12,5368345,n/a,https://www.youtube.com/watch?v=rrzSZ0NMID4
88,n/a,Full Senyum Sayang,Evan Loss,1,5366251,n/a,https://www.youtube.com/watch?v=g9uLzcCOT20
89,n/a,最偉大的作品,Jay Chou,1,5311742,n/a,https://www.youtube.com/watch?v=1emA1EFsPMM
90,66,Tchuco Nela,Wesley Safadão & MC Rogerinho,10,5230771,-0.09%,https://www.youtube.com/watch?v=dEjA3uw5s3I
91,62,Tu Tava na Revoada,Wesley Safadão,4,5159672,-0.14%,https://www.youtube.com/watch?v=GmlBAosY3V0
92,n/a,#Funny #Video | #Lal Babu & #Antra Singh Priyanka | आडी बाड़ी में पढ़ाई | Bhojpuri Comedy Song 2022,Shreekanth Films,1,5156087,n/a,https://www.youtube.com/watch?v=WbLr8CQaGR0
93,n/a,Intuição (Ao Vivo),Mari Fernandez,1,5105310,n/a,https://www.youtube.com/watch?v=rfkXgby-xn0
94,n/a,เป็นเกียรติหลาย,Monkaen Kaenkoon,1,4973302,n/a,https://www.youtube.com/watch?v=vqezqIIzm6k
95,99,Si Te Pudiera Mentir,Calibre 50,10,4950512,0.05%,https://www.youtube.com/watch?v=zcq7khV_jDQ
96,74,Tiara,Raffa Affar,3,4944872,-0.08%,https://www.youtube.com/watch?v=yd2FeKDN0v4
97,98,What's Up,4 Non Blondes,9,4937396,0.04%,https://www.youtube.com/watch?v=6NXnxTNIWkc
98,n/a,โต๊ะริม (melt),NONT TANONT,1,4930038,n/a,https://www.youtube.com/watch?v=XqQMisU5En8
99,80,Gogo Dance,Chael Produciendo & El Alfa,7,4910637,-0.03%,https://www.youtube.com/watch?v=wVib5FsxtMQ
100,71,En El Radio Un Cochinero,Victor Cibrian,8,4899227,-0.1%,https://www.youtube.com/watch?v=xfKrlmo8RLY
