Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,4,32637203,-0.01%,https://www.youtube.com/watch?v=A_g3lMcWVy0
2,3,Me porto bonito,Bad Bunny,6,28692894,-0.12%,https://www.youtube.com/watch?v=saGYMhApaH8
3,4,Tití me preguntó,Bad Bunny,9,25033913,-0.05%,https://www.youtube.com/watch?v=Cr8K88UcO0s
4,1,Kesariya (From “Brahmastra”),Arijit Singh,2,18323815,-0.5%,https://www.youtube.com/watch?v=BddP6PYo2gs
5,6,PROVENZA,KAROL G,14,17634885,-0.08%,https://www.youtube.com/watch?v=ca48oMV59LU
6,63,GIVENCHY,Duki,2,14777861,1.56%,https://www.youtube.com/watch?v=ymvYySd_P2E
7,9,Te Felicito,Shakira & Rauw Alejandro,14,14738972,-0.07%,https://www.youtube.com/watch?v=4I25nV9hXGA
8,8,Left And Right,Charlie Puth,5,13523658,-0.16%,https://www.youtube.com/watch?v=a7GITgqwDVg
9,10,Arabic Kuthu - Video Song | Beast | Thalapathy Vijay | Pooja Hegde | Sun Pictures | Nelson | Anirudh,Sun TV,8,13052014,-0.08%,https://www.youtube.com/watch?v=KUN5Uf9mObQ
10,15,Pipoco,Ana Castela,3,12361634,0.14%,https://www.youtube.com/watch?v=69JAoslGYI8
11,12,Moscow Mule,Bad Bunny,12,10894697,-0.01%,https://www.youtube.com/watch?v=p38WgakuYDo
12,n/a,Central Cee - Doja (Directed by Cole Bennett),Lyrical Lemonade,1,10789323,n/a,https://www.youtube.com/watch?v=_VuJA-VQRcY
13,34,ขวานบิ่น,Singto Numchoke & Joke So Cool,3,10562041,0.39%,https://www.youtube.com/watch?v=pbRj27WexjE
14,11,Min Awel Dekika,Elissa & Saad Lamjarred,12,10272262,-0.09%,https://www.youtube.com/watch?v=O--o-O-ABBw
15,14,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap & Villano Antillano,8,10101106,-0.07%,https://www.youtube.com/watch?v=wvz97-lNPH8
16,17,As It Was,Harry Styles,17,9577122,-0.09%,https://www.youtube.com/watch?v=H5v3kku4y6Q
17,19,นะหน้าทอง,โจอี้ ภูวศิษฐ์,5,9511542,-0.07%,https://www.youtube.com/watch?v=a1wW0AjQCI8
18,16,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,14,9221751,-0.13%,https://www.youtube.com/watch?v=n_FCrCQ6-bA
19,21,Envolver,Anitta,22,8967942,-0.08%,https://www.youtube.com/watch?v=hFCjGiawJi4
20,31,JACK - J97 | NGÔI SAO CÔ ĐƠN | OFFICIAL MUSIC VIDEO,Jack J97,2,8738627,0.11%,https://www.youtube.com/watch?v=4tYuIU7pLmI
21,n/a,Te amo demais,Marília Mendonça,1,8715364,n/a,https://www.youtube.com/watch?v=P2qvD7LRBAo
22,25,That That,PSY,13,8311419,-0.04%,https://www.youtube.com/watch?v=8dJyRm2jJ-U
23,n/a,,,1,8257564,n/a,n/a
24,22,Bandido,MC Mari & Zé Felipe,6,8190421,-0.13%,https://www.youtube.com/watch?v=YxGYumo6tpU
25,28,Nathuniya,Khesari Lal Yadav & Priyanka Singh,13,8133062,-0.01%,https://www.youtube.com/watch?v=iYRqAc10Ii8
26,48,Ra Ra Reddy.. I’m Ready!,Lipsika & Aditya Iyengar,3,8008820,0.26%,https://www.youtube.com/watch?v=v7sxUPc6TqA
27,20,Pardesi Pardesi | Udit Narayan | Alka Yagnik | Sapna Awasthi | Raja Hindustani | 1996,Evergreen Bollywood Hits,6,7999281,-0.19%,https://www.youtube.com/watch?v=_DCtJSlK-uk
28,30,Ai Preto,L7NNON & DJ Biel do Furduncinho & Bianca,5,7942865,0%,https://www.youtube.com/watch?v=NbB6qMA2lts
29,5,SNEAKERS,ITZY,2,7924378,-0.61%,https://www.youtube.com/watch?v=Hbb5GPxXF1w
30,29,Tak Ingin Usai (Official Lyric Video),Keisya Levronka,8,7826743,-0.03%,https://www.youtube.com/watch?v=FB1YNEOspyA
31,24,POP!,NAYEON,5,7666435,-0.12%,https://www.youtube.com/watch?v=f6YDKF0LVWw
32,27,Termina Comigo Antes (Ao Vivo em Porto Alegre),Gusttavo Lima,17,7557495,-0.08%,https://www.youtube.com/watch?v=rTJSWmgbVwA
33,78,The Last Ride,Sidhu Moose Wala & Wazir Patar,10,7474025,0.39%,https://www.youtube.com/watch?v=6xoB4ZiKKn0
34,72,Ghalban,Assala Nasri,2,7336466,0.33%,https://www.youtube.com/watch?v=ylBly0NfCLU
35,51,Ojos Marrones (Video Oficial) Parte 1,Lasso,2,7216040,0.16%,https://www.youtube.com/watch?v=2BabCBQysrU
36,23,You're Welcome,Dwayne Johnson,37,7057575,-0.24%,https://www.youtube.com/watch?v=79DijItQXMM
37,35,"هذا الحلو "الدبكة هي الچوبي,Myriam Fares,10,7054854,-0.05%,https://www.youtube.com/watch?v=Ik-CCxMVNEA
38,n/a,Attention,NewJeans,1,6941021,n/a,https://www.youtube.com/watch?v=js1CtxSY38I
39,38,Albi Elou,Farah Chreim,3,6881909,0.01%,https://www.youtube.com/watch?v=XiL2F84vOw0
40,50,ISABELLE,Sefo & CAPO,4,6836187,0.1%,https://www.youtube.com/watch?v=JiaWCah7Nfs
41,n/a,Tem Cabaré Essa Noite,NATTAN & Nivaldo Marques & Xandy Almeida,1,6666395,n/a,https://www.youtube.com/watch?v=WiNYFwIfg4w
42,47,La Llevo Al Cielo (Official Video),Anuel AA & Chris Jedi & Ñengo Flow & Chencho Corleone,10,6652719,0.04%,https://www.youtube.com/watch?v=GEy_XBp-hLo
43,n/a,CACHORRINHAS (Clipe Oficial),Luísa Sonza,1,6638295,n/a,https://www.youtube.com/watch?v=__ur8Ykcivw
44,33,#Video | ले ले आई कोका कोला | #Khesari Lal Yadav #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet,Pawan Singh & Khesari Lal Yadav,15,6590418,-0.16%,https://www.youtube.com/watch?v=ffaqVXuWO9o
45,40,ULTRA SOLO (Remix),De La Ghetto & Pailita & Polimá Westcoast & Feid & Paloma Mami,6,6526726,-0.03%,https://www.youtube.com/watch?v=Qm_tHR9iwGo
46,46,1 2 3,Sofia Reyes,25,6501745,0.01%,https://www.youtube.com/watch?v=p03TIGqEc8o
47,41,Comunicação Falhou (Ao Vivo),Mari Fernandez,6,6484433,-0.02%,https://www.youtube.com/watch?v=psdZRggL7cI
48,39,OJALÁ,Maria Becerra,8,6464181,-0.04%,https://www.youtube.com/watch?v=vOapgSfSN1s
49,42,In Da Club International Version,50 Cent,34,6428973,-0.03%,https://www.youtube.com/watch?v=5qm8PH4xAss
50,36,Fala Mal de Mim (Ao Vivo em Maceió),Gusttavo Lima,3,6322541,-0.13%,https://www.youtube.com/watch?v=hOGuaMazCz8
51,59,La Bachata,Manuel Turizo,2,6317492,0.08%,https://www.youtube.com/watch?v=TiM_TFpT_DE
52,26,Gypsy,GD Kaur & Shine & Dinesh Golan,9,6288020,-0.24%,https://www.youtube.com/watch?v=cZSrWoBMSrg
53,52,Calm Down,Rema,10,6277566,0.02%,https://www.youtube.com/watch?v=CQLsdm1ZYAw
54,n/a,Adirindey,Sanjith Hegde,1,6144251,n/a,https://www.youtube.com/watch?v=y8bRLf3SFBI
55,99,Fitoor | Shamshera | Song,Neeti Mohan & Arijit Singh,3,6054510,0.28%,https://www.youtube.com/watch?v=hdNg1TAtAHg
56,55,Habit,SEKAI NO OWARI,8,5806411,-0.05%,https://www.youtube.com/watch?v=8OZDgBmehbA
57,n/a,Ho Gaya Hai Pyaar Song | Yasser Desai | Arjun Bijlani | Surbhi Chandna |Jeet Gannguli | Kunaal Verma,DRJ Records,1,5727272,n/a,https://www.youtube.com/watch?v=dn8EAyfY5g8
58,71,Intuição (Ao Vivo),Mari Fernandez,4,5722567,0.03%,https://www.youtube.com/watch?v=rfkXgby-xn0
59,n/a,Pakki Wali Dosti,Saaj Bhatt & Amjad Nadeem Aamir,1,5711631,n/a,https://www.youtube.com/watch?v=Z2KqH8tTycw
60,49,,,5,5690490,-0.11%,n/a
61,n/a,Asaad Lel Goumar,Rahma Riad,1,5627540,n/a,https://www.youtube.com/watch?v=ddRRHgFX8mM
62,65,Ojitos Lindos,Bad Bunny & Bomba Estéreo,12,5524105,-0.03%,https://www.youtube.com/watch?v=10EX-_h4pYc
63,83,โต๊ะริม (melt),NONT TANONT,3,5518513,0.05%,https://www.youtube.com/watch?v=XqQMisU5En8
64,87,Last Last,Burna Boy,3,5459914,0.07%,https://www.youtube.com/watch?v=421w1j87fEM
65,68,Suavemente,ISKIDO GANG & Soolking,17,5444316,-0.03%,https://www.youtube.com/watch?v=sLfqapBIqME
66,53,Bullet Song,Haripriya & Silambarasan TR,14,5413231,-0.12%,https://www.youtube.com/watch?v=f0T6jFsWMak
67,n/a,I Like You (A Happier Song) w. Doja Cat [Official Music Video],Post Malone,1,5359881,n/a,https://www.youtube.com/watch?v=7aekxC_monc
68,58,Bullet Song,Silambarasan TR & Haripriya,10,5263566,-0.1%,https://www.youtube.com/watch?v=RlA3WiUtXio
69,45,Running Up That Hill,Kate Bush,9,5249301,-0.18%,https://www.youtube.com/watch?v=wp43OdtAAkM
70,77,Tu Turrito,Rei & Callejero Fino,2,5179547,-0.04%,https://www.youtube.com/watch?v=AtalMwsn7fs
71,75,Buga (Official Video),Tekno & Kizz Daniel,5,5090542,-0.06%,https://www.youtube.com/watch?v=bLF90M96m2Q
72,57,Disco Maghreb (Official Music Video),DJ Snake,9,5018831,-0.16%,https://www.youtube.com/watch?v=M7xQEdKHtv0
73,76,Somebody That I Used to Know,Kimbra & Gotye,17,4987328,-0.08%,https://www.youtube.com/watch?v=8UVNT4wvIGY
74,n/a,Yaxshi ko'rsam nima qipti,Xamdam Sobirov,1,4982819,n/a,https://www.youtube.com/watch?v=9_A5sK1Kdzw
75,54,Galliyan Returns,Ankit Tiwari,4,4965678,-0.19%,https://www.youtube.com/watch?v=fzOPc-VtcTE
76,44,Katile,Don Xhoni,3,4950510,-0.23%,https://www.youtube.com/watch?v=hxWSp-8jJuo
77,93,Wesh Jabak ِ Ole Wesh Jabak,جودي الحوتي,2,4930992,0%,https://www.youtube.com/watch?v=klE3dc_NFtc
78,70,Levels,Sidhu Moose Wala,9,4924459,-0.12%,https://www.youtube.com/watch?v=tpFljbJxZiw
79,89,Si Te Pudiera Mentir,Calibre 50,13,4924130,-0.02%,https://www.youtube.com/watch?v=zcq7khV_jDQ
80,n/a,Ilkay Sencan & Dynoro - Rockstar | OVER DRIVE,Aleksey Tkachuk,1,4870644,n/a,https://www.youtube.com/watch?v=exK5wYv0Hzs
81,n/a,Casei Com a Putaria,Kotim & Mc Paiva ZS & MC Ryan SP,1,4857693,n/a,https://www.youtube.com/watch?v=8NjXVsLHIg8
82,95,Karalaya Karalaya,Feryal Sepin & Kurtuluş Kuş & Burak Bulut,3,4850430,0%,https://www.youtube.com/watch?v=JlV7dM4TxkY
83,61,Baigan Lela,Khesari Lal Yadav,3,4843076,-0.16%,https://www.youtube.com/watch?v=SPT3nkWbxjs
84,86,Efecto (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,10,4805408,-0.07%,https://www.youtube.com/watch?v=Nk8C9FdCdJQ
85,n/a,Naa Tere Bin,Altamash Faridi,1,4801071,n/a,https://www.youtube.com/watch?v=zYI8Uhb1gXk
86,37,_WORLD,SEVENTEEN,2,4771597,-0.33%,https://www.youtube.com/watch?v=VCDWg0ljbFQ
87,n/a,Devadoothar Paadi,K. J. Yesudas,1,4749779,n/a,https://www.youtube.com/watch?v=QqkdiLBBOuM
88,67,Sekali Seumur Hidup,Lesti,2,4748232,-0.16%,https://www.youtube.com/watch?v=ShhCxBSpsg0
89,n/a,X1,Dallass & MC Cabelinho,1,4693893,n/a,https://www.youtube.com/watch?v=zgdQsLH7sDw
90,81,Come on Out (From "ZOMBIES 3"),Disney & Chandler Kinney & ZOMBIES – Cast & Pearce Joza & Ariel Martin,2,4660688,-0.11%,https://www.youtube.com/watch?v=sXGInAkHUSc
91,n/a,BÊN TRÊN TẦNG LẦU,Tăng Duy Tân,1,4622819,n/a,https://www.youtube.com/watch?v=LaxkmhiECfM
