Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,1,87016975,n/a,https://www.youtube.com/watch?v=0VR3dfZf9Yg
2,1,Señorita,Shawn Mendes & Camila Cabello,5,53654684,-0.09%,https://www.youtube.com/watch?v=Pkh8UtuejGw
3,3,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,10,44853916,-0.04%,https://www.youtube.com/watch?v=w2C6RhQBYlg
4,2,Con Altura (Official Video),ROSALÍA,17,41189404,-0.12%,https://www.youtube.com/watch?v=p7bfOZek9t4
5,n/a,How Do You Sleep? (Official Music Video),Sam Smith,1,38178593,n/a,https://www.youtube.com/watch?v=PmYypVozQb4
6,4,O Saki Saki (From "Batla House"),B Praak & Tulsi Kumar & Neha Kakkar,2,29864449,-0.13%,https://www.youtube.com/watch?v=6wNFJIbTxNk
7,5,Con Calma (Remix),Daddy Yankee,26,29561638,-0.11%,https://www.youtube.com/watch?v=DiItGE3eAyQ
8,6,11 PM (Official Video),Maluma,10,26357955,0.02%,https://www.youtube.com/watch?v=IBaSizQyC5g
9,8,Calma (Remix - Official Video),Pedro Capó & Farruko,40,24058038,0.04%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
10,12,Callaita,Bad Bunny & Tainy,8,22577017,0.21%,https://www.youtube.com/watch?v=acEOASYioGY
11,9,Runaway ft. Jonas Brothers (Official Video),Sebastián Yatra,5,20777983,-0.07%,https://www.youtube.com/watch?v=FjIfxEXOcxo
12,n/a,Amándote,Kim Loaiza,1,20255755,n/a,https://www.youtube.com/watch?v=vtbP13dFqAo
13,7,bad guy (Official Music Video),Billie Eilish,17,20009319,-0.17%,https://www.youtube.com/watch?v=DyDfgMOUjCI
14,n/a,Struggler,R Nait,1,19327020,n/a,https://www.youtube.com/watch?v=ZqJZyxVdLZA
15,13,Soltera (remix),Lunay & Bad Bunny & Daddy Yankee,11,17390435,-0.06%,https://www.youtube.com/watch?v=8zQTfGbyY5I
16,14,Dheeme Dheeme,Tony Kakkar,10,16783598,-0.07%,https://www.youtube.com/watch?v=9mWdw-09dso
17,15,Rebota (remix),Farruko & Nicky Jam & Guaynaa,2,15966477,-0.11%,https://www.youtube.com/watch?v=slaS1z9eHT4
18,66,QUE PRETENDES (Official Video),Bad Bunny & J Balvin,4,15438684,0.9%,https://www.youtube.com/watch?v=kPc3Pe42bGI
19,n/a,Muito Calor,Ozuna & Anitta,1,14237030,n/a,https://www.youtube.com/watch?v=wuvlEJxI9wM
20,n/a,Up All Night,MOTi & R3HAB,1,14227633,n/a,https://www.youtube.com/watch?v=MeaLc5gIuYw
21,18,HP (Official Video),Maluma,21,13727824,-0.04%,https://www.youtube.com/watch?v=iMEhjsiHbwM
22,n/a,Velitas (Official Video),Darell & Brytiago,1,13683139,n/a,https://www.youtube.com/watch?v=ZJ8FSeKV-G8
23,19,Vaaste,Nikhil D'Souza & Dhvani Bhanushali,16,13606363,-0.05%,https://www.youtube.com/watch?v=BBAyRBTfsOU
24,17,Kill This Love,BLACKPINK,17,13298753,-0.07%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
25,26,Dil Laga Liya - Full Video | Dil Hai Tumhaara | Preity & Arjun Rampal | Alka Yagnik & Udit Narayan,Mohammed Salamat & Madhushree,3,12726671,-0.01%,https://www.youtube.com/watch?v=6qBdQzPnw4E
26,22,Boy With Luv,BTS,15,12572576,-0.07%,https://www.youtube.com/watch?v=XsX3ATc3FbA
27,n/a,Gur Nalo Ishq Mitha - The Yoyo Remake,Malkit Singh & Yo Yo Honey Singh,1,12537824,n/a,https://www.youtube.com/watch?v=rrBE8ZuAtgY
28,44,Sorry Song,Maninder Buttar & Neha Kakkar,2,12508696,0.27%,https://www.youtube.com/watch?v=NNJzHK7PGm8
