Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Despacito,Luis Fonsi,33,116096805,-0.08%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
2,n/a,Look What You Made Me Do,Taylor Swift,1,109371850,n/a,https://www.youtube.com/watch?v=3tmd-ClpJxA
3,2,Mi Gente (Official Video),J Balvin Willy William,9,80531028,-0.03%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
4,3,Shape of You,Ed Sheeran,31,60694503,-0.01%,https://www.youtube.com/watch?v=JGwWNGJdvx8
5,44,Swish Swish (Official),Katy Perry,2,55126478,2.5%,https://www.youtube.com/watch?v=iGk5fR-t5AU
6,n/a,Look What You Made Me Do (Lyric Video),Taylor Swift,1,52333163,n/a,https://www.youtube.com/watch?v=3K0RzZGpyds
7,4,Krippy Kush,Bad Bunny & Farruko & Rvssian,4,41701860,-0.1%,https://www.youtube.com/watch?v=j1_JW7An2l0
8,7,Escápate Conmigo (Official Video),Wisin,22,36607936,0.05%,https://www.youtube.com/watch?v=3X9wEwulYhk
9,5,Me Rehúso,Danny Ocean,19,35618564,-0.03%,https://www.youtube.com/watch?v=aDCcLQto5BM
10,6,Ahora Dice (Official Video) ft. J. Balvin Ozuna Arcángel,Chris Jedi,23,34445183,-0.03%,https://www.youtube.com/watch?v=c73Cu3TQnlg
11,10,Chantaje (Official Video),Shakira,41,30635934,0.02%,https://www.youtube.com/watch?v=6Mgqbai3fKo
12,9,Rockabye,Clean Bandit,42,28997096,-0.05%,https://www.youtube.com/watch?v=papuvlVeZg8
13,13,Una Lady Como Tú,Manuel Turizo,11,27757146,0.06%,https://www.youtube.com/watch?v=VYtJAuoZxcc
14,12,Wild Thoughts (Official Video),DJ Khaled,11,27567938,0.02%,https://www.youtube.com/watch?v=fyaI4-5849w
15,11,Ahora Me Llama (Official Video),KAROL G & Bad Bunny,11,26579929,-0.02%,https://www.youtube.com/watch?v=4NNRy_Wz16k
16,8,Se preparó,Ozuna,3,26213313,-0.14%,https://www.youtube.com/watch?v=KWGrPNqz4uc
17,17,New Rules,Dua Lipa,8,25796169,0.06%,https://www.youtube.com/watch?v=k2qgadSvNyU
18,14,Si Tu Novio Te Deja Sola ft. Bad Bunny (Official Video),J Balvin,26,24973895,-0.02%,https://www.youtube.com/watch?v=Km4BayZykwE
19,33,Felices los 4 (Official Video),Maluma,19,23968921,0.24%,https://www.youtube.com/watch?v=t_jHrUE5IOk
20,19,El farsante,Ozuna,8,23548771,-0.03%,https://www.youtube.com/watch?v=6DRkf3kZMXw
21,29,Reggaetón Lento (Bailemos),CNCO,41,22723300,0.15%,https://www.youtube.com/watch?v=7jpqqBX-Myw
22,22,We Don't Talk Anymore,Charlie Puth,57,22278514,0%,https://www.youtube.com/watch?v=3AtDnEC4zak
23,16,Attention,Charlie Puth,19,22057481,-0.1%,https://www.youtube.com/watch?v=nfs8NYg7yQM
24,15,Swalla,Jason Derulo,24,22049959,-0.13%,https://www.youtube.com/watch?v=NGLxoKOvzu4
25,23,Mayores (Official Video),Becky G,7,21933212,-0.01%,https://www.youtube.com/watch?v=GMFewiplIbw
26,21,I'm the One,DJ Khaled,18,21476180,-0.05%,https://www.youtube.com/watch?v=weeI1G46q0o
27,20,That's What I Like,Bruno Mars,27,21007048,-0.07%,https://www.youtube.com/watch?v=PMivT7MJ41M
28,24,Unforgettable,French Montana,20,20825425,-0.05%,https://www.youtube.com/watch?v=CTFtOOh47oo
29,27,Báilame (Remix),Yandel & Bad Bunny & Nacho,3,20721620,0%,https://www.youtube.com/watch?v=T7VewKI44rQ
30,n/a,Chalti Hai Kya 9 Se 12 (From "Judwaa 2"),Dev Negi & Neha Kakkar,1,20453114,n/a,https://www.youtube.com/watch?v=E9OFaR2DSOI
31,36,El Amante,Nicky Jam,33,20304982,0.11%,https://www.youtube.com/watch?v=YG2p6XBuSKA
32,30,See You Again,Wiz Khalifa,80,20124125,0.02%,https://www.youtube.com/watch?v=RgKAFK5djSk
33,25,Si Tu Lo Dejas,Bad Bunny & Farruko & Nicky Jam & Rvssian & King Sosa,4,19830924,-0.07%,https://www.youtube.com/watch?v=1AlOPDR46Zg
34,34,Bodak Yellow,Cardi B,5,19681514,0.06%,https://www.youtube.com/watch?v=PEGccV-NOm8
35,26,Sua Cara (Instrumental),Major Lazer & Instrument-O,5,19375013,-0.08%,https://www.youtube.com/watch?v=omzk3klIy0E
36,35,Treat You Better,Shawn Mendes,59,19087145,0.03%,https://www.youtube.com/watch?v=lY2yjAdbvdQ
37,31,Mama,Jonas Blue,12,19060605,-0.02%,https://www.youtube.com/watch?v=qPTfXwPf_HM
38,32,SUBEME LA RADIO (Official Video),Enrique Iglesias,27,18261240,-0.06%,https://www.youtube.com/watch?v=9sg-A-eS6Ig
39,28,Sen Olsan Bari,Aleyna Tilki,5,18230711,-0.1%,https://www.youtube.com/watch?v=yJpJCZYTL74
40,41,Sugar,Maroon 5,80,17729541,0.09%,https://www.youtube.com/watch?v=09R8_2nJtjg
41,39,La Rompe Corazones,Daddy Yankee,33,17431854,0.04%,https://www.youtube.com/watch?v=d-5dc8CuOvw
42,37,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,2,17007977,-0.04%,https://www.youtube.com/watch?v=VqEbCxg2bNI
43,43,Feels (Official Video),Calvin Harris,10,16772741,0.07%,https://www.youtube.com/watch?v=ozv4q2ov3Mk
44,42,Robarte un Beso (Official Video),Sebastián Yatra & Carlos Vives,5,16000055,-0.01%,https://www.youtube.com/watch?v=Mtau4v6foHA
45,40,Vente Pa' Ca (Official Video),Ricky Martin,49,15956701,-0.04%,https://www.youtube.com/watch?v=iOe6dI2JhgU
46,49,JUAN BAUTISTA-BASTA YA-4K,Rubio Studios,2,15332865,0.07%,https://www.youtube.com/watch?v=ZnyJ4R82JRc
47,38,Me Enamoré (Official Video),Shakira,16,15193978,-0.13%,https://www.youtube.com/watch?v=sPTn0QEhxds
