Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Tere Vaaste (From "Zara Hatke Zara Bachke"),Varun Jain & Shadab Faridi & Altamash Faridi & Sachin–Jigar & Amitabh Bhattacharya,4,29294546,0.07%,https://www.youtube.com/watch?v=X7WXHhokylc
2,2,La Bebe (Remix),Yng Lvcas & Peso Pluma,13,28200553,0.19%,https://www.youtube.com/watch?v=3mchJ-EW9rM
3,3,un x100to,Grupo Frontera & Bad Bunny,10,23863842,0.08%,https://www.youtube.com/watch?v=3inw26U-os4
4,n/a,Pa Ti,Yailin la Mas Viral & 6ix9ine,1,20301556,n/a,https://www.youtube.com/watch?v=sCyCQ8KLIM0
5,5,Zihaal e Miskin,Javed - Mohsin & Vishal Mishra & Shreya Ghoshal,4,19227523,-0.03%,https://www.youtube.com/watch?v=11OWuPcElJw
6,7,TQG,Shakira & KAROL G,17,19191667,0.09%,https://www.youtube.com/watch?v=jZGpkLElSu8
7,6,PESO PLUMA: Bzrp Music Sessions Vol. 55,Bizarrap & Peso Pluma,4,18874337,0.07%,https://www.youtube.com/watch?v=v5_SYkFpFiY
8,4,Phir Aur Kya Chahiye,Arijit Singh & Sachin–Jigar,5,18267905,-0.13%,https://www.youtube.com/watch?v=8sLS2knUa6Y
9,9,Kya Loge Tum,B Praak & Jaani,6,16399979,0.01%,https://www.youtube.com/watch?v=cAMHx-m9oh8
10,8,Idol,YOASOBI,9,16037845,-0.02%,https://www.youtube.com/watch?v=ZRtdQ81jPUQ
11,10,Acróstico (Official Video),Shakira,6,15643393,-0.02%,https://www.youtube.com/watch?v=PWmJhh_qTSY
12,11,Ella Baila Sola,Eslabón Armado & Peso Pluma,11,14307997,-0.02%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
13,18,Classy 101,Feid & Young Miko,12,13122569,0.28%,https://www.youtube.com/watch?v=cD5T1Y4b7wA
14,12,Los del Espacio,LIT killah & Tiago PZK & Maria Becerra & Duki & Emilia & Rusherking & Big One & FMK,3,12882262,-0.05%,https://www.youtube.com/watch?v=eBSQug_xtwc
15,22,Flowers,Miley Cyrus,23,12562899,0.36%,https://www.youtube.com/watch?v=G7KNmW9a75Y
16,16,Calm Down,Rema & Selena Gomez,42,12489618,0.13%,https://www.youtube.com/watch?v=WcIcVapfqXw
17,14,Flower,JISOO & BLACKPINK,12,12225104,-0.03%,https://www.youtube.com/watch?v=YudHcBIxlYw
18,15,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,26,11294264,0.02%,https://www.youtube.com/watch?v=YxWlaYCA8MU
19,25,Qué Agonía,Ángela Aguilar & Yuridia,35,11097084,0.25%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
20,38,Ram Siya Ram,Sachet Tandon & Parampara Tandon,4,10876241,0.53%,https://www.youtube.com/watch?v=GXWfue9VhTY
21,21,Un Finde | CROSSOVER #2,Ke personajes & FMK & BIG ONE,11,10755440,0.14%,https://www.youtube.com/watch?v=d2HmiKVoTNA
22,17,Asheq Majnoon,Mahmoud Al Turky,7,10557223,-0.04%,https://www.youtube.com/watch?v=mbrjP5UDL64
23,26,Pobre Corazón (Ao Vivo),Ke Personajes,16,10193418,0.16%,https://www.youtube.com/watch?v=Dcow-Jp3Ak4
24,n/a,RAUW ALEJANDRO: Bzrp Music Sessions Vol. 56,Bizarrap & Rauw Alejandro,1,10190399,n/a,https://www.youtube.com/watch?v=HWZhoK-2cG8
25,20,WHERE SHE GOES,Bad Bunny,5,9808815,0.04%,https://www.youtube.com/watch?v=bef8QLNHubw
26,13,PLEBADA,Peso Pluma & El Alfa,2,9707730,-0.28%,https://www.youtube.com/watch?v=f7XYWF4fpik
27,19,Queencard,(G)I-DLE,6,9674121,-0.03%,https://www.youtube.com/watch?v=7HDeem-JaSY
28,24,Semicenk feat. Doğu Swag - Pişman Değilim (prod. by Büken),Eva Records,3,9519585,0.07%,https://www.youtube.com/watch?v=gVfkzZSpmNc
29,n/a,Yankee 150,Yandel & Feid & Daddy Yankee,1,9462874,n/a,https://www.youtube.com/watch?v=n_I641592m0
30,50,ERRO GOSTOSO (Ao Vivo),Simone Mendes,13,9360652,0.47%,https://www.youtube.com/watch?v=mr09lDl_Tfk
31,23,Piyar Farak Wali,Pawan Singh & Anupma Yadav,7,8803593,-0.04%,https://www.youtube.com/watch?v=28sBcgnd8kg
32,75,,,2,8376438,0.61%,n/a
33,33,Bye,Peso Pluma,4,8338880,0.13%,https://www.youtube.com/watch?v=8ttz1wdViys
34,n/a,,,1,8280577,n/a,n/a
35,32,M.A (Remix),La Joaqui & Callejero Fino & BM,11,8203131,0.1%,https://www.youtube.com/watch?v=PTfntSlhnwY
36,29,Nosso Quadro,Ana Castela,16,8014959,-0.02%,https://www.youtube.com/watch?v=r9GrcxTGNWg
37,n/a,Jija Ji Se Sikh La,Khesari Lal Yadav & Neha Raj,1,7718348,n/a,https://www.youtube.com/watch?v=0Qgh7hPRDVg
38,37,QUE VUELVAS,Grupo Frontera & Carin Leon,27,7655359,0.07%,https://www.youtube.com/watch?v=gG3516BF5_w
39,n/a,Le Jazz de V (Live),BTS,1,7576622,n/a,https://www.youtube.com/watch?v=SUNnMsq8OKU
40,28,S-Class,Stray Kids,3,7574458,-0.13%,https://www.youtube.com/watch?v=JsOOis4bBFg
41,30,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,12,7534071,-0.04%,https://www.youtube.com/watch?v=1WPWhghNipM
42,51,Frágil,Yahritza Y Su Esencia & Grupo Frontera,6,7496084,0.18%,https://www.youtube.com/watch?v=MtPgcgcZZEc
43,39,All My Life,Lil Durk,6,7432324,0.05%,https://www.youtube.com/watch?v=Z4N8lzKNfy4
44,27,Obsessed,Riar Saab & Abhijay Sharma,3,7413318,-0.15%,https://www.youtube.com/watch?v=ZAp3xJ7GsY8
45,47,Yandel 150,Yandel & Feid,24,7316046,0.1%,https://www.youtube.com/watch?v=WHejvUhX6rk
46,n/a,No Se Va (En Vivo),Grupo Frontera,36,7298665,n/a,https://www.youtube.com/watch?v=VtKcDwz6hiM
47,44,People (Official Video),Libianca,16,7183275,0.04%,https://www.youtube.com/watch?v=rJWdfDPZ9Ck
48,41,Frágil (Official Video),Yahritza Y Su Esencia & Grupo Frontera,11,7166778,0.03%,https://www.youtube.com/watch?v=FJ0CRDzsuCs
49,n/a,पियर फराक वाली,Pawan Singh & Anupma Yadav,4,7083895,n/a,https://www.youtube.com/watch?v=297YIty0JZU
50,45,Kahani Suno,Kaifi Khalil,26,7038508,0.03%,https://www.youtube.com/watch?v=_XBVWlI8TsQ
51,40,Tu Meri Roja (From "Kushi"),Hesham Abdul Wahab & Javed Ali,3,7034787,0%,https://www.youtube.com/watch?v=0n7AWxYCj9I
52,49,Por Las Noches,Peso Pluma,18,7020551,0.1%,https://www.youtube.com/watch?v=acr5b7ZanDA
