Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,3,56166699,-0.44%,https://www.youtube.com/watch?v=CocEMWdc7Ck
2,2,Flowers,Miley Cyrus,2,53185273,-0.01%,https://www.youtube.com/watch?v=G7KNmW9a75Y
3,5,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,5,26307155,0.18%,https://www.youtube.com/watch?v=YxWlaYCA8MU
4,n/a,MOONLIGHT SUNRISE,TWICE,1,22927666,n/a,https://www.youtube.com/watch?v=cKlEE_EYuNM
5,6,Besharam Rang,Shilpa Rao & Caralisa Monteiro & Vishal Dadlani & Sheykhar Ravjiani,6,22466156,0.09%,https://www.youtube.com/watch?v=huxhqphtDrM
6,4,Maan Meri Jaan,King,11,22243128,-0.07%,https://www.youtube.com/watch?v=VuG7ge_8I2Y
7,10,Qué Agonía,Ángela Aguilar & Yuridia,14,14881795,-0.04%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
8,9,QUE VUELVAS,Grupo Frontera & Carin Leon,6,14781143,-0.05%,https://www.youtube.com/watch?v=gG3516BF5_w
9,8,Calm Down,Rema & Selena Gomez,21,14539720,-0.09%,https://www.youtube.com/watch?v=WcIcVapfqXw
10,7,Bebe Dame,Fuerza Regida & Grupo Frontera,4,14419193,-0.15%,https://www.youtube.com/watch?v=Oie--p6YqJo
11,11,Leão,Marília Mendonça,4,12495872,-0.14%,https://www.youtube.com/watch?v=tI55Zu9uZEM
12,54,Achha Sila Diya,B Praak,2,12393268,0.96%,https://www.youtube.com/watch?v=wDm7PtFXUQo
13,12,Ranjithame,M.M. Manasi & Thalapathy Vijay,12,11826377,-0.16%,https://www.youtube.com/watch?v=zuVV9Y55gvc
14,14,No Se Va (En Vivo),Grupo Frontera,19,11232313,-0.03%,https://www.youtube.com/watch?v=VtKcDwz6hiM
15,n/a,Kamar,Khesari Lal Yadav & Neha Raj,1,11000441,n/a,https://www.youtube.com/watch?v=zGcf-vcyveg
16,16,Calm Down,Rema,36,10754115,0.04%,https://www.youtube.com/watch?v=CQLsdm1ZYAw
17,27,का पॉवरफुल #VIDEO | हरी हरी ओढ़नी | Bhojpuri Song,Anupma Yadav & Pawan Singh,12,9702971,0.1%,https://www.youtube.com/watch?v=sABN7goDbZ8
18,19,Hey mor,Ozuna,15,9636247,-0.02%,https://www.youtube.com/watch?v=7ouFkoU8Ap8
19,n/a,Tu Jhoothi Main Makkaar(Official Trailer) RanbirShraddha |Luv Ranjan | Bhushan K | Ankur G |March 8,T-Series,1,9532075,n/a,https://www.youtube.com/watch?v=Cx_Dtwn4ayw
20,21,Roça Em Mim,Zé Felipe & Luan Pereira & Ana Castela,10,9449518,-0.03%,https://www.youtube.com/watch?v=5fI3cK7iDeg
21,17,La Bachata,Manuel Turizo,28,9339300,-0.06%,https://www.youtube.com/watch?v=TiM_TFpT_DE
22,13,Monotonía,Shakira & Ozuna,15,9323562,-0.28%,https://www.youtube.com/watch?v=j5y6xLpRwx4
23,30,AMG,Peso Pluma & Natanael Cano & Gabito Ballesteros,4,9305750,0.09%,https://www.youtube.com/watch?v=DWRj2BB8YHs
24,18,La jumpa,Arcangel & Bad Bunny,8,9246502,-0.06%,https://www.youtube.com/watch?v=S0_888ZjlAA
25,29,Kahani Suno,Kaifi Khalil,5,9015750,0.04%,https://www.youtube.com/watch?v=_XBVWlI8TsQ
26,3,VIBE,TAEYANG,2,8965249,-0.73%,https://www.youtube.com/watch?v=cXCBiF67jLM
27,45,Yandel 150,Yandel & Feid,3,8866919,0.25%,https://www.youtube.com/watch?v=WHejvUhX6rk
28,39,Miss You,Oliver Tree & Robin Schulz,13,8712239,0.14%,https://www.youtube.com/watch?v=BX0lKSa_PTk
29,24,Feliz Cumpleaños Ferxxo,Feid,23,8655946,-0.07%,https://www.youtube.com/watch?v=jRxDUsGmwuc
30,26,Me porto bonito,Bad Bunny,32,8590443,-0.06%,https://www.youtube.com/watch?v=saGYMhApaH8
31,25,12 Ladke,Tony Kakkar & Neha Kakkar,6,8527282,-0.07%,https://www.youtube.com/watch?v=UBOHA9a5NIQ
32,22,DESPECHÁ,ROSALÍA,25,8487563,-0.12%,https://www.youtube.com/watch?v=5g2hT4GmAGU
