Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Ice Cream,Selena Gomez & BLACKPINK,2,50561426,-0.7%,https://www.youtube.com/watch?v=vRXZj0DzXIA
2,3,Hawái (Official Video),Maluma,6,46686492,0.03%,https://www.youtube.com/watch?v=pK060iUFWXg
3,2,Dynamite,BTS,3,44450266,-0.34%,https://www.youtube.com/watch?v=gdZLi9oWNZg
4,n/a,POPSTAR (Official Music Video - Starring Justin Bieber),DJ Khaled ft. Drake,1,36778301,n/a,https://www.youtube.com/watch?v=3CxtK7-XtE0
5,n/a,TUTU,6ix9ine,1,32987812,n/a,https://www.youtube.com/watch?v=jV1v2Cy1w30
6,4,حسين الجسمي -  بالبنط العريض (حصرياً) | 2020,Hussain Al Jassmi,3,31158974,-0.02%,https://www.youtube.com/watch?v=M3sxUE4eIac
7,6,Life Is Good (Official Music Video),Future,35,30839560,0.23%,https://www.youtube.com/watch?v=l0U7SxXHkPY
8,7,Feelings,Sumit Goswami,8,26324239,0.05%,https://www.youtube.com/watch?v=AZmAgoir1Tc
9,n/a,Relación (Remix),Sech & Daddy Yankee & ROSALÍA,1,24964729,n/a,https://www.youtube.com/watch?v=XseIJg8Vyj0
10,5,Agua (Music From "Sponge On The Run" Movie),Tainy & J Balvin,9,23988397,-0.11%,https://www.youtube.com/watch?v=QLz9VaksClg
11,12,Caramelo Remix (Video Oficial),Ozuna & Karol G & Myke Towers,3,21451603,0.01%,https://www.youtube.com/watch?v=KilybZma5vY
12,22,Dil Tod Ke,B Praak & Rochak Kohli,9,20896490,0.49%,https://www.youtube.com/watch?v=ZTBwxy4wsBQ
13,10,Ay DiOs Mío! (Official Video),KAROL G,9,20890621,-0.03%,https://www.youtube.com/watch?v=Ou2c2aj5Fcw
14,9,Tattoo (Remix with Camilo),Rauw Alejandro & Camilo,9,20645485,-0.05%,https://www.youtube.com/watch?v=wJT-YKmlWJc
15,11,WAP,Cardi B,5,20253241,-0.06%,https://www.youtube.com/watch?v=hsm4poTWjMs
16,8,How You Like That,BLACKPINK,11,18273715,-0.21%,https://www.youtube.com/watch?v=ioNng23DkIM
17,15,La Curiosidad,Myke Towers & DJ Nelson & Jay Wheeler,8,17407633,0.05%,https://www.youtube.com/watch?v=Q_gIYp078so
18,14,Oh Juliana,Niack & DJ Léo da 17 & Two Maloka,5,17365508,-0.08%,https://www.youtube.com/watch?v=Tun92VU2OkU
19,86,Game,Shooter Kahlon Sidhu Moose Wala,2,16429596,1.77%,https://www.youtube.com/watch?v=2L6gsn7rGqI
20,17,Khairiyat (Bonus Track),Arijit Singh,13,15885365,0.04%,https://www.youtube.com/watch?v=hoNb6HuNmU0
21,19,Bande organisée,SCH & Kofs & JUL & Naps & Soso Maness & Elams & Solda & Houari,3,14916128,0.03%,https://www.youtube.com/watch?v=-CVn3-3g_BI
22,20,Mi Cuarto,Jerry Di,5,14609113,0.01%,https://www.youtube.com/watch?v=KuDP3cEbcTo
23,16,Laugh Now Cry Later (Official Music Video),Drake,4,14469566,-0.1%,https://www.youtube.com/watch?v=JFm7YDVlqnI
24,18,Mamichula,Trueno & Nicki Nicole & Bizarrap,7,14261082,-0.04%,https://www.youtube.com/watch?v=NUteQQCMa_k
25,n/a,G.O.A.T.,Diljit Dosanjh,1,13319701,n/a,https://www.youtube.com/watch?v=dCmp56tSSmA
26,37,Kya Baat Aa,Karan Aujla,2,12531529,0.29%,https://www.youtube.com/watch?v=x-KbnJ9fvJc
27,28,Jerusalema (Version Youtube),Master KG,8,12525791,0.01%,https://www.youtube.com/watch?v=fCZVL_8D048
28,n/a,Maria Becerra x TINI x Lola Indigo - High Remix (Official Video),Maria Becerra,1,12248683,n/a,https://www.youtube.com/watch?v=dwFErlULaJ0
29,29,Caramelo,Ozuna,13,11840971,0.02%,https://www.youtube.com/watch?v=BFlG5sD540k
30,27,Dance Monkey,Tones And I,52,11624942,-0.07%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
31,34,Kalbim Tatilde (Mustafa Ceceli Versiyon),Ziynet Sali,3,11623879,0.18%,https://www.youtube.com/watch?v=NdtzZYxMcKA
32,31,WAP,Cardi B,5,11525216,0.14%,https://www.youtube.com/watch?v=Wc5IbN4xw70
33,24,Ayer Me Llamó Mi Ex,KHEA,3,11342072,-0.17%,https://www.youtube.com/watch?v=svSqD1ZBZiY
34,21,La Jeepeta Remix (Lyric Video),Nio Garcia & Brray & Juanka & Anuel AA & Myke Towers,20,11221272,-0.21%,https://www.youtube.com/watch?v=yErttA9tEro
35,35,GOOBA,6ix9ine,18,10591989,0.08%,https://www.youtube.com/watch?v=pPw_izFr5PA
36,n/a,La Jeepeta (Remix),Nio Garcia & Myke Towers & Anuel AA,1,10225123,n/a,https://www.youtube.com/watch?v=Nguo5HVshY8
37,39,Genda Phool,Badshah,25,10176328,0.07%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
38,n/a,Chocolate,Tony Kakkar,1,9824405,n/a,https://www.youtube.com/watch?v=HARdHQb1Li4
39,46,Tum Hi Aana,Jubin Nautiyal & Payal Dev,36,9727486,0.17%,https://www.youtube.com/watch?v=tLqtnGLfm4Q
40,33,Lean,Super Yei,3,9666982,-0.03%,https://www.youtube.com/watch?v=Pu8LH6r-wOU
41,47,Romance Desapegado, Japinha Conde,2,9655183,0.17%,https://www.youtube.com/watch?v=MsL7_oRXFOw
42,32,Gangnam Style,PSY,31,9351650,-0.08%,https://www.youtube.com/watch?v=9bZkp7q19f0
43,54,Enemigos ocultos,Juanka & Wisin & Myke Towers & Arcángel & Cosculluela & Ozuna,2,8979469,0.16%,https://www.youtube.com/watch?v=yYtg0VZcrLs
44,n/a,Una locura,J Balvin & Ozuna & Chencho Corleone,1,8759777,n/a,https://www.youtube.com/watch?v=ULrh7yTFTv4
45,40,Relación,Sech,15,8721951,-0.07%,https://www.youtube.com/watch?v=c6D8v6DhKc4
46,41,Meri Aashiqui,Jubin Nautiyal & Rochak Kohli,15,8648901,-0.06%,https://www.youtube.com/watch?v=SVjkxdjivts
47,51,Basta Você Me Ligar (Ao Vivo),Os Barões Da Pisadinha,5,8638271,0.1%,https://www.youtube.com/watch?v=k4xGU8xoA6w
48,81,LGHBTITA,Hassan Shakosh & Omar Kamal,2,8596296,0.39%,https://www.youtube.com/watch?v=lIpnH6z_gHI
49,n/a,Lollipop,MORGENSHTERN & Eldzhey,1,8454892,n/a,https://www.youtube.com/watch?v=J4wf56HbpkY
50,45,Galaksi,Ece Mumay,7,8402621,-0.03%,https://www.youtube.com/watch?v=BVzsT0Apa5I
51,36,Cennetten Çiçek,Zehra,10,8369816,-0.14%,https://www.youtube.com/watch?v=4OkiH2yD-eQ
52,n/a,Küçük Bir Yol,Hadise,1,8118790,n/a,https://www.youtube.com/watch?v=idizwemw02U
