Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,19,Tití me preguntó,Bad Bunny,2,34218955,2.24%,https://www.youtube.com/watch?v=Cr8K88UcO0s
2,1,Me Porto Bonito  (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,5,29499164,0.02%,https://www.youtube.com/watch?v=xn21hH7kyx8
3,6,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,7,29343547,0.35%,https://www.youtube.com/watch?v=n_FCrCQ6-bA
4,11,Te Felicito,Shakira & Rauw Alejandro,7,29010384,0.94%,https://www.youtube.com/watch?v=4I25nV9hXGA
5,2,PROVENZA,KAROL G,7,24959993,-0.05%,https://www.youtube.com/watch?v=ca48oMV59LU
6,3,The Last Ride,Sidhu Moose Wala & Wazir Patar,3,21667659,-0.08%,https://www.youtube.com/watch?v=6xoB4ZiKKn0
7,5,#Video | ले ले आई कोका कोला | #Khesari Lal Yadav #Shilpi Raj | Le Le Aayi Coca Cola | Chaita Geet,Pawan Singh & Khesari Lal Yadav,8,19426252,-0.12%,https://www.youtube.com/watch?v=ffaqVXuWO9o
8,n/a,Arabic Kuthu - Video Song | Beast | Thalapathy Vijay | Pooja Hegde | Sun Pictures | Nelson | Anirudh,Sun TV,1,18332501,n/a,https://www.youtube.com/watch?v=KUN5Uf9mObQ
9,8,Min Awel Dekika,Elissa & Saad Lamjarred,5,14561260,-0.12%,https://www.youtube.com/watch?v=O--o-O-ABBw
10,9,Nathuniya,Khesari Lal Yadav & Priyanka Singh,6,14415096,-0.06%,https://www.youtube.com/watch?v=iYRqAc10Ii8
11,4,Levels,Sidhu Moose Wala,2,13900626,-0.39%,https://www.youtube.com/watch?v=tpFljbJxZiw
12,10,Ojitos Lindos,Bad Bunny & Bomba Estéreo,5,13366428,-0.11%,https://www.youtube.com/watch?v=10EX-_h4pYc
13,71,Disco Maghreb (Official Music Video),DJ Snake,2,12938801,1.22%,https://www.youtube.com/watch?v=M7xQEdKHtv0
14,13,That That,PSY,6,12937216,-0.11%,https://www.youtube.com/watch?v=8dJyRm2jJ-U
15,63,Dear Mama,Sidhu Moose Wala,3,12889103,1.05%,https://www.youtube.com/watch?v=4wub_PF4Oaw
16,17,Envolver,Anitta,15,12865684,0.06%,https://www.youtube.com/watch?v=hFCjGiawJi4
17,14,As It Was,Harry Styles,10,12395160,-0.02%,https://www.youtube.com/watch?v=H5v3kku4y6Q
18,16,Moscow Mule,Bad Bunny,5,11188311,-0.09%,https://www.youtube.com/watch?v=p38WgakuYDo
19,37,,,5,10689109,0.42%,n/a
20,15,Ma Ma Mahesha,Jonita Gandhi & Thaman S & Sri Krishna,5,9869663,-0.21%,https://www.youtube.com/watch?v=-PTf2z3Zf6s
21,28,Bullet Song,Silambarasan TR & Haripriya,3,9774851,0.11%,https://www.youtube.com/watch?v=RlA3WiUtXio
22,24,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,22,9607691,-0.04%,https://www.youtube.com/watch?v=vdY5SFZBgnk
23,55,Gypsy,GD Kaur & Shine & Dinesh Golan,2,9468723,0.43%,https://www.youtube.com/watch?v=cZSrWoBMSrg
24,49,Tibeyan Da Putt,Sidhu Moose Wala,5,9360976,0.37%,https://www.youtube.com/watch?v=twCHVhk8iMU
25,18,GOAT,Sidhu Moose Wala,5,9337392,-0.18%,https://www.youtube.com/watch?v=M8vDwlHigJA
26,38,Efecto (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,3,9004470,0.22%,https://www.youtube.com/watch?v=Nk8C9FdCdJQ
27,26,,,3,8981312,-0.01%,n/a
28,29,Bullet Song,Haripriya & Silambarasan TR,7,8885835,0.02%,https://www.youtube.com/watch?v=f0T6jFsWMak
29,76,Running Up That Hill,Kate Bush,2,8684269,0.55%,https://www.youtube.com/watch?v=wp43OdtAAkM
30,7,Tití Me Preguntó (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,5,8658057,-0.52%,https://www.youtube.com/watch?v=QpKkNIT84GY
