Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Corazón (Official Video),Maluma,4,68686747,-0.02%,https://www.youtube.com/watch?v=GmHrjFIWl6U
2,2,Échame La Culpa,Luis Fonsi & Demi Lovato,7,68142764,0.03%,https://www.youtube.com/watch?v=TyHvyGVs42U
3,3,Perfect,Ed Sheeran,9,52717214,-0.01%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
4,6,Havana (Audio),Camila Cabello,14,50183034,0.11%,https://www.youtube.com/watch?v=HCjNJDNzw8Y
5,5,Despacito,Luis Fonsi,51,46513792,0.02%,https://www.youtube.com/watch?v=kJQP7kiw5Fk
6,11,Shape of You,Ed Sheeran,49,44262190,0.44%,https://www.youtube.com/watch?v=JGwWNGJdvx8
7,4,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,20,40621751,-0.12%,https://www.youtube.com/watch?v=VqEbCxg2bNI
8,9,Dusk Till Dawn (Official Video),ZAYN,18,35492986,-0.03%,https://www.youtube.com/watch?v=tt2k8PGm-TI
9,29,Bella y Sensual (Official Video),Nicky Jam & Romeo Santos,6,34933069,0.59%,https://www.youtube.com/watch?v=RSRzIrOqaN4
10,7,Gucci Gang,Lil Pump,11,32147845,-0.14%,https://www.youtube.com/watch?v=4LfJnj66HVQ
11,21,Swag Se Swagat,Julius Packiam & Neha Bhasin & Vishal - Shekhar,7,29741130,0.22%,https://www.youtube.com/watch?v=xmU0s2QtaEY
12,8,Vai malandra (Participação especial Tropkillaz e DJ Yuri Martins),Anitta & Maejor,3,28749719,-0.22%,https://www.youtube.com/watch?v=kDhptBT_-VI
13,10,Mayores (Official Video),Becky G,25,28297470,-0.11%,https://www.youtube.com/watch?v=GMFewiplIbw
14,17,Síguelo bailando,Ozuna,8,28062528,0.1%,https://www.youtube.com/watch?v=Dvpd9_5vuks
15,14,Déjala Que Vuelva,Piso 21,11,27757205,0.01%,https://www.youtube.com/watch?v=y7d9VLRO3vc
16,12,Sensualidad,Bad Bunny & Prince Royce & J Balvin & Hear This Music,9,26942869,-0.12%,https://www.youtube.com/watch?v=ovX1HloCgdA
17,15,New Rules,Dua Lipa,26,26823940,0.02%,https://www.youtube.com/watch?v=k2qgadSvNyU
18,13,Mi Gente (Official Video),J Balvin Willy William,27,26705472,-0.05%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
