Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Arjan Vailly,Bhupinder Babbal,4,26083417,-0.08%,https://www.youtube.com/watch?v=zqGW6x_5N0k
2,7,Abrar’S Entry Jamal Kudu,Harshavardhan Rameshwar,2,25921604,0.97%,https://www.youtube.com/watch?v=wv7XUzlVi3Y
3,2,All I Want for Christmas Is You (Make My Wish Come True Edition),Mariah Carey,28,18439656,-0.05%,https://www.youtube.com/watch?v=aAkMkVFwAoo
4,3,Según Quién,Maluma & Carin Leon,13,16699162,-0.02%,https://www.youtube.com/watch?v=69lO08ar-mI
5,4,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,19,15199526,0.02%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
6,10,SATRANGA,Arijit Singh,4,14246145,0.19%,https://www.youtube.com/watch?v=HrnrqYxYrbk
7,5,Daqui pra Sempre,Manu & Simone Mendes,11,14096604,0.04%,https://www.youtube.com/watch?v=2FNiAPNK4Ig
8,n/a,Abrar’S Entry Jamal Kudu,Choir,1,13757920,n/a,https://www.youtube.com/watch?v=PmdyY38g6Rg
9,8,Last Christmas,Wham!,35,12791674,0.05%,https://www.youtube.com/watch?v=E8gmARGvPlI
10,11,Pagli Dekhave Agarbatti,Neelkamal Singh,10,11904717,0.03%,https://www.youtube.com/watch?v=W3y-tkuLhvY
11,n/a,FN8,Arcangel,1,11895894,n/a,https://www.youtube.com/watch?v=NFvDHYMzj9U
12,13,Reggaeton Champagne,Bellakath & Dani Flow,7,11837625,0.03%,https://www.youtube.com/watch?v=h6qbOjac8qo
13,12,Let's Go 4,DJ GBR & Mc IG & MC Ryan SP & MC PH & Mc Davi & Mc Luki & MC Don Juan & Mc Kadu & TrapLaudo & MC GP,13,11635997,0.01%,https://www.youtube.com/watch?v=zG5gWncAhls
14,18,ANDO,Jere Klein,11,11601544,0.16%,https://www.youtube.com/watch?v=LfwVGlW237o
15,6,Saari Duniya Jalaa Denge,Jaani & B Praak,3,11456222,-0.13%,https://www.youtube.com/watch?v=y5XoL2aTgVY
16,14,La Bebe (Remix),Yng Lvcas & Peso Pluma,38,11152114,0.01%,https://www.youtube.com/watch?v=3mchJ-EW9rM
17,96,Pehle Bhi Main,Vishal Mishra & Raj Shekhar,2,11060567,1.41%,https://www.youtube.com/watch?v=lwv_0SEJ4NQ
18,n/a,निम्बू खरबूजा भईल 2,Khesari Lal Yadav & Karishma Kakkar,1,10655562,n/a,https://www.youtube.com/watch?v=dwiXguIajEA
19,15,Chaleya,Arijit Singh & Shilpa Rao,18,10397052,-0.03%,https://www.youtube.com/watch?v=VAdGW7QDJiU
20,26,Xavi - La Víctima (Official Video),Xavi,5,10200125,0.28%,https://www.youtube.com/watch?v=Mi-NXEGjAvg
21,42,Gulabi Sharara,Inder Arya,2,10132510,0.53%,https://www.youtube.com/watch?v=4cw3x0tU-pk
22,17,Lollipop,Darell,9,9995631,-0.04%,https://www.youtube.com/watch?v=5ospiemGG3M
23,20,TQG,Shakira & KAROL G,42,9927908,0.02%,https://www.youtube.com/watch?v=jZGpkLElSu8
