Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Pachtaoge,Arijit Singh,2,50530962,0.09%,https://www.youtube.com/watch?v=PVxc5mIHVuQ
2,1,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,7,50104324,-0.07%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
3,3,Con Altura (Official Video),ROSALÍA,23,34640768,-0.04%,https://www.youtube.com/watch?v=p7bfOZek9t4
4,14,Adicto (Official Video),Tainy & Anuel AA & Ozuna,2,34074797,1%,https://www.youtube.com/watch?v=58u-zkDLNPg
5,5,Señorita,Shawn Mendes & Camila Cabello,11,30529307,-0.08%,https://www.youtube.com/watch?v=Pkh8UtuejGw
6,4,No Me Conoce (Remix),Bad Bunny & J Balvin & Jhay Cortez,16,27671539,-0.19%,https://www.youtube.com/watch?v=w2C6RhQBYlg
7,10,Lehanga,Jass Manak,4,22591128,0.14%,https://www.youtube.com/watch?v=RKioDWlajvo
8,8,Con Calma (Remix),Daddy Yankee,32,22423942,-0.04%,https://www.youtube.com/watch?v=DiItGE3eAyQ
9,n/a,,,1,21796341,n/a,n/a
10,n/a,all the good girls go to hell (Official Music Video),Billie Eilish,1,16864808,n/a,https://www.youtube.com/watch?v=-PZsSWwc9xA
11,16,bad guy (Official Music Video),Billie Eilish,23,16530783,0.01%,https://www.youtube.com/watch?v=DyDfgMOUjCI
12,7,Yo x Ti Tu x Mi (Official Video),Ozuna & ROSALÍA,4,16088644,-0.32%,https://www.youtube.com/watch?v=2j3x0VYnehg
13,11,Calma (Remix - Official Video),Pedro Capó & Farruko,46,15744109,-0.18%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
14,19,Tutu (Official Video),Pedro Capó & Camilo,4,15631358,0.05%,https://www.youtube.com/watch?v=5AkDqm-cEgg
15,65,Ocean,KAROL G,18,15109076,0.99%,https://www.youtube.com/watch?v=gyY5Z0TUWRY
16,13,O Saki Saki (From "Batla House"),B Praak & Tulsi Kumar & Neha Kakkar,8,14889058,-0.18%,https://www.youtube.com/watch?v=6wNFJIbTxNk
17,n/a,Çok Sevdim Yalan Oldu,Fatih Bulut,1,14390320,n/a,https://www.youtube.com/watch?v=UEbSQiYFRBM
18,33,Psycho Saiyaan (From "Saaho"),T-Series,9,13782358,0.31%,https://www.youtube.com/watch?v=G81Ospnlctw
19,n/a,Ishq Tera (From "Ishq Tera"),Guru Randhawa,1,13409751,n/a,https://www.youtube.com/watch?v=3KXZduvOfDo
20,15,Queen of Mean (From "Descendants 3"),Sarah Jeffery,5,13333909,-0.2%,https://www.youtube.com/watch?v=r9o1QS-itsU
21,18,11 PM (Official Video),Maluma,16,12961887,-0.18%,https://www.youtube.com/watch?v=IBaSizQyC5g
22,90,Beautiful People,Ed Sheeran,8,12863422,1.02%,https://www.youtube.com/watch?v=mj0XInqZMHY
23,n/a,TRUYEN THAI Y,Ngô Kiến Huy,1,12548421,n/a,https://www.youtube.com/watch?v=XMnPvCcwVpk
24,6,Lover (Official Music Video),Taylor Swift,2,12510376,-0.52%,https://www.youtube.com/watch?v=-BjZmE2gtdo
25,20,Callaita,Bad Bunny & Tainy,14,12446783,-0.07%,https://www.youtube.com/watch?v=acEOASYioGY
26,n/a,Bigil - Verithanam Lyric Video (Tamil) | Thalapathy Vijay Nayanthara | A.R Rahman | Atlee | AGS,Sony Music South,1,12203528,n/a,https://www.youtube.com/watch?v=zsFYtBwtHCE
27,98,CUIDAO POR AHÍ (Official Video),Bad Bunny & J Balvin,2,12049766,0.97%,https://www.youtube.com/watch?v=zvAUZQxb0ME
28,n/a,Deva Shree Ganesha,Ajay Gogavale,2,12034452,n/a,https://www.youtube.com/watch?v=KzDzZs4sWkc
29,n/a,Đi Đu Đưa Đi,Bích Phương,1,11930876,n/a,https://www.youtube.com/watch?v=ZF3b1nK-TjM
30,12,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,5,11902697,-0.35%,https://www.youtube.com/watch?v=CbEst0K063c
31,23,Old Town Road (Official Movie) ft. Billy Ray Cyrus,Lil Nas X,16,11898574,-0.01%,https://www.youtube.com/watch?v=w2Ov5jzm3j8
32,46,Enni Soni (From "Saaho"),Guru Randhawa & Tulsi Kumar,5,11812055,0.24%,https://www.youtube.com/watch?v=vpzitzyMRwc
33,n/a,No Se Me Quita (Official Video),Maluma,1,11715217,n/a,https://www.youtube.com/watch?v=r6rS93P3cBc
34,22,Dheeme Dheeme,Tony Kakkar,16,11674119,-0.06%,https://www.youtube.com/watch?v=9mWdw-09dso
35,n/a,Bước Qua Đời Nhau,Le Bao Binh,1,11115370,n/a,https://www.youtube.com/watch?v=2JL_KcEzkqg
36,n/a,Ishq Farzi,Kumaar & Ramji Gulati & Jannat Zubair Rahmani,1,11062168,n/a,https://www.youtube.com/watch?v=HrxszyuVQeI
37,n/a,Aleluya (Video Oficial),Manuel Turizo & Reik,1,10973098,n/a,https://www.youtube.com/watch?v=tE7tHx1lokY
38,75,Indeciso,Reik & J Balvin & Lalo Ebratt,2,10937055,0.56%,https://www.youtube.com/watch?v=y-BFrPQPGjM
39,n/a,รักติดไซเรน,PEARWAH & Ice Paris,1,10613054,n/a,https://www.youtube.com/watch?v=ILU9NbWn4t0
40,29,Vaaste,Nikhil D'Souza & Dhvani Bhanushali,22,10406911,-0.07%,https://www.youtube.com/watch?v=BBAyRBTfsOU
41,48,Lalala (Official Video),Y2K & ​bbno$,2,10273760,0.12%,https://www.youtube.com/watch?v=N2Y2vQ-1m7M
42,34,Bir Daha Yak,Sura İskenderli,3,10253146,-0.02%,https://www.youtube.com/watch?v=_jfH5GhQ674
43,40,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,48,10245769,0.02%,https://www.youtube.com/watch?v=ixkoVwKQaJg
44,25,กรรม,Nakharin Kingsak,12,10240238,-0.13%,https://www.youtube.com/watch?v=GjnC-KKKU2E
45,28,Chicharrón ft. Cauty (Official Video),Guaynaa,2,10196266,-0.09%,https://www.youtube.com/watch?v=UsWiMOelYxI
46,31,Kill This Love,BLACKPINK,23,10031694,-0.06%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
47,n/a,Hot Girl Summer,Megan Thee Stallion & Nicki Minaj & Ty Dolla $ign,1,9916706,n/a,https://www.youtube.com/watch?v=FbcLcSY2au4
48,24,Night Falls (From "Descendants 3"),Disney & Dylan Playfair & China Anne McClain & Dove Cameron & Cameron Boyce & Sofia Carson & Thomas Doherty & Booboo Stewart,5,9760866,-0.18%,https://www.youtube.com/watch?v=i8pK6qmtllU
49,36,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,46,9682257,-0.06%,https://www.youtube.com/watch?v=ApXoWvfEYVU
