Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Life Is Good (Official Music Video),Future,16,25893172,-0.04%,https://www.youtube.com/watch?v=l0U7SxXHkPY
2,1,Genda Phool,Badshah,6,24624024,-0.22%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
3,n/a,THE SCOTTS (FORTNITE ASTRONOMICAL EVENT),Travis Scott & Kid Cudi,1,24424829,n/a,https://www.youtube.com/watch?v=8oaW16lGNxE
4,3,Dance Monkey,Tones And I,33,22332714,-0.04%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
5,4,Yo Perreo Sola,Bad Bunny,5,19046067,-0.13%,https://www.youtube.com/watch?v=GtSRKwDCaZM
6,83,SICKO MODE,Travis Scott,22,18390582,2.28%,https://www.youtube.com/watch?v=6ONRf7h3Mdk
7,5,Favorito (Official Video),Camilo,5,18311598,-0.1%,https://www.youtube.com/watch?v=2mY7AFTtYwQ
8,6,Tusa (Official Video),KAROL G & Nicki Minaj,25,16148938,-0.09%,https://www.youtube.com/watch?v=tbneQDc2H3I
9,n/a,goosebumps,Travis Scott,1,15664224,n/a,https://www.youtube.com/watch?v=Dst9gZkq1a8
10,n/a,Righteous,Juice WRLD,1,15284184,n/a,https://www.youtube.com/watch?v=ZengOKCUBHo
11,8,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,41,14589045,-0.04%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
12,63,HIGHEST IN THE ROOM (Official Music Video),Travis Scott,17,13314538,0.92%,https://www.youtube.com/watch?v=tfSS1e3kYeo
13,11,Don't Start Now,Dua Lipa,26,12740564,-0.01%,https://www.youtube.com/watch?v=oygrmJFKYZY
14,7,Toosie Slide (Official Music Video),Drake,4,12367572,-0.19%,https://www.youtube.com/watch?v=xWggTb45brM
15,12,Sigues Con El,Dimelo Flow & Arcángel,20,12039914,-0.02%,https://www.youtube.com/watch?v=VRUjdlCynU0
16,n/a,Loco Remix,Beéle,1,11816515,n/a,https://www.youtube.com/watch?v=33VbXzmzj5Y
17,17,Moto | Diler Kharkiya | Ajay Hooda | | Anjali Raghav | Latest Haryanvi Song 2020,DIL Music,9,11343289,-0.01%,https://www.youtube.com/watch?v=tJGBVigwPlU
18,14,Diosa,Myke Towers,12,10953279,-0.07%,https://www.youtube.com/watch?v=2_f5Os7mKqM
