Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Genda Phool,Badshah,4,36910801,-0.23%,https://www.youtube.com/watch?v=SD4Z8dlZPd8
2,4,Life Is Good (Official Music Video),Future,14,26917046,0.1%,https://www.youtube.com/watch?v=l0U7SxXHkPY
3,3,Dance Monkey,Tones And I,31,25270231,0.02%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
4,2,Yo Perreo Sola,Bad Bunny,3,25053822,-0.18%,https://www.youtube.com/watch?v=GtSRKwDCaZM
5,n/a,Boyfriend,Selena Gomez,1,21000701,n/a,https://www.youtube.com/watch?v=tSIk1QvIM2E
6,6,Tusa (Official Video),KAROL G & Nicki Minaj,23,17967220,-0.08%,https://www.youtube.com/watch?v=tbneQDc2H3I
7,33,Favorito (Official Video),Camilo,3,17615522,0.85%,https://www.youtube.com/watch?v=2mY7AFTtYwQ
8,9,Toosie Slide (Official Music Video),Drake,2,17475337,0.13%,https://www.youtube.com/watch?v=xWggTb45brM
9,12,Sigues Con El,Dimelo Flow & Arcángel,18,15383787,0.05%,https://www.youtube.com/watch?v=VRUjdlCynU0
10,7,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,39,14944394,-0.06%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
11,11,Safaera,Bad Bunny & Jowell & Randy & Ñengo Flow,7,14248958,-0.05%,https://www.youtube.com/watch?v=jCQ_6XbATPc
12,5,Aisyah Istri Rasulullah,SABYAN,3,13727124,-0.3%,https://www.youtube.com/watch?v=aN0ZnoRg_IY
13,19,Yummy (Official Video),Justin Bieber,15,13098824,0.02%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
14,13,#AlaVaikunthapurramuloo - ButtaBomma Full Video Song (4K) | Allu Arjun | Thaman S | Armaan Malik,Aditya Music,8,12969608,-0.11%,https://www.youtube.com/watch?v=2mDCVzruYzQ
15,18,Don't Start Now,Dua Lipa,24,12519129,-0.04%,https://www.youtube.com/watch?v=oygrmJFKYZY
16,14,مهرجان " عود البنات عالى " حسن شاكوش و عمر كمال - توزيع اسلام ساسو 2020,Hassan Shakosh & Omar Kamal,7,12390482,-0.15%,https://www.youtube.com/watch?v=9HbgGc7YBqo
17,n/a,Sigues con él (remix),Arcángel & Sech & Romeo Santos,1,12358734,n/a,https://www.youtube.com/watch?v=BccyzhMWVmg
18,24,The Box,Roddy Ricch,7,12262910,0%,https://www.youtube.com/watch?v=UNZqm3dxd2w
