Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Closer (Lyric),The Chainsmokers,11,54431980,0.09%,https://www.youtube.com/watch?v=PT2_F-1esPk
2,4,Shaky Shaky,Daddy Yankee,12,35854504,0.11%,https://www.youtube.com/watch?v=aKuivabiOns
3,3,This Is What You Came For (Official Video),Calvin Harris,17,35370723,0.03%,https://www.youtube.com/watch?v=kOkQ4T5WO9E
4,6,Side To Side,Ariana Grande ft. Nicki Minaj,7,31694382,0.07%,https://www.youtube.com/watch?v=SXiSVQZLje8
5,5,Starboy,The Weeknd,3,30419472,-0.02%,https://www.youtube.com/watch?v=34Na4j8AVgA
6,2,,,3,29536936,-0.24%,n/a
7,n/a,24K Magic,Bruno Mars,1,28216887,n/a,https://www.youtube.com/watch?v=UqyT8IEBkvY
8,7,We Don't Talk Anymore,Charlie Puth,11,27592381,0.07%,https://www.youtube.com/watch?v=3AtDnEC4zak
9,9,La Bicicleta,Shakira & Carlos Vives,14,26780501,0.12%,https://www.youtube.com/watch?v=-UV0QGLmYys
10,11,Treat You Better,Shawn Mendes,13,24537946,0.12%,https://www.youtube.com/watch?v=lY2yjAdbvdQ
11,8,Cold Water,Major Lazer,12,23783201,-0.01%,https://www.youtube.com/watch?v=a59gmGkq_pw
12,12,Work from Home (Official Video),Fifth Harmony,33,21488085,0.02%,https://www.youtube.com/watch?v=5GL9JoH4Sws
13,13,Andas En Mi Cabeza,Chino & Nacho,25,21175114,0.11%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y
14,15,Sorry,Justin Bieber,34,20238590,0.09%,https://www.youtube.com/watch?v=fRh_vgS2dFE
15,14,DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video],Proximity,10,19431093,0.03%,https://www.youtube.com/watch?v=SMs0GnYze34
16,20,PPAP（Pen-Pineapple-Apple-Pen Official）ペンパイナッポーアッポーペン／PIKOTARO(ピコ太郎),Pikotaro,3,18396316,0.21%,https://www.youtube.com/watch?v=0E00Zuayv9Q
17,n/a,BTS (방탄소년단) '피 땀 눈물 (Blood Sweat & Tears)' Official MV,BTS,1,18144092,n/a,https://www.youtube.com/watch?v=hmE9f-TEutc
18,16,The Greatest (Official Video),Sia,6,18014381,0.04%,https://www.youtube.com/watch?v=GKSRyLdjsPA
19,19,See You Again,Wiz Khalifa,34,17933540,0.09%,https://www.youtube.com/watch?v=RgKAFK5djSk
20,23,คู่คอง (เพลงประกอบละคร นาคี),Ch3Thailand Music,3,17132195,0.19%,https://www.youtube.com/watch?v=wsHNUOgJJZU
21,17,Don't Let Me Down,The Chainsmokers,24,16888442,-0.02%,https://www.youtube.com/watch?v=Io0fBr1XBUA
22,10,Heathens,twenty one pilots,17,16735932,-0.26%,https://www.youtube.com/watch?v=UprcpdwuwCg
23,21,Vente Pa' Ca (Official Video),Ricky Martin,3,16065964,0.07%,https://www.youtube.com/watch?v=iOe6dI2JhgU
24,24,Chillax (Official Video),Farruko,11,15516323,0.09%,https://www.youtube.com/watch?v=7fEQmJ98x_Y
25,27,Uptown Funk (Official Video),Mark Ronson,34,15318215,0.11%,https://www.youtube.com/watch?v=OPf0YbXqDm0
26,30,Otra Vez,Zion & Lennox,8,15297099,0.16%,https://www.youtube.com/watch?v=6R5i6wQCOCQ
27,22,DUELE EL CORAZON,Enrique Iglesias,22,14746149,0.02%,https://www.youtube.com/watch?v=xFutjZEBTXs
28,33,Picky,Joey Montana,34,14523462,0.16%,https://www.youtube.com/watch?v=RqpKDkVzlqU
29,29,In the Name of Love,Inc. / These Are Songs of Pulse / Sony/ATV Music Publishing (UK) Limited (MCPS/BIEM) / Family Affair Songbook / BMG Rights Management (UK) Limited (MCPS/BIEM) / Copyright & R. A. Cunningham & M. Radosevich & Martin Garrix & Universal Music Publishing Limited (MCPS/BIEM) / Universal PolyGram Int. Publishing & S. Philibin & Y. Nahar & I. Juber & Bebe Rexha,11,14228770,0.06%,https://www.youtube.com/watch?v=AeGfss2vsZg
30,25,Cheap Thrills (Official Lyric Video),Sia,31,14111323,0%,https://www.youtube.com/watch?v=nYh-n7EOtMA
31,31,Sin Contrato (Official Video),Maluma,7,13810623,0.07%,https://www.youtube.com/watch?v=9xByMBYDRmY
32,28,Alan Walker - Faded,Alan Walker,34,13735019,0.01%,https://www.youtube.com/watch?v=60ItHLz5WEA
33,37,Cevapsız Çınlama,Emrah Karaduman,6,13714657,0.14%,https://www.youtube.com/watch?v=GcGPedcPsOs
34,18,All We Know,The Chainsmokers & Phoebe Ryan,2,13485654,-0.21%,https://www.youtube.com/watch?v=lEi_XBg2Fpk
35,41,Sugar,Maroon 5,34,13067870,0.14%,https://www.youtube.com/watch?v=09R8_2nJtjg
36,36,Bailando,Enrique Iglesias,34,12928026,0.07%,https://www.youtube.com/watch?v=NUsoVlDFqZg
37,26,Sucker for Pain (with Logic Ty Dolla $ign & X Ambassadors),Atlantic Records,10,12923719,-0.07%,https://www.youtube.com/watch?v=-59jGD4WrmE
38,34,How Deep Is Your Love,Calvin Harris & Disciples,34,12872008,0.04%,https://www.youtube.com/watch?v=EgqUJOudrcM
39,40,Hasta el Amanecer,Nicky Jam,34,12793832,0.1%,https://www.youtube.com/watch?v=kkx-7fsiWgg
40,38,Lean On,Major Lazer & DJ Snake,34,12510204,0.04%,https://www.youtube.com/watch?v=YqeW9_5kURI
41,43,El Perdedor (Official Video),Maluma,25,12489230,0.1%,https://www.youtube.com/watch?v=PJniSb91tvo
42,32,Work,Rihanna,34,12359589,-0.03%,https://www.youtube.com/watch?v=HL1UzIK-flA
43,44,Safari,J Balvin,6,12349806,0.12%,https://www.youtube.com/watch?v=JWESLtAKKlU
44,48,What Do You Mean?,Justin Bieber,34,12081329,0.1%,https://www.youtube.com/watch?v=DK_0jXPuIr0
45,49,Dile Que Tu Me Quieres (Remix),Yandel & Ozuna,4,11914185,0.11%,https://www.youtube.com/watch?v=WAcnWtZjDWE
46,42,Stressed Out,twenty one pilots,34,11605218,0.02%,https://www.youtube.com/watch?v=pXRviuL6vMY
47,39,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,32,11605004,-0.01%,https://www.youtube.com/watch?v=foE1mO2yM04
48,46,Te Vas (Live),Ozuna,19,11503411,0.04%,https://www.youtube.com/watch?v=_JOnM3jmY0o
49,45,Ride,twenty one pilots,16,11272691,0.02%,https://www.youtube.com/watch?v=Pw-0pbY9JeU
50,47,Love Yourself PURPOSE : The Movement,Justin Bieber,34,11267407,0.03%,https://www.youtube.com/watch?v=oyEuk8j8imI
51,53,Shake It Off,Taylor Swift,34,11135751,0.13%,https://www.youtube.com/watch?v=nfWlot6h_JM
52,51,Worth It (Official Video),Fifth Harmony,34,11121683,0.09%,https://www.youtube.com/watch?v=YBHQbu5rbdQ
53,50,Thinking out Loud,Ed Sheeran,34,11114004,0.05%,https://www.youtube.com/watch?v=lp-EO5I60KA
54,57,Tumbalatum,MC Kevinho,2,11022208,0.14%,https://www.youtube.com/watch?v=5PhM9lkfKas
55,55,Into You (Official Video),Ariana Grande,21,10620073,0.09%,https://www.youtube.com/watch?v=1ekZEVeXwek
56,n/a,Do You Mind (Official Video),DJ Khaled,1,10558073,n/a,https://www.youtube.com/watch?v=_xGhK6qgPtM
57,54,Counting Stars,OneRepublic,34,10532140,0.07%,https://www.youtube.com/watch?v=hT_nvWreIhg
58,58,Blank Space,Taylor Swift,34,10483843,0.08%,https://www.youtube.com/watch?v=e-ORhEE9VVg
59,61,Alone,Marshmello,8,10433821,0.14%,https://www.youtube.com/watch?v=ALZHF5UqnU4
60,35,Ain't My Fault (Official Video),Zara Larsson,2,10335237,-0.15%,https://www.youtube.com/watch?v=eC-F_VZ2T1c
61,60,Let Her Go (Live from The Factory Theatre Sydney),Passenger,34,9891006,0.06%,https://www.youtube.com/watch?v=RBumgq5yVrA
62,67,Roar,Katy Perry,34,9820018,0.15%,https://www.youtube.com/watch?v=CevxZvSJLk8
63,56,All In My Head (Flex) (Official Video),Fifth Harmony,16,9763517,0%,https://www.youtube.com/watch?v=jsbeemdD2rQ
64,59,Hotline Bling,Drake,34,9369315,0%,https://www.youtube.com/watch?v=uxpDa-c-4Mc
65,71,All About That Bass (Official Video),Meghan Trainor,33,9362758,0.15%,https://www.youtube.com/watch?v=7PCkvCPvDXk
66,88,Eu Sei de Cor (Ao Vivo | Acústico),Marília Mendonça,7,9252195,0.27%,https://www.youtube.com/watch?v=2QTCKfVN1ZE
67,66,Borro Cassette (Official Video),Maluma,32,9190204,0.07%,https://www.youtube.com/watch?v=Xk0wdDTTPA0
68,68,La Mordidita (Official Video),Ricky Martin,34,9071643,0.09%,https://www.youtube.com/watch?v=lBztnahrOFw
69,62,Perfect Strangers [blank],Jonas Blue,9,9035878,0%,https://www.youtube.com/watch?v=Ey_hgKCCYU4
70,69,La Gozadera (Official Video),Gente de Zona,34,8878339,0.08%,https://www.youtube.com/watch?v=VMp55KH_3wo
71,64,Tchikita,JUL,3,8778881,0.02%,https://www.youtube.com/watch?v=qmtWgkxMlRw
72,63,Cold Water,Major Lazer,4,8451514,-0.04%,https://www.youtube.com/watch?v=nBtDsQ4fhXY
73,70,Blame,Calvin Harris,17,8347936,0.02%,https://www.youtube.com/watch?v=6ACl8s_tBzE
74,89,Por Fin Te Encontré,Cali y El Dandee & Juan Magán,34,8306974,0.14%,https://www.youtube.com/watch?v=_kxz7WX4mLU
75,75,Hello (Official Music Video),Adele,34,8116514,0.04%,https://www.youtube.com/watch?v=YQHsXMglC9A
76,81,La Ocasión,De La Ghetto & Mambo Kingz & DJ Luian,30,7991746,0.07%,https://www.youtube.com/watch?v=XngTiXBPmEE
77,74,Ain't Your Mama (Official Video),Jennifer Lopez,23,7911174,0.01%,https://www.youtube.com/watch?v=Pgmx7z49OEk
78,99,En la Intimidad,Ozuna,2,7767066,0.15%,https://www.youtube.com/watch?v=cNhXH1etCwM
79,72,Company,Justin Bieber,19,7667669,-0.04%,https://www.youtube.com/watch?v=gdx7gN1UyX0
80,77,Watch Me (Whip / Nae Nae),Silentó,34,7642216,-0.01%,https://www.youtube.com/watch?v=vjW8wmF5VWc
81,84,Send My Love (To Your New Lover),Adele,21,7630395,0.03%,https://www.youtube.com/watch?v=fk4BbF7B29w
82,92,Wake Me Up (Official Video),Avicii,23,7628757,0.07%,https://www.youtube.com/watch?v=IcrbM1l_BoI
83,85,Bobo,J Balvin,22,7558273,0.03%,https://www.youtube.com/watch?v=0GvLP2C2w9U
84,n/a,OOOUUU (Remix),Young M.A,1,7544807,n/a,https://www.youtube.com/watch?v=gVf_4Ns3qLU
85,79,Hymn for the Weekend,Coldplay,34,7516727,-0.01%,https://www.youtube.com/watch?v=YykjpeuMNEk
86,86,Summer (Official Video),Calvin Harris,24,7512130,0.02%,https://www.youtube.com/watch?v=ebXbLfLACGM
87,96,Desde Esa Noche (Premio Lo Nuestro 2016),Thalia,12,7476016,0.08%,https://www.youtube.com/watch?v=6C_s56iscpQ
88,73,Kill Em With Kindness,Selena Gomez,19,7461793,-0.06%,https://www.youtube.com/watch?v=HHP5MKgK0o8
89,87,Starving,Grey & Hailee Steinfeld,2,7421778,0.01%,https://www.youtube.com/watch?v=xwjwCFZpdns
90,83,Broccoli,DRAM,3,7408657,0%,https://www.youtube.com/watch?v=K44j-sb1SRY
91,78,Purple Lamborghini,Skrillex & Rick Ross,10,7347941,-0.04%,https://www.youtube.com/watch?v=ZkqyIoYAXV8
92,97,Te Fuiste (Official Music Video),Ozuna & Pusho,2,7338176,0.07%,https://www.youtube.com/watch?v=aZOGcaU7q1A
93,95,Rude (Official Video),MAGIC!,29,7333115,0.05%,https://www.youtube.com/watch?v=PIh2xe4jnpk
94,n/a,Adexe y Nau - Andas En Mi Cabeza  (Chino & Nacho ft. Daddy Yankee Cover),Adexe & Nau,7,7302958,n/a,https://www.youtube.com/watch?v=zxseokeqhVk
95,82,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"...,Justin Timberlake,22,7271632,-0.02%,https://www.youtube.com/watch?v=ru0K8uYEZWw
96,n/a,Dark Horse,Katy Perry,29,7222582,n/a,https://www.youtube.com/watch?v=0KSOMA3QBU0
97,n/a,El Perdón,Nicky Jam,6,7188847,n/a,https://www.youtube.com/watch?v=hXI8RQYC36Q
98,91,i hate u i love u,gnash,12,7183093,0.01%,https://www.youtube.com/watch?v=BiQIc7fG9pA
99,n/a,Keep It Mello,Marshmello,1,7157168,n/a,https://www.youtube.com/watch?v=mKzLoZFz8PE
100,n/a,IAmChino - Ay Mi Dios ft. Pitbull Yandel CHACAL (Official Music Video),IAmChino,1,7143549,n/a,https://www.youtube.com/watch?v=yWo_uSJQE-s
