Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,LALA,Myke Towers,5,30528345,-0.19%,https://www.youtube.com/watch?v=MkO9g3ywnG4
2,1,Seven,Jung Kook,2,25680830,-0.69%,https://www.youtube.com/watch?v=QU9c0053UAU
3,3,La Bebe (Remix),Yng Lvcas & Peso Pluma,18,18579028,-0.13%,https://www.youtube.com/watch?v=3mchJ-EW9rM
4,6,un x100to,Grupo Frontera & Bad Bunny,15,16337311,-0.16%,https://www.youtube.com/watch?v=3inw26U-os4
5,42,Try That In A Small Town,Jason Aldean,2,14158698,0.75%,https://www.youtube.com/watch?v=b1_RKu-ESCY
6,34,Barbie Girl,Aqua,3,14006967,0.61%,https://www.youtube.com/watch?v=ZyhrYis509A
7,8,TQG,Shakira & KAROL G,22,13474086,-0.14%,https://www.youtube.com/watch?v=jZGpkLElSu8
8,n/a,SHAKA LAKA,6ix9ine & Yailin la Mas Viral,1,13399492,n/a,https://www.youtube.com/watch?v=nNv-QEvwfIE
9,5,Tere Vaaste (From "Zara Hatke Zara Bachke"),Varun Jain & Shadab Faridi & Altamash Faridi & Sachin–Jigar & Amitabh Bhattacharya,9,13216697,-0.33%,https://www.youtube.com/watch?v=X7WXHhokylc
10,n/a,ETA,NewJeans,1,12438520,n/a,https://www.youtube.com/watch?v=jOTfBlKSQYY
11,n/a,Nothing Compares 2 U,Sinéad O'Connor,1,12131418,n/a,https://www.youtube.com/watch?v=0-EF60neguk
12,11,Sent Gamkauwa,Shivani Singh,6,11548643,-0.06%,https://www.youtube.com/watch?v=n86cMw_SyWU
13,9,Guli Mata,Saad Lamjarred & Shreya Ghoshal,2,11426210,-0.13%,https://www.youtube.com/watch?v=Gp1RNYBckBs
14,10,Idol,YOASOBI,14,11424049,-0.09%,https://www.youtube.com/watch?v=ZRtdQ81jPUQ
15,19,Los del Espacio,LIT killah & Tiago PZK & Maria Becerra & Duki & Emilia & Rusherking & Big One & FMK,8,11003918,0.05%,https://www.youtube.com/watch?v=eBSQug_xtwc
16,15,Zihaal e Miskin,Javed - Mohsin & Vishal Mishra & Shreya Ghoshal,9,10743223,-0.02%,https://www.youtube.com/watch?v=11OWuPcElJw
17,14,Ella Baila Sola,Eslabón Armado & Peso Pluma,16,10277822,-0.09%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
18,4,S91,KAROL G,2,10203636,-0.5%,https://www.youtube.com/watch?v=B-mmOSi3K_k
19,13,Classy 101,Feid & Young Miko,17,9611854,-0.18%,https://www.youtube.com/watch?v=cD5T1Y4b7wA
20,21,Aman Güzel Yavaş Yürü,Halodayı,4,9555751,-0.04%,https://www.youtube.com/watch?v=x6WIaylMrmM
21,23,Frágil,Yahritza Y Su Esencia & Grupo Frontera,11,9483473,-0.03%,https://www.youtube.com/watch?v=MtPgcgcZZEc
22,16,Queencard,(G)I-DLE,11,9379461,-0.13%,https://www.youtube.com/watch?v=7HDeem-JaSY
23,18,CORAZÓN VACÍO,Maria Becerra,5,9371416,-0.11%,https://www.youtube.com/watch?v=bwleqLlAu-Y
24,17,Qué Agonía,Ángela Aguilar & Yuridia,40,9326157,-0.13%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
25,n/a,K-POP,Travis Scott,1,9257273,n/a,https://www.youtube.com/watch?v=_kS7F4VpJa0
26,12,PESO PLUMA: Bzrp Music Sessions Vol. 55,Bizarrap & Peso Pluma,9,9246095,-0.23%,https://www.youtube.com/watch?v=v5_SYkFpFiY
27,n/a,Barbie World,Nicki Minaj & Ice Spice,4,8947762,n/a,https://www.youtube.com/watch?v=CUj2AWEJnwQ
28,20,Calm Down,Rema & Selena Gomez,47,8919229,-0.14%,https://www.youtube.com/watch?v=WcIcVapfqXw
29,7,Seven,Jung Kook,2,8345462,-0.48%,https://www.youtube.com/watch?v=1QYBiNRu1ok
30,24,Naa Ready,Asal Kolaar,5,8307413,-0.15%,https://www.youtube.com/watch?v=szvt1vD0Uug
31,61,Baby - O Rendu Prema Meghaalila | Anand DeverakondaVaishnavi Viraj| Vijai BulganinSai Rajesh SKN,Sony Music South,2,8042127,0.27%,https://www.youtube.com/watch?v=D_SRMiIWyL4
32,25,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,31,7996985,-0.16%,https://www.youtube.com/watch?v=YxWlaYCA8MU
33,41,Pobre Corazón (Ao Vivo),Ke Personajes,21,7970741,-0.03%,https://www.youtube.com/watch?v=Dcow-Jp3Ak4
34,n/a,OJITOS ROJOS,Grupo Frontera & Ke Personajes,1,7963736,n/a,https://www.youtube.com/watch?v=LTE9ktAcSQg
35,30,Tulum,Peso Pluma & Grupo Frontera,4,7839282,-0.12%,https://www.youtube.com/watch?v=mG_RN0oB4oE
36,27,Acróstico (Official Video),Shakira,11,7785281,-0.16%,https://www.youtube.com/watch?v=PWmJhh_qTSY
37,36,Nosso Quadro,Ana Castela,21,7735163,-0.11%,https://www.youtube.com/watch?v=r9GrcxTGNWg
38,47,Sprinter [Music Video],Central Cee & Dave,8,7684425,0.04%,https://www.youtube.com/watch?v=pSY3i5XHHXo
39,31,Flower,JISOO & BLACKPINK,17,7630235,-0.14%,https://www.youtube.com/watch?v=YudHcBIxlYw
40,35,,,2,7560009,-0.13%,n/a
41,45,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,17,7547946,0%,https://www.youtube.com/watch?v=1WPWhghNipM
42,40,PLEBADA,Peso Pluma & El Alfa,7,7525905,-0.1%,https://www.youtube.com/watch?v=f7XYWF4fpik
43,29,Flowers,Miley Cyrus,28,7473325,-0.18%,https://www.youtube.com/watch?v=G7KNmW9a75Y
44,37,Super Shy,NewJeans,3,7283052,-0.16%,https://www.youtube.com/watch?v=ArmDp-zijuc
45,26,Kya Loge Tum,B Praak & Jaani,11,7128587,-0.25%,https://www.youtube.com/watch?v=cAMHx-m9oh8
46,58,Primera Cita,Carin Leon,4,7079912,0.07%,https://www.youtube.com/watch?v=jhMiIUb2GEA
47,46,Oi Balde (Ao Vivo),Zé Neto & Cristiano,18,6983097,-0.06%,https://www.youtube.com/watch?v=HK7bSTeQw6U
48,69,اختياراتي,Ahmed Saad,4,6968837,0.14%,https://www.youtube.com/watch?v=D9JxlYg1XVI
49,72,Columbia,Quevedo,3,6960302,0.14%,https://www.youtube.com/watch?v=QlZNGcVfeF0
50,87,Ballena,Vulgo FK & Mc ph & Veigh,2,6950697,0.22%,https://www.youtube.com/watch?v=0nHHZZRYNf4
51,33,Ali Cabbar,Emir Can İğrek,4,6909383,-0.21%,https://www.youtube.com/watch?v=aLRletzlJ-4
52,n/a,Kiya Muhammad Ka Pyara Nahi Hun | Ali Shanawar & Ali Jee  | 2008,Nadeem Sarwar,3,6884374,n/a,https://www.youtube.com/watch?v=4dv3vK7LwJs
53,n/a,The Drake & Central Cee "On The Radar" Freestyle,Drake & Central Cee,1,6852343,n/a,https://www.youtube.com/watch?v=cfX1QlfxTBI
54,n/a,Baby Dance - Scooby Doo Pa Pa (Music Video 4k HD),Vik4s,1,6723443,n/a,https://www.youtube.com/watch?v=UiNlJKvXIaY
55,n/a,Raja Ji,Pawan Singh & Shivani Singh,2,6720286,n/a,https://www.youtube.com/watch?v=Pz-zjcmvsAI
56,51,Seu Brilho Sumiu (Ao Vivo),Israel & Rodolffo & Mari Fernandez,15,6592584,-0.06%,https://www.youtube.com/watch?v=bHT5GvYi6io
57,38,Phir Aur Kya Chahiye,Arijit Singh & Sachin–Jigar,10,6468105,-0.25%,https://www.youtube.com/watch?v=8sLS2knUa6Y
58,n/a,Love Like This,ZAYN,1,6399285,n/a,https://www.youtube.com/watch?v=918oGJFtjjw
59,22,QUEMA,Ryan Castro & Peso Pluma,2,6332089,-0.36%,https://www.youtube.com/watch?v=aTcpp8La4T0
60,n/a,LADY GAGA,Peso Pluma & Gabito Ballesteros & Junior H,1,6293973,n/a,https://www.youtube.com/watch?v=3Wnso2A4PZE
61,75,Tere Vaaste (From "Zara Hatke Zara Bachke"),Varun Jain & Sachin–Jigar & Shadab Faridi & Altamash Faridi,2,6274380,0.04%,https://www.youtube.com/watch?v=g5WZLO8BAC8
62,n/a,Cheques,Shubh,1,6235106,n/a,https://www.youtube.com/watch?v=4tywp83zkmk
63,57,No_se_ve.mp3,Emilia & Ludmilla & Zecca,8,6230237,-0.06%,https://www.youtube.com/watch?v=fLzU21ltH4U
64,28,Yaar Ka Sataya Hua Hai,B Praak,4,6226991,-0.32%,https://www.youtube.com/watch?v=OBEOPnAO1hc
65,49,WHERE SHE GOES,Bad Bunny,10,6204550,-0.15%,https://www.youtube.com/watch?v=bef8QLNHubw
66,44,Asheq Majnoon,Mahmoud Al Turky,12,6197118,-0.18%,https://www.youtube.com/watch?v=mbrjP5UDL64
67,50,Makeba (Official Video),Jain,5,6148921,-0.13%,https://www.youtube.com/watch?v=59Q_lhgGANc
68,n/a,Hussain Ya Hussain,Nadeem Sarwar,1,6125545,n/a,https://www.youtube.com/watch?v=XegkHPNOKeI
69,65,WATATI,KAROL G,3,6090615,-0.03%,https://www.youtube.com/watch?v=AqG0GF_LA0Q
70,59,Tu Meri Roja (From "Kushi"),Hesham Abdul Wahab & Javed Ali,8,6049143,-0.08%,https://www.youtube.com/watch?v=0n7AWxYCj9I
71,n/a,दिलवा फिसल गईल,Khesari Lal Yadav & Shilpi Raj,1,6001901,n/a,https://www.youtube.com/watch?v=yM1Me8J9Fyc
72,60,Un Finde | CROSSOVER #2,Ke personajes & FMK & BIG ONE,16,5958186,-0.09%,https://www.youtube.com/watch?v=d2HmiKVoTNA
73,n/a,Dance The Night (From Barbie The Album),Dua Lipa,2,5957406,n/a,https://www.youtube.com/watch?v=OiC1rgCPmUQ
74,n/a,ليالي الجروح,محمد باقر الخاقاني / Mohamad Baqer Alkhaqani,1,5876283,n/a,https://www.youtube.com/watch?v=T0ZDIFvvtJc
75,54,Pa Ti,Yailin la Mas Viral & 6ix9ine,6,5876202,-0.13%,https://www.youtube.com/watch?v=sCyCQ8KLIM0
76,n/a,مخصماك,Nawal Abdechaffi - نوال عبد الشافي,1,5860362,n/a,https://www.youtube.com/watch?v=gDmouDqewCs
77,67,Solteiro Forçado (Ao Vivo),Ana Castela,3,5859969,-0.05%,https://www.youtube.com/watch?v=f58W_FVXBLg
78,74,Corazón Roto (Remix),Jhayco & Ryan Castro & Brray,5,5765570,-0.05%,https://www.youtube.com/watch?v=Ve-CfLuq5QM
79,53,Amargura,KAROL G,13,5757163,-0.15%,https://www.youtube.com/watch?v=fEWhm_TVvUw
80,n/a,Love Stereo Again,Tiger Shroff & Zahrah S Khan,1,5753222,n/a,https://www.youtube.com/watch?v=aXojslK7w4I
81,70,Manolya,Burak Bulut & Kurtuluş Kuş,3,5739987,-0.06%,https://www.youtube.com/watch?v=O5tf_tSCqdc
82,56,Semicenk feat. Doğu Swag - Pişman Değilim (prod. by Büken),Eva Records,8,5726822,-0.15%,https://www.youtube.com/watch?v=gVfkzZSpmNc
83,73,S-Class,Stray Kids,8,5591884,-0.08%,https://www.youtube.com/watch?v=JsOOis4bBFg
84,64,MOLETOM,Luan Pereira,4,5568731,-0.11%,https://www.youtube.com/watch?v=P4E831Xqs1c
85,77,VAGABUNDO (Official Video),Manuel Turizo & Sebastián Yatra & Beéle,4,5487795,-0.08%,https://www.youtube.com/watch?v=0J1hIERZ1yA
86,43,What Was I Made For? (Official Music Video),Billie Eilish,2,5480624,-0.31%,https://www.youtube.com/watch?v=cW8VLC9nnTo
87,76,SABOR FRESA,Fuerza Regida,5,5359431,-0.1%,https://www.youtube.com/watch?v=r83dUG7YbKA
88,n/a,Chulo pt.2,Young Miko & Tokischa & Bad Gyal,1,5346425,n/a,https://www.youtube.com/watch?v=tnbpWZNAT_Y
