Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Aankh Marey (From "Simmba"),Mika Singh & Kumar Sanu & Neha Kakkar,2,53364187,-0.05%,https://www.youtube.com/watch?v=_KhQT-LGb-4
2,2,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,11,51218900,-0.02%,https://www.youtube.com/watch?v=ixkoVwKQaJg
3,3,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,29,42025056,0.01%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,7,Calma (Remix - Official Video),Pedro Capó & Farruko,9,32397264,0.18%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
5,8,Say My Name,David Guetta & Bebe Rexha & J Balvin,4,31799286,0.17%,https://www.youtube.com/watch?v=ft4jcPSLJfY
6,5,MIA,Drake & Bad Bunny,11,30255576,-0.09%,https://www.youtube.com/watch?v=OSUxrSe5GbI
7,6,Adan y Eva,Paulo Londra,3,28137455,0.01%,https://www.youtube.com/watch?v=aSjflT_J0Xo
8,n/a,Chamma Chamma,Ikka & Romi & Arun & Neha Kakkar,1,27837488,n/a,https://www.youtube.com/watch?v=XL-Ki0-ASI0
9,9,Leja Re,Dhvani Bhanushali,3,25374304,0%,https://www.youtube.com/watch?v=NNqLB7znMLU
10,4,thank u next (Official Video),Ariana Grande,3,23961288,-0.34%,https://www.youtube.com/watch?v=gl1aHhXnN1k
11,n/a,Gali Gali,Neha Kakkar,1,22982525,n/a,https://www.youtube.com/watch?v=rJqX-YUZddc
12,10,BEBE,6ix9ine,16,21737787,-0.06%,https://www.youtube.com/watch?v=ycV6cnK3SIs
13,11,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,37,20505684,-0.05%,https://www.youtube.com/watch?v=9jI-z9QN6g8
14,22,,,2,20416163,0.3%,n/a
15,15,Ella Quiere Beber (Remix),Anuel AA,6,19667439,0.05%,https://www.youtube.com/watch?v=0w3XwPVxcsw
16,18,All I Want For Christmas Is You (Official Video),Mariah Carey,13,19395541,0.1%,https://www.youtube.com/watch?v=yXQViqx6GMY
17,37,Wake Up in the Sky,Gucci Mane & Bruno Mars & Kodak Black,7,18677869,0.41%,https://www.youtube.com/watch?v=U68MJz9DrI4
18,12,Nikle Currant (From "Nikle Currant"),Jassie Gill & Neha Kakkar,10,18223935,-0.15%,https://www.youtube.com/watch?v=uBaqgt5V0mU
19,14,Kya Baat Ay,Harrdy Sandhu,9,17928359,-0.1%,https://www.youtube.com/watch?v=G0Hx6uN2AJE
20,36,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,9,17719696,0.33%,https://www.youtube.com/watch?v=ApXoWvfEYVU
21,17,Asesina (remix),Darell & Anuel AA & Ozuna & Daddy Yankee & Brytiago,7,17409285,-0.03%,https://www.youtube.com/watch?v=-wgz-PgW8B4
22,16,Bubalu,DJ Luian & Prince Royce & Anuel AA & Becky G & Mambo Kingz,6,17150990,-0.05%,https://www.youtube.com/watch?v=atNGFSCjwuc
23,33,Alex Rose  ft. Cazzu Lenny Tavarez Lyanno & Rauw Alejandro - Toda (Remix) [Video Oficial],Rauw Alejandro & Alex Rose,27,16347726,0.16%,https://www.youtube.com/watch?v=lKDGxAHZt0E
24,88,Baby,Clean Bandit,3,16172217,1.04%,https://www.youtube.com/watch?v=hlznpxNGFGQ
25,20,Sin Pijama (Official Video),Natti Natasha & Becky G,34,16060326,-0.01%,https://www.youtube.com/watch?v=zEf423kYfqk
26,19,Culpables (Official Video),KAROL G & Anuel AA,14,14882191,-0.11%,https://www.youtube.com/watch?v=xfdG6vwIGGU
27,39,Last Christmas,Wham!,10,14875336,0.16%,https://www.youtube.com/watch?v=E8gmARGvPlI
28,n/a,She Move It Like,Badshah,1,14554818,n/a,https://www.youtube.com/watch?v=Ci0WbaUH3no
29,25,Vaina loca,Manuel Turizo & Ozuna,25,14516971,-0.03%,https://www.youtube.com/watch?v=bx-fuY7LpSU
30,21,DDU‐DU DDU‐DU,BLACKPINK,21,14336551,-0.11%,https://www.youtube.com/watch?v=IHNzOHi8sJs
31,27,Hoje Eu Vou Parar na Gaiola (Ao Vivo),Rennan da Penha & Mc Livinho,5,14313216,-0.03%,https://www.youtube.com/watch?v=1ppPuobqt-g
