Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Work from Home (Official Video),Fifth Harmony,9,37227554,0.03%,https://www.youtube.com/watch?v=5GL9JoH4Sws
2,2,Sorry,Justin Bieber,10,34133590,-0.04%,https://www.youtube.com/watch?v=fRh_vgS2dFE
3,6,NO,Meghan Trainor,6,28172377,0.12%,https://www.youtube.com/watch?v=cMTAUr3Nm6I
4,3,Alan Walker - Faded,Alan Walker,10,27809750,0.01%,https://www.youtube.com/watch?v=60ItHLz5WEA
5,4,PILLOWTALK,ZAYN,10,25683914,-0.03%,https://www.youtube.com/watch?v=C_3d6GntKbk
6,8,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,8,25654197,0.08%,https://www.youtube.com/watch?v=foE1mO2yM04
7,7,Hasta el Amanecer,Nicky Jam,10,25302366,0.05%,https://www.youtube.com/watch?v=kkx-7fsiWgg
8,11,Stressed Out,twenty one pilots,10,25284683,0.15%,https://www.youtube.com/watch?v=pXRviuL6vMY
9,9,Hymn for the Weekend,Coldplay,10,24268847,0.03%,https://www.youtube.com/watch?v=YykjpeuMNEk
10,5,Work,Rihanna,10,22567652,-0.13%,https://www.youtube.com/watch?v=HL1UzIK-flA
11,10,Love Yourself PURPOSE : The Movement,Justin Bieber,10,21842151,-0.06%,https://www.youtube.com/watch?v=oyEuk8j8imI
12,12,Cheap Thrills (Official Lyric Video),Sia,7,18558997,-0.05%,https://www.youtube.com/watch?v=nYh-n7EOtMA
13,15,Panda,Desiigner,5,18433144,0.05%,https://www.youtube.com/watch?v=lsJLLEwUYZM
14,13,See You Again,Wiz Khalifa,10,18372862,-0.03%,https://www.youtube.com/watch?v=RgKAFK5djSk
15,16,Lean On,Major Lazer & DJ Snake,10,17524732,0.04%,https://www.youtube.com/watch?v=YqeW9_5kURI
16,14,Hello (Official Music Video),Adele,10,16866388,-0.07%,https://www.youtube.com/watch?v=YQHsXMglC9A
17,22,7 Years,Lukas Graham,9,16070243,0.15%,https://www.youtube.com/watch?v=LHCob76kigA
18,18,What Do You Mean?,Justin Bieber,10,15524432,-0.03%,https://www.youtube.com/watch?v=DK_0jXPuIr0
19,24,Picky,Joey Montana,10,15027407,0.14%,https://www.youtube.com/watch?v=RqpKDkVzlqU
20,17,Hotline Bling,Drake,10,14388543,-0.1%,https://www.youtube.com/watch?v=uxpDa-c-4Mc
21,19,Uptown Funk (Official Video),Mark Ronson,10,14321725,-0.04%,https://www.youtube.com/watch?v=OPf0YbXqDm0
22,n/a,Andas En Mi Cabeza,Chino & Nacho,1,13647970,n/a,https://www.youtube.com/watch?v=AMTAQ-AJS4Y
23,21,Dangerous Woman,Ariana Grande,4,13330799,-0.05%,https://www.youtube.com/watch?v=9WbCfHutDSE
24,20,Stitches (Official Music Video),Shawn Mendes,10,13163624,-0.1%,https://www.youtube.com/watch?v=VbfpW0pbvaU
25,23,Light It Up (Remix),Major Lazer,10,13102566,-0.02%,https://www.youtube.com/watch?v=qDcFryDXQ7U
26,25,Worth It (Official Video),Fifth Harmony,10,13050237,0%,https://www.youtube.com/watch?v=YBHQbu5rbdQ
