Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Con Calma (Remix),Daddy Yankee,10,65061254,-0.07%,https://www.youtube.com/watch?v=DiItGE3eAyQ
2,2,Calma (Remix - Official Video),Pedro Capó & Farruko,24,36310415,-0.03%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
3,n/a,bad guy (Official Music Video),Billie Eilish,1,35039391,n/a,https://www.youtube.com/watch?v=DyDfgMOUjCI
4,n/a,Verte Ir,DJ Luian & Nicky Jam & Darell & Anuel AA & Brytiago,1,34592336,n/a,https://www.youtube.com/watch?v=gN9e40PE8VI
5,3,HP (Official Video),Maluma,5,31203885,-0.03%,https://www.youtube.com/watch?v=iMEhjsiHbwM
6,14,I Can't Get Enough (Official Music Video),benny blanco,4,29206328,0.59%,https://www.youtube.com/watch?v=Tztc73r8348
7,4,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,44,28108333,-0.05%,https://www.youtube.com/watch?v=aJOTlE1K90k
8,9,Aullando (Official Video),Wisin & Yandel & Romeo Santos,6,26919101,0.21%,https://www.youtube.com/watch?v=-n9krkSb-ug
9,6,Secreto,KAROL G & Anuel AA,12,24548724,-0.08%,https://www.youtube.com/watch?v=gFZfwWZV074
10,n/a,Con Altura (Official Video),ROSALÍA,1,22196854,n/a,https://www.youtube.com/watch?v=p7bfOZek9t4
11,8,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,24,22145636,-0.03%,https://www.youtube.com/watch?v=ApXoWvfEYVU
12,n/a,Deutschland,Rammstein,1,21084534,n/a,https://www.youtube.com/watch?v=NeQM1c-XCDc
13,13,Please Me,Cardi B & Bruno Mars,5,19231561,0.04%,https://www.youtube.com/watch?v=3y-O-4IL-PU
14,23,Happier,Marshmello,13,18871365,0.23%,https://www.youtube.com/watch?v=m7Bc3pLyij0
15,11,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,26,18104034,-0.09%,https://www.youtube.com/watch?v=ixkoVwKQaJg
16,5,On My Way,Alan Walker & Farruko & Sabrina Carpenter,2,17615560,-0.39%,https://www.youtube.com/watch?v=dhYOPzcsbGM
17,12,7 rings (Official Video),Ariana Grande,11,17554994,-0.08%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
18,47,Dancing With A Stranger (Official Music Video),Sam Smith & Normani,9,17312036,0.6%,https://www.youtube.com/watch?v=av5JD1dfj_c
19,15,Saturday Nights REMIX (Official Video),Kane Brown & Khalid,5,17293116,-0.04%,https://www.youtube.com/watch?v=5hqK-A0UxKw
20,16,Un Año (Official Video),Sebastián Yatra & Reik,9,16476967,-0.08%,https://www.youtube.com/watch?v=ghAvJMxE1qo
21,n/a,Kill This Love,BLACKPINK,1,16447705,n/a,https://www.youtube.com/watch?v=2S24-y0Ij3Y
