Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,TQG,Shakira & KAROL G,2,58001280,-0.54%,https://www.youtube.com/watch?v=jZGpkLElSu8
2,2,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,9,27811368,-0.07%,https://www.youtube.com/watch?v=CocEMWdc7Ck
3,n/a,Shorty Party,Cartel De Santa & La Kelly,1,27701303,n/a,https://www.youtube.com/watch?v=1ooy2CyFLH4
4,3,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,11,25490059,-0.05%,https://www.youtube.com/watch?v=YxWlaYCA8MU
5,4,Flowers,Miley Cyrus,8,20834343,-0.08%,https://www.youtube.com/watch?v=G7KNmW9a75Y
6,n/a,on the street,j-hope & J. Cole,1,18195409,n/a,https://www.youtube.com/watch?v=r6WbbU_lLCA
7,n/a,Mas Rica Que Ayer,Anuel AA & Mambo Kingz & DJ Luian,1,16756130,n/a,https://www.youtube.com/watch?v=5sLzyEzUbPo
8,n/a,Balam Pichkari,Vishal Dadlani & Shalmali Kholgade,5,13678142,n/a,https://www.youtube.com/watch?v=0WtRNGubWGA
9,10,En La Intimidad,Emilia & Callejero Fino & BIG ONE,4,13371331,-0.02%,https://www.youtube.com/watch?v=YgrwMV6DT5Y
10,7,Maan Meri Jaan,King,17,13143986,-0.07%,https://www.youtube.com/watch?v=VuG7ge_8I2Y
11,6,Calm Down,Rema & Selena Gomez,27,13015221,-0.1%,https://www.youtube.com/watch?v=WcIcVapfqXw
12,9,Besharam Rang,Shilpa Rao & Caralisa Monteiro & Vishal Dadlani & Sheykhar Ravjiani,12,12442838,-0.09%,https://www.youtube.com/watch?v=huxhqphtDrM
13,8,Qué Agonía,Ángela Aguilar & Yuridia,20,12345542,-0.12%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
14,12,Kahani Suno,Kaifi Khalil,11,12022858,-0.02%,https://www.youtube.com/watch?v=_XBVWlI8TsQ
15,n/a,Mientras Me Curo Del Cora,KAROL G,1,11566702,n/a,https://www.youtube.com/watch?v=37wmW9kYAlQ
16,11,QUE VUELVAS,Grupo Frontera & Carin Leon,12,11556647,-0.09%,https://www.youtube.com/watch?v=gG3516BF5_w
17,13,Yandel 150,Yandel & Feid,9,11420661,-0.06%,https://www.youtube.com/watch?v=WHejvUhX6rk
18,18,Boy’s a liar Pt. 2,PinkPantheress & Ice Spice,5,11136211,0.12%,https://www.youtube.com/watch?v=oftolPu9qp4
19,16,COMPANY,Emiway Bantai,7,11075800,0.05%,https://www.youtube.com/watch?v=GuGYYdwcPYw
20,14,Bebe Dame,Fuerza Regida & Grupo Frontera,10,10845653,-0.01%,https://www.youtube.com/watch?v=Oie--p6YqJo
21,20,AMG,Peso Pluma & Natanael Cano & Gabito Ballesteros,10,10005305,0.07%,https://www.youtube.com/watch?v=DWRj2BB8YHs
22,28,Dhani Ho Sab Dhan,Pawan Singh & Shivani Singh,4,9729693,0.2%,https://www.youtube.com/watch?v=fk_VS8Y6jOA
23,15,PROVENZA,KAROL G,46,9583806,-0.1%,https://www.youtube.com/watch?v=ca48oMV59LU
24,n/a,Deewaane,Aditya Yadav & Stebin Ben & Altamash Faridi,1,9403098,n/a,https://www.youtube.com/watch?v=eizIc5eQiEM
25,75,Billi Billi,Sukhbir & Kumaar,2,9056013,0.76%,https://www.youtube.com/watch?v=5bAxTGjcLs4
26,21,Ader Akmel,Ahmed Saad,3,8987245,-0.02%,https://www.youtube.com/watch?v=nXdNVhzCEpE
27,30,का पॉवरफुल #VIDEO | हरी हरी ओढ़नी | Bhojpuri Song,Anupma Yadav & Pawan Singh,18,8947980,0.13%,https://www.youtube.com/watch?v=sABN7goDbZ8
28,n/a,Rang Barse Song | Holi Song | Silsila | Amitabh Bachchan Rekha Sanjeev Jaya | रंग बरसे | होली गीत,YRF,5,8812064,n/a,https://www.youtube.com/watch?v=Jf92MOkrbEw
29,n/a,Ang Se Ang Lagana,Alka Yagnik & Vinod Rathod & Sudesh Bhosale & Devaki Pandit,4,8780258,n/a,https://www.youtube.com/watch?v=bue7fClXlkI
30,22,No Se Va (En Vivo),Grupo Frontera,25,8606672,-0.05%,https://www.youtube.com/watch?v=VtKcDwz6hiM
31,n/a,O Bedardeya,Pritam & Arijit Singh & Amitabh Bhattacharya,1,8526202,n/a,https://www.youtube.com/watch?v=AdE1Tkl66N0
32,17,Naiyo Lagda,Kamaal Khan & Palak Muchhal,4,8420197,-0.17%,https://www.youtube.com/watch?v=lzEop75AeOk
33,29,Tum Tum,Thaman S & Harini Ivaturi,25,8173665,0.01%,https://www.youtube.com/watch?v=tYSrY4iPX6w
