Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,This Is What You Came For (Official Video),Calvin Harris,9,42733516,-0.09%,https://www.youtube.com/watch?v=kOkQ4T5WO9E
2,3,Cold Water,Major Lazer,4,27733577,-0.04%,https://www.youtube.com/watch?v=a59gmGkq_pw
3,2,Work from Home (Official Video),Fifth Harmony,25,27074444,-0.12%,https://www.youtube.com/watch?v=5GL9JoH4Sws
4,8,Closer (Lyric),The Chainsmokers,3,23594202,0.05%,https://www.youtube.com/watch?v=PT2_F-1esPk
5,15,Heathens,twenty one pilots,9,23343934,0.17%,https://www.youtube.com/watch?v=UprcpdwuwCg
6,4,Sorry,Justin Bieber,26,22494287,-0.06%,https://www.youtube.com/watch?v=fRh_vgS2dFE
7,6,We Don't Talk Anymore,Charlie Puth,3,20674978,-0.11%,https://www.youtube.com/watch?v=3AtDnEC4zak
8,9,Don't Let Me Down,The Chainsmokers,16,20205157,-0.05%,https://www.youtube.com/watch?v=Io0fBr1XBUA
9,13,Andas En Mi Cabeza,Chino & Nacho,17,20075513,-0.01%,https://www.youtube.com/watch?v=AMTAQ-AJS4Y
10,7,La Bicicleta,Shakira & Carlos Vives,6,20057611,-0.13%,https://www.youtube.com/watch?v=-UV0QGLmYys
11,11,Shaky Shaky,Daddy Yankee,4,19059850,-0.1%,https://www.youtube.com/watch?v=aKuivabiOns
12,10,Cheap Thrills (Official Lyric Video),Sia,23,18901311,-0.11%,https://www.youtube.com/watch?v=nYh-n7EOtMA
13,12,Treat You Better,Shawn Mendes,5,18432588,-0.12%,https://www.youtube.com/watch?v=lY2yjAdbvdQ
14,16,Work,Rihanna,26,18370572,-0.06%,https://www.youtube.com/watch?v=HL1UzIK-flA
15,14,DUELE EL CORAZON,Enrique Iglesias,14,18172067,-0.1%,https://www.youtube.com/watch?v=xFutjZEBTXs
16,20,See You Again,Wiz Khalifa,26,17287801,-0.02%,https://www.youtube.com/watch?v=RgKAFK5djSk
17,5,Purple Lamborghini,Skrillex & Rick Ross,2,17241826,-0.26%,https://www.youtube.com/watch?v=ZkqyIoYAXV8
18,18,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,24,16724264,-0.1%,https://www.youtube.com/watch?v=foE1mO2yM04
19,19,Alan Walker - Faded,Alan Walker,26,16573154,-0.07%,https://www.youtube.com/watch?v=60ItHLz5WEA
20,39,Sucker for Pain (with Logic Ty Dolla $ign & X Ambassadors),Atlantic Records,2,14635216,0.19%,https://www.youtube.com/watch?v=-59jGD4WrmE
21,23,Picky,Joey Montana,26,14222381,-0.08%,https://www.youtube.com/watch?v=RqpKDkVzlqU
22,24,El Perdedor (Official Video),Maluma,17,14003223,-0.08%,https://www.youtube.com/watch?v=PJniSb91tvo
23,22,Kill Em With Kindness,Selena Gomez,11,13889341,-0.15%,https://www.youtube.com/watch?v=HHP5MKgK0o8
24,28,Love Yourself PURPOSE : The Movement,Justin Bieber,26,13763099,-0.03%,https://www.youtube.com/watch?v=oyEuk8j8imI
25,32,Stressed Out,twenty one pilots,26,13558769,0%,https://www.youtube.com/watch?v=pXRviuL6vMY
26,29,All In My Head (Flex) (Official Video),Fifth Harmony,8,13032896,-0.08%,https://www.youtube.com/watch?v=jsbeemdD2rQ
27,31,Lean On,Major Lazer & DJ Snake,26,13006813,-0.04%,https://www.youtube.com/watch?v=YqeW9_5kURI
28,26,Hasta el Amanecer,Nicky Jam,26,12938525,-0.13%,https://www.youtube.com/watch?v=kkx-7fsiWgg
29,27,Ain't Your Mama (Official Video),Jennifer Lopez,15,12909369,-0.12%,https://www.youtube.com/watch?v=Pgmx7z49OEk
30,25,Bobo,J Balvin,14,12409265,-0.18%,https://www.youtube.com/watch?v=0GvLP2C2w9U
31,33,How Deep Is Your Love,Calvin Harris & Disciples,26,12316545,-0.07%,https://www.youtube.com/watch?v=EgqUJOudrcM
32,37,Uptown Funk (Official Video),Mark Ronson,26,12203537,-0.03%,https://www.youtube.com/watch?v=OPf0YbXqDm0
33,36,What Do You Mean?,Justin Bieber,26,12106991,-0.06%,https://www.youtube.com/watch?v=DK_0jXPuIr0
34,56,DJ Snake ft. Justin Bieber - Let Me Love You [Lyric Video],Proximity,2,11772859,0.08%,https://www.youtube.com/watch?v=SMs0GnYze34
35,46,Bailando,Enrique Iglesias,26,11650296,-0.02%,https://www.youtube.com/watch?v=NUsoVlDFqZg
36,53,Ride,twenty one pilots,8,11573736,0.03%,https://www.youtube.com/watch?v=Pw-0pbY9JeU
37,45,Thinking out Loud,Ed Sheeran,26,11570568,-0.04%,https://www.youtube.com/watch?v=lp-EO5I60KA
38,34,Worth It (Official Video),Fifth Harmony,26,11409102,-0.13%,https://www.youtube.com/watch?v=YBHQbu5rbdQ
39,48,Sugar,Maroon 5,26,11328667,-0.03%,https://www.youtube.com/watch?v=09R8_2nJtjg
40,41,CAN'T STOP THE FEELING! (from DreamWorks Animation's "TROLLS"...,Justin Timberlake,14,11250467,-0.08%,https://www.youtube.com/watch?v=ru0K8uYEZWw
41,52,Blank Space,Taylor Swift,26,11141136,-0.01%,https://www.youtube.com/watch?v=e-ORhEE9VVg
42,44,Me Too,Meghan Trainor,15,10933978,-0.1%,https://www.youtube.com/watch?v=qDRORgoZxZU
43,43,Send My Love (To Your New Lover),Adele,13,10835456,-0.11%,https://www.youtube.com/watch?v=fk4BbF7B29w
44,42,Company,Justin Bieber,11,10774238,-0.11%,https://www.youtube.com/watch?v=gdx7gN1UyX0
45,51,Chillax (Official Video),Farruko,3,10743829,-0.05%,https://www.youtube.com/watch?v=7fEQmJ98x_Y
46,50,Shake It Off,Taylor Swift,26,10725102,-0.05%,https://www.youtube.com/watch?v=nfWlot6h_JM
47,55,Hotline Bling,Drake,26,10570399,-0.04%,https://www.youtube.com/watch?v=uxpDa-c-4Mc
48,17,Rise,Katy Perry,2,10459495,-0.45%,https://www.youtube.com/watch?v=hdw1uKiTI5c
49,21,Chúng ta không thuộc về nhau,Sơn Tùng M-TP,3,10256329,-0.41%,https://www.youtube.com/watch?v=qGRU3sRbaYw
50,47,,,14,10209406,-0.13%,n/a
51,40,Into You (Official Video),Ariana Grande,13,10098170,-0.18%,https://www.youtube.com/watch?v=1ekZEVeXwek
52,59,Counting Stars,OneRepublic,26,10072978,0.01%,https://www.youtube.com/watch?v=hT_nvWreIhg
53,57,Roar,Katy Perry,26,9889096,-0.08%,https://www.youtube.com/watch?v=CevxZvSJLk8
54,35,คนมีเสน่ห์,Nakharin Kingsak,8,9808982,-0.24%,https://www.youtube.com/watch?v=R10mrTJpqPw
55,64,7 Years,Lukas Graham,25,9778803,0.01%,https://www.youtube.com/watch?v=LHCob76kigA
56,49,Kala Chashma,Amar Arshi & Badshah & Neha Kakkar & Indeep Bakshi,4,9641975,-0.17%,https://www.youtube.com/watch?v=k4yXQkG2s1E
57,54,No Money,Galantis,12,9610498,-0.14%,https://www.youtube.com/watch?v=xUVz4nRmxn4
58,58,Borro Cassette (Official Video),Maluma,24,9529897,-0.09%,https://www.youtube.com/watch?v=Xk0wdDTTPA0
59,62,All About That Bass (Official Video),Meghan Trainor,25,9510289,-0.03%,https://www.youtube.com/watch?v=7PCkvCPvDXk
60,60,Watch Me (Whip / Nae Nae),Silentó,26,9405933,-0.05%,https://www.youtube.com/watch?v=vjW8wmF5VWc
61,68,In the Name of Love,Inc. / These Are Songs of Pulse / Sony/ATV Music Publishing (UK) Limited (MCPS/BIEM) / Family Affair Songbook / BMG Rights Management (UK) Limited (MCPS/BIEM) / Copyright & R. A. Cunningham & M. Radosevich & Martin Garrix & Universal Music Publishing Limited (MCPS/BIEM) / Universal PolyGram Int. Publishing & S. Philibin & Y. Nahar & I. Juber & Bebe Rexha,3,9192467,-0.02%,https://www.youtube.com/watch?v=AeGfss2vsZg
62,72,Let Her Go (Live from The Factory Theatre Sydney),Passenger,26,8871469,0.02%,https://www.youtube.com/watch?v=RBumgq5yVrA
63,61,Te Vas (Live),Ozuna,11,8860374,-0.1%,https://www.youtube.com/watch?v=_JOnM3jmY0o
64,69,Hello (Official Music Video),Adele,26,8847663,-0.04%,https://www.youtube.com/watch?v=YQHsXMglC9A
65,65,La Ocasión,De La Ghetto & Mambo Kingz & DJ Luian,22,8555972,-0.09%,https://www.youtube.com/watch?v=XngTiXBPmEE
66,67,Hymn for the Weekend,Coldplay,26,8547545,-0.09%,https://www.youtube.com/watch?v=YykjpeuMNEk
67,70,La Mordidita (Official Video),Ricky Martin,26,8403693,-0.06%,https://www.youtube.com/watch?v=lBztnahrOFw
68,78,Stitches (Official Music Video),Shawn Mendes,26,8096891,0.02%,https://www.youtube.com/watch?v=VbfpW0pbvaU
69,66,Lush Life,Zara Larsson,25,8036296,-0.14%,https://www.youtube.com/watch?v=tD4HCZe-tew
70,74,La Gozadera (Official Video),Gente de Zona,26,7995970,-0.04%,https://www.youtube.com/watch?v=VMp55KH_3wo
71,89,Por Fin Te Encontré,Cali y El Dandee & Juan Magán,26,7877527,0.09%,https://www.youtube.com/watch?v=_kxz7WX4mLU
72,30,Pyaar Manga Hai,Armaan Malik & Neeti Mohan,2,7734440,-0.44%,https://www.youtube.com/watch?v=sNyvRvnjqqM
73,79,Blame,Calvin Harris,9,7611584,-0.03%,https://www.youtube.com/watch?v=6ACl8s_tBzE
74,63,BOOMBAYAH (KR Ver.),BLACKPINK,2,7522032,-0.23%,https://www.youtube.com/watch?v=bwmSjveL3Lc
75,n/a,Gangsta (From Suicide Squad The Album),Kehlani,1,7416619,n/a,https://www.youtube.com/watch?v=LAYgZEMMWxo
76,80,Love Me Like You Do [blank],Ellie Goulding,26,7412639,-0.04%,https://www.youtube.com/watch?v=AJtDXIazrMo
77,77,Dark Horse,Katy Perry,25,7392874,-0.07%,https://www.youtube.com/watch?v=0KSOMA3QBU0
78,76,Low Life (Official Music Video),Future,21,7337524,-0.09%,https://www.youtube.com/watch?v=K_9tX4eHztY
79,n/a,,,1,7254917,n/a,n/a
80,75,Sofia [blank],Alvaro Soler,15,7186899,-0.12%,https://www.youtube.com/watch?v=qaZ0oAh4evU
81,91,Wake Me Up (Official Video),Avicii,15,7142835,0%,https://www.youtube.com/watch?v=IcrbM1l_BoI
82,93,Rude (Official Video),MAGIC!,22,7105501,0.02%,https://www.youtube.com/watch?v=PIh2xe4jnpk
83,86,Hey Mama,David Guetta,26,7026822,-0.05%,https://www.youtube.com/watch?v=uO59tfQ2TbA
84,87,Summer (Official Video),Calvin Harris,16,6987476,-0.05%,https://www.youtube.com/watch?v=ebXbLfLACGM
85,95,Chandelier (Official Video),Sia,26,6847695,-0.01%,https://www.youtube.com/watch?v=2vjPBrBU-TM
86,83,i hate u i love u,gnash,4,6805949,-0.09%,https://www.youtube.com/watch?v=BiQIc7fG9pA
87,99,This Girl,Kungs & Cookin' on 3 Burners,3,6755779,0.01%,https://www.youtube.com/watch?v=2Y6Nne8RvaA
88,85,Encantadora,Yandel,24,6694836,-0.1%,https://www.youtube.com/watch?v=F877bV0Ai3E
89,n/a,,,1,6693232,n/a,n/a
90,92,One Call Away,Charlie Puth,26,6690732,-0.05%,https://www.youtube.com/watch?v=BxuY9FET9Y4
91,n/a,Perfect Strangers [blank],Jonas Blue,1,6565511,n/a,https://www.youtube.com/watch?v=Ey_hgKCCYU4
92,94,Desde Esa Noche (Premio Lo Nuestro 2016),Thalia,6,6551049,-0.06%,https://www.youtube.com/watch?v=6C_s56iscpQ
93,97,Medo bobo (ao vivo),Maiara & Maraisa,5,6485078,-0.04%,https://www.youtube.com/watch?v=Jzl_nrTkfIM
94,n/a,Infiel,Marília Mendonça,10,6419929,n/a,https://www.youtube.com/watch?v=eCyMh-mZ1B0
95,n/a,Dile Que Tu Me Quieres (Remix),Yandel & Ozuna,5,6391944,n/a,https://www.youtube.com/watch?v=r3BOr0Fs_r4
96,n/a,10%,Maiara & Maraisa,5,6374431,n/a,https://www.youtube.com/watch?v=JybMBMTHWP8
97,n/a,El Taxi,Osmani García,1,6308901,n/a,https://www.youtube.com/watch?v=qRp3-D3SMwI
98,n/a,No Limit,Usher,1,6284729,n/a,https://www.youtube.com/watch?v=3w0yqAdJ1iY
99,n/a,Adeyyo,Ece Seçkin,1,6283185,n/a,https://www.youtube.com/watch?v=2g3-Ba0NA5E
100,73,휘파람(Whistle) (Acoustic Version),BLACKPINK,2,6234303,-0.27%,https://www.youtube.com/watch?v=dISNgvVpWlo
