Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,3,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,5,80535433,0.44%,https://www.youtube.com/watch?v=9jI-z9QN6g8
2,n/a,This Is America (Official Video),Childish Gambino,1,71646353,n/a,https://www.youtube.com/watch?v=VYOjWnS4cMY
3,1,Dame Tu Cosita,El Chombo,5,63263872,-0.02%,https://www.youtube.com/watch?v=FzG4uDgje3M
4,2,X,Nicky Jam & J Balvin,10,53771080,-0.11%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
5,5,Sin Pijama (Official Video),Natti Natasha & Becky G,3,39375812,0%,https://www.youtube.com/watch?v=zEf423kYfqk
6,6,no tears left to cry (Official Video),Ariana Grande,3,37294801,-0.03%,https://www.youtube.com/watch?v=ffxKSjUwKdU
7,10,God's Plan,Drake,12,32529649,0.04%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
8,4,Única,Ozuna,2,31341315,-0.41%,https://www.youtube.com/watch?v=Ck4xHocysLw
9,15,Call Out My Name (Official Video),The Weeknd,4,30350452,0.12%,https://www.youtube.com/watch?v=M4ZoCHID9GI
10,17,Dura (Remix),Daddy Yankee,2,26403406,0.11%,https://www.youtube.com/watch?v=j1W5An7eo2g
11,8,Corazón (Official Video),Maluma,22,26236412,-0.19%,https://www.youtube.com/watch?v=GmHrjFIWl6U
12,9,Dura,Daddy Yankee,16,25986907,-0.18%,https://www.youtube.com/watch?v=sGIm0-dQd8M
13,40,Échame La Culpa,Luis Fonsi & Demi Lovato,25,25114540,0.78%,https://www.youtube.com/watch?v=TyHvyGVs42U
14,14,Amor de Verdade,Mc Rita & MC Kekel & MC Rita,6,24518012,-0.09%,https://www.youtube.com/watch?v=8_oE-iQeFeE
15,n/a,Chun-Li,Nicki Minaj,1,23846729,n/a,https://www.youtube.com/watch?v=Wpm07-BGJnE
16,16,Perfect,Ed Sheeran,26,23773275,-0.06%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
17,n/a,Marinero (Official Video),Maluma,1,23690407,n/a,https://www.youtube.com/watch?v=vjI4Alon-3Q
18,23,Mi Gente (Official Video),J Balvin Willy William,45,22087945,0.07%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
19,18,Freaky Friday,Lil Dicky & Chris Brown,8,22074764,-0.06%,https://www.youtube.com/watch?v=aZla1ttZHaw
20,7,Bella (Remix),Maluma & Wolfine,16,22007634,-0.33%,https://www.youtube.com/watch?v=jjuSfhYiup8
21,13,Esskeetit,Lil Pump,4,21483310,-0.23%,https://www.youtube.com/watch?v=DPxL7dO5XPc
22,30,Déjala Que Vuelva,Piso 21,29,20935073,0.18%,https://www.youtube.com/watch?v=y7d9VLRO3vc
23,56,In My Blood (Official Music Video),Shawn Mendes,2,20812408,0.87%,https://www.youtube.com/watch?v=36tggrpRoTI
24,n/a,Bella Remix,Wolfine,1,20591377,n/a,https://www.youtube.com/watch?v=3TrkEh_Af7I
25,n/a,One Kiss (Official Video),Calvin Harris & Dua Lipa,1,20301154,n/a,https://www.youtube.com/watch?v=DkeiKbqa02g
26,20,Me Niego,Reik,12,19760756,-0.08%,https://www.youtube.com/watch?v=JyqD_zfXfi8
27,22,Nice For What,Drake,5,19250097,-0.09%,https://www.youtube.com/watch?v=U9BwWKXjVaI
28,n/a,Só Quer Vrau - MC MM feat DJ RD (KondZilla) | Official Music Video,Dj Galinha,1,18659350,n/a,https://www.youtube.com/watch?v=sbXg6CWUXuo
29,21,Te Amo,Piso 21,8,18144592,-0.15%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
30,11,Happier,Ed Sheeran,2,17891785,-0.38%,https://www.youtube.com/watch?v=iWZmdoY1aTE
31,32,El Anillo (Official Video),Jennifer Lopez,2,17646469,0.05%,https://www.youtube.com/watch?v=LryQJ25CnKU
32,33,Romance Com Safadeza,Wesley Safadão,4,17051195,0.03%,https://www.youtube.com/watch?v=J2Ra63wi5gE
33,27,Psycho,Post Malone,7,16895367,-0.12%,https://www.youtube.com/watch?v=au2n7VVGv_c
34,25,Largado Às Traças,Zé Neto & Cristiano,14,16757811,-0.16%,https://www.youtube.com/watch?v=WcTRQXtXJPs
35,n/a,Dicen,Lele Pons & Matt Hunter,1,16403652,n/a,https://www.youtube.com/watch?v=31OMf1H5Rk0
36,43,Never Be the Same,Camila Cabello,8,16395364,0.22%,https://www.youtube.com/watch?v=Ph54wQG8ynk
37,53,Daru Badnaam,Pratik Studio & Kamal Kahlon & Param Singh,12,16266955,0.38%,https://www.youtube.com/watch?v=bzW9fmwcmG4
38,48,Tu Postura,Banda MS de Sergio Lizárraga,3,15749991,0.25%,https://www.youtube.com/watch?v=8BDrtvy0SNM
39,26,Meant to Be,Bebe Rexha,28,15582839,-0.19%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
40,72,L'Algérino - Va Bene  [Clip Officiel B.O Taxi 5 ],L'Algérino,7,14517459,0.46%,https://www.youtube.com/watch?v=ZMwbswoUdP8
41,34,No Hay Nadie Más (Official Video),Sebastián Yatra,15,14374549,-0.1%,https://www.youtube.com/watch?v=sD9_l3oDOag
42,35,El Farsante (Remix),Ozuna & Romeo Santos,15,14275873,-0.09%,https://www.youtube.com/watch?v=wfWkmURBNv8
43,n/a,Ashes (from "Deadpool 2" Motion Picture Soundtrack),Céline Dion,1,13928977,n/a,https://www.youtube.com/watch?v=CX11yw6YL1w
44,71,Sexo (Official Video),Residente,4,13845204,0.38%,https://www.youtube.com/watch?v=UjqXKgk5b18
45,38,Lahore (From "Lahore"),Guru Randhawa,22,13616024,-0.07%,https://www.youtube.com/watch?v=dZ0fwJojhrs
46,44,Bu Benim Öyküm,Eli Türkoğlu,3,13605968,0.01%,https://www.youtube.com/watch?v=3RmbF8i5YsI
47,12,Ambiente (Official Video),J Balvin,4,13211622,-0.53%,https://www.youtube.com/watch?v=rzgw0XldTC0
48,n/a,Están Pa´ Mí,J Balvin & Jhay Cortez,1,13191742,n/a,https://www.youtube.com/watch?v=oBAlEGWDLXQ
49,65,Tareefan,Badshah & QARAN,2,12862944,0.26%,https://www.youtube.com/watch?v=3SWc5G8Gx7E
50,50,New Rules,Dua Lipa,44,12809296,0.03%,https://www.youtube.com/watch?v=k2qgadSvNyU
51,61,Bom Diggy,Jasmin Walia & Zack Knight,13,12460928,0.19%,https://www.youtube.com/watch?v=yIIGQB6EMAM
52,n/a,Genius,LSD,1,11937419,n/a,https://www.youtube.com/watch?v=HhoATZ1Imtw
53,n/a,Gucci Flip Flops,Bhad Bhabie,1,11925776,n/a,https://www.youtube.com/watch?v=tsp7IOr7Q9A
54,66,Propaganda (Ao Vivo),Jorge & Mateus,6,11912222,0.17%,https://www.youtube.com/watch?v=mQr7XemLs8s
55,n/a,Barbie Tingz,Nicki Minaj,1,11883490,n/a,https://www.youtube.com/watch?v=eppa0RXRU-I
56,52,IDGAF,Dua Lipa,17,11704478,-0.02%,https://www.youtube.com/watch?v=Mgfe5tIwOj0
57,41,El Préstamo (Official Video),Maluma,9,11700885,-0.13%,https://www.youtube.com/watch?v=-BQJo3vK8O8
58,74,Bboom Bboom (instrumental),MOMOLAND,11,11624386,0.21%,https://www.youtube.com/watch?v=JQGRg8XBnB4
59,29,Raat Kamaal Hai (From "Raat Kamaal Hai"),Guru Randhawa & Tulsi Kumar,3,11433721,-0.36%,https://www.youtube.com/watch?v=aNwWdF8qq-M
60,51,Solita,DJ Luian & Almighty & Mambo Kingz,16,11414857,-0.05%,https://www.youtube.com/watch?v=j-sz8M8gc6U
61,n/a,Gangamma Rangamma,M.M.Manasi,1,11382315,n/a,https://www.youtube.com/watch?v=GWWHI7SE0KQ
62,46,Fuleragem,MC WM,10,11349655,-0.11%,https://www.youtube.com/watch?v=4N2iMmHcHys
63,67,Oh Humsafar (From "Oh Humsafar"),Tony Kakkar & Neha Kakkar,4,11304549,0.12%,https://www.youtube.com/watch?v=g4HDfqEWf6Y
64,n/a,Papum,MC Kevinho,1,11172769,n/a,https://www.youtube.com/watch?v=UknQK-k49Ek
65,59,Anti Amor (Ao Vivo),Jorge & Mateus & Gustavo Mioto,12,11115744,0.04%,https://www.youtube.com/watch?v=YXSFMV8JOF4
66,54,What is Love?,TWICE,5,11057898,-0.03%,https://www.youtube.com/watch?v=i0p1bmr0EmE
67,19,LOVE,Sebastián Yatra & Gianluca Vacchi,3,11054708,-0.5%,https://www.youtube.com/watch?v=uVQlZR-NNqM
68,63,Delicate,Taylor Swift,9,10850645,0.05%,https://www.youtube.com/watch?v=tCXGJQYZ9JA
69,45,Por Perro ft. Luis Figueroa Lary Over (Official Video),Sebastián Yatra,6,10793093,-0.17%,https://www.youtube.com/watch?v=WtE011iVx1Q
70,n/a,Young Dumb & Broke (Official Video),Khalid,27,10610958,n/a,https://www.youtube.com/watch?v=IPfJnp1guPc
71,55,Pega a Receita,Mc Dede,3,10520216,-0.07%,https://www.youtube.com/watch?v=2XHgXfmfsZU
72,39,Buzz,Aastha Gill,4,10515074,-0.27%,https://www.youtube.com/watch?v=dUaCEs3HfdI
73,78,จากใจแฟนเก่า,Kanan Natchanan,2,10489380,0.16%,https://www.youtube.com/watch?v=V5P6WsrnYpQ
74,69,1 2 3,Sofia Reyes,8,10373374,0.03%,https://www.youtube.com/watch?v=p03TIGqEc8o
75,60,ห่อหมกฮวกไปฝากป้า,Lumplend Wongsakorn,6,10094391,-0.04%,https://www.youtube.com/watch?v=L-rhGB5x8qQ
76,58,Walk It Talk It,Migos,8,9889997,-0.09%,https://www.youtube.com/watch?v=fGqdIPer-ms
77,57,Patola (From "Blackmail"),Guru Randhawa,7,9832216,-0.1%,https://www.youtube.com/watch?v=FsnYzwQm3gM
78,97,Laung Laachi Title Track,Mannat Noor,2,9778874,0.28%,https://www.youtube.com/watch?v=YpkJO_GrCo0
79,96,Paradise,Coldplay,8,9758249,0.26%,https://www.youtube.com/watch?v=1G4isv_Fylg
80,92,FRIENDS,Anne-Marie,5,9306551,0.17%,https://www.youtube.com/watch?v=X-x7eZOdBFM
81,n/a,When We Were Young (Live at The Church Studios),Adele,1,9265700,n/a,https://www.youtube.com/watch?v=DDWKuo3gXMQ
82,68,O Saathi (From "Baaghi 2"),Manoj Bajpayee & Atif Aslam,4,9215955,-0.09%,https://www.youtube.com/watch?v=YuXLN23ZGQo
83,n/a,Youth (Official Lyric Video),Shawn Mendes,1,9110662,n/a,https://www.youtube.com/watch?v=Bs-Hr-gEJAU
84,93,Se Acabó el Amor - Urban Version,Yandel & Abraham Mateo,2,8935894,0.13%,https://www.youtube.com/watch?v=8Y5-GI9hYcI
85,82,Estranho,Marília Mendonça,7,8917122,0.04%,https://www.youtube.com/watch?v=2WsIm6pNlI4
86,36,One Kiss (Lyric Video),Calvin Harris & Dua Lipa,5,8906896,-0.43%,https://www.youtube.com/watch?v=Bm8rz-llMhE
87,76,Lartiste – Mafiosa feat. Caroliina (Clip Officiel),Lartiste,7,8798561,-0.07%,https://www.youtube.com/watch?v=S6baf8BqKDI
88,79,Ngắm Hoa Lệ Rơi - Châu Khải Phong | Official Lyric Video,Chau Khai Phong,6,8616389,-0.02%,https://www.youtube.com/watch?v=SItFPrgEITM
89,n/a,These Days,Rudimental,13,8571644,n/a,https://www.youtube.com/watch?v=pjTj-_55WZ8
90,n/a,Say Something (Official Video),Justin Timberlake,14,8368901,n/a,https://www.youtube.com/watch?v=8MPbR6Cbwi4
91,n/a,Más Fuerte,Greeicy,10,8322654,n/a,https://www.youtube.com/watch?v=EedPfUeBf2A
92,n/a,O Saathi (From "Baaghi 2"),Manoj Bajpayee & Atif Aslam,4,8224168,n/a,https://www.youtube.com/watch?v=OX-h7MtkeOI
93,77,A culpa é dele,Maiara & Maraisa & Marília Mendonça,9,8172001,-0.1%,https://www.youtube.com/watch?v=0fHKqwhdNJ8
94,83,Un Poco Loco (De "Coco"),Arthur Salerno & Leandro Luna,4,8140281,-0.03%,https://www.youtube.com/watch?v=yZ7cBunq8xo
95,88,Sobredosis (Official Video),Romeo Santos,8,8121943,-0.01%,https://www.youtube.com/watch?v=JNkTNAknE4I
96,94,Öyle Kolaysa,Mabel Matiz,14,8099583,0.02%,https://www.youtube.com/watch?v=qUsE49lUQUY
97,n/a,I Don't Die,Joyner Lucas & Chris Brown,1,7926001,n/a,https://www.youtube.com/watch?v=xzHJ2aZR6e4
98,n/a,Djadja,Aya Nakamura,1,7918773,n/a,https://www.youtube.com/watch?v=iPGgnzc34tY
99,95,Finesse (remix),Bruno Mars,19,7611799,-0.02%,https://www.youtube.com/watch?v=LsoLEjrDogU
100,n/a,ในความคึดฮอดมีแต่เจ้าผู้เดียว,Mike Piromphon,1,7543842,n/a,https://www.youtube.com/watch?v=7jkJ-rwq1qo
