Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,8,48546295,-0.08%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
2,4,Baarish Ki Jaaye | B Praak Ft Nawazuddin Siddiqui & Sunanda Sharma | Jaani | Arvindr Khaira | DM,DM - Desi Melodies,3,33880891,0.08%,https://www.youtube.com/watch?v=TYaNfLLOLNY
3,3,MONTERO (Call Me By Your Name) (Official Video),Lil Nas X,3,27506944,-0.3%,https://www.youtube.com/watch?v=6swmTBVI83k
4,8,Batom de Cereja,Israel & Rodolffo,6,27317650,0.12%,https://www.youtube.com/watch?v=3vYeQLJ2as4
5,7,Peaches,Justin Bieber,4,26824643,0.05%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
6,16,Dynamite,BTS,34,21816866,0.28%,https://www.youtube.com/watch?v=gdZLi9oWNZg
7,n/a,RAPSTAR (Official Video),Polo G,1,20894992,n/a,https://www.youtube.com/watch?v=w2IhccXakkE
8,n/a,Kiss Me More (Official Video),Doja Cat,1,20603721,n/a,https://www.youtube.com/watch?v=0EVVKs6DQLo
9,11,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,6,20252705,0%,https://www.youtube.com/watch?v=adLGHcj_fmA
10,9,Chatak Matak,Renuka Panwar & Sapna Choudhary,16,20043405,-0.14%,https://www.youtube.com/watch?v=s9AICwTKgOg
11,10,52 Gaj Ka Daman,Renuka Panwar & MJ,15,19884609,-0.13%,https://www.youtube.com/watch?v=CZt-rVn2BJs
12,13,LA NOCHE DE ANOCHE,Bad Bunny & ROSALÍA,9,18661807,-0.04%,https://www.youtube.com/watch?v=f5omY8jVrSM
13,22,#SarangaDariya​ | Love story Songs | Naga Chaitanya | Sai Pallavi | Sekhar Kammula | Pawan Ch,Mangli,7,18500220,0.18%,https://www.youtube.com/watch?v=h9Am4CYaLng
14,26,EL MAKINON (Official Video),KAROL G & Mariah Angeliq ,3,17074663,0.17%,https://www.youtube.com/watch?v=2jYEz66J_J4
15,1,Film out,BTS,3,15561997,-0.71%,https://www.youtube.com/watch?v=zFT3f9biz68
16,21,Save Your Tears (Official Music Video),The Weeknd,15,14923439,-0.06%,https://www.youtube.com/watch?v=XXYlFuWEuKI
17,19,Bandido,Myke Towers & Juhn,17,14910049,-0.08%,https://www.youtube.com/watch?v=W6fme7tcweQ
18,27,LOCATION (Official Video),KAROL G & Anuel AA & J Balvin,9,14750679,0.04%,https://www.youtube.com/watch?v=aw_cmzF_uZY
19,18,HD VIDEO | कुँवारे में गंगा नहईले बानी | Ankush Raja  Shilpi Raj | Bhojpuri Song 2021,Ankush Raja Official,11,14706260,-0.11%,https://www.youtube.com/watch?v=YyVI46K8q9E
20,5,Gone,ROSÉ,2,14552123,-0.51%,https://www.youtube.com/watch?v=K9_VFxzCuQ0
21,23,,,8,14336708,-0.06%,n/a
22,15,Saiyaan Ji,Yo Yo Honey Singh,12,14056585,-0.22%,https://www.youtube.com/watch?v=VEkj2sanAeU
23,31,Dákiti,Bad Bunny & Jhay Cortez,24,13958688,0.04%,https://www.youtube.com/watch?v=TmKh7lAwnBI
24,30,Tapão Na Raba,Raí Saia Rodada,8,13684411,0.02%,https://www.youtube.com/watch?v=FnjexNf7Pdo
25,n/a,Jamaica to India,Emiway Bantai & Chris Gayle,1,13328489,n/a,https://www.youtube.com/watch?v=hbyywJxm20w
26,24,COCO COLA (Full Song) | Ruchika Jangid Kay D | New Haryanvi Songs Haryanavi 2020 | Nav Haryanvi,Nav Haryanvi,22,13285365,-0.13%,https://www.youtube.com/watch?v=9UaG7UL5yS4
27,28,Bzrp Music Sessions Vol.38,L-Gante & Bizarrap,6,12935247,-0.08%,https://www.youtube.com/watch?v=z7rI82hyels
28,14,Pani Di Gal,MixSingh & Maninder Buttar & Asees Kaur,2,12577699,-0.32%,https://www.youtube.com/watch?v=v6eMKfr8qEY
29,36,BICHOTA (Official Video),KAROL G,25,12311301,0.01%,https://www.youtube.com/watch?v=QaXhVryxVBk
30,37,Esquema Preferido (Ao Vivo),Os Barões da Pisadinha,11,12081621,0.01%,https://www.youtube.com/watch?v=TCLGN6m6AMI
31,38,Facas (Ao Vivo),Bruno & Marrone & Diego & Victor Hugo,12,12003179,0.03%,https://www.youtube.com/watch?v=VntVkQRaAS8
32,75,Time To Rise (Vutha Remix),VannDa-វណ្ណដា,2,11756076,0.65%,https://www.youtube.com/watch?v=rvje5oblrLw
33,25,Tăng Phúc Trương Thảo Nhi | Chỉ Là Không Cùng Nhau,Trương Thảo Nhi & Tăng Phúc,2,11545707,-0.22%,https://www.youtube.com/watch?v=UqKVL56IJB8
34,69,Vida Louca,Mc Poze do Rodo & Neo Beats & Mainstreet,2,11511886,0.51%,https://www.youtube.com/watch?v=xAM51Ovpr9M
35,6,Nadiyon Paar (Let The Music Play Again) (Tech House Remix),Deepanshu Ruhela & Rashmeet Kaur & Shamur & Sachin-Jigar & Priyank & IP Singh,7,11457568,-0.6%,https://www.youtube.com/watch?v=DKj5m9cSMZs
36,17,Galat,Asees Kaur,2,11338177,-0.33%,https://www.youtube.com/watch?v=7UOsMORE9DQ
37,34,Loot Liya,Khasa Aala Chahar,4,11126168,-0.11%,https://www.youtube.com/watch?v=AMQIiEea12A
38,68,Runaway [blank],AURORA,2,11120291,0.45%,https://www.youtube.com/watch?v=d_HlPboLRL8
39,32,Tera Suit,Tony Kakkar,6,11029400,-0.15%,https://www.youtube.com/watch?v=JyKRjaLv7oo
40,n/a,Ruff Ryders' Anthem Clean Version,DMX,1,10651145,n/a,https://www.youtube.com/watch?v=ThlhSnRk21E
41,44,Además de Mí (Remix),Rusherking & KHEA & Maria Becerra & Tiago PZK & Duki,6,10639729,0.01%,https://www.youtube.com/watch?v=dQlihE2-HLM
42,39,Ah Ellerim Kırılaydı,Tuğçe Kandemir,4,10424649,-0.1%,https://www.youtube.com/watch?v=qAX_O2e3hx4
43,n/a,Is Qadar,Sachet Parampara & Tulsi Kumar & Darshan Raval,1,10305380,n/a,https://www.youtube.com/watch?v=TBlixHMv_GQ
44,29,Chhor Denge,Sachet Parampara & Parampara Thakur,11,10100391,-0.26%,https://www.youtube.com/watch?v=hGf8rOwFzvo
45,51,911,Sech,6,9925367,0.05%,https://www.youtube.com/watch?v=URdNstAiuaE
46,41,Libaas (Slowed - Reverb - Lofi),Kaka,14,9897196,-0.13%,https://www.youtube.com/watch?v=V5En3Ks3OjE
47,56,Fiel,Jay Cortez & Los Legendarios & Wisin,3,9581004,0.12%,https://www.youtube.com/watch?v=o1lKMrLat_I
48,42,Titliaan,Afsana Khan,22,9512350,-0.13%,https://www.youtube.com/watch?v=YPohR_9v6HA
49,n/a,Oh Sanam,Shreya Ghoshal & Tony Kakkar,1,9417518,n/a,https://www.youtube.com/watch?v=AJjkmptxPx4
50,50,GIRL LIKE ME (Official Music Video),Shakira & Black Eyed Peas,19,9349443,-0.04%,https://www.youtube.com/watch?v=vMLk_T0PPbk
51,n/a,Agg Att Koka Kehar | Gurnam Bhullar | Baani Sandhu ft Gur Sidhu Punjabi Songs,Desi Junction,1,9254523,n/a,https://www.youtube.com/watch?v=pSwhGxW8XpQ
52,46,Vaathi Coming,Gana Balachander & Anirudh Ravichander,12,9113754,-0.09%,https://www.youtube.com/watch?v=fRD_3vJagxk
53,61,Thoda Thoda Pyaar,Kumaar & Stebin Ben & Nilesh Ahuja,2,9051734,0.13%,https://www.youtube.com/watch?v=USccSZnS8MQ
54,n/a,Do Vaari Jatt,Jordan Sandhu,1,8995429,n/a,https://www.youtube.com/watch?v=sBJtu8qX_NU
55,95,ดวงเดือน,โจอี้ ภูวศิษฐ์,2,8725782,0.37%,https://www.youtube.com/watch?v=EXhrAhqmYf4
56,72,Levitating,Dua Lipa,5,8590714,0.15%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
57,40,WACHA,KHEA & Duki,2,8577513,-0.25%,https://www.youtube.com/watch?v=GP3zFD2_ThE
58,n/a,Otra Noche Sin Ti (Official Video),Khalid & J Balvin,1,8576710,n/a,https://www.youtube.com/watch?v=qrTiyVEW8gc
59,43,Main Jis Din Bhulaa Du,Jubin Nautiyal & Tulsi Kumar,10,8491058,-0.21%,https://www.youtube.com/watch?v=yxXxt7P4jes
60,60,Astronaut In The Ocean,Masked Wolf,5,8388369,0.02%,https://www.youtube.com/watch?v=MEg-oqI9qmw
61,49,Lala Lori,Fazilpuria & Afsana Khan,20,8351579,-0.15%,https://www.youtube.com/watch?v=GI30zqFk0sU
62,54,To the Bone,The PeoplePeople & Pamungkas,5,8340016,-0.1%,https://www.youtube.com/watch?v=oIYWenB637c
63,n/a,Bangliniya,Khesari Lal Yadav,1,8202335,n/a,https://www.youtube.com/watch?v=xD6N6f-Tm6o
64,n/a,Volta Bebê Volta Neném,Dj Guuga,1,8095504,n/a,https://www.youtube.com/watch?v=x0EPgyNd9o0
65,57,Up,Cardi B,10,7815026,-0.08%,https://www.youtube.com/watch?v=rCiBgLOcuKU
66,n/a,MONTERO (Call Me By Your Name),Lil Nas X,1,7788729,n/a,https://www.youtube.com/watch?v=nsXwi67WgOo
