Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Dame Tu Cosita,El Chombo,4,64581567,-0.15%,https://www.youtube.com/watch?v=FzG4uDgje3M
2,2,X,Nicky Jam & J Balvin,9,60682508,0.05%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
3,3,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,4,55881787,-0.03%,https://www.youtube.com/watch?v=9jI-z9QN6g8
4,n/a,Única,Ozuna,1,53376106,n/a,https://www.youtube.com/watch?v=Ck4xHocysLw
5,11,Sin Pijama (Official Video),Natti Natasha & Becky G,2,39387829,0.09%,https://www.youtube.com/watch?v=zEf423kYfqk
6,4,no tears left to cry (Official Video),Ariana Grande,2,38351150,-0.31%,https://www.youtube.com/watch?v=ffxKSjUwKdU
7,7,Bella (Remix),Maluma & Wolfine,15,32768037,-0.19%,https://www.youtube.com/watch?v=jjuSfhYiup8
8,16,Corazón (Official Video),Maluma,21,32495488,0.38%,https://www.youtube.com/watch?v=GmHrjFIWl6U
9,8,Dura,Daddy Yankee,15,31690457,-0.19%,https://www.youtube.com/watch?v=sGIm0-dQd8M
10,9,God's Plan,Drake,11,31162779,-0.16%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
11,n/a,Happier,Ed Sheeran,1,28903314,n/a,https://www.youtube.com/watch?v=iWZmdoY1aTE
12,13,Ambiente (Official Video),J Balvin,3,28212063,0%,https://www.youtube.com/watch?v=rzgw0XldTC0
13,10,Esskeetit,Lil Pump,3,28074761,-0.23%,https://www.youtube.com/watch?v=DPxL7dO5XPc
14,15,Amor de Verdade,Mc Rita & MC Kekel & MC Rita,5,27074863,0.13%,https://www.youtube.com/watch?v=8_oE-iQeFeE
15,12,Call Out My Name (Official Video),The Weeknd,3,26980716,-0.09%,https://www.youtube.com/watch?v=M4ZoCHID9GI
16,17,Perfect,Ed Sheeran,25,25260113,0.08%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
17,n/a,Dura (Remix),Daddy Yankee,1,23704049,n/a,https://www.youtube.com/watch?v=j1W5An7eo2g
18,14,Freaky Friday,Lil Dicky & Chris Brown,7,23451840,-0.07%,https://www.youtube.com/watch?v=aZla1ttZHaw
19,6,LOVE,Sebastián Yatra & Gianluca Vacchi,2,22160899,-0.49%,https://www.youtube.com/watch?v=uVQlZR-NNqM
20,19,Me Niego,Reik,11,21517986,0.01%,https://www.youtube.com/watch?v=JyqD_zfXfi8
21,29,Te Amo,Piso 21,7,21435627,0.3%,https://www.youtube.com/watch?v=nP8ZVJxiJlU
22,20,Nice For What,Drake,4,21051159,0.01%,https://www.youtube.com/watch?v=U9BwWKXjVaI
23,28,Mi Gente (Official Video),J Balvin Willy William,44,20685362,0.2%,https://www.youtube.com/watch?v=wnJ6LuUFpMo
24,n/a,Snapchat Story,Bilal Saeed,1,20410521,n/a,https://www.youtube.com/watch?v=-RsN3y4cpfQ
25,23,Largado Às Traças,Zé Neto & Cristiano,13,20010669,-0.01%,https://www.youtube.com/watch?v=WcTRQXtXJPs
26,37,Meant to Be,Bebe Rexha,27,19300538,0.33%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
27,26,Psycho,Post Malone,6,19274417,0.04%,https://www.youtube.com/watch?v=au2n7VVGv_c
28,n/a,Síguelo bailando,Ozuna,24,18598815,n/a,https://www.youtube.com/watch?v=Dvpd9_5vuks
29,62,Raat Kamaal Hai (From "Raat Kamaal Hai"),Guru Randhawa & Tulsi Kumar,2,17999838,0.65%,https://www.youtube.com/watch?v=aNwWdF8qq-M
30,35,Déjala Que Vuelva,Piso 21,28,17800561,0.22%,https://www.youtube.com/watch?v=y7d9VLRO3vc
31,5,Wake Me Up (Official Video),Avicii,24,17692103,-0.68%,https://www.youtube.com/watch?v=IcrbM1l_BoI
32,n/a,El Anillo (Official Video),Jennifer Lopez,1,16804148,n/a,https://www.youtube.com/watch?v=LryQJ25CnKU
33,38,Romance Com Safadeza,Wesley Safadão,3,16594213,0.15%,https://www.youtube.com/watch?v=J2Ra63wi5gE
34,40,No Hay Nadie Más (Official Video),Sebastián Yatra,14,16033809,0.13%,https://www.youtube.com/watch?v=sD9_l3oDOag
35,25,El Farsante (Remix),Ozuna & Romeo Santos,14,15640757,-0.19%,https://www.youtube.com/watch?v=wfWkmURBNv8
36,48,One Kiss (Lyric Video),Calvin Harris & Dua Lipa,4,15582825,0.23%,https://www.youtube.com/watch?v=Bm8rz-llMhE
37,n/a,Цвет настроения синий,Philipp Kirkorov,1,15202916,n/a,https://www.youtube.com/watch?v=IAuzNXGmkL4
38,39,Lahore (From "Lahore"),Guru Randhawa,21,14651314,0.03%,https://www.youtube.com/watch?v=dZ0fwJojhrs
39,66,Buzz,Aastha Gill,3,14494492,0.41%,https://www.youtube.com/watch?v=dUaCEs3HfdI
40,27,Échame La Culpa,Luis Fonsi & Demi Lovato,24,14072996,-0.19%,https://www.youtube.com/watch?v=TyHvyGVs42U
41,31,El Préstamo (Official Video),Maluma,8,13519743,-0.17%,https://www.youtube.com/watch?v=-BQJo3vK8O8
42,n/a,Dusk Till Dawn (Official Video),ZAYN,26,13501794,n/a,https://www.youtube.com/watch?v=tt2k8PGm-TI
43,44,Never Be the Same,Camila Cabello,7,13466714,0.02%,https://www.youtube.com/watch?v=Ph54wQG8ynk
44,56,Bu Benim Öyküm,Eli Türkoğlu,2,13429603,0.17%,https://www.youtube.com/watch?v=3RmbF8i5YsI
45,30,Por Perro ft. Luis Figueroa Lary Over (Official Video),Sebastián Yatra,5,13057609,-0.2%,https://www.youtube.com/watch?v=WtE011iVx1Q
46,43,Fuleragem,MC WM,9,12755490,-0.04%,https://www.youtube.com/watch?v=4N2iMmHcHys
47,45,Natti Natasha ❌ Ozuna - Criminal [Official Video],Natti Natasha,37,12724697,-0.03%,https://www.youtube.com/watch?v=VqEbCxg2bNI
48,57,Tu Postura,Banda MS de Sergio Lizárraga,2,12633768,0.13%,https://www.youtube.com/watch?v=8BDrtvy0SNM
49,46,Thunder,Imagine Dragons,47,12465105,-0.05%,https://www.youtube.com/watch?v=fKopy74weus
50,42,New Rules,Dua Lipa,43,12412403,-0.07%,https://www.youtube.com/watch?v=k2qgadSvNyU
51,51,Solita,DJ Luian & Almighty & Mambo Kingz,15,12075661,0.02%,https://www.youtube.com/watch?v=j-sz8M8gc6U
52,47,IDGAF,Dua Lipa,16,11954147,-0.06%,https://www.youtube.com/watch?v=Mgfe5tIwOj0
53,61,Daru Badnaam,Pratik Studio & Kamal Kahlon & Param Singh,11,11776469,0.08%,https://www.youtube.com/watch?v=bzW9fmwcmG4
54,34,What is Love?,TWICE,4,11371159,-0.24%,https://www.youtube.com/watch?v=i0p1bmr0EmE
55,53,Pega a Receita,Mc Dede,2,11357583,-0.02%,https://www.youtube.com/watch?v=2XHgXfmfsZU
56,n/a,In My Blood (Official Music Video),Shawn Mendes,1,11155560,n/a,https://www.youtube.com/watch?v=36tggrpRoTI
57,60,Patola (From "Blackmail"),Guru Randhawa,6,10931152,0%,https://www.youtube.com/watch?v=FsnYzwQm3gM
58,50,Walk It Talk It,Migos,7,10863720,-0.09%,https://www.youtube.com/watch?v=fGqdIPer-ms
59,65,Anti Amor (Ao Vivo),Jorge & Mateus & Gustavo Mioto,11,10736683,0.01%,https://www.youtube.com/watch?v=YXSFMV8JOF4
60,63,ห่อหมกฮวกไปฝากป้า,Lumplend Wongsakorn,5,10467725,-0.03%,https://www.youtube.com/watch?v=L-rhGB5x8qQ
61,76,Bom Diggy,Jasmin Walia & Zack Knight,12,10465292,0.14%,https://www.youtube.com/watch?v=yIIGQB6EMAM
62,71,Powerglide,Rae Sremmurd,7,10422821,0.1%,https://www.youtube.com/watch?v=95Rzsn-zjr0
63,72,Delicate,Taylor Swift,8,10366192,0.1%,https://www.youtube.com/watch?v=tCXGJQYZ9JA
64,n/a,Sirena,Cali Y El Dandee,1,10319585,n/a,https://www.youtube.com/watch?v=gT4IVJRjw4w
65,n/a,Tareefan,Badshah & QARAN,1,10214281,n/a,https://www.youtube.com/watch?v=3SWc5G8Gx7E
66,52,Propaganda (Ao Vivo),Jorge & Mateus,5,10173662,-0.14%,https://www.youtube.com/watch?v=mQr7XemLs8s
67,68,Oh Humsafar (From "Oh Humsafar"),Tony Kakkar & Neha Kakkar,3,10131099,0.05%,https://www.youtube.com/watch?v=g4HDfqEWf6Y
68,67,O Saathi (From "Baaghi 2"),Manoj Bajpayee & Atif Aslam,3,10129175,0.03%,https://www.youtube.com/watch?v=YuXLN23ZGQo
69,74,1 2 3,Sofia Reyes,7,10067064,0.09%,https://www.youtube.com/watch?v=p03TIGqEc8o
70,32,ATM,J. Cole,2,10066245,-0.36%,https://www.youtube.com/watch?v=vUTI4bPdlgE
71,21,Sexo (Official Video),Residente,3,10037128,-0.51%,https://www.youtube.com/watch?v=UjqXKgk5b18
72,64,L'Algérino - Va Bene  [Clip Officiel B.O Taxi 5 ],L'Algérino,6,9932879,-0.07%,https://www.youtube.com/watch?v=ZMwbswoUdP8
73,n/a,Time for the Moon Night,GFRIEND  ,1,9625775,n/a,https://www.youtube.com/watch?v=_XyBa8QsVQU
74,87,Bboom Bboom (instrumental),MOMOLAND,10,9577351,0.18%,https://www.youtube.com/watch?v=JQGRg8XBnB4
