Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Me porto bonito,Bad Bunny,9,26495809,-0.03%,https://www.youtube.com/watch?v=saGYMhApaH8
2,1,Quevedo: Bzrp Music Sessions Vol. 52,Quevedo & Bizarrap,7,26307522,-0.08%,https://www.youtube.com/watch?v=A_g3lMcWVy0
3,3,Tití me preguntó,Bad Bunny,12,23313061,-0.01%,https://www.youtube.com/watch?v=Cr8K88UcO0s
4,7,Kesariya (From “Brahmastra”),Arijit Singh,5,16639098,0.07%,https://www.youtube.com/watch?v=BddP6PYo2gs
5,6,PROVENZA,KAROL G,17,16024852,-0.05%,https://www.youtube.com/watch?v=ca48oMV59LU
6,73,DESPECHÁ,ROSALÍA,2,15018938,1.9%,https://www.youtube.com/watch?v=5g2hT4GmAGU
7,16,La Bachata,Manuel Turizo,5,13176771,0.3%,https://www.youtube.com/watch?v=TiM_TFpT_DE
8,9,Te Felicito,Shakira & Rauw Alejandro,17,12329589,-0.02%,https://www.youtube.com/watch?v=4I25nV9hXGA
9,10,Arabic Kuthu - Video Song | Beast | Thalapathy Vijay | Pooja Hegde | Sun Pictures | Nelson | Anirudh,Sun TV,11,11381135,-0.04%,https://www.youtube.com/watch?v=KUN5Uf9mObQ
10,11,Left And Right,Charlie Puth,8,10778281,-0.09%,https://www.youtube.com/watch?v=a7GITgqwDVg
11,15,Pipoco,Ana Castela,6,10370939,-0.01%,https://www.youtube.com/watch?v=69JAoslGYI8
12,14,Moscow Mule,Bad Bunny,15,9988604,-0.05%,https://www.youtube.com/watch?v=p38WgakuYDo
13,8,Ready For Love,BLACKPINK,3,9948090,-0.26%,https://www.youtube.com/watch?v=7WyHtSlvHD4
14,20,Tem Cabaré Essa Noite,NATTAN & Nivaldo Marques & Xandy Almeida,4,9711641,0.09%,https://www.youtube.com/watch?v=WiNYFwIfg4w
15,13,ขวานบิ่น,Singto Numchoke & Joke So Cool,6,9551011,-0.1%,https://www.youtube.com/watch?v=pbRj27WexjE
16,12,วาดไว้,BOWKYLION,3,9438529,-0.17%,https://www.youtube.com/watch?v=a0M_QUS3kC0
17,38,Tu Turrito,Rei & Callejero Fino,5,8691241,0.24%,https://www.youtube.com/watch?v=AtalMwsn7fs
18,n/a,Coka 2.0,Sukh-E Muzical Doctorz & Jaani & Lisa Mishra & Lijo George,1,8690369,n/a,https://www.youtube.com/watch?v=ICc0gPAhjlI
19,44,Ra Ra Reddy.. I’m Ready!,Lipsika & Aditya Iyengar,6,8608920,0.29%,https://www.youtube.com/watch?v=v7sxUPc6TqA
20,18,As It Was,Harry Styles,20,8441457,-0.08%,https://www.youtube.com/watch?v=H5v3kku4y6Q
21,29,Gypsy,GD Kaur & Shine & Dinesh Golan,12,8420410,0.1%,https://www.youtube.com/watch?v=cZSrWoBMSrg
22,19,นะหน้าทอง,โจอี้ ภูวศิษฐ์,8,8331842,-0.08%,https://www.youtube.com/watch?v=a1wW0AjQCI8
23,22,Envolver,Anitta,25,8212181,-0.04%,https://www.youtube.com/watch?v=hFCjGiawJi4
24,30,Nathuniya,Khesari Lal Yadav & Priyanka Singh,16,8095241,0.06%,https://www.youtube.com/watch?v=iYRqAc10Ii8
25,25,295 (Official Audio) | Sidhu Moose Wala | The Kidd | Moosetape,Sidhu Moose Wala,17,8020744,0%,https://www.youtube.com/watch?v=n_FCrCQ6-bA
26,23,Villano Antillano: Bzrp Music Sessions Vol. 51,Bizarrap & Villano Antillano,11,7959130,-0.04%,https://www.youtube.com/watch?v=wvz97-lNPH8
27,24,Min Awel Dekika,Elissa & Saad Lamjarred,15,7775304,-0.03%,https://www.youtube.com/watch?v=O--o-O-ABBw
28,32,Calm Down,Rema,13,7592381,0.01%,https://www.youtube.com/watch?v=CQLsdm1ZYAw
29,65,New Genesis (UTA from ONE PIECE FILM RED),Ado,2,7537024,0.37%,https://www.youtube.com/watch?v=1FliVTcX8bQ
30,n/a,I Love My India,Hariharan & Shankar Mahadevan & Kavita Krishnamurthy & Aditya Narayan,1,7503289,n/a,https://www.youtube.com/watch?v=VHQ0w-9ITBI
31,61,Yeni Inka ft Farel Prayoga - Joko Tingkir Ngombe Dawet (Official Music Video ANEKA SAFARI),Yeni Inka & Aneka Music,3,7231077,0.27%,https://www.youtube.com/watch?v=ERxBfanHP-0
32,40,Termina Comigo Antes (Ao Vivo em Porto Alegre),Gusttavo Lima,20,7204116,0.04%,https://www.youtube.com/watch?v=rTJSWmgbVwA
33,5,FOREVER 1,Girls' Generation,2,7152469,-0.65%,https://www.youtube.com/watch?v=Qpf26PtBXgo
34,n/a,Aisa Des Hai Mera,Lata Mangeshkar & Udit Narayan & Gurdas Maan & Preetha Mazumdar,1,7119124,n/a,https://www.youtube.com/watch?v=wDheWYmNEhQ
35,69,Casei Com a Putaria,Kotim & Mc Paiva ZS & MC Ryan SP,4,7012711,0.31%,https://www.youtube.com/watch?v=8NjXVsLHIg8
36,n/a,Sang Dewi,Lyodra & Andi Rianto,1,6832900,n/a,https://www.youtube.com/watch?v=jzxCaNGJcPE
37,47,Mitti De Tibbe,Kaka,2,6828441,0.07%,https://www.youtube.com/watch?v=dRr_eF3YifA
38,n/a,Tuition Wali,Khesari Lal Yadav & Neha Raj,1,6805143,n/a,https://www.youtube.com/watch?v=4layYN1MWig
39,26,GIVENCHY,Duki,5,6722814,-0.14%,https://www.youtube.com/watch?v=ymvYySd_P2E
40,31,Aafat,Zahrah S. Khan & Tanishk Bagchi,2,6623849,-0.13%,https://www.youtube.com/watch?v=VICFSC7_kvw
41,43,ISABELLE,Sefo & CAPO,7,6614833,-0.01%,https://www.youtube.com/watch?v=JiaWCah7Nfs
42,55,OJO DIBANDINGKE - Farel Prayoga ft Filla Talia | OFFICIAL ONE NADA,ONE NADA Record Official,3,6607391,0.11%,https://www.youtube.com/watch?v=TKBIELF90lI
43,n/a,Viruman - Kanja Poovu Kannala Lyric | Karthi Aditi Shankar | Yuvan Shankar Raja | Muthaiya,Sony Music South,1,6560221,n/a,https://www.youtube.com/watch?v=s0M6S74wPFo
44,35,That That,PSY,16,6540054,-0.1%,https://www.youtube.com/watch?v=8dJyRm2jJ-U
45,48,Fala Mal de Mim (Ao Vivo em Maceió),Gusttavo Lima,6,6535153,0.05%,https://www.youtube.com/watch?v=hOGuaMazCz8
