Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Acróstico (Official Video),Shakira,1,38152480,n/a,https://www.youtube.com/watch?v=PWmJhh_qTSY
2,2,La Bebe (Remix),Yng Lvcas & Peso Pluma,8,31118074,-0.05%,https://www.youtube.com/watch?v=3mchJ-EW9rM
3,1,un x100to,Grupo Frontera & Bad Bunny,5,30837888,-0.17%,https://www.youtube.com/watch?v=3inw26U-os4
4,3,Ella Baila Sola,Eslabón Armado & Peso Pluma,6,24400047,-0.19%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
5,8,Piyar Farak Wali,Pawan Singh & Anupma Yadav,2,18437299,0.24%,https://www.youtube.com/watch?v=28sBcgnd8kg
6,5,Idol,YOASOBI,4,17856014,-0.02%,https://www.youtube.com/watch?v=ZRtdQ81jPUQ
7,4,Flower,JISOO & BLACKPINK,7,17391049,-0.14%,https://www.youtube.com/watch?v=YudHcBIxlYw
8,23,Asheq Majnoon,Mahmoud Al Turky,2,17321012,0.59%,https://www.youtube.com/watch?v=mbrjP5UDL64
9,6,TQG,Shakira & KAROL G,12,17278685,-0.02%,https://www.youtube.com/watch?v=jZGpkLElSu8
10,n/a,Acróstico (Solo Version - Official Lyric Video),Shakira,1,14303013,n/a,https://www.youtube.com/watch?v=ToQ5jVj1Ppo
11,n/a,All My Life,Lil Durk,1,12771042,n/a,https://www.youtube.com/watch?v=Z4N8lzKNfy4
12,9,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,21,12647582,-0.14%,https://www.youtube.com/watch?v=YxWlaYCA8MU
13,n/a,DREAM,BABYMONSTER,1,12378975,n/a,https://www.youtube.com/watch?v=ynOtYmpZxak
14,n/a,MC STΔN  X @KSHMRmusic    HAATH VARTHI  (Official Video) | 2023,MC Stan & KSHMR & Phenom,1,12364952,n/a,https://www.youtube.com/watch?v=pg2tsJErYH4
15,n/a,Queencard,(G)I-DLE,1,12263389,n/a,https://www.youtube.com/watch?v=7HDeem-JaSY
16,20,Calm Down,Rema & Selena Gomez,37,12114985,0.06%,https://www.youtube.com/watch?v=WcIcVapfqXw
17,11,Un Finde | CROSSOVER #2,Ke personajes & FMK & BIG ONE,6,11285452,-0.18%,https://www.youtube.com/watch?v=d2HmiKVoTNA
18,16,Pobre Corazón (Ao Vivo),Ke Personajes,11,11112084,-0.1%,https://www.youtube.com/watch?v=Dcow-Jp3Ak4
19,n/a,Kya Loge Tum,B Praak & Jaani,1,11012467,n/a,https://www.youtube.com/watch?v=cAMHx-m9oh8
20,13,Classy 101,Feid & Young Miko,7,10637991,-0.15%,https://www.youtube.com/watch?v=cD5T1Y4b7wA
21,17,Flowers,Miley Cyrus,18,10586832,-0.12%,https://www.youtube.com/watch?v=G7KNmW9a75Y
22,37,M.A (Remix),La Joaqui & Callejero Fino & BM,6,10290165,0.19%,https://www.youtube.com/watch?v=PTfntSlhnwY
23,18,Frágil (Official Video),Yahritza Y Su Esencia & Grupo Frontera,6,10179611,-0.14%,https://www.youtube.com/watch?v=FJ0CRDzsuCs
24,41,Papa Ke Pari,Yash Kumar,2,10146784,0.24%,https://www.youtube.com/watch?v=CQdUyG5J0fE
25,21,Nosso Quadro,Ana Castela,11,10005030,-0.12%,https://www.youtube.com/watch?v=r9GrcxTGNWg
26,28,Yandel 150,Yandel & Feid,19,9670412,-0.02%,https://www.youtube.com/watch?v=WHejvUhX6rk
27,32,Panchayat,Tuntun Yadav & Prabha Raj,4,9595740,0.06%,https://www.youtube.com/watch?v=5f8IfNw1Bb0
28,29,Kahani Suno,Kaifi Khalil,21,9172557,-0.07%,https://www.youtube.com/watch?v=_XBVWlI8TsQ
29,15,Qué Agonía,Ángela Aguilar & Yuridia,30,8957299,-0.28%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
30,30,Dhani Ho Sab Dhan,Pawan Singh & Shivani Singh,14,8750695,-0.05%,https://www.youtube.com/watch?v=fk_VS8Y6jOA
31,27,Shorty Party,Cartel De Santa & La Kelly,11,8735653,-0.14%,https://www.youtube.com/watch?v=1ooy2CyFLH4
32,19,QUE VUELVAS,Grupo Frontera & Carin Leon,22,8696080,-0.24%,https://www.youtube.com/watch?v=gG3516BF5_w
33,25,En La Intimidad,Emilia & Callejero Fino & BIG ONE,14,8543793,-0.2%,https://www.youtube.com/watch?v=YgrwMV6DT5Y
34,35,Por Las Noches,Peso Pluma,13,8397626,-0.03%,https://www.youtube.com/watch?v=acr5b7ZanDA
35,n/a,Frágil,Yahritza Y Su Esencia & Grupo Frontera,1,8316449,n/a,https://www.youtube.com/watch?v=MtPgcgcZZEc
36,48,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,7,8289830,0.08%,https://www.youtube.com/watch?v=1WPWhghNipM
37,49,Chulhi Me Jhok Di,Shivani Singh,3,8281715,0.1%,https://www.youtube.com/watch?v=T726GDVpA0Q
38,26,Chanel,Becky G & Peso Pluma,5,8072286,-0.22%,https://www.youtube.com/watch?v=b2wQtu9YnWk
39,39,Tabibim,Muhammad Ziyo,4,7884957,-0.05%,https://www.youtube.com/watch?v=uCIzcoVJkfU
40,36,Cupid (Twin Version),FIFTY FIFTY,7,7791827,-0.1%,https://www.youtube.com/watch?v=Qc7_zRjH808
41,n/a,Video Games,Tenacious D,1,7758881,n/a,https://www.youtube.com/watch?v=GNJtPFXUnm4
42,44,Raja Ji Ke Dilwa,Pawan Singh & Shivani Singh,3,7734860,0%,https://www.youtube.com/watch?v=cQM55aOrZCg
43,42,O Bedardeya (Full Video) Tu Jhoothi Main Makkaar | Ranbir Shraddha | PritamArijit Singh Amitabh B,Arijit Singh,8,7568010,-0.07%,https://www.youtube.com/watch?v=EdftT8GMU1U
44,59,Allergy,(G)I-DLE,2,7513313,0.1%,https://www.youtube.com/watch?v=XZaBkbvteBc
45,52,People (Official Video),Libianca,11,7507526,0.05%,https://www.youtube.com/watch?v=rJWdfDPZ9Ck
46,n/a,Maan Meri Jaan,King,26,7456038,n/a,https://www.youtube.com/watch?v=VuG7ge_8I2Y
47,40,I AM,IVE,6,7374988,-0.1%,https://www.youtube.com/watch?v=6ZUIwj3FgUY
48,33,Mas Rica Que Ayer,Anuel AA & Mambo Kingz & DJ Luian,11,7275159,-0.19%,https://www.youtube.com/watch?v=5sLzyEzUbPo
49,12,पियर फराक वाली,Pawan Singh & Anupma Yadav,3,7233337,-0.46%,https://www.youtube.com/watch?v=297YIty0JZU
50,n/a,Si Se Da (Remix),Myke Towers & Farruko & Arcangel & Sech & Zion,44,7226470,n/a,https://www.youtube.com/watch?v=CbEst0K063c
51,n/a,Cartão Black,MC Caverinha & KayBlack,1,6873894,n/a,https://www.youtube.com/watch?v=OZgQnRcGZXs
52,n/a,Ojitos Lindos,Bad Bunny,12,6850797,n/a,https://www.youtube.com/watch?v=wAjHQXrIj9o
53,7,,,2,6844837,-0.58%,n/a
54,63,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,19,6840034,0.04%,https://www.youtube.com/watch?v=CocEMWdc7Ck
55,69,ไม่เป็นรอง,COCKTAIL,3,6824863,0.11%,https://www.youtube.com/watch?v=5legRVBfFxk
