Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,un x100to,Grupo Frontera & Bad Bunny,2,47880598,0.49%,https://www.youtube.com/watch?v=3inw26U-os4
2,4,La Bebe (Remix),Yng Lvcas & Peso Pluma,5,29887918,0.14%,https://www.youtube.com/watch?v=3mchJ-EW9rM
3,3,Ella Baila Sola,Eslabón Armado & Peso Pluma,3,29787590,0.08%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
4,1,TQG,Shakira & KAROL G,9,28294523,-0.15%,https://www.youtube.com/watch?v=jZGpkLElSu8
5,n/a,Haegeum,Agust D & SUGA,1,25506638,n/a,https://www.youtube.com/watch?v=iy9qZR_OGa0
6,5,Flower,JISOO & BLACKPINK,4,21650773,-0.13%,https://www.youtube.com/watch?v=YudHcBIxlYw
7,9,Jhoome Jo Pathaan,Vishal - Shekhar & Arijit Singh & Sukriti Kakkar & Vishal Dadlani & Sheykhar Ravjiani,18,17663030,0.38%,https://www.youtube.com/watch?v=YxWlaYCA8MU
8,n/a,손오공,SEVENTEEN,1,16252924,n/a,https://www.youtube.com/watch?v=-GQg25oP0S4
9,n/a,Shoong!,TAEYANG,1,14834509,n/a,https://www.youtube.com/watch?v=NFnAuiklEug
10,13,Pobre Corazón (Ao Vivo),Ke Personajes,8,13754160,0.13%,https://www.youtube.com/watch?v=Dcow-Jp3Ak4
11,18,Un Finde | CROSSOVER #2,Ke personajes & FMK & BIG ONE,3,13433324,0.23%,https://www.youtube.com/watch?v=d2HmiKVoTNA
12,8,Flowers,Miley Cyrus,15,12934394,-0.01%,https://www.youtube.com/watch?v=G7KNmW9a75Y
13,16,QUE VUELVAS,Grupo Frontera & Carin Leon,19,12801213,0.14%,https://www.youtube.com/watch?v=gG3516BF5_w
14,14,En La Intimidad,Emilia & Callejero Fino & BIG ONE,11,12156258,0.04%,https://www.youtube.com/watch?v=YgrwMV6DT5Y
15,10,Por Las Noches,Peso Pluma,10,11594994,-0.07%,https://www.youtube.com/watch?v=acr5b7ZanDA
16,23,Qué Agonía,Ángela Aguilar & Yuridia,27,11547945,0.17%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
17,11,Shorty Party,Cartel De Santa & La Kelly,8,11383240,-0.09%,https://www.youtube.com/watch?v=1ooy2CyFLH4
18,19,Yandel 150,Yandel & Feid,16,11199711,0.05%,https://www.youtube.com/watch?v=WHejvUhX6rk
19,12,I AM,IVE,3,10970840,-0.11%,https://www.youtube.com/watch?v=6ZUIwj3FgUY
20,25,Calm Down,Rema & Selena Gomez,34,10845744,0.15%,https://www.youtube.com/watch?v=WcIcVapfqXw
21,43,Kahani Suno,Kaifi Khalil,18,10449391,0.5%,https://www.youtube.com/watch?v=_XBVWlI8TsQ
22,24,AMG,Peso Pluma & Natanael Cano & Gabito Ballesteros,17,10321091,0.07%,https://www.youtube.com/watch?v=DWRj2BB8YHs
23,22,Bebe Dame,Fuerza Regida & Grupo Frontera,17,10138293,0.02%,https://www.youtube.com/watch?v=Oie--p6YqJo
24,29,Classy 101,Feid & Young Miko,4,10081556,0.1%,https://www.youtube.com/watch?v=cD5T1Y4b7wA
25,28,Nosso Quadro,Ana Castela,8,10023462,0.09%,https://www.youtube.com/watch?v=r9GrcxTGNWg
26,48,Chanel,Becky G & Peso Pluma,2,10004790,0.48%,https://www.youtube.com/watch?v=b2wQtu9YnWk
27,21,M.A (Remix),La Joaqui & Callejero Fino & BM,3,9788480,-0.02%,https://www.youtube.com/watch?v=PTfntSlhnwY
28,7,Princess Diana,Ice Spice,2,9567280,-0.49%,https://www.youtube.com/watch?v=gMq-I0dejjE
29,47,Frágil (Official Video),Yahritza Y Su Esencia & Grupo Frontera,3,9458504,0.4%,https://www.youtube.com/watch?v=FJ0CRDzsuCs
30,30,El Azul (Lyric Video) | Canto Yo,Junior H & Peso Pluma,3,9182288,0.1%,https://www.youtube.com/watch?v=abG78S3HRyM
31,34,Ya No Vuelvas (Versión Cuarteto),Luck Ra & La K'onga & Ke Personajes,18,9086385,0.15%,https://www.youtube.com/watch?v=Mroued07Z2U
32,15,Shakira: Bzrp Music Sessions Vol. 53,Bizarrap & Shakira,16,9065903,-0.22%,https://www.youtube.com/watch?v=CocEMWdc7Ck
33,33,Maan Meri Jaan,King,24,8807747,0.11%,https://www.youtube.com/watch?v=VuG7ge_8I2Y
34,46,No Se Va (En Vivo),Grupo Frontera,31,8775603,0.29%,https://www.youtube.com/watch?v=VtKcDwz6hiM
35,32,Mientras Me Curo Del Cora,KAROL G,8,8522634,0.07%,https://www.youtube.com/watch?v=37wmW9kYAlQ
