Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Butter,BTS,1,234788794,n/a,https://www.youtube.com/watch?v=WMweEpGlu_U
2,2,Lut Gaye,Nusrat Fateh Ali Khan & Jubin Nautiyal & Tanishk Bagchi,14,41421393,0.06%,https://www.youtube.com/watch?v=sCbbMZ-q4-I
3,1,Build a Bitch,Bella Poarch,2,34185067,-0.52%,https://www.youtube.com/watch?v=FLGCGc7sAUw
4,n/a,BTS (방탄소년단) 'Butter' @ Billboard Music Awards,BTS,1,29640134,n/a,https://www.youtube.com/watch?v=T7lhGz6Bfik
5,4,EL MAKINON (Official Video),KAROL G & Mariah Angeliq ,9,27089316,0.02%,https://www.youtube.com/watch?v=2jYEz66J_J4
6,6,Pareja Del Año,Myke Towers & Sebastián Yatra,6,22952115,-0.04%,https://www.youtube.com/watch?v=SRm2Ch4oFWs
7,7,Botella Tras Botella,Gera Mx & Christian Nodal,5,21656038,-0.08%,https://www.youtube.com/watch?v=XegHMc35Bo8
8,91,Ram pam pam,Natti Natasha & Becky G,2,21310517,2.14%,https://www.youtube.com/watch?v=SuxLrcx6MPY
9,24,Ram pam pam,Natti Natasha & Becky G,5,21228162,0.51%,https://www.youtube.com/watch?v=_wE3hDN06Qg
10,9,Baarish Ki Jaaye | B Praak Ft Nawazuddin Siddiqui & Sunanda Sharma | Jaani | Arvindr Khaira | DM,DM - Desi Melodies,9,21183690,0.05%,https://www.youtube.com/watch?v=TYaNfLLOLNY
11,3,good 4 u (Official Video),Olivia Rodrigo,2,20825390,-0.45%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
12,10,52 Gaj Ka Daman,Renuka Panwar & MJ,21,20301636,0.03%,https://www.youtube.com/watch?v=CZt-rVn2BJs
13,n/a,Todo De Ti,Rauw Alejandro,1,19372211,n/a,https://www.youtube.com/watch?v=CFPLIaMpGrY
14,13,Chatak Matak,Renuka Panwar & Sapna Choudhary,22,18620666,0.08%,https://www.youtube.com/watch?v=s9AICwTKgOg
15,27,Dynamite,BTS,40,18215023,0.44%,https://www.youtube.com/watch?v=gdZLi9oWNZg
16,14,HD VIDEO | कुँवारे में गंगा नहईले बानी | Ankush Raja  Shilpi Raj | Bhojpuri Song 2021,Ankush Raja Official,17,16927146,-0.01%,https://www.youtube.com/watch?v=YyVI46K8q9E
17,16,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,12,16325173,-0.01%,https://www.youtube.com/watch?v=adLGHcj_fmA
18,15,Peaches,Justin Bieber,10,16123702,-0.05%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
19,22,MC Don Juan MC Davi e MC Pedrinho - Bipolar (GR6 Explode) DJ 900,Gr6 Explode,4,15685200,0.09%,https://www.youtube.com/watch?v=12-3ZAsO_xA
20,21,Wafa Na Raas Aayee,Jubin Nautiyal & Meet Bros. & Nikhil-Vinay,5,14729572,0.02%,https://www.youtube.com/watch?v=Z7XiKx_rj2I
21,17,Volta Bebê Volta Neném,Dj Guuga,7,14079260,-0.1%,https://www.youtube.com/watch?v=x0EPgyNd9o0
22,23,Thoda Thoda Pyaar,Kumaar & Stebin Ben & Nilesh Ahuja,8,14051609,-0.01%,https://www.youtube.com/watch?v=USccSZnS8MQ
23,33,COCO COLA (Full Song) | Ruchika Jangid Kay D | New Haryanvi Songs Haryanavi 2020 | Nav Haryanvi,Nav Haryanvi,28,13520853,0.13%,https://www.youtube.com/watch?v=9UaG7UL5yS4
24,18,Batom de Cereja,Israel & Rodolffo,12,13372705,-0.14%,https://www.youtube.com/watch?v=3vYeQLJ2as4
25,45,#SarangaDariya​ | Love story Songs | Naga Chaitanya | Sai Pallavi | Sekhar Kammula | Pawan Ch,Mangli,13,13247656,0.32%,https://www.youtube.com/watch?v=h9Am4CYaLng
26,28,Save Your Tears (Official Music Video),The Weeknd,21,12721531,0.02%,https://www.youtube.com/watch?v=XXYlFuWEuKI
