Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Sorry,Justin Bieber,4,51314245,0.05%,https://www.youtube.com/watch?v=fRh_vgS2dFE
2,2,Hello (Official Music Video),Adele,4,32654775,-0.12%,https://www.youtube.com/watch?v=YQHsXMglC9A
3,4,Work,Rihanna,4,32104387,0%,https://www.youtube.com/watch?v=HL1UzIK-flA
4,3,PILLOWTALK,ZAYN,4,31825707,-0.04%,https://www.youtube.com/watch?v=C_3d6GntKbk
5,5,Love Yourself PURPOSE : The Movement,Justin Bieber,4,28061424,0%,https://www.youtube.com/watch?v=oyEuk8j8imI
6,9,Hasta el Amanecer,Nicky Jam,4,25537579,0.09%,https://www.youtube.com/watch?v=kkx-7fsiWgg
7,6,See You Again,Wiz Khalifa,4,23833951,-0.09%,https://www.youtube.com/watch?v=RgKAFK5djSk
8,7,What Do You Mean?,Justin Bieber,4,23606663,-0.02%,https://www.youtube.com/watch?v=DK_0jXPuIr0
9,8,Hotline Bling,Drake,4,22780258,-0.03%,https://www.youtube.com/watch?v=uxpDa-c-4Mc
10,14,Hymn for the Weekend,Coldplay,4,19494769,0.12%,https://www.youtube.com/watch?v=YykjpeuMNEk
11,10,Stitches (Official Music Video),Shawn Mendes,4,19401557,-0.09%,https://www.youtube.com/watch?v=VbfpW0pbvaU
12,18,Work from Home (Official Video),Fifth Harmony,3,19361704,0.19%,https://www.youtube.com/watch?v=5GL9JoH4Sws
13,12,Lean On,Major Lazer & DJ Snake,4,18843290,-0.04%,https://www.youtube.com/watch?v=YqeW9_5kURI
14,23,Alan Walker - Faded,Alan Walker,4,18199603,0.32%,https://www.youtube.com/watch?v=60ItHLz5WEA
15,17,Stressed Out,twenty one pilots,4,18032609,0.1%,https://www.youtube.com/watch?v=pXRviuL6vMY
16,11,Uptown Funk (Official Video),Mark Ronson,4,17861938,-0.13%,https://www.youtube.com/watch?v=OPf0YbXqDm0
17,15,The Hills,The Weeknd,4,16505246,-0.03%,https://www.youtube.com/watch?v=yzTuBuRdAyA
18,13,Sugar,Maroon 5,4,15803420,-0.13%,https://www.youtube.com/watch?v=09R8_2nJtjg
19,16,Watch Me (Whip / Nae Nae),Silentó,4,15563553,-0.06%,https://www.youtube.com/watch?v=vjW8wmF5VWc
20,20,Worth It (Official Video),Fifth Harmony,4,15117842,0.01%,https://www.youtube.com/watch?v=YBHQbu5rbdQ
21,19,Adventure of a Lifetime,Coldplay,4,14809471,-0.08%,https://www.youtube.com/watch?v=QtXby3twMmI
22,21,Can't Feel My Face Official Video,The Weeknd,4,13431442,-0.09%,https://www.youtube.com/watch?v=KEI4qSrkPAs
23,22,History (Official Video),One Direction,4,13163721,-0.1%,https://www.youtube.com/watch?v=yjmp8CoZBIo
24,32,Try Everything,Shakira,2,12822417,0.19%,https://www.youtube.com/watch?v=c6rP-YP4c5I
25,47,How Deep Is Your Love,Calvin Harris & Disciples,4,12712596,0.44%,https://www.youtube.com/watch?v=EgqUJOudrcM
26,24,Thinking out Loud,Ed Sheeran,4,12404582,-0.09%,https://www.youtube.com/watch?v=lp-EO5I60KA
27,27,Where Are Ü Now,Jack Ü & Justin Bieber,4,12162764,-0.03%,https://www.youtube.com/watch?v=nntGTK2Fhb0
28,25,Cheerleader (Felix Jaehn Remix) (Radio Edit),OMI,4,11970753,-0.08%,https://www.youtube.com/watch?v=jGflUbPQfW8
29,26,Picky,Joey Montana,4,11705834,-0.08%,https://www.youtube.com/watch?v=RqpKDkVzlqU
30,29,คนทางนั้น [ Miss You ] GiFT My Project (official audio),Gift My Project,4,11634099,-0.06%,https://www.youtube.com/watch?v=RbQ40oF-VP0
31,28,Love Me Like You Do [blank],Ellie Goulding,4,11540665,-0.06%,https://www.youtube.com/watch?v=AJtDXIazrMo
32,43,One Call Away,Charlie Puth,4,10989000,0.21%,https://www.youtube.com/watch?v=BxuY9FET9Y4
33,31,Chandelier (Official Video),Sia,4,10813239,-0.05%,https://www.youtube.com/watch?v=2vjPBrBU-TM
34,53,Lush Life,Zara Larsson,3,10339378,0.23%,https://www.youtube.com/watch?v=tD4HCZe-tew
35,35,แพ้ทาง,Labanoon,4,10264825,0.01%,https://www.youtube.com/watch?v=T_4RvW2zFww
36,34,Ginza,J. Balvin,4,10192321,0%,https://www.youtube.com/watch?v=zZjSX01P5dE
37,33,Drag Me Down (Official Video),One Direction,4,10164616,-0.04%,https://www.youtube.com/watch?v=Jwgf3wmiA04
38,38,Shake It Off,Taylor Swift,4,9614379,-0.03%,https://www.youtube.com/watch?v=nfWlot6h_JM
39,37,Blank Space,Taylor Swift,4,9606117,-0.03%,https://www.youtube.com/watch?v=e-ORhEE9VVg
40,36,Bailando,Enrique Iglesias,4,9471244,-0.05%,https://www.youtube.com/watch?v=NUsoVlDFqZg
41,39,Counting Stars,OneRepublic,4,9401542,-0.05%,https://www.youtube.com/watch?v=hT_nvWreIhg
42,44,Focus (Official Video),Ariana Grande,4,9280570,0.02%,https://www.youtube.com/watch?v=lf_wVfwpfp8
43,48,Roar,Katy Perry,4,9269781,0.06%,https://www.youtube.com/watch?v=CevxZvSJLk8
44,30,Light It Up (Remix),Major Lazer,4,9217819,-0.24%,https://www.youtube.com/watch?v=qDcFryDXQ7U
45,n/a,Dangerous Woman Audio,Ariana Grande,1,9191554,n/a,https://www.youtube.com/watch?v=TFrMDGfW_Sg
46,67,Te Busco - Cosculluela Feat. Nicky Jam Original Reggeton 2015,jaime eduardo rojas caceres,4,9089504,0.23%,https://www.youtube.com/watch?v=9N4yFVje_jk
47,42,Por Fin Te Encontré,Cali y El Dandee & Juan Magán,4,9088110,-0.03%,https://www.youtube.com/watch?v=_kxz7WX4mLU
48,40,Perfect (Official Video),One Direction,4,9019637,-0.05%,https://www.youtube.com/watch?v=Ho32Oh6b4jc
49,49,Chino & Nacho - Me Voy Enamorando ft. Farruko (Remix) (Official Music Video),Chino & Nacho,4,8801836,0%,https://www.youtube.com/watch?v=0yr75-gxVtM
50,46,Ay Vamos,J. Balvin,4,8757808,-0.03%,https://www.youtube.com/watch?v=TapXs54Ah3E
51,56,Dark Horse,Katy Perry,4,8512860,0.06%,https://www.youtube.com/watch?v=0KSOMA3QBU0
52,50,I'm an Albatraoz | OFFICIAL VIDEO,AronChupa,4,8498268,-0.01%,https://www.youtube.com/watch?v=Bznxx12Ptl0
53,45,Hey Mama,David Guetta,4,8471776,-0.06%,https://www.youtube.com/watch?v=uO59tfQ2TbA
54,41,Bad Blood,Taylor Swift,4,8398003,-0.11%,https://www.youtube.com/watch?v=QcIy9NiNbmo
55,51,All About That Bass (Official Video),Meghan Trainor,4,8348526,-0.02%,https://www.youtube.com/watch?v=7PCkvCPvDXk
56,54,La Gozadera (Official Video),Gente de Zona,4,8300121,0%,https://www.youtube.com/watch?v=VMp55KH_3wo
57,55,Borro Cassette (Official Lyric Video),Maluma,4,8164910,0%,https://www.youtube.com/watch?v=o66xQUqKzsc
58,52,Let Her Go (Live from The Factory Theatre Sydney),Passenger,4,8097528,-0.04%,https://www.youtube.com/watch?v=RBumgq5yVrA
59,59,คนไม่จำเป็น,Getsunova,4,7793296,0%,https://www.youtube.com/watch?v=fmAEiuuoc_0
60,98,I Took A Pill In Ibiza (Seeb Remix),Mike Posner,2,7747693,0.38%,https://www.youtube.com/watch?v=foE1mO2yM04
61,63,Marvin Gaye,Charlie Puth,4,7700989,0.02%,https://www.youtube.com/watch?v=igNVdlXhKcI
62,64,Solo Con Verte,Banda MS de Sergio Lizárraga,4,7610641,0.01%,https://www.youtube.com/watch?v=GOs96LMUCDA
63,83,Sunset (Official Video),Farruko,4,7588145,0.17%,https://www.youtube.com/watch?v=ZBMsSPR9QMg
64,69,Me Myself & I,G-Eazy & Bebe Rexha,3,7555838,0.04%,https://www.youtube.com/watch?v=bSfpSOBD30U
