Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Heeriye (Official Video) Jasleen Royal ft Arijit Singh| Dulquer Salmaan| Aditya Sharma |Taani Tanvir,Jasleen Royal,4,22018504,0.19%,https://www.youtube.com/watch?v=RLzC55ai0eo
2,2,MI EX TENÍA RAZÓN (Official Video),KAROL G,4,17124544,-0.05%,https://www.youtube.com/watch?v=VBcs8DZxBGc
3,3,LALA,Myke Towers,6,16449319,0.05%,https://www.youtube.com/watch?v=BVdngsy95mY
4,7,La Bebe (Remix),Yng Lvcas & Peso Pluma,24,15240413,0.07%,https://www.youtube.com/watch?v=3mchJ-EW9rM
5,6,Guli Mata,Saad Lamjarred & Shreya Ghoshal,8,14907053,0.05%,https://www.youtube.com/watch?v=Gp1RNYBckBs
6,15,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,5,13814098,0.19%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
7,14,Primera Cita,Carin Leon,10,13579283,0.13%,https://www.youtube.com/watch?v=jhMiIUb2GEA
8,12,un x100to,Grupo Frontera & Bad Bunny,21,12646275,0.03%,https://www.youtube.com/watch?v=3inw26U-os4
9,11,Seven,Jung Kook,8,12074130,-0.04%,https://www.youtube.com/watch?v=QU9c0053UAU
10,n/a,Por Mi México (Remix),MC Davo & Dharius & C-Kan & Lefty Sm & Neto Peña & Santa Fe Klan,1,12017609,n/a,https://www.youtube.com/watch?v=HEi7DYfYIXg
11,13,What Jhumka?,Arijit Singh & Jonita Gandhi,7,11884140,-0.03%,https://www.youtube.com/watch?v=87JIOAX3njM
12,16,LALA,Myke Towers,11,11453841,0.02%,https://www.youtube.com/watch?v=MkO9g3ywnG4
13,18,QLONA,KAROL G & Peso Pluma,4,10565802,0.07%,https://www.youtube.com/watch?v=BeUOBoSPWvA
14,48,Paint The Town Red,Doja Cat,4,10442100,0.56%,https://www.youtube.com/watch?v=m4_9TFeMfJE
15,8,Main Nikla Gaddi Leke,Udit Narayan & Aditya Narayan & Mithoon,6,10361230,-0.25%,https://www.youtube.com/watch?v=2nK6WBcGPOw
16,17,TQG,Shakira & KAROL G,28,10212570,-0.02%,https://www.youtube.com/watch?v=jZGpkLElSu8
17,21,Classy 101,Feid & Young Miko,23,10192095,0.05%,https://www.youtube.com/watch?v=cD5T1Y4b7wA
