Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,12,63225845,0.18%,https://www.youtube.com/watch?v=aJOTlE1K90k
2,4,Sin Pijama (Official Video),Natti Natasha & Becky G,17,37160192,-0.03%,https://www.youtube.com/watch?v=zEf423kYfqk
3,6,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,20,33220452,-0.02%,https://www.youtube.com/watch?v=9jI-z9QN6g8
4,7,Vaina loca,Manuel Turizo & Ozuna,8,32175852,-0.05%,https://www.youtube.com/watch?v=bx-fuY7LpSU
5,14,FEFE,6ix9ine,4,31368894,0.46%,https://www.youtube.com/watch?v=V_MXGdSBbAI
6,2,I Like It,Bad Bunny & Cardi B & J Balvin,13,30503505,-0.28%,https://www.youtube.com/watch?v=xTlNMmZKwpA
7,3,Ya No Tiene Novio (Official Video),Sebastián Yatra & Mau y Ricky,2,30396333,-0.27%,https://www.youtube.com/watch?v=-qGbUNQqVNc
8,9,No Me Acuerdo (Official Video),Natti Natasha & Thalía,12,29361372,0.06%,https://www.youtube.com/watch?v=iQEVguV71sI
9,n/a,Mitron|Jackky Bhagnani Kritika|Yo Yo Honey Singh,Yo Yo Honey Singh,1,27447492,n/a,https://www.youtube.com/watch?v=koGTs_14M5A
10,5,No Es Justo (Official Video),J Balvin & Zion & Lennox,8,25086607,-0.27%,https://www.youtube.com/watch?v=2zn4dAuZ2RU
11,n/a,Dekhte Dekhte (From "Batti Gul Meter Chalu"),Atif Aslam,1,24690725,n/a,https://www.youtube.com/watch?v=Ydp5fLbxUbk
12,15,Dilbar,Ikka & Dhvani Bhanushali & Neha Kakkar,7,23634004,0.1%,https://www.youtube.com/watch?v=JFcgOboQZ08
13,11,Culpables,Manuel Turizo,4,22487872,0.02%,https://www.youtube.com/watch?v=OYwdXMPu17E
14,19,Laung Laachi Title Track,Mannat Noor,17,21343418,0.08%,https://www.youtube.com/watch?v=YpkJO_GrCo0
15,13,X,Nicky Jam & J Balvin,25,20434120,-0.05%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
16,n/a,Kalesh,Mika Singh & Millind Gaba,1,19729630,n/a,https://www.youtube.com/watch?v=p8T5psA_HRY
17,n/a,Made for Now,Janet Jackson & Daddy Yankee,1,19720229,n/a,https://www.youtube.com/watch?v=seh_fZJqB94
18,n/a,Aao Kabhi Haveli Pe,Badshah & Sachin-Jigar & Nikhita Gandhi,1,19672514,n/a,https://www.youtube.com/watch?v=PkgStlsVaqw
19,17,Cuando Te Besé (Official Video),Becky G & Paulo Londra,3,19553346,-0.02%,https://www.youtube.com/watch?v=zAWsoFk2yVw
20,43,Dil Meri Na Sune (Jhankar),Atif Aslam,2,19197807,0.4%,https://www.youtube.com/watch?v=JylZrg49aXU
21,23,Solo,Clean Bandit,11,19174873,0.02%,https://www.youtube.com/watch?v=8JnfIa84TnU
22,25,DDU‐DU DDU‐DU,BLACKPINK,9,18976617,0.03%,https://www.youtube.com/watch?v=IHNzOHi8sJs
23,10,Mala Mía (Official Video),Maluma,2,18962241,-0.16%,https://www.youtube.com/watch?v=Q527XDLEpfU
24,12,Mi Cama ft. Nicky Jam (Official Remix),KAROL G,2,17964946,-0.17%,https://www.youtube.com/watch?v=InLvy_CFKUQ
25,32,Dame Tu Cosita,El Chombo,20,17912268,0.04%,https://www.youtube.com/watch?v=FzG4uDgje3M
26,30,El Farsante (Remix),Ozuna & Romeo Santos,30,17063012,-0.01%,https://www.youtube.com/watch?v=wfWkmURBNv8
27,24,Ishare Tere (From "Ishare Tere"),Guru Randhawa & Dhvani Bhanushali,5,16988883,-0.08%,https://www.youtube.com/watch?v=8nGFWWJLHio
28,20,In My Feelings,Drake,3,16978723,-0.14%,https://www.youtube.com/watch?v=DRS_PpOrUZ4
29,42,Perfect,Ed Sheeran,40,16969507,0.23%,https://www.youtube.com/watch?v=2Vv-BfVoq4g
30,18,Clandestino (Official Video),Maluma & Shakira,4,16960848,-0.15%,https://www.youtube.com/watch?v=1DhA69K3fZ4
31,36,no tears left to cry (Official Video),Ariana Grande,18,16226266,0.05%,https://www.youtube.com/watch?v=ffxKSjUwKdU
32,21,Taste (Official Video),Tyga,11,16147620,-0.16%,https://www.youtube.com/watch?v=LjxulQ1bEWg
33,31,Alex Rose  ft. Cazzu Lenny Tavarez Lyanno & Rauw Alejandro - Toda (Remix) [Video Oficial],Rauw Alejandro & Alex Rose,10,15795447,-0.08%,https://www.youtube.com/watch?v=lKDGxAHZt0E
34,n/a,On Point,KSI,1,15772957,n/a,https://www.youtube.com/watch?v=TofmKTHkAGE
35,37,Notificação preferida,Zé Neto & Cristiano,7,15544599,0.02%,https://www.youtube.com/watch?v=rYKOuKaWEjg
36,n/a,¿Cual es tu plan?,Ñejo & Bad Bunny & PJ Sin Suela,1,15510675,n/a,https://www.youtube.com/watch?v=iMOYZJq6XQo
37,26,No Brainer (Official Video),DJ Khaled,4,15432993,-0.16%,https://www.youtube.com/watch?v=kxloC1MKTpg
38,29,Mi Cama (Official Video),KAROL G,15,15333326,-0.13%,https://www.youtube.com/watch?v=8-mloCL49vs
39,n/a,Hookah Hookah - Bilal Saeed & Bloodline Music ft. Muhfaad,Desi Music Factory,1,14796877,n/a,https://www.youtube.com/watch?v=JfE5Deu8RTU
40,45,Dura,Daddy Yankee,31,14718827,0.08%,https://www.youtube.com/watch?v=sGIm0-dQd8M
41,22,Brindemos,Anuel AA,3,14394442,-0.24%,https://www.youtube.com/watch?v=kMPW3AvBf_o
42,16,Déjala Que Vuelva,Piso 21,44,14324342,-0.29%,https://www.youtube.com/watch?v=y7d9VLRO3vc
43,49,Status que eu não queria,Zé Neto & Cristiano,6,13487911,0.02%,https://www.youtube.com/watch?v=VfjFppJSvD4
44,39,Darkside,Alan Walker,4,13430658,-0.07%,https://www.youtube.com/watch?v=M-P4QBt-FWw
45,44,ผู้บ่าวเก่า,Tae Trakooltor,10,13124718,-0.04%,https://www.youtube.com/watch?v=ZAjAYMV9494
46,41,Estamos bien,Bad Bunny,8,13073084,-0.08%,https://www.youtube.com/watch?v=bcHTl9h7TWI
47,59,Asesina,Brytiago & Darell,14,13006602,0.16%,https://www.youtube.com/watch?v=AhQcNVyndSM
48,46,One Kiss (Official Video),Calvin Harris & Dua Lipa,16,12976278,-0.03%,https://www.youtube.com/watch?v=DkeiKbqa02g
