Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,We Don't Talk About Bruno (From "Encanto"),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,9,28963012,-0.04%,https://www.youtube.com/watch?v=bvWRMAU6V-c
2,1,Srivalli,Javed Ali,7,27641705,-0.52%,https://www.youtube.com/watch?v=hcMzwMrr1tE
3,18,Dhokha,Manan Bhardwaj & Arijit Singh,2,26189868,1.33%,https://www.youtube.com/watch?v=2JBYnvUlAEc
4,n/a,No se habla de Bruno (De "Encanto"),Isabel Garcés & Mauro Castillo & Olga Lucía Vives & Juanse Diez & Carolina Gaitán - La Gaita & Daniela Sierra,1,22981370,n/a,https://www.youtube.com/watch?v=wTi8yLyHeb8
5,n/a,Geççek,Tarkan,1,22314272,n/a,https://www.youtube.com/watch?v=R6gSMSYKhKU
6,3,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,7,21972234,-0.1%,https://www.youtube.com/watch?v=vdY5SFZBgnk
7,n/a,Ya No Somos Ni Seremos (Video Oficial),Christian Nodal,1,19734520,n/a,https://www.youtube.com/watch?v=jGhL1v594cU
8,4,Oo Bolega ya Oo Oo Bolega,Kanika Kapoor,7,19049424,-0.17%,https://www.youtube.com/watch?v=sqmNziU3OxQ
9,5,Kalaavathi - Music Video | Sarkaru Vaari Paata | Mahesh Babu | Keerthy Suresh | Thaman S | Parasuram,Saregama Telugu,2,17881027,-0.15%,https://www.youtube.com/watch?v=Vbu44JdN12s
10,9,Jikjin,TREASURE,2,17157197,0.18%,https://www.youtube.com/watch?v=ZJaKdBBzUYk
11,7,Karim Mahmoud Abdelaziz Ft Mohamed Osama |  الغزالة رايقة -  كريم محمود عبد العزيز ومحمد أسامة,Karim Mahmoud Abdelaziz,8,16002481,-0.08%,https://www.youtube.com/watch?v=-kC9ZRTR6D4
12,8,Malvada,Zé Felipe,4,14771286,-0.08%,https://www.youtube.com/watch?v=r0mNwyywHIY
13,11,The Family Madrigal (From "Encanto"),Olga Merediz & Stephanie Beatriz & Encanto - Cast,11,12552406,0%,https://www.youtube.com/watch?v=Yp5nPGWWMh4
14,6,Oo Anthiya Oo Oo Anthiya,Mangli,7,12004053,-0.32%,https://www.youtube.com/watch?v=u_wB6byrl5k
15,28,Still D.R.E.,Dr. Dre,2,11574735,0.27%,https://www.youtube.com/watch?v=_CL6n0FJZpk
16,19,Raja Ji Khoon Kaida,Shilpi Raj,6,11234257,0.04%,https://www.youtube.com/watch?v=nbU9fQFi5fY
17,15,Malvadão 3,Xamã,9,11225557,-0.04%,https://www.youtube.com/watch?v=i9NOkjmBszo
18,13,Desesperados,Rauw Alejandro & Chencho Corleone,9,11008927,-0.06%,https://www.youtube.com/watch?v=K9mTSekTktw
19,32,In Da Club International Version,50 Cent,23,10711951,0.22%,https://www.youtube.com/watch?v=5qm8PH4xAss
20,22,Salıncak,Mustafa Ceceli & Nigar Muharrem,7,10370522,-0.03%,https://www.youtube.com/watch?v=BebQwqnk0hM
21,23,MONEY (PERFORMANCE VIDEO),BLACKPINK,23,10173209,-0.03%,https://www.youtube.com/watch?v=dNCWe_6HAM8
22,n/a,Tillu Anna DJ Pedithe,Ram Miriyala,1,10111017,n/a,https://www.youtube.com/watch?v=M-954V9LORI
23,16,Vontade de Morder,Simone & Simaria & Zé Felipe,6,9808364,-0.16%,https://www.youtube.com/watch?v=bgf18kANm_k
24,25,O Antava Song | Pushpa Songs Telugu | Allu Arjun Samantha | DSP | Sukumar | Indravathi Chauhan,Aditya Music Playback,10,9586757,0.01%,https://www.youtube.com/watch?v=EEqq0_Etuos
25,n/a,I Hate YoungBoy,YoungBoy Never Broke Again,1,9488321,n/a,https://www.youtube.com/watch?v=k-PaOWxvnz0
26,n/a,En lo profundo/Peso (De "Encanto"),Sugey Torres,1,9475453,n/a,https://www.youtube.com/watch?v=7JXVgNvIXcI
27,27,Heat Waves (Official Video),Glass Animals,11,9458661,0.04%,https://www.youtube.com/watch?v=mRD0-GxqHVo
28,10,All Of You (From "Encanto"/Sing-Along),Encanto - Cast,2,9430157,-0.28%,https://www.youtube.com/watch?v=hrMxx8EV4JU
29,n/a,La familia Madrigal (De "Encanto"),Yaneth Waldman & Encanto - Elenco & Olga Lucía Vives,1,9290384,n/a,https://www.youtube.com/watch?v=JWe_smmkgrw
30,n/a,O.O,NMIXX,1,9223623,n/a,https://www.youtube.com/watch?v=3GWscde8rM8
31,26,Reliya Re,Shilpi Raj,4,9065851,-0.02%,https://www.youtube.com/watch?v=tnBjbnlTWKs
32,n/a,,,1,9006901,n/a,n/a
33,29,Dil Galti Kar Baitha Hai,Shardul Rathod & Jubin Nautiyal & Meet Bros.,22,8920352,-0.01%,https://www.youtube.com/watch?v=1--qqQrimMA
34,42,Without Me MTV Version,Eminem,7,8818012,0.13%,https://www.youtube.com/watch?v=YVkUvmDQ3HY
35,n/a,Nail Tech,Jack Harlow,1,8724025,n/a,https://www.youtube.com/watch?v=e2AeKIzfQus
36,53,Kabootar,Surender Romio & Renuka Panwar,5,8608604,0.22%,https://www.youtube.com/watch?v=qfSrPyX5Svk
37,n/a,BEHRI DUNIYA (Full Video) Parmish Verma Ft. Nikki Tamboli | Afsana Khan | Shevv | Melo Music,Melo Music,1,8517638,n/a,https://www.youtube.com/watch?v=i95twe1QKzc
38,n/a,Meri Jaan,Madhuleena Das,1,8445990,n/a,https://www.youtube.com/watch?v=RPFkaHG2ONA
39,17,La Trampa es Ley,LIT killah,2,8393320,-0.26%,https://www.youtube.com/watch?v=qyc07COpZDQ
40,33,Etnaset,MUSliM,16,8241314,-0.05%,https://www.youtube.com/watch?v=BGkL2Pq-g3A
41,n/a,AHHH HA,Lil Durk,1,8210926,n/a,https://www.youtube.com/watch?v=_q6go0G49A0
42,20,Tillu Anna DJ Pedithe,Ram Miriyala,3,8200559,-0.24%,https://www.youtube.com/watch?v=I8c0-NEBqL0
43,31,Yonaguni,Bad Bunny,38,8036428,-0.09%,https://www.youtube.com/watch?v=doLMt10ytHY
44,44,#Arvind Akela Kallu | नाच रे पतरकी | Neha Singh | Naach re Patarki | #Shilpi Raj | New Bhojpuri Song,Prashant Kumar & Arvind Akela Kallu & Shilpi Raj,8,7942027,0.04%,https://www.youtube.com/watch?v=OKic_gFagSs
45,n/a,Teri Ada (Video) Kaushik-Guddu | Mohit Chauhan ft.Saumya U | Mohsin Khan Shivangi Joshi | Kunaal V,VYRLOriginals,1,7938248,n/a,https://www.youtube.com/watch?v=SHC4EhwnLLU
46,35,STAY (Official Video),Justin Bieber & The Kid Laroi,33,7888879,-0.04%,https://www.youtube.com/watch?v=kTJczUoc26U
47,30,Bijlee Bijlee,Harrdy Sandhu,17,7863480,-0.11%,https://www.youtube.com/watch?v=NwdQx2P_ytk
48,39,Pepas (Official Video),Farruko,29,7639983,-0.05%,https://www.youtube.com/watch?v=y8trd3gjJt0
49,n/a,Inspiración (De "Encanto"),Isabel Garcés & Olga Lucía Vives,1,7550054,n/a,https://www.youtube.com/watch?v=FklTtTtAljg
50,46,Super Gremlin,Kodak Black,12,7369135,-0.01%,https://www.youtube.com/watch?v=kiB9qk4gnt4
51,37,Depende,Dj Guuga,5,7306984,-0.11%,https://www.youtube.com/watch?v=v9geHIUOxeA
52,12,Gangubai Kathiawadi | Dholida | Sanjay Leela Bhansali | Alia Bhatt | Official Video | Ajay Devgn,Saketh & Sanjay Leela Bhansali & Aswhini Chepuri & Sahithi Komanduri & P Sathya Yamini & V Pavani & Uma Neha & Harini Ivaturi,2,7283859,-0.41%,https://www.youtube.com/watch?v=Jh_VKJAEnUY
53,21,Ngày Đầu Tiên,Đức Phúc,2,7262309,-0.32%,https://www.youtube.com/watch?v=rIXhXaQ8tiM
54,48,Tum Tum,Thaman S & Harini Ivaturi,15,7225545,-0.01%,https://www.youtube.com/watch?v=tYSrY4iPX6w
55,38,Kusu Kusu,Zahrah S Khan & Dev Negi,16,7169312,-0.11%,https://www.youtube.com/watch?v=RgzLnmTaCAU
56,51,أدعج عيون,ماجد الرسلاني,12,7139023,0.01%,https://www.youtube.com/watch?v=eKKvQX3AV7w
57,52,Sabki Baaratein Aayi,Dev Negi Seepi Jha Jaspinder Narula,3,7109943,0.01%,https://www.youtube.com/watch?v=DsROfrRB-1k
58,34,Judge : Mankirt Aulakh (Official Video) New Punjabi Song Latest Punjabi Songs 2022 | Sky Digital,Mankirt Aulakh,3,7035390,-0.16%,https://www.youtube.com/watch?v=wujewK7E0dc
59,49,Monastery,Ryan Castro & Feid,14,7030064,-0.03%,https://www.youtube.com/watch?v=EOkCOYrPEsU
60,n/a,Naach Re Patarki 2.0 - Club Mix,Arvind Akela Kallu & Shilpi Raj & Rahul Kumar Mahato,1,6969781,n/a,https://www.youtube.com/watch?v=obLXVRO_DJU
61,65,#Video | हमके दुल्हिन बनालS | #Ankush Raja #Shilpi Raj | #Pallavi Giri | Bhojpuri Hit Song,Ankush Raja Official,15,6954099,0.12%,https://www.youtube.com/watch?v=AICC6h2FxJo
62,45,Mal Feito,Marília Mendonça & Hugo & Guilherme,6,6840666,-0.09%,https://www.youtube.com/watch?v=kyfXEMqvLgU
63,82,Jordan,Ryan Castro,2,6836400,0.22%,https://www.youtube.com/watch?v=oFKu8wm7RcA
64,n/a,Madiun Ngawi,Happy Asmara,1,6791956,n/a,https://www.youtube.com/watch?v=355bSFRbhg0
65,n/a,RUN2U (TAK Remix),STAYC,1,6761348,n/a,https://www.youtube.com/watch?v=grG41kS4MUA
66,43,Bloqueado,Gusttavo Lima,7,6754917,-0.12%,https://www.youtube.com/watch?v=14C28JSO-sg
67,36,Botadinha Saliente,MC Rogerinho,2,6678469,-0.18%,https://www.youtube.com/watch?v=kyjtx28z-bE
68,59,Fumando Mota,Los Lara,3,6608401,0.01%,https://www.youtube.com/watch?v=bEIPtOTJcMk
69,54,Medallo,Lenny Tavárez & Blessd & Justin Quiles,15,6605398,-0.05%,https://www.youtube.com/watch?v=hMhR6T7EEfQ
70,60,Toma Toma Vapo Vapo,Zé Felipe & MC Danny,15,6349622,-0.02%,https://www.youtube.com/watch?v=ey6H_cBy-OQ
71,64,Mujeriego,Ryan Castro,5,6214374,-0.01%,https://www.youtube.com/watch?v=SAvVnVNSvDk
72,67,Tacones Rojos (Official Video),Sebastián Yatra,7,6167239,0%,https://www.youtube.com/watch?v=Qz9gmiLBVFA
73,24,Saami Saami,Sithara Krishnakumar,6,6165365,-0.41%,https://www.youtube.com/watch?v=-ZAnN6groJw
74,89,Guiding Light,Paul van Dyk & Sue McLaren,2,6095864,0.16%,https://www.youtube.com/watch?v=0t6U9iRgD7k
75,n/a,Sus Huellas (Official Video),Romeo Santos,1,6030296,n/a,https://www.youtube.com/watch?v=rvmtQvA_cmM
76,47,Saami Saami Full Song | Pushpa Songs  Telugu | Allu Arjun Rashmika | DSP | Mounika Yadav | Sukumar,Aditya Music Playback,11,6028322,-0.17%,https://www.youtube.com/watch?v=JJFVjxFmYlY
77,n/a,The Next Episode,Dr. Dre,1,6011436,n/a,https://www.youtube.com/watch?v=QZXc39hT8t4
78,62,Easy On Me (Official Lyric Video),Adele,14,5981205,-0.08%,https://www.youtube.com/watch?v=X-yIEMduRXk
