Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Srivalli,Javed Ali,5,35038537,-0.04%,https://www.youtube.com/watch?v=hcMzwMrr1tE
2,2,We Don't Talk About Bruno (From "Encanto"),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,7,32070590,-0.03%,https://www.youtube.com/watch?v=bvWRMAU6V-c
3,3,Oo Anthiya Oo Oo Anthiya,Mangli,5,29269829,-0.03%,https://www.youtube.com/watch?v=u_wB6byrl5k
4,4,Oo Bolega ya Oo Oo Bolega,Kanika Kapoor,5,26615368,-0.09%,https://www.youtube.com/watch?v=sqmNziU3OxQ
5,5,Pushpa: Saami Saami,Allu Arjun & Rashmika Mandanna,5,25418268,0.12%,https://www.youtube.com/watch?v=vdY5SFZBgnk
6,n/a,Raataan Lambiyan,Jubin Nautiyal & Asees Kaur & Tanishk Bagchi,23,20159136,n/a,https://www.youtube.com/watch?v=gvyUuxdRdR4
7,8,Malvada,Zé Felipe,2,19981212,0.07%,https://www.youtube.com/watch?v=r0mNwyywHIY
8,7,Karim Mahmoud Abdelaziz Ft Mohamed Osama |  الغزالة رايقة -  كريم محمود عبد العزيز ومحمد أسامة,Karim Mahmoud Abdelaziz,6,18234274,-0.06%,https://www.youtube.com/watch?v=-kC9ZRTR6D4
9,n/a,Brividi (Sanremo 2022),Blanco & Mahmood,1,14253363,n/a,https://www.youtube.com/watch?v=MA_5P3u0apQ
10,9,Malvadão 3,Xamã,7,13829625,0%,https://www.youtube.com/watch?v=i9NOkjmBszo
11,18,Desesperados,Rauw Alejandro & Chencho Corleone,7,13530491,0.26%,https://www.youtube.com/watch?v=K9mTSekTktw
12,n/a,Do We Have A Problem? (Official Music Video),Nicki Minaj,1,12665204,n/a,https://www.youtube.com/watch?v=yrGR11TDRYM
13,10,The Family Madrigal (From "Encanto"),Olga Merediz & Stephanie Beatriz & Encanto - Cast,9,12652713,-0.05%,https://www.youtube.com/watch?v=Yp5nPGWWMh4
14,19,Dil Galti Kar Baitha Hai,Shardul Rathod & Jubin Nautiyal & Meet Bros.,20,12324366,0.16%,https://www.youtube.com/watch?v=1--qqQrimMA
15,12,Salıncak,Mustafa Ceceli & Nigar Muharrem,5,11555856,-0.11%,https://www.youtube.com/watch?v=BebQwqnk0hM
16,23,Etnaset,MUSliM,14,11455633,0.18%,https://www.youtube.com/watch?v=BGkL2Pq-g3A
17,13,Bijlee Bijlee,Harrdy Sandhu,15,11313144,-0.1%,https://www.youtube.com/watch?v=NwdQx2P_ytk
18,14,MONEY (PERFORMANCE VIDEO),BLACKPINK,21,10946179,-0.04%,https://www.youtube.com/watch?v=dNCWe_6HAM8
19,21,Vontade de Morder,Simone & Simaria & Zé Felipe,4,10781690,0.04%,https://www.youtube.com/watch?v=bgf18kANm_k
20,n/a,Black Summer,Red Hot Chili Peppers,1,10489760,n/a,https://www.youtube.com/watch?v=OS8taasZl8k
