Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Con Calma (Remix),Daddy Yankee,6,55245173,-0.05%,https://www.youtube.com/watch?v=DiItGE3eAyQ
2,n/a,Sucker (Official Video),Jonas Brothers,1,54405283,n/a,https://www.youtube.com/watch?v=CnAmeh0-E-U
3,2,Calma (Remix - Official Video),Pedro Capó & Farruko,20,44178600,-0.04%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
4,n/a,Please Me,Cardi B & Bruno Mars,1,42957809,n/a,https://www.youtube.com/watch?v=3y-O-4IL-PU
5,3,Secreto,KAROL G & Anuel AA,8,36547218,-0.06%,https://www.youtube.com/watch?v=gFZfwWZV074
6,4,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,40,33726595,-0.05%,https://www.youtube.com/watch?v=aJOTlE1K90k
7,7,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,22,26557220,-0.07%,https://www.youtube.com/watch?v=ixkoVwKQaJg
8,18,Dancing With A Stranger (Official Music Video),Sam Smith & Normani,5,26203997,0.44%,https://www.youtube.com/watch?v=av5JD1dfj_c
9,11,Coca Cola (From "Luka Chuppi"),Young Desi & Tony Kakkar & Neha Kakkar,4,26053224,0.1%,https://www.youtube.com/watch?v=_cPHiwPqbqo
10,8,Aankh Marey (From "Simmba"),Mika Singh & Kumar Sanu & Neha Kakkar,12,25287607,-0.06%,https://www.youtube.com/watch?v=vu5-aKf_QqA
11,n/a,CROWN,TOMORROW X TOGETHER,1,25112464,n/a,https://www.youtube.com/watch?v=W3iSnJ663II
12,20,Ella Quiere Beber (Remix),Anuel AA,17,23564842,0.32%,https://www.youtube.com/watch?v=0w3XwPVxcsw
13,n/a,Ozuna- BAILA BAILA BAILA (Video Oficial),Ozuna,2,22776943,n/a,https://www.youtube.com/watch?v=32F2d-wj4Xw
14,n/a,HP (Official Video),Maluma,1,22484581,n/a,https://www.youtube.com/watch?v=iMEhjsiHbwM
15,16,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,20,22059666,0.05%,https://www.youtube.com/watch?v=ApXoWvfEYVU
16,n/a,Thararat,YOUNGOHM,1,21811680,n/a,https://www.youtube.com/watch?v=FemL1-I3s6w
17,13,Desconocidos,Manuel Turizo & Mau y Ricky & Camilo,14,21171703,-0.01%,https://www.youtube.com/watch?v=8avC3hHNeSE
18,15,MIA,Drake & Bad Bunny,22,20591697,-0.02%,https://www.youtube.com/watch?v=OSUxrSe5GbI
19,6,Adan y Eva,Paulo Londra,14,19495280,-0.33%,https://www.youtube.com/watch?v=aSjflT_J0Xo
20,14,7 rings (Official Video),Ariana Grande,7,18659273,-0.12%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
21,17,Lady Gaga Bradley Cooper - Shallow (From A Star Is Born/Live From The Oscars),Bradley Cooper & Lady Gaga,2,18510021,-0.01%,https://www.youtube.com/watch?v=JPJjwHAIny4
22,22,Un Año (Official Video),Sebastián Yatra & Reik,5,17073295,-0.01%,https://www.youtube.com/watch?v=ghAvJMxE1qo
23,27,break up with your girlfriend i'm bored (Official Video),Ariana Grande,4,16991877,0.09%,https://www.youtube.com/watch?v=LH4Y1ZUUx2g
24,87,La Mejor Versión De Mí,Natti Natasha,4,16985073,1.06%,https://www.youtube.com/watch?v=LJMuk01J5yw
25,9,Aullando (Official Video),Wisin & Yandel & Romeo Santos,2,16545957,-0.33%,https://www.youtube.com/watch?v=-n9krkSb-ug
26,34,She Don't Know (From "Blessed"),Millind Gaba,9,15621602,0.09%,https://www.youtube.com/watch?v=_P3R63mmakg
27,32,Sajjna,Bhinda Aujla & Bobby Layal,2,15446220,0.05%,https://www.youtube.com/watch?v=37F8JT5pJWU
28,38,Better (Official Video),Khalid,14,15274107,0.14%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
29,25,Sweet but Psycho,Ava Max,12,15192306,-0.06%,https://www.youtube.com/watch?v=WXBHCQYxwr0
30,21,Duniyaa (From "Luka Chuppi"),Akhil & Dhvani Bhanushali,2,14179579,-0.2%,https://www.youtube.com/watch?v=TbkJ5HhFXdg
31,23,Alone,Marshmello,39,14075227,-0.15%,https://www.youtube.com/watch?v=ALZHF5UqnU4
32,55,Pa' mí (remix),Dalex,2,13931259,0.27%,https://www.youtube.com/watch?v=rm8krFiAJBw
33,29,Say My Name,David Guetta & Bebe Rexha & J Balvin,15,13891134,-0.08%,https://www.youtube.com/watch?v=ft4jcPSLJfY
34,53,a lot (Official Video),21 Savage,5,13753888,0.24%,https://www.youtube.com/watch?v=DmWWqogr_r8
35,19,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,48,13628754,-0.24%,https://www.youtube.com/watch?v=9jI-z9QN6g8
36,26,Amanece,Haze & Anuel AA,11,13473577,-0.16%,https://www.youtube.com/watch?v=xp6706wVdCI
37,41,No Te Contaron Mal (Video Oficial),Christian Nodal,16,13226514,0.04%,https://www.youtube.com/watch?v=CnuoXtaX8q0
38,37,Lamberghini,Raginii & The Doorbeen,10,12930309,-0.05%,https://www.youtube.com/watch?v=5X7WWVTrBvM
39,42,Laung Laachi Title Track,Mannat Noor,45,12760286,0.01%,https://www.youtube.com/watch?v=YpkJO_GrCo0
40,40,Aankh Marey (From "Simmba"),Mika Singh & Kumar Sanu & Neha Kakkar,13,12586804,-0.06%,https://www.youtube.com/watch?v=_KhQT-LGb-4
41,39,Sin Pijama (Official Video),Natti Natasha & Becky G,45,12527114,-0.06%,https://www.youtube.com/watch?v=zEf423kYfqk
42,45,Nunca Es Suficiente,Los Ángeles Azules,31,12428777,0.01%,https://www.youtube.com/watch?v=k76BgIb89-s
43,46,YNW Melly - Murder On My Mind [Official Video],YNW Melly,3,12352548,0.01%,https://www.youtube.com/watch?v=hqDinxaPUK4
44,36,Adictiva,Anuel AA & Daddy Yankee,16,12317622,-0.09%,https://www.youtube.com/watch?v=BvFJstCIrpw
45,33,Terremoto,Anitta & MC Kevinho,4,12095805,-0.17%,https://www.youtube.com/watch?v=O65FBF9RamQ
46,43,Nira Ishq (Slowed + Reverb),Guri,4,12032281,-0.04%,https://www.youtube.com/watch?v=VO7Vu207-e8
47,44,Nikle Currant (From "Nikle Currant"),Jassie Gill & Neha Kakkar,21,11879574,-0.04%,https://www.youtube.com/watch?v=uBaqgt5V0mU
48,50,Bohemian Rhapsody (live at Wembley Stadium / Saturday 12th July 1986),Queen,19,11864113,0.01%,https://www.youtube.com/watch?v=fJ9rUzIMcZQ
49,30,Culpables (Official Video),KAROL G & Anuel AA,25,11251664,-0.24%,https://www.youtube.com/watch?v=xfdG6vwIGGU
50,10,Brytiago & Anuel AA - Controla 🎮(Video Oficial),Brytiago,3,11251055,-0.54%,https://www.youtube.com/watch?v=f-bHkixKt0g
51,12,,,2,11209138,-0.51%,n/a
52,47,SAKHIYAAN (Full Song) Maninder Buttar | MixSingh | Babbu | Punjabi Songs | Sakhiyan | Ishtar Punjabi,Zahrah S Khan & Maninder Buttar,17,10953307,-0.1%,https://www.youtube.com/watch?v=S-ezhTXPVGU
53,n/a,Wild ft. Chelcee Grimes TINI Jhay Cortez (Official Video),Jonas Blue,1,10945478,n/a,https://www.youtube.com/watch?v=BQogzYUoQWU
54,76,Ishq Ka Raja,Addy Nagar,2,10615080,0.18%,https://www.youtube.com/watch?v=N_dV7--eGFc
55,31,Te Vi,Piso 21 & Micro TDH,6,10449218,-0.29%,https://www.youtube.com/watch?v=0yruvXjYoUo
56,49,Defaulter,Gurlez Akhtar & R Nait,3,10290423,-0.15%,https://www.youtube.com/watch?v=2zQuvi3w7hQ
