Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Smokin Out The Window,Silk Sonic & Anderson .Paak & Bruno Mars,1,7263404,n/a,https://www.youtube.com/watch?v=GG7fLOmlhYg
2,1,Who Want Smoke?? (Directed by Cole Bennett),Nardo Wick,5,4830398,-0.09%,https://www.youtube.com/watch?v=U2SNwtE-0Us
3,n/a,Lion Eyes,Lil Durk,1,3824721,n/a,https://www.youtube.com/watch?v=CEf5ekuwLn8
4,8,Super Gremlin,Kodak Black,2,3131184,0.55%,https://www.youtube.com/watch?v=kiB9qk4gnt4
5,n/a,Jumpin,NLE Choppa,1,2575365,n/a,https://www.youtube.com/watch?v=yjNJDJQZuhI
6,n/a,ESCAPE PLAN (Official Music Video),Travis Scott,1,2518311,n/a,https://www.youtube.com/watch?v=KPz33BLkvho
7,3,Life Support,YoungBoy Never Broke Again,9,2226637,-0.05%,https://www.youtube.com/watch?v=Z9AnasYjtvg
8,5,Fancy Like,Walker Hayes,20,2104515,-0.03%,https://www.youtube.com/watch?v=G_zuB-ogIBw
9,4,Easy On Me (Official Video),Adele,5,1999049,-0.1%,https://www.youtube.com/watch?v=U3ASj1L6_sY
10,n/a,Knife Talk (Official Video),Drake,1,1843098,n/a,https://www.youtube.com/watch?v=XqpQpt_cmhE
11,19,Street Runner,Rod Wave,36,1674681,0.09%,https://www.youtube.com/watch?v=AeaR5QbXgpM
12,10,Vaccine,NoCap,14,1663149,-0.03%,https://www.youtube.com/watch?v=3MLjfnouo88
13,14,Ya Supérame (En Vivo),Grupo Firme,15,1640762,-0.02%,https://www.youtube.com/watch?v=g2BzGJnNvEw
14,11,INDUSTRY BABY (Official Video),Jack Harlow & Lil Nas X,16,1622702,-0.04%,https://www.youtube.com/watch?v=UTHLKHL_whs
15,12,Maybach feat. Future (Official Music Video),42 Dugg,25,1598933,-0.05%,https://www.youtube.com/watch?v=gVGRIBWy6ig
16,17,Pepas (Official Video),Farruko,14,1555310,-0.05%,https://www.youtube.com/watch?v=y8trd3gjJt0
17,16,STAY (Official Video),Justin Bieber & The Kid Laroi,18,1550278,-0.05%,https://www.youtube.com/watch?v=kTJczUoc26U
18,n/a,Bitter (Narration By Cardi B),Summer Walker & Cardi B,1,1538349,n/a,https://www.youtube.com/watch?v=Dj24XNq1kvY
19,6,Switches & Dracs,Moneybagg Yo,3,1495509,-0.3%,https://www.youtube.com/watch?v=Hl19px8jid0
20,21,Outside (Better Days),MO3 & Og Bobby Billions,34,1487018,0%,https://www.youtube.com/watch?v=VT0YV-hJHzg
21,18,Wild Side (Official Video),Normani,17,1465133,-0.09%,https://www.youtube.com/watch?v=DFMEBquxeO8
22,20,Back In Blood,Pooh Shiesty,45,1447827,-0.06%,https://www.youtube.com/watch?v=0-Tm65i96TY
23,9,Pissed Me Off,Lil Durk,4,1425171,-0.2%,https://www.youtube.com/watch?v=DdDdQZHH2cM
24,15,EVERY CHANCE I GET (Official Music Video),DJ Khaled,28,1419772,-0.14%,https://www.youtube.com/watch?v=BTivsHlVcGU
25,n/a,No Love,Summer Walker & SZA,1,1326758,n/a,https://www.youtube.com/watch?v=IhSPyR72CqM
26,25,Break Or Make Me,YoungBoy Never Broke Again,7,1280457,-0.01%,https://www.youtube.com/watch?v=zQtIPvOeqAg
27,26,Me Metí En El Ruedo (En Vivo),Luis R Conriquez,13,1274015,0%,https://www.youtube.com/watch?v=JDkPpdkIl7g
28,27,You’re Mines Still,Yung Bleu,47,1250424,0.05%,https://www.youtube.com/watch?v=_bptrMV3zHE
29,22,Way 2 Sexy (Official Video),Drake ft. Future and Young Thug,10,1249846,-0.13%,https://www.youtube.com/watch?v=vX9msKu75qs
30,28,Tombstone,Rod Wave,32,1243969,0.05%,https://www.youtube.com/watch?v=wo9AlOrQ3iE
31,n/a,Being Honest (Remix),G Herbo & Kay Flock,1,1219289,n/a,https://www.youtube.com/watch?v=_Zok3BxWkLg
32,31,RAPSTAR (Official Video),Polo G,31,1202201,0.03%,https://www.youtube.com/watch?v=w2IhccXakkE
33,33,Save Your Tears (Official Music Video),The Weeknd,45,1198147,0.05%,https://www.youtube.com/watch?v=XXYlFuWEuKI
34,32,INDUSTRY BABY,Jack Harlow & Lil Nas X,15,1153575,0.01%,https://www.youtube.com/watch?v=HCq1OcAEAm0
35,n/a,Toxic,Summer Walker,1,1142288,n/a,https://www.youtube.com/watch?v=UGmAJuO8eJ8
