Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,3,MR. TAKE YA B*TCH,Lil Mabu,2,4444122,0.63%,https://www.youtube.com/watch?v=b_rpj_nMWBI
2,1,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,12,3019201,-0.08%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
3,6,Según Quién,Maluma & Carin Leon,6,2119422,0.04%,https://www.youtube.com/watch?v=69lO08ar-mI
4,5,Favorite Song,Toosii,32,1991030,-0.06%,https://www.youtube.com/watch?v=4D89Qr5vH6U
5,4,Rich Men North Of Richmond,Oliver Anthony Music,10,1932265,-0.12%,https://www.youtube.com/watch?v=sqSA-SY5Hro
6,8,Great Gatsby,Rod Wave,6,1924091,0.08%,https://www.youtube.com/watch?v=nM6ayGKXFCw
7,18,Good Good,Usher & Summer Walker & 21 Savage,9,1727344,0.19%,https://www.youtube.com/watch?v=7jA-tE-4BYI
8,7,Por Mi México (Remix),MC Davo & Dharius & C-Kan & Lefty Sm & Neto Peña & Santa Fe Klan,9,1716137,-0.08%,https://www.youtube.com/watch?v=HEi7DYfYIXg
9,2,MONACO,Bad Bunny,2,1702723,-0.41%,https://www.youtube.com/watch?v=_PJvpq8uOZM
10,11,La Bebe (Remix),Yng Lvcas & Peso Pluma,31,1691584,-0.01%,https://www.youtube.com/watch?v=3mchJ-EW9rM
11,9,MI EX TENÍA RAZÓN (Official Video),KAROL G,11,1617731,-0.07%,https://www.youtube.com/watch?v=VBcs8DZxBGc
12,15,All My Life,Lil Durk,24,1606162,0.01%,https://www.youtube.com/watch?v=Z4N8lzKNfy4
13,10,un x100to,Grupo Frontera & Bad Bunny,28,1604139,-0.06%,https://www.youtube.com/watch?v=3inw26U-os4
14,13,Ella Baila Sola,Eslabón Armado & Peso Pluma,29,1602257,-0.03%,https://www.youtube.com/watch?v=lZiaYpD9ZrI
15,14,Paint The Town Red,Doja Cat,12,1549023,-0.03%,https://www.youtube.com/watch?v=m4_9TFeMfJE
16,16,Last Night,Morgan Wallen,35,1517747,0%,https://www.youtube.com/watch?v=bUjPPBxbQrQ
17,20,Put It On Da Floor Again,Latto,21,1514419,0.1%,https://www.youtube.com/watch?v=-WtNCR3EDS4
18,40,Water,Tyla,3,1348953,0.35%,https://www.youtube.com/watch?v=XoiOOiuH8iI
19,17,LADY GAGA,Peso Pluma & Gabito Ballesteros & Junior H,14,1342344,-0.1%,https://www.youtube.com/watch?v=3Wnso2A4PZE
20,28,Qué Onda Perdida,Grupo Firme & Gerardo Coronel,30,1341279,0.05%,https://www.youtube.com/watch?v=1WPWhghNipM
21,22,LALA,Myke Towers,13,1333535,-0.03%,https://www.youtube.com/watch?v=BVdngsy95mY
22,21,Thang For You,Rylo Rodriguez,18,1278082,-0.07%,https://www.youtube.com/watch?v=hpK16l6fDsg
23,n/a,TOO MUCH,The Kid Laroi & Jung Kook & Central Cee,1,1253305,n/a,https://www.youtube.com/watch?v=83Lv790h79k
24,30,Primera Cita,Carin Leon,18,1223885,-0.01%,https://www.youtube.com/watch?v=jhMiIUb2GEA
25,83,This Is Halloween (From Tim Burton's "The Nightmare Before Ch...,The Citizens of Halloween,5,1214329,0.65%,https://www.youtube.com/watch?v=ZVuToMilP0A
26,31,Peaches & Eggplants (Official Video),Young Nudy,18,1213538,0.06%,https://www.youtube.com/watch?v=pGsetzZscws
27,23,QUE VUELVAS,Grupo Frontera & Carin Leon,46,1203463,-0.09%,https://www.youtube.com/watch?v=gG3516BF5_w
28,29,Johnny Dang (ChopNotSlop Remix),That Mexican OT,22,1200367,-0.04%,https://www.youtube.com/watch?v=tvmUrOSahsc
29,24,RUBICON,Peso Pluma,18,1194463,-0.09%,https://www.youtube.com/watch?v=2t4s1peIZfU
30,33,Snooze,SZA,9,1178364,0.06%,https://www.youtube.com/watch?v=LDY_XyxBu8A
31,34,Qué Agonía,Ángela Aguilar & Yuridia,48,1102612,0%,https://www.youtube.com/watch?v=Q8xIa7KcI1A
32,32,Thinkin’ Bout Me,Morgan Wallen,25,1099424,-0.02%,https://www.youtube.com/watch?v=5DCdL1zdpdM
33,n/a,Lyrical Eazy,Rick Ross & Meek Mill,1,1093957,n/a,https://www.youtube.com/watch?v=hwsn7V2bdzA
34,38,Where You Are (From "Moana"/Sing-Along),Auliʻi Cravalho & Louise Bush & Christopher Jackson & Nicole Scherzinger & Rachel House,10,1064083,0.01%,https://www.youtube.com/watch?v=RTWhvp_OD6s
