Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,This Is America (Official Video),Childish Gambino,3,14748717,-0.46%,https://www.youtube.com/watch?v=VYOjWnS4cMY
2,2,Boo'd Up,Ella Mai,4,11266733,0.25%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
3,n/a,FAKE LOVE,BTS,1,8522334,n/a,https://www.youtube.com/watch?v=7C2z4GqqS5E
4,5,God's Plan,Drake,14,7607335,-0.03%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
5,12,Overdose,YoungBoy Never Broke Again,4,7282813,0.35%,https://www.youtube.com/watch?v=YDQXzY11aS0
6,7,Psycho,Post Malone,9,7144271,0.08%,https://www.youtube.com/watch?v=au2n7VVGv_c
7,3,Nice For What,Drake,6,7051522,-0.18%,https://www.youtube.com/watch?v=U9BwWKXjVaI
8,6,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,6,6872415,-0.01%,https://www.youtube.com/watch?v=9jI-z9QN6g8
9,8,Walk It Talk It,Migos,10,6579948,0.1%,https://www.youtube.com/watch?v=fGqdIPer-ms
10,4,Freaky Friday,Lil Dicky & Chris Brown,11,6546370,-0.21%,https://www.youtube.com/watch?v=aZla1ttZHaw
11,13,Call Out My Name (Official Video),The Weeknd,6,6132570,0.16%,https://www.youtube.com/watch?v=M4ZoCHID9GI
12,n/a,Be Careful,Cardi B,1,5860576,n/a,https://www.youtube.com/watch?v=8zSRkr1nQNw
13,10,Meant to Be,Bebe Rexha,30,5780283,0.01%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
14,14,Genie,YoungBoy Never Broke Again,8,5064311,-0.03%,https://www.youtube.com/watch?v=nQ1mmVG-G1g
15,9,no tears left to cry (Official Video),Ariana Grande,5,4901435,-0.18%,https://www.youtube.com/watch?v=ffxKSjUwKdU
16,11,Gucci Flip Flops,Bhad Bhabie,4,4421661,-0.21%,https://www.youtube.com/watch?v=tsp7IOr7Q9A
17,16,Esskeetit,Lil Pump,6,4342625,-0.05%,https://www.youtube.com/watch?v=DPxL7dO5XPc
18,17,Heaven,Kane Brown,21,4297868,0%,https://www.youtube.com/watch?v=dRX0wDNK6S4
19,15,Through the Storm,YoungBoy Never Broke Again,8,3815974,-0.2%,https://www.youtube.com/watch?v=53_HPbH64_M
20,n/a,La Vida Sin Ti,Piso 21,1,3400189,n/a,https://www.youtube.com/watch?v=c9yvtEcI-hA
21,19,Lust,Lil Skies,3,3327794,-0.18%,https://www.youtube.com/watch?v=tcaw6lzYt1Q
22,20,Plug Walk,Rich The Kid,11,3322854,-0.08%,https://www.youtube.com/watch?v=ToY6sjSV8h8
23,21,X,Nicky Jam & J Balvin,12,3086296,-0.14%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
24,18,Dame Tu Cosita,El Chombo,7,3017830,-0.26%,https://www.youtube.com/watch?v=FzG4uDgje3M
25,23,Sin Pijama (Official Video),Natti Natasha & Becky G,5,2973805,-0.12%,https://www.youtube.com/watch?v=zEf423kYfqk
26,31,Dura (Remix),Daddy Yankee,4,2856889,0.03%,https://www.youtube.com/watch?v=j1W5An7eo2g
27,28,Powerglide,Rae Sremmurd,10,2817442,-0.11%,https://www.youtube.com/watch?v=95Rzsn-zjr0
28,22,1942 Flows,Meek Mill,7,2726099,-0.19%,https://www.youtube.com/watch?v=Pgd_Tgi-pbQ
29,27,Chun-Li,Nicki Minaj,3,2526055,-0.22%,https://www.youtube.com/watch?v=Wpm07-BGJnE
30,30,Young Dumb & Broke (Official Video),Khalid,39,2491244,-0.13%,https://www.youtube.com/watch?v=IPfJnp1guPc
31,32,We Poppin',YoungBoy Never Broke Again,3,2484161,-0.08%,https://www.youtube.com/watch?v=SKexLz5QRN0
32,39,Thunder,Imagine Dragons,35,2443601,0.01%,https://www.youtube.com/watch?v=fKopy74weus
33,35,You Make It Easy (Lyric Video),Jason Aldean,16,2418062,-0.01%,https://www.youtube.com/watch?v=jLCHpZ6B1gU
34,25,Pray For Me (Official Lyric Video),Kendrick Lamar & The Weeknd,11,2385139,-0.27%,https://www.youtube.com/watch?v=XR7Ev14vUh8
35,40,Outside Today,YoungBoy Never Broke Again,18,2360342,-0.01%,https://www.youtube.com/watch?v=74hZN9i2eEA
36,n/a,,,1,2254149,n/a,n/a
37,37,Diamond Teeth Samurai,YoungBoy Never Broke Again,8,2240926,-0.08%,https://www.youtube.com/watch?v=SsyUGltfuZo
38,38,Marry Me,Thomas Rhett,23,2239590,-0.08%,https://www.youtube.com/watch?v=p_IwENcMPOA
39,45,Too Good At Goodbyes,Sam Smith,35,2190220,0.01%,https://www.youtube.com/watch?v=J_ub7Etch2U
40,43,Bodak Yellow,Cardi B,47,2179408,-0.05%,https://www.youtube.com/watch?v=PEGccV-NOm8
41,58,Beautiful Crazy,Luke Combs,3,2177074,0.13%,https://www.youtube.com/watch?v=rItv9i6c7AY
42,44,What Ifs,Kane Brown,41,2150367,-0.02%,https://www.youtube.com/watch?v=fM8V1XOI-14
43,36,Barbie Tingz,Nicki Minaj,3,2118218,-0.14%,https://www.youtube.com/watch?v=eppa0RXRU-I
44,n/a,Garden (Say It Like Dat) (Official Video),SZA,1,2084207,n/a,https://www.youtube.com/watch?v=pcJo0tIWybY
45,53,Échame La Culpa,Luis Fonsi & Demi Lovato,24,2077848,0.04%,https://www.youtube.com/watch?v=TyHvyGVs42U
46,24,ATM,J. Cole,5,2073911,-0.38%,https://www.youtube.com/watch?v=vUTI4bPdlgE
47,n/a,Don’t Go Breaking My Heart,Backstreet Boys,1,2032144,n/a,https://www.youtube.com/watch?v=6SuMbFuKDf8
48,55,Mercy,Brett Young,10,1953084,-0.02%,https://www.youtube.com/watch?v=Thvm6dADOms
49,47,Finesse (remix),Bruno Mars,21,1929143,-0.1%,https://www.youtube.com/watch?v=LsoLEjrDogU
50,41,El Farsante (Remix),Ozuna & Romeo Santos,17,1928466,-0.17%,https://www.youtube.com/watch?v=wfWkmURBNv8
51,46,Tu Postura,Banda MS de Sergio Lizárraga,5,1927510,-0.11%,https://www.youtube.com/watch?v=8BDrtvy0SNM
52,52,Sativa,Jhené Aiko,16,1864238,-0.09%,https://www.youtube.com/watch?v=5x-d3pabd5o
53,49,21 Savage Offset Metro Boomin - Ric Flair Drip (Official Music Video),21 Savage,12,1834507,-0.12%,https://www.youtube.com/watch?v=LPTlvQ1Zet0
54,n/a,Familiar (Official Video),Liam Payne & J Balvin,1,1824979,n/a,https://www.youtube.com/watch?v=oWw1BcFhk-k
55,33,Única,Ozuna,4,1811013,-0.31%,https://www.youtube.com/watch?v=Ck4xHocysLw
56,60,Dura,Daddy Yankee,18,1793948,-0.01%,https://www.youtube.com/watch?v=sGIm0-dQd8M
57,34,Zombie,Bad Wolves,11,1792314,-0.28%,https://www.youtube.com/watch?v=9XaS93WMRQQ
58,62,Whatever It Takes (Official Music Video),Imagine Dragons,10,1739018,0.01%,https://www.youtube.com/watch?v=gOsM-DYAEhY
59,54,One Number Away,Luke Combs,2,1724578,-0.14%,https://www.youtube.com/watch?v=Ct9BFr9XBaI
60,n/a,El Clavo (Remix - Official Lyric Video),Prince Royce,1,1650542,n/a,https://www.youtube.com/watch?v=FVsbPW0HC88
61,67,Five More Minutes (Official Video),Scotty McCreery,18,1609229,0%,https://www.youtube.com/watch?v=2dPDBU9MC8c
62,51,In My Blood (Official Music Video),Shawn Mendes,4,1599333,-0.23%,https://www.youtube.com/watch?v=36tggrpRoTI
63,63,Delicate,Taylor Swift,11,1533391,-0.07%,https://www.youtube.com/watch?v=tCXGJQYZ9JA
64,81,Síguelo bailando,Ozuna,20,1522158,0.24%,https://www.youtube.com/watch?v=Dvpd9_5vuks
65,n/a,Asesina,Brytiago & Darell,1,1512936,n/a,https://www.youtube.com/watch?v=AhQcNVyndSM
66,n/a,1942 (Official Video),G-Eazy,1,1505353,n/a,https://www.youtube.com/watch?v=rDl3gAJpm_4
67,56,I'm Not Racist,Joyner Lucas,10,1503581,-0.24%,https://www.youtube.com/watch?v=43gm3CJePn0
68,59,One Kiss (Official Video),Calvin Harris & Dua Lipa,3,1494426,-0.22%,https://www.youtube.com/watch?v=DkeiKbqa02g
69,77,Marmalade,Macklemore,15,1454939,0.08%,https://www.youtube.com/watch?v=EyBooxCkF3A
70,n/a,Chun-Li (Live on SNL / 2018),Nicki Minaj,1,1407573,n/a,https://www.youtube.com/watch?v=2in8XqiElwc
71,68,Solita,DJ Luian & Almighty & Mambo Kingz,17,1396453,-0.12%,https://www.youtube.com/watch?v=j-sz8M8gc6U
72,n/a,Hielo,Daddy Yankee,1,1391873,n/a,https://www.youtube.com/watch?v=n_W54baizX8
73,n/a,Don’t Say You Love Me,Fifth Harmony,1,1381457,n/a,https://www.youtube.com/watch?v=ju_inUnrLc4
74,29,Me Niego,Reik,12,1373252,-0.55%,https://www.youtube.com/watch?v=JyqD_zfXfi8
75,n/a,Ocean,TK Kravitz,2,1316928,n/a,https://www.youtube.com/watch?v=pllOwLWU3eY
76,71,El Anillo (Official Video),Jennifer Lopez,4,1282403,-0.11%,https://www.youtube.com/watch?v=LryQJ25CnKU
77,64,Bella Remix,Wolfine,2,1254026,-0.23%,https://www.youtube.com/watch?v=3TrkEh_Af7I
78,61,Youth (Official Lyric Video),Shawn Mendes,3,1252097,-0.28%,https://www.youtube.com/watch?v=Bs-Hr-gEJAU
