Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,Boy With Luv,BTS,1,13372767,n/a,https://www.youtube.com/watch?v=XsX3ATc3FbA
2,1,Racks in the Middle,Nipsey Hussle,8,9349230,0.02%,https://www.youtube.com/watch?v=PAcGg_4KKYs
3,2,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,26,7035988,-0.01%,https://www.youtube.com/watch?v=ApXoWvfEYVU
4,n/a,Clout ft. Cardi B (Official Video),Offset,1,6946405,n/a,https://www.youtube.com/watch?v=mt2zvsvkKKo
5,4,FREEDDAWG,YoungBoy Never Broke Again,2,5683446,-0.02%,https://www.youtube.com/watch?v=bUAJpE4ycjE
6,6,bad guy (Official Music Video),Billie Eilish,3,5294051,-0.02%,https://www.youtube.com/watch?v=DyDfgMOUjCI
7,9,Dancing With A Stranger (Official Music Video),Sam Smith & Normani,11,5029884,0.09%,https://www.youtube.com/watch?v=av5JD1dfj_c
8,8,Please Me,Cardi B & Bruno Mars,7,4702641,-0.04%,https://www.youtube.com/watch?v=3y-O-4IL-PU
9,7,YNW Melly - Murder On My Mind [Official Video],YNW Melly,35,4559322,-0.09%,https://www.youtube.com/watch?v=hqDinxaPUK4
10,13,Calma (Remix - Official Video),Pedro Capó & Farruko,18,4522542,0.11%,https://www.youtube.com/watch?v=1_zgKRBrT0Y
11,16,Te robaré,Nicky Jam & Ozuna,2,4280380,0.11%,https://www.youtube.com/watch?v=aA_kuFTV-P8
12,12,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,47,4040798,-0.05%,https://www.youtube.com/watch?v=aJOTlE1K90k
13,19,Suge,DaBaby,7,3743168,0.02%,https://www.youtube.com/watch?v=KvuQNNVrbtM
14,14,Better (Official Video),Khalid,23,3702161,-0.07%,https://www.youtube.com/watch?v=x3bfa3DZ8JM
15,17,West Coast,G-Eazy & Blueface,3,3444743,-0.08%,https://www.youtube.com/watch?v=KCXSkp-CFqQ
16,20,Con Calma (Remix),Daddy Yankee,12,3403672,-0.06%,https://www.youtube.com/watch?v=DiItGE3eAyQ
17,15,a lot (Official Video),21 Savage,11,3287507,-0.16%,https://www.youtube.com/watch?v=DmWWqogr_r8
18,10,Put a Date On It,Yo Gotti,12,3233263,-0.28%,https://www.youtube.com/watch?v=1PnHB4sLqew
19,n/a,Envy Me,Calboy,1,3166152,n/a,https://www.youtube.com/watch?v=FhPvceQcfzE
20,18,Talk (Official Video),Khalid,6,3049275,-0.17%,https://www.youtube.com/watch?v=hE2Ira-Cwxo
21,23,Close Friends,Lil Baby,10,3012890,0.03%,https://www.youtube.com/watch?v=hhzYbExfVIY
22,26,Taste (Official Video),Tyga,47,2890168,0.01%,https://www.youtube.com/watch?v=LjxulQ1bEWg
23,30,Pop Out,Polo G & Lil Tjay,9,2871640,0.08%,https://www.youtube.com/watch?v=g-uW3I_AtDE
24,28,Beautiful Crazy,Luke Combs,38,2730770,-0.01%,https://www.youtube.com/watch?v=rItv9i6c7AY
25,25,Nunca Es Suficiente,Los Ángeles Azules,33,2729224,-0.06%,https://www.youtube.com/watch?v=k76BgIb89-s
26,24,Pure Water,Mustard & Migos,6,2720937,-0.07%,https://www.youtube.com/watch?v=9hJ8lLNWrM4
27,27,7 rings (Official Video),Ariana Grande,13,2681840,-0.04%,https://www.youtube.com/watch?v=QYh6mYIJG2Y
28,n/a,Shotta Flow,NLE Choppa,1,2477506,n/a,https://www.youtube.com/watch?v=3W0e7aI0gAg
29,31,Pimpin Ain't Eazy,Kodak Black,8,2439227,-0.08%,https://www.youtube.com/watch?v=OE_dwXN_YHI
30,32,Valuable Pain,YoungBoy Never Broke Again,19,2433159,-0.05%,https://www.youtube.com/watch?v=jWu_GqHxmWQ
31,21,Saturday Nights REMIX (Official Video),Kane Brown & Khalid,8,2373925,-0.29%,https://www.youtube.com/watch?v=5hqK-A0UxKw
32,34,Freestyle,Lil Baby,37,2347456,-0.06%,https://www.youtube.com/watch?v=MHryuYVyHhk
33,35,Double Up,Nipsey Hussle,3,2330690,-0.03%,https://www.youtube.com/watch?v=pwBFOuCrdr4
34,5,Kill This Love,BLACKPINK,3,2321989,-0.58%,https://www.youtube.com/watch?v=2S24-y0Ij3Y
35,52,Nights Like This,Kehlani,4,2316199,0.24%,https://www.youtube.com/watch?v=I99qCuWx1mI
36,n/a,you should see me in a crown (Official Video By Takashi Murak...,Billie Eilish,1,2307912,n/a,https://www.youtube.com/watch?v=coLerbRvgsQ
37,29,Last Time That I Checc’d,Nipsey Hussle,3,2306461,-0.14%,https://www.youtube.com/watch?v=QM9xgHibvzM
38,49,Rumor (Glover Mix),Lee Brice,5,2305932,0.16%,https://www.youtube.com/watch?v=ObptpVRe6ek
39,39,Down Below,Roddy Ricch,7,2294549,0.01%,https://www.youtube.com/watch?v=CJOZc02VwJM
40,38,MIDDLE CHILD,J. Cole,8,2276793,0%,https://www.youtube.com/watch?v=WILNIXZr2oc
41,43,bury a friend (Official Music Video),Billie Eilish,12,2239639,0.03%,https://www.youtube.com/watch?v=HUHC9tYz8ik
42,40,Wow.,Post Malone,5,2213220,-0.02%,https://www.youtube.com/watch?v=393C3pr2ioY
43,50,La Romana,Bad Bunny & El Alfa,2,2186660,0.1%,https://www.youtube.com/watch?v=kPg3M4C9N9w
