Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Lose You To Love Me (Official Music Video),Selena Gomez,2,8616043,0.11%,https://www.youtube.com/watch?v=zlJDTxahav0
2,7,Look At Her Now,Selena Gomez,2,6568034,0.8%,https://www.youtube.com/watch?v=8u-_64S7plI
3,2,Bandit,Juice WRLD & YoungBoy Never Broke Again,4,5927856,-0.21%,https://www.youtube.com/watch?v=Sw5fNI400E4
4,4,House Arrest Tingz,YoungBoy Never Broke Again,6,4650203,-0.12%,https://www.youtube.com/watch?v=ALimx-H8C6s
5,n/a,First Class ft. Gunna (Official Video),Blueface,1,3813700,n/a,https://www.youtube.com/watch?v=_BOvRhfKVdk
6,24,Que Tire Pa Lante,Daddy Yankee,2,3693813,0.73%,https://www.youtube.com/watch?v=fAgvmh1jaCE
7,58,Walls Talking,Kevin Gates,3,3663531,1.86%,https://www.youtube.com/watch?v=nqK2cD1SbOg
8,68,Slide (Official Video),H.E.R.,2,3504527,2.1%,https://www.youtube.com/watch?v=SUJloylmEZM
9,5,NLE Choppa - Camelot (Directed by Cole Bennett),Lyrical Lemonade,6,3313336,-0.18%,https://www.youtube.com/watch?v=0II-EFw9J0A
10,3,All Dat (Official Music Video),Megan Thee Stallion & Moneybagg Yo,4,3044972,-0.52%,https://www.youtube.com/watch?v=FEUaB2jV_kM
11,9,Panini (Official Video),Lil Nas X,9,2981233,-0.13%,https://www.youtube.com/watch?v=bXcSLI58-h8
12,8,In Control,YoungBoy Never Broke Again,4,2874730,-0.17%,https://www.youtube.com/watch?v=r9_Id6nsZS4
13,91,Rules (Official Video),Doja Cat,2,2849242,2.07%,https://www.youtube.com/watch?v=UVadfCxNnoY
14,14,Ballin’,Mustard,5,2797877,-0.05%,https://www.youtube.com/watch?v=YS0h2-hy9rw
15,n/a,I Wanna Rock (Official Video),G-Eazy,1,2709802,n/a,https://www.youtube.com/watch?v=E_yAzZZeuAQ
16,15,Truth Hurts,Lizzo,25,2611486,-0.09%,https://www.youtube.com/watch?v=P00HMxdsVZI
17,16,Circles,Post Malone,9,2581745,-0.05%,https://www.youtube.com/watch?v=wXhTHyIgQ_U
18,11,HIGHEST IN THE ROOM (Official Music Video),Travis Scott,4,2449127,-0.28%,https://www.youtube.com/watch?v=tfSS1e3kYeo
19,82,Hold On (Official Video),Lil Tjay,3,2418184,1.42%,https://www.youtube.com/watch?v=ma-voo7aZxE
20,34,La Mejor Versión De Mi (Remix),Natti Natasha & Romeo Santos,4,2408311,0.32%,https://www.youtube.com/watch?v=R9rVapGCf2c
21,18,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,15,2230728,-0.08%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
22,22,No Guidance (Official Video),Chris Brown,14,2141429,0%,https://www.youtube.com/watch?v=6L_k74BOLag
23,n/a,Hot Shower,Chance The Rapper,1,1981392,n/a,https://www.youtube.com/watch?v=3qoV_Ee9pOM
24,23,23 Island,JayDaYoungan,11,1978935,-0.08%,https://www.youtube.com/watch?v=WChdrGtdLUI
25,21,Suge,DaBaby,35,1906388,-0.11%,https://www.youtube.com/watch?v=KvuQNNVrbtM
