Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Life Is Good (Official Music Video),Future,9,12077795,-0.02%,https://www.youtube.com/watch?v=l0U7SxXHkPY
2,n/a,Godzilla,Eminem,1,7947434,n/a,https://www.youtube.com/watch?v=r_0JjYUe5jo
3,n/a,Holy Moly (Official Video),Blueface ft. NLE Choppa,1,6007467,n/a,https://www.youtube.com/watch?v=5TWDdOZPvM4
4,1,The Box,Roddy Ricch,2,5971252,-0.52%,https://www.youtube.com/watch?v=UNZqm3dxd2w
5,n/a,I Love Me (Official Video),Demi Lovato,1,4896039,n/a,https://www.youtube.com/watch?v=vImvzQCb0o8
6,5,The Box,Roddy Ricch,14,4756452,-0.18%,https://www.youtube.com/watch?v=uLHqpjW3aDs
7,9,Ten Talk,YoungBoy Never Broke Again,2,4701179,0.04%,https://www.youtube.com/watch?v=222uKl-jpY8
8,6,Lil Top,YoungBoy Never Broke Again,3,4582210,-0.2%,https://www.youtube.com/watch?v=lUmYlsulfYo
9,n/a,Oprah's Bank Account (Official Video),lil boat,1,4493987,n/a,https://www.youtube.com/watch?v=-eb4CtV8zTk
10,7,Bad Bad,YoungBoy Never Broke Again,4,4428127,-0.19%,https://www.youtube.com/watch?v=5B1VFvd17TI
11,n/a,B.I.T.C.H.,Megan Thee Stallion,1,4009910,n/a,https://www.youtube.com/watch?v=BF8TE5qsOCs
12,14,Woah (Official Music Video),Lil Baby,14,3167747,-0.12%,https://www.youtube.com/watch?v=nUEqPtVGIpE
13,17,BOP,DaBaby,17,2934876,-0.11%,https://www.youtube.com/watch?v=28hYUZMufDg
14,n/a,Drop 'Em,YoungBoy Never Broke Again,1,2830816,n/a,https://www.youtube.com/watch?v=635aIgERmKo
15,16,Flesh & Bone (From "ZOMBIES 2"),Disney & Chandler Kinney & Kylee Russell & ZOMBIES – Cast & Meg Donnelly & Milo Manheim & Carla Jeffery & Pearce Joza & Baby Ariel,4,2766898,-0.18%,https://www.youtube.com/watch?v=m0D4ux830M8
16,8,Say So (Official Video),Doja Cat,3,2734088,-0.44%,https://www.youtube.com/watch?v=pok8H_KF1FA
17,18,High Fashion,Roddy Ricch,11,2579657,-0.12%,https://www.youtube.com/watch?v=iGU66wsjIPA
