Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,n/a,STOOPID,6ix9ine,1,10894614,n/a,https://www.youtube.com/watch?v=VDa5iGiPgGs
2,n/a,Venom,Eminem,1,10558110,n/a,https://www.youtube.com/watch?v=8CdcCD5V-d8
3,3,Girls Like You ft. Cardi B (Official Music Video),Maroon 5,20,8564367,-0.04%,https://www.youtube.com/watch?v=aJOTlE1K90k
4,1,FEFE,6ix9ine,11,8176065,-0.14%,https://www.youtube.com/watch?v=V_MXGdSBbAI
5,5,Taste (Official Video),Tyga,20,7525517,-0.07%,https://www.youtube.com/watch?v=LjxulQ1bEWg
6,4,I Love It,Kanye West & Lil Pump,5,7081730,-0.16%,https://www.youtube.com/watch?v=cwQgjq0mCdE
7,6,If I'm Lyin' I'm Flyin',Kodak Black,2,5989319,0.06%,https://www.youtube.com/watch?v=zcWqllTtns4
8,2,Moonlight (Instrumental),XXXTENTACION,2,5265038,-0.42%,https://www.youtube.com/watch?v=GX8Hg6kWQYI
9,n/a,Taki Taki ft. Selena Gomez Ozuna Cardi B (Official Music Vi...,DJ Snake,1,4708363,n/a,https://www.youtube.com/watch?v=ixkoVwKQaJg
10,8,Boo'd Up,Ella Mai,24,4513887,-0.04%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
11,10,I Like It,Bad Bunny & Cardi B & J Balvin,20,4391219,-0.02%,https://www.youtube.com/watch?v=xTlNMmZKwpA
12,9,No Mentions,YoungBoy Never Broke Again,6,4135507,-0.09%,https://www.youtube.com/watch?v=OjAJl5IkJXQ
13,7,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,26,4018141,-0.18%,https://www.youtube.com/watch?v=9jI-z9QN6g8
14,12,BEBE,6ix9ine,6,3821897,-0.08%,https://www.youtube.com/watch?v=ycV6cnK3SIs
15,22,Meant to Be,Bebe Rexha,50,3546852,0.14%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
16,25,Shallow (from A Star Is Born) (Official Music Video),Bradley Cooper & Lady Gaga,2,3452446,0.15%,https://www.youtube.com/watch?v=bo_efYhYU2A
17,28,Mo Bamba,Sheck Wes,5,3348414,0.19%,https://www.youtube.com/watch?v=VWoIpDVkOH0
18,17,Big Bank ft. 2 Chainz Big Sean Nicki Minaj (Official Music ...,YG,16,3322854,0.02%,https://www.youtube.com/watch?v=z61GFxVD8K4
19,18,Culpables (Official Video),KAROL G & Anuel AA,4,3315984,0.03%,https://www.youtube.com/watch?v=xfdG6vwIGGU
20,13,YNW Melly - Murder On My Mind [Official Video],YNW Melly,9,3264006,-0.03%,https://www.youtube.com/watch?v=hqDinxaPUK4
21,14,Heaven,Kane Brown,41,3179148,-0.05%,https://www.youtube.com/watch?v=dRX0wDNK6S4
22,24,Ring,Cardi B,8,3052765,0.01%,https://www.youtube.com/watch?v=kcRWyLMVrFM
23,n/a,Cardi B Bad Bunny & J Balvin - I Like It [2018 American Music Awards],Cardi B,1,3043447,n/a,https://www.youtube.com/watch?v=3z92NeR7KWU
24,19,Eastside (acoustic),Khalid & Halsey,10,3023751,-0.05%,https://www.youtube.com/watch?v=56WBK4ZK_cw
25,n/a,Better Now,Post Malone,1,2979932,n/a,https://www.youtube.com/watch?v=UYwF-jdcVjY
26,21,Genie,YoungBoy Never Broke Again,28,2878422,-0.07%,https://www.youtube.com/watch?v=nQ1mmVG-G1g
27,16,Drawing Symbols,YoungBoy Never Broke Again,9,2832139,-0.14%,https://www.youtube.com/watch?v=GzjTHCpOtPQ
28,23,Trip,Ella Mai,3,2829153,-0.07%,https://www.youtube.com/watch?v=W16bk86xIY0
29,51,Vaina loca,Manuel Turizo & Ozuna,15,2752687,0.45%,https://www.youtube.com/watch?v=bx-fuY7LpSU
