Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Tomorrow 2,GloRilla & Cardi B,3,4531596,0.01%,https://www.youtube.com/watch?v=zwa7NzNBQig
2,4,No Se Va (En Vivo),Grupo Frontera,7,3031881,0.4%,https://www.youtube.com/watch?v=VtKcDwz6hiM
3,2,Me porto bonito,Bad Bunny,17,2260138,-0.15%,https://www.youtube.com/watch?v=saGYMhApaH8
4,3,Tití me preguntó,Bad Bunny,20,2161622,-0.11%,https://www.youtube.com/watch?v=Cr8K88UcO0s
5,n/a,Heyy,Lil Baby,1,1637960,n/a,https://www.youtube.com/watch?v=F-7rQBY8uIQ
6,5,In A Minute,Lil Baby,27,1625810,-0.04%,https://www.youtube.com/watch?v=4F_vcZ6KD9Q
7,7,Blessed,GloRilla,6,1586364,0.02%,https://www.youtube.com/watch?v=9yvzvUgzxxg
8,9,Billete Grande,Edgardo Nuñez & Fuerza Regida,10,1553041,0.06%,https://www.youtube.com/watch?v=ao3SN7fkQQU
9,6,GATÚBELA,KAROL G & Maldy,7,1503967,-0.11%,https://www.youtube.com/watch?v=SK37InR9j38
10,12,Super Gremlin,Kodak Black,50,1492271,0.09%,https://www.youtube.com/watch?v=kiB9qk4gnt4
11,n/a,NO SE VA (EN VIVO),Grupo Frontera,1,1464544,n/a,https://www.youtube.com/watch?v=-1vsm5bhoyE
12,8,Back End,Finesse2Tymes,11,1426321,-0.04%,https://www.youtube.com/watch?v=Vzkr-G1QEh8
13,n/a,CASE 143,Stray Kids,1,1421693,n/a,https://www.youtube.com/watch?v=jYSlpC6Ud2A
14,13,Bad Habit (Official Video),Steve Lacy,13,1420285,0.04%,https://www.youtube.com/watch?v=VF-FGf_ZZiI
15,10,Unholy (Official Music Video),Sam Smith & Kim Petras,2,1367509,-0.05%,https://www.youtube.com/watch?v=Uq9gPaIzbe8
16,11,PROVENZA,KAROL G,25,1314758,-0.08%,https://www.youtube.com/watch?v=ca48oMV59LU
17,17,Sleazy Flow (Remix),SleazyWorld Go,20,1280256,0.04%,https://www.youtube.com/watch?v=3uVHCDdeViQ
18,n/a,Inseparables,Yahritza Y Su Esencia & Ivan Cornejo,1,1255027,n/a,https://www.youtube.com/watch?v=O-mtWoF8umw
19,15,Waddup,PGF Nuk,28,1241875,0.01%,https://www.youtube.com/watch?v=9AUyYcznb98
20,18,You Proof,Morgan Wallen,5,1209404,-0.02%,https://www.youtube.com/watch?v=3CkLMG5NwUg
21,30,F.N.F. (Let's Go),Hitkidd & GloRilla,23,1171389,0.18%,https://www.youtube.com/watch?v=ww6ykF2ktaI
