Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Tomorrow 2,GloRilla & Cardi B,2,4477218,-0.43%,https://www.youtube.com/watch?v=zwa7NzNBQig
2,2,Me porto bonito,Bad Bunny,16,2656463,-0.04%,https://www.youtube.com/watch?v=saGYMhApaH8
3,3,Tití me preguntó,Bad Bunny,19,2422446,-0.02%,https://www.youtube.com/watch?v=Cr8K88UcO0s
4,9,No Se Va (En Vivo),Grupo Frontera,6,2166730,0.4%,https://www.youtube.com/watch?v=VtKcDwz6hiM
5,7,In A Minute,Lil Baby,26,1691560,0.02%,https://www.youtube.com/watch?v=4F_vcZ6KD9Q
6,6,GATÚBELA,KAROL G & Maldy,6,1688244,-0.09%,https://www.youtube.com/watch?v=SK37InR9j38
7,5,Blessed,GloRilla,5,1550876,-0.18%,https://www.youtube.com/watch?v=9yvzvUgzxxg
8,10,Back End,Finesse2Tymes,10,1484283,-0.03%,https://www.youtube.com/watch?v=Vzkr-G1QEh8
9,14,Billete Grande,Edgardo Nuñez & Fuerza Regida,9,1468647,0.09%,https://www.youtube.com/watch?v=ao3SN7fkQQU
10,n/a,Unholy (Official Music Video),Sam Smith & Kim Petras,1,1437223,n/a,https://www.youtube.com/watch?v=Uq9gPaIzbe8
11,11,PROVENZA,KAROL G,24,1434747,-0.05%,https://www.youtube.com/watch?v=ca48oMV59LU
12,20,Super Gremlin,Kodak Black,49,1365783,0.1%,https://www.youtube.com/watch?v=kiB9qk4gnt4
13,19,Bad Habit (Official Video),Steve Lacy,12,1361051,0.1%,https://www.youtube.com/watch?v=VF-FGf_ZZiI
14,17,Get Even,Finesse2Tymes,10,1236552,-0.03%,https://www.youtube.com/watch?v=QYjXsdvhvYc
15,15,Waddup,PGF Nuk,27,1235631,-0.05%,https://www.youtube.com/watch?v=9AUyYcznb98
16,18,Super General (Freestyle),Kevin Gates,18,1234324,-0.03%,https://www.youtube.com/watch?v=TpAVV9-CnMw
17,23,Sleazy Flow (Remix),SleazyWorld Go,19,1231225,0.07%,https://www.youtube.com/watch?v=3uVHCDdeViQ
18,21,You Proof,Morgan Wallen,4,1228079,0.05%,https://www.youtube.com/watch?v=3CkLMG5NwUg
19,n/a,La 2blea,Anuel AA,1,1226809,n/a,https://www.youtube.com/watch?v=5XDrbEtfOpo
20,n/a,9 Lives,DDG,1,1188393,n/a,https://www.youtube.com/watch?v=4YhcdJAN-M0
21,31,Moscow Mule,Bad Bunny,22,1150748,0.11%,https://www.youtube.com/watch?v=p38WgakuYDo
22,33,Made Rich,YoungBoy Never Broke Again,2,1126305,0.13%,https://www.youtube.com/watch?v=5ruAX8ILp3s
23,13,Walk,Kodak Black,3,1121816,-0.17%,https://www.youtube.com/watch?v=J8o4G1eKFK8
24,24,Munch (Feelin’ U),Ice Spice,6,1113285,0.01%,https://www.youtube.com/watch?v=yF-NC3eRsqc
25,16,El Rescate,Grupo Marca Registrada & Junior H,11,1088995,-0.15%,https://www.youtube.com/watch?v=vmyLXaINNa4
26,30,Vette Motors,YoungBoy Never Broke Again,18,1061264,0.01%,https://www.youtube.com/watch?v=oGSBfE3VUns
