Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,BOP,DaBaby,7,6828080,-0.04%,https://www.youtube.com/watch?v=28hYUZMufDg
2,4,The Box,Roddy Ricch,4,4930745,0.03%,https://www.youtube.com/watch?v=uLHqpjW3aDs
3,3,Bandit,Juice WRLD & YoungBoy Never Broke Again,13,4903340,-0.09%,https://www.youtube.com/watch?v=Sw5fNI400E4
4,5,Woah (Official Music Video),Lil Baby,4,4263698,-0.09%,https://www.youtube.com/watch?v=nUEqPtVGIpE
5,6,Ballin’,Mustard,14,4257738,-0.07%,https://www.youtube.com/watch?v=YS0h2-hy9rw
6,10,Drake - War,Drake,2,3969531,0.37%,https://www.youtube.com/watch?v=lIlMtVGI5Pg
7,7,Bring 'Em Out,YoungBoy Never Broke Again,5,3518372,-0.16%,https://www.youtube.com/watch?v=HfSzJu7twjs
8,9,Into the Unknown (From "Frozen 2"),Idina Menzel & AURORA,5,3443443,-0.03%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
9,n/a,GANG GANG feat. Sheck Wes Don Toliver Luxury Tax 50 & Cactu...,JACKBOYS,1,3043369,n/a,https://www.youtube.com/watch?v=RIuk23XHYj0
10,8,Famous Hoes,NLE Choppa,4,2778093,-0.22%,https://www.youtube.com/watch?v=UJsllBQkcJg
11,12,House Arrest Tingz,YoungBoy Never Broke Again,15,2725056,-0.03%,https://www.youtube.com/watch?v=ALimx-H8C6s
12,n/a,Cuban Links,Rod Wave,11,2547974,n/a,https://www.youtube.com/watch?v=QVU1vUNT2QY
13,n/a,Heart on Ice,Rod Wave,8,2492042,n/a,https://www.youtube.com/watch?v=deMLg4FPFhQ
14,18,Panini (Official Video),Lil Nas X,18,2426024,0%,https://www.youtube.com/watch?v=bXcSLI58-h8
15,23,Suge,DaBaby,44,2310769,0.01%,https://www.youtube.com/watch?v=KvuQNNVrbtM
16,17,NLE Choppa - Camelot (Directed by Cole Bennett),Lyrical Lemonade,15,2301663,-0.06%,https://www.youtube.com/watch?v=0II-EFw9J0A
17,68,Circles,Post Malone,18,2146016,0.54%,https://www.youtube.com/watch?v=wXhTHyIgQ_U
18,25,Heat (Official Video),Chris Brown,18,2144651,-0.03%,https://www.youtube.com/watch?v=i_vMte-NHkY
19,28,Dark Clouds,Rod Wave,7,2132055,-0.02%,https://www.youtube.com/watch?v=nGxr8-l0vHI
20,43,Old Town Road (Official Video),Lil Nas X,22,2078125,0.14%,https://www.youtube.com/watch?v=r7qovpFAGrQ
21,31,23 Island,JayDaYoungan,20,2069040,0%,https://www.youtube.com/watch?v=WChdrGtdLUI
22,41,Tusa (Official Video),KAROL G & Nicki Minaj,8,1948037,0.06%,https://www.youtube.com/watch?v=tbneQDc2H3I
23,11,Futsal Shuffle 2020,Lil Uzi Vert,3,1944758,-0.31%,https://www.youtube.com/watch?v=awtYiVGXiaY
24,45,"Baby" (Official Music Video),Quality Control & DaBaby & Lil Baby,21,1917164,0.06%,https://www.youtube.com/watch?v=0GbwYFqN1iE
25,40,Dance Monkey,Tones And I,8,1900815,0.01%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
26,36,China,KAROL G & Anuel AA & J Balvin & Ozuna & Daddy Yankee,24,1885999,-0.02%,https://www.youtube.com/watch?v=0VR3dfZf9Yg
