Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,good 4 u (Official Video),Olivia Rodrigo,3,4971933,-0.09%,https://www.youtube.com/watch?v=gNi_6U5Pm_o
2,n/a,Lost Cause (Official Music Video),Billie Eilish,1,4629355,n/a,https://www.youtube.com/watch?v=S2dRcipMCpw
3,n/a,Voice of the Heroes (Official Video),Lil Baby & Lil Durk,1,4557155,n/a,https://www.youtube.com/watch?v=hmfo73iuUuc
4,5,EVERY CHANCE I GET (Official Music Video),DJ Khaled,5,4007969,0.03%,https://www.youtube.com/watch?v=BTivsHlVcGU
5,1,Butter,BTS,2,3925444,-0.76%,https://www.youtube.com/watch?v=WMweEpGlu_U
6,6,Back In Blood,Pooh Shiesty,22,3858120,0%,https://www.youtube.com/watch?v=0-Tm65i96TY
7,7,RAPSTAR (Official Video),Polo G,8,3725736,-0.03%,https://www.youtube.com/watch?v=w2IhccXakkE
8,n/a,Lucid Dreams (Remix),Juice WRLD,1,3706042,n/a,https://www.youtube.com/watch?v=EBp341tSu_Q
9,12,Outside (Better Days),MO3 & Og Bobby Billions,11,3362530,0.14%,https://www.youtube.com/watch?v=VT0YV-hJHzg
10,4,Build a Bitch,Bella Poarch,3,3290519,-0.29%,https://www.youtube.com/watch?v=FLGCGc7sAUw
11,10,Quicksand,Morray,27,3275992,-0.01%,https://www.youtube.com/watch?v=OLi5_8JWoAU
12,n/a,I DID IT (Official),DJ Khaled,1,3111867,n/a,https://www.youtube.com/watch?v=l-dBqCtQu6U
13,9,Maybach feat. Future (Official Music Video),42 Dugg,2,3076138,-0.11%,https://www.youtube.com/watch?v=gVGRIBWy6ig
14,96,Outside (Better Days),Blueface & Og Bobby Billions,2,3056835,2.18%,https://www.youtube.com/watch?v=2BNcFDmQ7YM
15,11,You’re Mines Still,Yung Bleu,24,2849586,-0.04%,https://www.youtube.com/watch?v=_bptrMV3zHE
16,13,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,13,2675392,-0.03%,https://www.youtube.com/watch?v=adLGHcj_fmA
17,n/a,Butter (Hotter Remix),BTS,1,2553224,n/a,https://www.youtube.com/watch?v=YLXfyHsfFz0
18,15,Wockesha (Official Audio),Moneybagg Yo,6,2480842,-0.09%,https://www.youtube.com/watch?v=AAhcBx5Bl-Y
19,3,GANG GANG (Official Video),Polo G & Lil Wayne,2,2393968,-0.54%,https://www.youtube.com/watch?v=HQE456q4n5U
20,51,Gucci Mane & BigWalkDog - Poppin [Official Video],Gucci Mane,2,2376033,0.64%,https://www.youtube.com/watch?v=dcbcxBSxQ0A
21,17,Street Runner,Rod Wave,13,2306571,0.03%,https://www.youtube.com/watch?v=AeaR5QbXgpM
22,23,Kiss Me More (Official Video),Doja Cat,8,2272481,0.1%,https://www.youtube.com/watch?v=0EVVKs6DQLo
23,16,Straightenin (Official Video),Migos,3,2255262,-0.15%,https://www.youtube.com/watch?v=E553AnMAvlU
24,n/a,Get Fly,OhGeesy,1,2249215,n/a,https://www.youtube.com/watch?v=432kcoNiASo
25,n/a,Forever Set in Stone,Rod Wave,1,2210841,n/a,https://www.youtube.com/watch?v=LY4uMLgdvyE
26,22,Tombstone,Rod Wave,11,2181198,0.04%,https://www.youtube.com/watch?v=wo9AlOrQ3iE
27,19,No More Parties [Remix] (Official Music Video),Coi Leray ft. Lil Durk,12,2142312,0%,https://www.youtube.com/watch?v=my2ZvqmPaco
28,n/a,Flamerz Flow,Meek Mill,1,2068537,n/a,https://www.youtube.com/watch?v=Oa1lbFytloA
29,24,Final Warning,NLE Choppa,5,1980657,-0.03%,https://www.youtube.com/watch?v=ih6vI5SAkjc
30,25,Beat Box Freestyle,NLE Choppa,10,1948161,-0.02%,https://www.youtube.com/watch?v=2FCwurZyAbs
31,n/a,Tell Em,Cochise & $NOT,1,1887977,n/a,https://www.youtube.com/watch?v=L5ByY30tfvM
32,n/a,Nobody Special,Future & Hotboii,1,1847612,n/a,https://www.youtube.com/watch?v=gpLXZ0REQ2k
33,30,Save Your Tears (Official Music Video),The Weeknd,22,1829163,0%,https://www.youtube.com/watch?v=XXYlFuWEuKI
34,32,Botella Tras Botella,Gera Mx & Christian Nodal,6,1803719,0%,https://www.youtube.com/watch?v=XegHMc35Bo8
35,31,Hellcats & Trackhawks,Only the Family & Lil Durk,10,1802835,-0.01%,https://www.youtube.com/watch?v=hCg9TCMnHyE
36,20,deja vu (Official Video),Olivia Rodrigo,10,1772985,-0.17%,https://www.youtube.com/watch?v=cii6ruuycQA
37,18,White Teeth,YoungBoy Never Broke Again,3,1767769,-0.21%,https://www.youtube.com/watch?v=V2GhUGSOhEc
38,35,Period,Boosie Badazz,7,1754342,0.03%,https://www.youtube.com/watch?v=LSNAJ1KxhT0
39,34,Peaches,Justin Bieber,11,1739892,0%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
40,21,Should’ve Ducked,Lil Durk,3,1725480,-0.18%,https://www.youtube.com/watch?v=3dwda4LxXeE
41,29,MONTERO (Call Me By Your Name) (Official Video),Lil Nas X,10,1720529,-0.12%,https://www.youtube.com/watch?v=6swmTBVI83k
42,14,traitor (Lyric Video),Olivia Rodrigo,2,1657128,-0.39%,https://www.youtube.com/watch?v=6tsu2oeZJgo
43,36,EL MAKINON (Official Video),KAROL G & Mariah Angeliq ,10,1647160,0%,https://www.youtube.com/watch?v=2jYEz66J_J4
44,39,Calling My Phone,Lil Tjay,16,1638276,0.04%,https://www.youtube.com/watch?v=zzd4ydafGR0
45,42,Broken Love,MO3,42,1611798,0.03%,https://www.youtube.com/watch?v=jWQNqlZ47Ec
46,n/a,734,Juice WRLD,1,1605713,n/a,https://www.youtube.com/watch?v=emIsJ-czz5I
47,45,Dákiti,Bad Bunny & Jhay Cortez,31,1571253,0.02%,https://www.youtube.com/watch?v=TmKh7lAwnBI
48,41,Track Star (Official Video),Mooski,9,1526574,-0.03%,https://www.youtube.com/watch?v=KPfcycMj8BE
49,46,Levitating,Dua Lipa,21,1522301,0.01%,https://www.youtube.com/watch?v=TUVcZfQe-Kw
50,38,MONTERO (Call Me By Your Name),Lil Nas X,9,1505785,-0.05%,https://www.youtube.com/watch?v=nsXwi67WgOo
51,71,Todo De Ti,Rauw Alejandro,2,1498407,0.25%,https://www.youtube.com/watch?v=CFPLIaMpGrY
52,44,Astronaut In The Ocean,Masked Wolf,8,1469595,-0.05%,https://www.youtube.com/watch?v=MEg-oqI9qmw
53,57,El Tóxico,Grupo Firme & Carin Leon,19,1441816,0.06%,https://www.youtube.com/watch?v=7MacBC8cLjg
54,48,Calling My Phone,Lil Tjay,14,1381305,-0.07%,https://www.youtube.com/watch?v=1U5oBpgw5dU
55,52,La Mamá de la Mamá,CJ & El Cherry Scom & El Alfa,4,1359633,-0.06%,https://www.youtube.com/watch?v=s5yRZOQ3EWI
56,n/a,[CHOREOGRAPHY] BTS (방탄소년단) 'Butter' Special Performance Video,BTS,1,1332070,n/a,https://www.youtube.com/watch?v=DbXMjAYSa68
57,27,happier (Lyric Video),Olivia Rodrigo,2,1275216,-0.36%,https://www.youtube.com/watch?v=ZQFmRXgeR-s
58,85,Ram pam pam,Natti Natasha & Becky G,3,1266069,0.24%,https://www.youtube.com/watch?v=_wE3hDN06Qg
59,60,drivers license (Official Video),Olivia Rodrigo,19,1254134,-0.04%,https://www.youtube.com/watch?v=ZmDBbnmKpqQ
60,65,Up,Cardi B,17,1222215,-0.03%,https://www.youtube.com/watch?v=rCiBgLOcuKU
61,69,Ski,Young Thug & Gunna & Young Stoner Life Records,7,1213348,0.01%,https://www.youtube.com/watch?v=Sevhj75lj80
62,63,LA NOCHE DE ANOCHE,Bad Bunny & ROSALÍA,16,1212675,-0.06%,https://www.youtube.com/watch?v=f5omY8jVrSM
63,56,Ramen & OJ,Lil Baby & Joyner Lucas,5,1208756,-0.11%,https://www.youtube.com/watch?v=eFEjDCMNqYs
64,76,Cry Baby,Megan Thee Stallion,18,1201373,0.09%,https://www.youtube.com/watch?v=AqaQsL-8I_M
65,n/a,Miss the Rage,Trippie Redd & Playboi Carti,1,1201089,n/a,https://www.youtube.com/watch?v=2ow-9oyca40
66,70,Drankin N Smokin,Future & Lil Uzi Vert,6,1180083,-0.01%,https://www.youtube.com/watch?v=-QiovlGJi_U
67,55,If Pain Was A Person (Official Audio),Moneybagg Yo,6,1174168,-0.15%,https://www.youtube.com/watch?v=Hl4kPcBcIHI
68,75,Kiss Me More,Doja Cat,5,1159582,0.03%,https://www.youtube.com/watch?v=Ab6E2BsuLJ0
69,59,favorite crime (Lyric Video),Olivia Rodrigo,2,1138908,-0.14%,https://www.youtube.com/watch?v=AyX_LL9nWSE
70,61,Foolio “When I See You” Remix Official Video,Foolio,6,1135850,-0.13%,https://www.youtube.com/watch?v=yJqu246RVlc
71,79,,,2,1130455,0.05%,n/a
72,80,Top (Remix),Fredo Bang,20,1107030,0.03%,https://www.youtube.com/watch?v=o0QB6cXs1_k
73,n/a,Save Your Tears (Remix) (Official Video),Ariana Grande & The Weeknd,5,1104937,n/a,https://www.youtube.com/watch?v=LIIDh-qI9oI
74,n/a,Bath Salts (Audio),DMX,1,1092514,n/a,https://www.youtube.com/watch?v=q-V7JiF6oMI
75,n/a,BigWalkDog - Came From Da Bottom [Official Video],BigWalkDog,1,1086829,n/a,https://www.youtube.com/watch?v=O5Tffv4n-8o
