Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,2,Rich Men North Of Richmond,Oliver Anthony Music,7,3014737,0.01%,https://www.youtube.com/watch?v=sqSA-SY5Hro
2,3,EL AMOR DE SU VIDA,Grupo Frontera & Grupo Firme,9,2710658,-0.03%,https://www.youtube.com/watch?v=Vr1M_l-1wjc
3,6,Por Mi México (Remix),MC Davo & Dharius & C-Kan & Lefty Sm & Neto Peña & Santa Fe Klan,6,2564416,0.2%,https://www.youtube.com/watch?v=HEi7DYfYIXg
4,n/a,3D,Jung Kook,1,2366205,n/a,https://www.youtube.com/watch?v=mHNCM-YALSA
5,n/a,SUCKER 4 GREEN,Lil Tay,1,2361601,n/a,https://www.youtube.com/watch?v=xTzpFvl0F7Y
6,n/a,Heard Of Me,YoungBoy Never Broke Again,1,2326049,n/a,https://www.youtube.com/watch?v=NGqKq430Kwc
7,n/a,SHAQ & KOBE,Rick Ross & Meek Mill,1,2191650,n/a,https://www.youtube.com/watch?v=o09Q-CGU6iA
8,5,Favorite Song,Toosii,29,2104416,-0.04%,https://www.youtube.com/watch?v=4D89Qr5vH6U
9,4,Paint The Town Red,Doja Cat,9,1966989,-0.14%,https://www.youtube.com/watch?v=m4_9TFeMfJE
10,12,Según Quién,Maluma & Carin Leon,3,1896145,0%,https://www.youtube.com/watch?v=69lO08ar-mI
11,9,All My Life,Lil Durk,21,1829761,-0.06%,https://www.youtube.com/watch?v=Z4N8lzKNfy4
12,10,La Bebe (Remix),Yng Lvcas & Peso Pluma,28,1823953,-0.06%,https://www.youtube.com/watch?v=3mchJ-EW9rM
13,8,MI EX TENÍA RAZÓN (Official Video),KAROL G,8,1792949,-0.11%,https://www.youtube.com/watch?v=VBcs8DZxBGc
14,13,un x100to,Grupo Frontera & Bad Bunny,25,1750580,-0.06%,https://www.youtube.com/watch?v=3inw26U-os4
