Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Life Is Good (Official Music Video),Future,2,11539763,-0.15%,https://www.youtube.com/watch?v=l0U7SxXHkPY
2,2,The Box,Roddy Ricch,7,8537202,-0.05%,https://www.youtube.com/watch?v=uLHqpjW3aDs
3,n/a,Darkness (Official Video),Eminem,1,7265456,n/a,https://www.youtube.com/watch?v=RHQC4fAhcbU
4,n/a,What A Man Gotta Do (Official Video),Jonas Brothers,1,5218809,n/a,https://www.youtube.com/watch?v=XejVB_fba04
5,4,BOP,DaBaby,10,4901539,-0.07%,https://www.youtube.com/watch?v=28hYUZMufDg
6,11,High Fashion,Roddy Ricch,4,3848714,0.23%,https://www.youtube.com/watch?v=iGU66wsjIPA
7,7,Bandit,Juice WRLD & YoungBoy Never Broke Again,16,3783659,-0.02%,https://www.youtube.com/watch?v=Sw5fNI400E4
8,n/a,Nobody but You,Blake Shelton & Gwen Stefani,1,3476066,n/a,https://www.youtube.com/watch?v=4h9o0Gujuoc
9,20,Tusa (Official Video),KAROL G & Nicki Minaj,11,3378614,0.44%,https://www.youtube.com/watch?v=tbneQDc2H3I
10,3,Yummy (Official Video),Justin Bieber,3,3284652,-0.4%,https://www.youtube.com/watch?v=8EJ3zbKTWQ8
11,9,Ballin’,Mustard,17,2932619,-0.17%,https://www.youtube.com/watch?v=YS0h2-hy9rw
12,13,Into the Unknown (From "Frozen 2"),Idina Menzel & AURORA,8,2905580,0.1%,https://www.youtube.com/watch?v=gIOyB9ZXn8s
13,10,Woah (Official Music Video),Lil Baby,7,2716721,-0.16%,https://www.youtube.com/watch?v=nUEqPtVGIpE
14,15,Make No Sense,YoungBoy Never Broke Again,2,2694137,0.04%,https://www.youtube.com/watch?v=SjVqZ6c35S0
15,17,Heart on Ice,Rod Wave,11,2517967,0.03%,https://www.youtube.com/watch?v=deMLg4FPFhQ
16,12,Bring 'Em Out,YoungBoy Never Broke Again,8,2512931,-0.1%,https://www.youtube.com/watch?v=HfSzJu7twjs
