Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,Me porto bonito,Bad Bunny,13,2977633,-0.06%,https://www.youtube.com/watch?v=saGYMhApaH8
2,3,Tití me preguntó,Bad Bunny,16,2626133,-0.13%,https://www.youtube.com/watch?v=Cr8K88UcO0s
3,n/a,Early Mornings,Meek Mill,1,2494907,n/a,https://www.youtube.com/watch?v=ISf83r2Ekz8
4,4,GATÚBELA,KAROL G & Maldy,3,2409980,-0.18%,https://www.youtube.com/watch?v=SK37InR9j38
5,n/a,Thank God,Kane Brown & Katelyn Brown,1,2165146,n/a,https://www.youtube.com/watch?v=bLzUmfLckEw
6,7,Blessed,GloRilla,2,1941162,0.01%,https://www.youtube.com/watch?v=9yvzvUgzxxg
7,25,Put It On Me,YoungBoy Never Broke Again,2,1791450,0.44%,https://www.youtube.com/watch?v=bVp6RCNIwjk
8,2,Purge Me,YoungBoy Never Broke Again,2,1762936,-0.42%,https://www.youtube.com/watch?v=G3u6hBw2JFk
9,n/a,Shoot It Myself,EST Gee,1,1693147,n/a,https://www.youtube.com/watch?v=-QHtfozasxs
10,8,In A Minute,Lil Baby,23,1692840,-0.1%,https://www.youtube.com/watch?v=4F_vcZ6KD9Q
11,11,PROVENZA,KAROL G,21,1640333,-0.08%,https://www.youtube.com/watch?v=ca48oMV59LU
12,9,Back End,Finesse2Tymes,7,1632388,-0.11%,https://www.youtube.com/watch?v=Vzkr-G1QEh8
13,n/a,Black Visa,Finesse2tymes,1,1621819,n/a,https://www.youtube.com/watch?v=QBLp8UUqPaE
14,6,Super Freaky Girl,Nicki Minaj,2,1485964,-0.35%,https://www.youtube.com/watch?v=j5uAR9w7LBg
15,12,Waddup,PGF Nuk,24,1437313,-0.08%,https://www.youtube.com/watch?v=9AUyYcznb98
16,26,Bad Habit (Official Video),Steve Lacy,9,1416838,0.14%,https://www.youtube.com/watch?v=VF-FGf_ZZiI
17,10,Get Even,Finesse2Tymes,7,1401576,-0.23%,https://www.youtube.com/watch?v=QYjXsdvhvYc
18,15,Fuck My Cousin Pt. II,Lil Zay Osama & Lil Durk,7,1345101,-0.08%,https://www.youtube.com/watch?v=VJafhIzVvBk
19,14,Super Gremlin,Kodak Black,46,1333315,-0.09%,https://www.youtube.com/watch?v=kiB9qk4gnt4
20,16,Super General (Freestyle),Kevin Gates,15,1328309,-0.08%,https://www.youtube.com/watch?v=TpAVV9-CnMw
21,17,Sleazy Flow (Remix),SleazyWorld Go,16,1285067,-0.06%,https://www.youtube.com/watch?v=3uVHCDdeViQ
22,23,Moscow Mule,Bad Bunny,19,1213788,-0.04%,https://www.youtube.com/watch?v=p38WgakuYDo
23,21,Munch (Feelin’ U),Ice Spice,3,1213050,-0.06%,https://www.youtube.com/watch?v=yF-NC3eRsqc
24,5,Detox,Lil Baby,2,1212541,-0.5%,https://www.youtube.com/watch?v=UXCtt53tqBQ
25,31,Billete Grande,Edgardo Nuñez & Fuerza Regida,6,1204222,0.04%,https://www.youtube.com/watch?v=ao3SN7fkQQU
26,33,El Rescate,Grupo Marca Registrada & Junior H,8,1177321,0.04%,https://www.youtube.com/watch?v=vmyLXaINNa4
27,18,Vette Motors,YoungBoy Never Broke Again,15,1170315,-0.13%,https://www.youtube.com/watch?v=oGSBfE3VUns
28,20,Bullseye 2,Real boston Richey,3,1144479,-0.14%,https://www.youtube.com/watch?v=N3FiwPB7aak
29,22,Don't Mess With Me (While I'm Jellyfishing),YourBoySponge,4,1132598,-0.12%,https://www.youtube.com/watch?v=XTwkTVjbn78
30,13,Beat the Odds,Lil Tjay,3,1128903,-0.26%,https://www.youtube.com/watch?v=OcY-i47Eduo
31,27,Pink Venom,BLACKPINK,4,1114721,-0.1%,https://www.youtube.com/watch?v=gQlMMD8auMs
32,n/a,You Proof,Morgan Wallen,1,1113645,n/a,https://www.youtube.com/watch?v=3CkLMG5NwUg
33,n/a,Riot,Tom MacDonald,1,1104653,n/a,https://www.youtube.com/watch?v=NOCw4MoQ3xc
34,54,Calm Down,Rema & Selena Gomez,2,1100136,0.34%,https://www.youtube.com/watch?v=WcIcVapfqXw
35,19,F.N.F. (Let's Go),Hitkidd & GloRilla,19,1086269,-0.19%,https://www.youtube.com/watch?v=ww6ykF2ktaI
36,24,Neverita,Bad Bunny,4,1039321,-0.18%,https://www.youtube.com/watch?v=ARWg160eaX4
37,n/a,Robbery Part 4,Tee Grizzley,1,1022786,n/a,https://www.youtube.com/watch?v=L4JWWIF1Hhk
38,59,No Se Va (En Vivo),Grupo Frontera,3,993944,0.26%,https://www.youtube.com/watch?v=VtKcDwz6hiM
39,34,We Don't Talk About Bruno (From "Encanto"),Stephanie Beatriz & Mauro Castillo & Rhenzy Feliz & Adassa & Diane Guerrero & Carolina Gaitán - La Gaita,38,992743,-0.08%,https://www.youtube.com/watch?v=bvWRMAU6V-c
40,n/a,Selfish,PnB Rock,1,979148,n/a,https://www.youtube.com/watch?v=8Sczx0Xztd4
41,32,Dah Dah DahDah,Nardo Wick,4,962351,-0.16%,https://www.youtube.com/watch?v=lZfi-Y5kSYE
42,37,Last Last,Burna Boy,10,950138,-0.07%,https://www.youtube.com/watch?v=421w1j87fEM
43,29,DESPECHÁ,ROSALÍA,5,943865,-0.22%,https://www.youtube.com/watch?v=5g2hT4GmAGU
44,n/a,El Belicon,Peso Pluma,21,928386,n/a,https://www.youtube.com/watch?v=NAVzjKNa6ro
45,38,Who Want Smoke?? (Directed by Cole Bennett),Nardo Wick,49,918888,-0.09%,https://www.youtube.com/watch?v=U2SNwtE-0Us
46,35,Right On (Official Video),Lil Baby,23,904297,-0.16%,https://www.youtube.com/watch?v=S5xQmaUV7ZA
47,n/a,Out thë way,Yeat,1,895073,n/a,https://www.youtube.com/watch?v=mbbq2gnOcQo
48,61,No es por acá,Carin Leon,7,836532,0.08%,https://www.youtube.com/watch?v=CboQScwFnLY
49,42,wait in the truck (Official Music Video),HARDY,3,835270,-0.07%,https://www.youtube.com/watch?v=YsMB0i5YTOc
