Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,MONTERO (Call Me By Your Name) (Official Video),Lil Nas X,2,9735985,-0.65%,https://www.youtube.com/watch?v=6swmTBVI83k
2,61,Beat Box Freestyle,NLE Choppa,2,7176194,4.13%,https://www.youtube.com/watch?v=2FCwurZyAbs
3,2,Back In Blood,Pooh Shiesty,14,6727633,0%,https://www.youtube.com/watch?v=0-Tm65i96TY
4,50,deja vu (Official Video),Olivia Rodrigo,2,5723385,2.71%,https://www.youtube.com/watch?v=cii6ruuycQA
5,12,Who I Smoke,FastMoney Goon & Spinabenz & Yungeen Ace,2,4498691,0.38%,https://www.youtube.com/watch?v=YFfGgeddAc4
6,3,Tombstone,Rod Wave,3,4307522,-0.33%,https://www.youtube.com/watch?v=wo9AlOrQ3iE
7,6,You’re Mines Still,Yung Bleu,16,3948542,-0.02%,https://www.youtube.com/watch?v=_bptrMV3zHE
8,n/a,Dancing With The Devil (Official Video),Demi Lovato,1,3850370,n/a,https://www.youtube.com/watch?v=EAg69LaLlS0
9,11,Quicksand,Morray,19,3828672,0.07%,https://www.youtube.com/watch?v=OLi5_8JWoAU
10,8,No More Parties [Remix] (Official Music Video),Coi Leray ft. Lil Durk,4,3729350,-0.05%,https://www.youtube.com/watch?v=my2ZvqmPaco
11,4,Peaches,Justin Bieber,3,3429898,-0.23%,https://www.youtube.com/watch?v=tQ0yjYUFKAE
12,13,Bruno Mars Anderson .Paak Silk Sonic - Leave the Door Open,Anderson .Paak & Bruno Mars & Silk Sonic,5,3342110,0.09%,https://www.youtube.com/watch?v=adLGHcj_fmA
13,7,Street Runner,Rod Wave,5,3243924,-0.18%,https://www.youtube.com/watch?v=AeaR5QbXgpM
14,9,Up,Cardi B,9,2981298,-0.2%,https://www.youtube.com/watch?v=rCiBgLOcuKU
15,10,Hellcats & Trackhawks,Only the Family & Lil Durk,2,2967760,-0.18%,https://www.youtube.com/watch?v=hCg9TCMnHyE
16,16,On Me,Lil Baby,18,2746721,0%,https://www.youtube.com/watch?v=ieTnO1Dvt-I
17,n/a,Easter In Miami,Kodak Black,1,2684256,n/a,https://www.youtube.com/watch?v=GkSDW4jqEjQ
18,n/a,Run It Up,Lil Tjay,1,2664234,n/a,https://www.youtube.com/watch?v=ML-iBsCUDg8
19,19,Save Your Tears (Official Music Video),The Weeknd,14,2410722,-0.05%,https://www.youtube.com/watch?v=XXYlFuWEuKI
20,20,LA NOCHE DE ANOCHE,Bad Bunny & ROSALÍA,8,2282579,-0.03%,https://www.youtube.com/watch?v=f5omY8jVrSM
21,26,SPOTEMGOTTEM Feat. Pooh Shiesty "Beatbox 2" (Official Video),SpotemGottem,16,2207748,0.03%,https://www.youtube.com/watch?v=94zTrkr5_xY
22,21,Real As It Gets (Official Video),Lil Baby,6,2160709,-0.08%,https://www.youtube.com/watch?v=yhoGtNiNX40
23,18,I Ain't Scared,YoungBoy Never Broke Again,4,2120278,-0.18%,https://www.youtube.com/watch?v=PucU3hge_L4
24,27,Broken Love,MO3,34,2095137,0.05%,https://www.youtube.com/watch?v=jWQNqlZ47Ec
25,22,Cry Baby,Megan Thee Stallion,10,2079166,-0.07%,https://www.youtube.com/watch?v=AqaQsL-8I_M
26,33,Calling My Phone,Lil Tjay,8,2072896,0.1%,https://www.youtube.com/watch?v=zzd4ydafGR0
27,56,Film out,BTS,2,1972237,0.36%,https://www.youtube.com/watch?v=zFT3f9biz68
28,32,We Paid (Official Video),Lil Baby & 42 Dugg,49,1932704,0.01%,https://www.youtube.com/watch?v=GErG9femMQk
29,40,Best Friend,Saweetie,13,1916933,0.1%,https://www.youtube.com/watch?v=_xJUCsyMQes
30,28,Time Today (Official Music Video),Moneybagg Yo,10,1888623,-0.06%,https://www.youtube.com/watch?v=1H6xw0B3phU
