Rank,Previous Rank,Video Title,Artist Names,Periods on Chart,Views,Growth,YouTube URL
1,1,This Is America (Official Video),Childish Gambino,2,27160741,-0.24%,https://www.youtube.com/watch?v=VYOjWnS4cMY
2,13,Boo'd Up,Ella Mai,3,9008802,0.48%,https://www.youtube.com/watch?v=6YNZlXfW6Ho
3,2,Nice For What,Drake,5,8568647,-0.17%,https://www.youtube.com/watch?v=U9BwWKXjVaI
4,4,Freaky Friday,Lil Dicky & Chris Brown,10,8236009,-0.01%,https://www.youtube.com/watch?v=aZla1ttZHaw
5,3,God's Plan,Drake,13,7877420,-0.06%,https://www.youtube.com/watch?v=xpVfcZ0ZcFM
6,6,Casper Nio García Darell Nicky Jam Bad Bunny Ozuna - Te Bote Remix (Video Oficial),Casper Magico,5,6972085,-0.12%,https://www.youtube.com/watch?v=9jI-z9QN6g8
7,10,Psycho,Post Malone,8,6584742,0.03%,https://www.youtube.com/watch?v=au2n7VVGv_c
8,17,Walk It Talk It,Migos,9,5972817,0.12%,https://www.youtube.com/watch?v=fGqdIPer-ms
9,15,no tears left to cry (Official Video),Ariana Grande,4,5962348,0.06%,https://www.youtube.com/watch?v=ffxKSjUwKdU
10,9,Meant to Be,Bebe Rexha,29,5702799,-0.11%,https://www.youtube.com/watch?v=zDo0H8Fm7d0
11,12,Gucci Flip Flops,Bhad Bhabie,3,5584852,-0.1%,https://www.youtube.com/watch?v=tsp7IOr7Q9A
12,11,Overdose,YoungBoy Never Broke Again,3,5384519,-0.16%,https://www.youtube.com/watch?v=YDQXzY11aS0
13,7,Call Out My Name (Official Video),The Weeknd,5,5291562,-0.27%,https://www.youtube.com/watch?v=M4ZoCHID9GI
14,14,Genie,YoungBoy Never Broke Again,7,5220188,-0.1%,https://www.youtube.com/watch?v=nQ1mmVG-G1g
15,16,Through the Storm,YoungBoy Never Broke Again,7,4769455,-0.11%,https://www.youtube.com/watch?v=53_HPbH64_M
16,8,Esskeetit,Lil Pump,5,4577550,-0.31%,https://www.youtube.com/watch?v=DPxL7dO5XPc
17,21,Heaven,Kane Brown,20,4283710,-0.07%,https://www.youtube.com/watch?v=dRX0wDNK6S4
18,19,Dame Tu Cosita,El Chombo,6,4080654,-0.14%,https://www.youtube.com/watch?v=FzG4uDgje3M
19,55,Lust,Lil Skies,2,4054231,1.07%,https://www.youtube.com/watch?v=tcaw6lzYt1Q
20,24,Plug Walk,Rich The Kid,10,3610842,-0.15%,https://www.youtube.com/watch?v=ToY6sjSV8h8
21,23,X,Nicky Jam & J Balvin,11,3590825,-0.15%,https://www.youtube.com/watch?v=_I_D_8Z4sJE
22,18,1942 Flows,Meek Mill,6,3386269,-0.3%,https://www.youtube.com/watch?v=Pgd_Tgi-pbQ
23,28,Sin Pijama (Official Video),Natti Natasha & Becky G,4,3386090,0.03%,https://www.youtube.com/watch?v=zEf423kYfqk
24,22,ATM,J. Cole,4,3345637,-0.25%,https://www.youtube.com/watch?v=vUTI4bPdlgE
25,95,Pray For Me (Official Lyric Video),Kendrick Lamar & The Weeknd,10,3282247,1.8%,https://www.youtube.com/watch?v=XR7Ev14vUh8
26,27,I Don't Die,Joyner Lucas & Chris Brown,2,3262588,-0.06%,https://www.youtube.com/watch?v=xzHJ2aZR6e4
27,5,Chun-Li,Nicki Minaj,2,3238949,-0.61%,https://www.youtube.com/watch?v=Wpm07-BGJnE
28,25,Powerglide,Rae Sremmurd,9,3148213,-0.25%,https://www.youtube.com/watch?v=95Rzsn-zjr0
29,88,Me Niego,Reik,11,3024002,1.38%,https://www.youtube.com/watch?v=JyqD_zfXfi8
30,29,Young Dumb & Broke (Official Video),Khalid,38,2867165,-0.09%,https://www.youtube.com/watch?v=IPfJnp1guPc
31,44,Dura (Remix),Daddy Yankee,3,2774406,0.1%,https://www.youtube.com/watch?v=j1W5An7eo2g
32,35,We Poppin',YoungBoy Never Broke Again,2,2699596,0%,https://www.youtube.com/watch?v=SKexLz5QRN0
33,26,Única,Ozuna,3,2639811,-0.27%,https://www.youtube.com/watch?v=Ck4xHocysLw
34,31,Zombie,Bad Wolves,10,2474664,-0.17%,https://www.youtube.com/watch?v=9XaS93WMRQQ
